mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
76	74	885/4	885/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1522								121	
76	74	443/2	443/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1523								121	
76	74	887/4	887/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1524									
76	74	222	222	0.0	1/2	1/2	Dynamic	3/4	1	1	0					fp								
76	74	222	222	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1525								122	
76	74	889/4	889/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1526								122	
76	74	445/2	445/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1527								122	
76	74	891/4	891/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1528									
76	74	220	220	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1529									
76	74	221	221	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1530									
76	74	222	222	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1531									
76	74	220	220	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1532									
76	74	221	221	0.0	1/4	1/4	Dynamic	3/4	2	1	0					fp								
76	74	221	221	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1533									
76	74	222	222	0.0	1/2	1/2	Dynamic	3/4	2	1	0					fp								
76	74	222	222	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1534									
77	75	223	223	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	1535									
77	75	895/4	895/4	0.0	3/16	3/16	Chord	3/4	1	1	0	grace32	1/32	1	1536									
77	75	895/4	895/4	0.0	3/16	3/16	Chord	3/4	1	1	0	grace32	1/32	1	1537									
77	75	895/4	895/4	0.0	3/16	3/16	Chord	3/4	1	1	0	grace32	1/32	1	1538									
77	75	895/4	895/4	0.0	3/16	3/16	Chord	3/4	1	1	0	grace32	1/32	1	1539									
77	75	895/4	895/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1540									
77	75	224	224	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	1541									
77	75	899/4	899/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1542									
77	75	899/4	899/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1543									
77	75	899/4	899/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1544									
77	75	899/4	899/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1545									
77	75	899/4	899/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1546									
77	75	225	225	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1547		articStaccatoAbove							
77	75	901/4	901/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1548		articStaccatoAbove							
77	75	451/2	451/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1549		articStaccatoAbove							
77	75	903/4	903/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1550		articStaccatoAbove							
77	75	223	223	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1551									
77	75	224	224	0.75	1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	1552									
77	75	899/4	899/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1553									
77	75	225	225	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1554		articStaccatoBelow							
77	75	901/4	901/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1555		articStaccatoBelow							
77	75	451/2	451/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1556		articStaccatoBelow							
77	75	903/4	903/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1557		articStaccatoBelow							
77	75	223	223	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1558									
77	75	449/2	449/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1559								123	
77	75	899/4	899/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1560								123	
77	75	225	225	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1561									
77	75	901/4	901/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1562		articStaccatoAbove							
77	75	451/2	451/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1563		articStaccatoAbove							
77	75	903/4	903/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1564		articStaccatoAbove							
78	76	226	226	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1565								124	
78	76	905/4	905/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1566								124	
78	76	453/2	453/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1567								124	
78	76	907/4	907/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1568									
78	76	227	227	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	1569								125	
78	76	1817/8	1817/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	1570								125	
78	76	909/4	909/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1571								125	
78	76	1819/8	1819/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1572									
78	76	455/2	455/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	1573								126	
78	76	683/3	683/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	1574								126	
78	76	1367/6	1367/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	1575									
78	76	228	228	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1576		ornamentTrill							
78	76	915/4	915/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1577									
78	76	1831/8	1831/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1578									
78	76	226	226	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1579								127	
78	76	905/4	905/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1580								127	
78	76	453/2	453/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1581								127	
78	76	907/4	907/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1582									
78	76	227	227	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1583									
78	76	228	228	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1584									
78	76	226	226	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1585								128	
78	76	453/2	453/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1586									
78	76	227	227	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1587									
78	76	228	228	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1588									
79	77	229	229	0.0	0	0	Dynamic	3/4	1	1	0					fp								
79	77	917/4	917/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1589								129	
79	77	459/2	459/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1590								129	
79	77	919/4	919/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1591								129	
79	77	230	230	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1592									
79	77	921/4	921/4	0.0	5/16	5/16	Dynamic	3/4	1	1	0					fp								
79	77	921/4	921/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1593								130	
79	77	461/2	461/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1594								130	
79	77	923/4	923/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1595								130	
79	77	231	231	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1596									
79	77	925/4	925/4	0.0	9/16	9/16	Dynamic	3/4	1	1	0					fp								
79	77	925/4	925/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1597								131	
79	77	463/2	463/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1598								131	
79	77	927/4	927/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1599									
79	77	229	229	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1600									
79	77	921/4	921/4	0.0	5/16	5/16	Dynamic	3/4	2	1	0					fp								
79	77	921/4	921/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1601								132	
79	77	461/2	461/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1602								132	
79	77	923/4	923/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1603								132	
79	77	231	231	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1604									
79	77	925/4	925/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1605								133	
79	77	463/2	463/2	0.0	5/8	5/8	Dynamic	3/4	2	1	0					fp							133	
79	77	463/2	463/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1606								133	
79	77	927/4	927/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1607									
80	78	232	232	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1608									
80	78	929/4	929/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					fp								
80	78	929/4	929/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1609								134	
80	78	465/2	465/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1610								134	
80	78	931/4	931/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1611								134	
80	78	233	233	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1612									
80	78	933/4	933/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1613									
80	78	467/2	467/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1614									
80	78	935/4	935/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1615									
80	78	234	234	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1616									
80	78	937/4	937/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1617									
80	78	469/2	469/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1618									
80	78	939/4	939/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1619									
80	78	232	232	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1620									
80	78	929/4	929/4	0.0	1/16	1/16	Dynamic	3/4	2	1	0					fp								
80	78	929/4	929/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1621								135	
80	78	465/2	465/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1622								135	
80	78	931/4	931/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1623								135	
80	78	233	233	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1624									
80	78	933/4	933/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1625									
80	78	467/2	467/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1626									
80	78	935/4	935/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1627									
80	78	234	234	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1628									
80	78	937/4	937/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1629									
80	78	469/2	469/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1630									
80	78	939/4	939/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1631									
81	79	235	235	0.375	0	0	Chord	3/4	1	1	3/32		1/16	3/2	1632									
81	79	1883/8	1883/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	1633									
81	79	471/2	471/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	1634									
81	79	1887/8	1887/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	1635									
81	79	236	236	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	1636									
81	79	947/4	947/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1637									
81	79	947/4	947/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1638									
81	79	947/4	947/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1639									
81	79	947/4	947/4	0.0	7/16	7/16	Chord	3/4	1	1	0	grace32	1/32	1	1640									
81	79	947/4	947/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1641									
81	79	237	237	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1642		ornamentTrill							
81	79	951/4	951/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1643									
81	79	1903/8	1903/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1644									
81	79	235	235	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1645									
81	79	471/2	471/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1646									
81	79	943/4	943/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1647									
81	79	236	236	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1648									
81	79	237	237	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1649									
81	79	235	235	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1650									
81	79	471/2	471/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1651									
81	79	236	236	0.0	1/4	1/4	Dynamic	3/4	2	1	0					f								
81	79	236	236	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1652									
81	79	237	237	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1653									
82	80	953/4	953/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					fp								
82	80	953/4	953/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1654		ornamentTurn						136	
82	80	477/2	477/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1655								136	
82	80	955/4	955/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1656								136	
82	80	239	239	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1657									
82	80	957/4	957/4	0.0	5/16	5/16	Dynamic	3/4	1	1	0					fp								
82	80	957/4	957/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1658		ornamentTurn						137	
82	80	479/2	479/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1659								137	
82	80	959/4	959/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1660								137	
82	80	240	240	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1661									
82	80	961/4	961/4	0.0	9/16	9/16	Dynamic	3/4	1	1	0					fp								
82	80	961/4	961/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1662		ornamentTurn						138	
82	80	481/2	481/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1663								138	
82	80	963/4	963/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1664								138	
82	80	238	238	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1665									
82	80	957/4	957/4	0.0	5/16	5/16	Dynamic	3/4	2	1	0					fp								
82	80	957/4	957/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1666		ornamentTurn						139	
82	80	479/2	479/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1667								139	
82	80	959/4	959/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1668								139	
82	80	240	240	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1669									
82	80	961/4	961/4	0.0	9/16	9/16	Dynamic	3/4	2	1	0					fp								
82	80	961/4	961/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1670		ornamentTurn						140	
82	80	481/2	481/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1671								140	
82	80	963/4	963/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1672								140	
83	81	241	241	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	1673									
83	81	1929/8	1929/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	1674		articStaccatoAbove							
83	81	965/4	965/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	1675		articStaccatoAbove							
83	81	1931/8	1931/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	1676		articStaccatoAbove							
83	81	483/2	483/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	1677		articStaccatoAbove							
83	81	1933/8	1933/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	1678		articStaccatoAbove							
83	81	967/4	967/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	1679		articStaccatoAbove							
83	81	1935/8	1935/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	1680		articStaccatoAbove							
83	81	242	242	0.0	1/4	1/4	Dynamic	3/4	1	1	0					p								
83	81	242	242	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	1681									
83	81	1937/8	1937/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	1682									
83	81	969/4	969/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1683									
83	81	1939/8	1939/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1684									
83	81	485/2	485/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	1685									
83	81	1941/8	1941/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	1686									
83	81	971/4	971/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	1687									
83	81	1943/8	1943/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	1688									
83	81	243	243	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	1689									
83	81	1945/8	1945/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	1690									
83	81	973/4	973/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	1691									
83	81	1947/8	1947/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	1692									
83	81	487/2	487/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	1693									
83	81	1949/8	1949/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	1694									
83	81	975/4	975/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1695									
83	81	1951/8	1951/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1696									
83	81	241	241	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1697									
83	81	242	242	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1698									
83	81	243	243	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1699									
84	82	244	244	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1700									
84	82	244	244	0.0	0	0	Dynamic	3/4	1	2	0					f								
84	82	244	244	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1701									
84	82	1953/8	1953/8	0.0	1/32	1/32	Dynamic	3/4	2	1	0					f								
84	82	1953/8	1953/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32		1/32	1	1702									
84	82	977/4	977/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32		1/32	1	1703									
84	82	1955/8	1955/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32		1/32	1	1704									
84	82	489/2	489/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32		1/32	1	1705									
84	82	1957/8	1957/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32		1/32	1	1706									
84	82	979/4	979/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	1707									
84	82	1959/8	1959/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	1708									
84	82	245	245	0.125	1/4	1/4	Chord	3/4	2	1	1/32		1/32	1	1709									
84	82	1961/8	1961/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32		1/32	1	1710									
84	82	981/4	981/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32		1/32	1	1711									
84	82	1963/8	1963/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32		1/32	1	1712									
84	82	491/2	491/2	0.0	3/8	3/8	Dynamic	3/4	2	1	0					p								
84	82	491/2	491/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32		1/32	1	1713									
84	82	1965/8	1965/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32		1/32	1	1714									
84	82	983/4	983/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32		1/32	1	1715									
84	82	1967/8	1967/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32		1/32	1	1716									
84	82	246	246	0.125	1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	1717									
84	82	1969/8	1969/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	1718									
84	82	985/4	985/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32		1/32	1	1719									
84	82	1971/8	1971/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32		1/32	1	1720									
84	82	493/2	493/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32		1/32	1	1721									
84	82	1973/8	1973/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32		1/32	1	1722									
84	82	987/4	987/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	1723									
84	82	1975/8	1975/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	1724									
85	83	247	247	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1725									
85	83	495/2	495/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1726									
85	83	991/4	991/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1727									
85	83	248	248	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	1728		ornamentTrill							
85	83	247	247	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1729									
85	83	248	248	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1730									
85	83	249	249	0.0	1/2	1/2	Chord	3/4	1	2	0	grace32after	1/32	1	1731									
85	83	249	249	0.0	1/2	1/2	Chord	3/4	1	2	0	grace32after	1/32	1	1732									
85	83	249	249	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1733									
85	83	247	247	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1734									
85	83	248	248	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1735									
85	83	249	249	0.0	1/2	1/2	Spanner	3/4	2	1	0													4
85	83	249	249	0.0	1/2	1/2	Chord	3/4	2	1	0	grace32after	1/32	1	1736									4
85	83	249	249	0.0	1/2	1/2	Chord	3/4	2	1	0	grace32after	1/32	1	1737									4
85	83	249	249	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1738									4
86	84	250	250	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1739									
86	84	1001/4	1001/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1740		ornamentTurn						141	
86	84	501/2	501/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1741								141	
86	84	1003/4	1003/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1742									
86	84	251	251	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1743								142	
86	84	1005/4	1005/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1744								142	
86	84	2011/8	2011/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1745								142	
86	84	503/2	503/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	1746								142	
86	84	2013/8	2013/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	1747								142	
86	84	1007/4	1007/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	1748								142	
86	84	2015/8	2015/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	1749									
86	84	252	252	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1750								143	
86	84	1009/4	1009/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1751								143	
86	84	505/2	505/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1752								143	
86	84	1011/4	1011/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1753									
86	84	250	250	0.0	0	0	Spanner	3/4	2	1	0													
86	84	250	250	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1754									
86	84	501/2	501/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1755									
86	84	251	251	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1756									
86	84	252	252	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1757									
86	84	250	250	0.0	0	0	Dynamic	3/4	2	2	0					sf								
86	84	250	250	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1758									
86	84	251	251	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1759									
86	84	252	252	0.0	1/2	1/2	Dynamic	3/4	2	2	0					p								
86	84	252	252	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1760									
87	85	253	253	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	1761									
87	85	2025/8	2025/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	1762								144	
87	85	1013/4	1013/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	1763								144	
87	85	2027/8	2027/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	1764								144	
87	85	507/2	507/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	1765								144	
87	85	2029/8	2029/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	1766								144	
87	85	1015/4	1015/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	1767								144	
87	85	2031/8	2031/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	1768								144	
87	85	254	254	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1769		ornamentTrill							
87	85	1017/4	1017/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1770								145	
87	85	2035/8	2035/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1771								145	
87	85	509/2	509/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	1772								145	
87	85	2037/8	2037/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	1773								145	
87	85	1019/4	1019/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	1774								145	
87	85	2039/8	2039/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	1775								145	
