mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur	Trill:trill
76	74	443/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	932							
76	74	887/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	933							
76	74	222	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	934							
76	74	889/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	935							
76	74	439/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	936							
76	74	221	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	937							
77	75	445/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	938							
77	75	891/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	939							
77	75	223	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	940							
77	75	893/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	941							
77	75	447/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	942							
77	75	895/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	943							
77	75	224	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	944							
77	75	897/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	945							
77	75	449/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	946							
77	75	899/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	947							
77	75	225	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	948							
77	75	901/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	949							
77	75	445/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	950							
78	76	451/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	951							
78	76	227	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	952							
78	76	451/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	953							
78	76	903/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	954							
78	76	226	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	955							
78	76	905/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	956							
78	76	453/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	957							
78	76	907/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	958							
78	76	227	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	959							
78	76	909/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	960							
78	76	455/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	961							
78	76	911/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	962							
78	76	228	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	963							
78	76	913/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	964							
79	77	915/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	965							
79	77	229	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	966							
79	77	917/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	967							
79	77	459/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	968							
79	77	919/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	969							
79	77	230	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	970							
79	77	921/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	971							
79	77	461/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	972							
79	77	923/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	973							
79	77	231	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	974							
79	77	925/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	975							
79	77	457/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	976							
80	78	463/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	977							
80	78	931/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	978							
80	78	233	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	979							
80	78	937/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	980							
80	78	927/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	981							
80	78	232	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	982							
80	78	929/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	983							
80	78	465/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	984							
80	78	933/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	985							
80	78	467/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	986							
80	78	935/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	987							
80	78	234	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	988							
81	79	469/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	989							
81	79	939/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	990							
81	79	235	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	991							
81	79	941/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	992							
81	79	471/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	993							
81	79	943/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	994							
81	79	236	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	995							
81	79	945/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	996							
81	79	473/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	997							
81	79	947/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	998							
81	79	237	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	999							
81	79	949/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1000							
81	79	235	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1001							
81	79	471/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1002							
81	79	473/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1003							
81	79	237	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1004							
81	79	469/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1005							
81	79	236	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1006							
82	80	475/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1007							
82	80	951/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1008							
82	80	238	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1009							
82	80	953/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1010							
82	80	477/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1011							
82	80	955/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1012							
82	80	239	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1013							
82	80	957/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1014							
82	80	479/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1015							
82	80	959/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1016							
82	80	240	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1017							
82	80	961/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1018							
82	80	238	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1019							
82	80	477/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1020							
82	80	479/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1021							
82	80	240	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1022							
82	80	475/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1023							
82	80	239	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1024							
83	81	481/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1025						59	
83	81	241	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1026						59	
83	81	483/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1027						59	
83	81	242	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1028						59	
83	81	485/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1029						59	
83	81	243	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1030							
83	81	481/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1031							
83	81	481/2	1.0	0	0	Chord	6/8	2	2	1/4			1/4	1	1032							
84	82	487/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1033							
84	82	487/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1034						60	
84	82	244	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1035						60	
84	82	489/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1036						60	
84	82	245	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1037						60	
84	82	491/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1038						60	
84	82	246	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1039							
85	83	493/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1040						61	
85	83	247	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1041						61	
85	83	495/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1042						61	
85	83	248	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1043						61	
85	83	497/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1044						61	
85	83	249	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1045							
85	83	493/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1046							
86	84	499/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1047						62	
86	84	250	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1048						62	
86	84	501/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1049						62	
86	84	251	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1050						62	
86	84	503/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1051						62	
86	84	252	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1052							
86	84	499/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1053							
86	84	499/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1054							
86	84	251	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1055							
87	85	505/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1056						63	
87	85	253	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1057						63	
87	85	507/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1058						63	
87	85	254	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1059						63	
87	85	509/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1060						63	
87	85	255	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1061							
87	85	505/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1062							
87	85	254	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1063							
87	85	505/2	3.0	0	0	Chord	6/8	2	2	3/4			1/2	3/2	1064							
88	86	511/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1065							
88	86	511/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1066						64	
88	86	256	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1067						64	
88	86	513/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1068						64	
88	86	257	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1069						64	
88	86	515/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1070						64	
88	86	258	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1071							
89	87	517/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1072							
89	87	260	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1073							
89	87	517/2	3.0	0	0	Chord	6/8	1	2	3/4			1/2	3/2	1074							
89	87	517/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1075						65	
89	87	259	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1076						65	
89	87	519/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1077						65	
89	87	260	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1078						65	
89	87	521/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1079						65	
89	87	261	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1080							
90	88	523/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1081							
90	88	523/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1082							
90	88	263	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1083							
90	88	523/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1084						66	
90	88	262	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1085						66	
90	88	525/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1086						66	
90	88	263	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1087						66	
90	88	527/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1088						66	
90	88	264	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1089							
91	89	529/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1090						67	
91	89	265	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1091						67	
91	89	531/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1092						67	
91	89	266	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1093						67	
91	89	533/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1094						67	
91	89	267	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1095							
91	89	529/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1096							
92	90	535/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1097						68	
92	90	268	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1098						68	
92	90	537/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1099						68	
92	90	269	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1100						68	
92	90	539/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1101						68	
92	90	270	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1102							
92	90	535/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1103							
92	90	269	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1104							
92	90	535/2	3.0	0	0	Chord	6/8	2	2	3/4			1/2	3/2	1105							
93	91	541/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1106						69	
93	91	271	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1107						69	
93	91	543/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1108						69	
93	91	272	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1109						69	
93	91	545/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1110						69	
93	91	273	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1111							
93	91	541/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1112							
93	91	541/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1113							
93	91	272	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1114							
94	92	547/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1115							
94	92	547/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1116						70	
94	92	274	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1117						70	
94	92	549/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1118						70	
94	92	275	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1119						70	
94	92	551/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1120						70	
94	92	276	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1121							
95	93	553/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1122							
95	93	553/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1123							
95	93	278	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1124							
95	93	553/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1125							
95	93	277	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1126							
95	93	555/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1127							
95	93	278	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1128							
95	93	557/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1129							
95	93	279	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1130							
96	94	559/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1131							
96	94	559/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1132							
96	94	281	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1133							
96	94	559/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1134							
96	94	280	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1135							
96	94	561/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1136							
96	94	281	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1137							
96	94	563/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1138							
96	94	282	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1139							
97	95	565/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1140							
97	95	565/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1141							
97	95	284	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1142							
97	95	565/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1143							
97	95	283	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1144							
97	95	567/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1145							
97	95	284	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1146							
97	95	569/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1147							
97	95	285	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1148							
98	96	571/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1149							
98	96	571/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1150							
98	96	287	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1151							
98	96	571/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1152							
98	96	286	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1153							
98	96	573/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1154							
98	96	287	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1155							
98	96	575/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1156							
98	96	288	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1157							
99	97	577/2	0.0	0	0	Dynamic	6/8	1	1	0						f						
99	97	577/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1158							
99	97	1155/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1159							
99	97	289	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1160							
99	97	1157/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1161							
99	97	579/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1162							
99	97	1159/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1163							
99	97	290	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1164							
99	97	1161/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1165							
99	97	581/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1166							
99	97	1163/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1167							
99	97	291	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1168							
99	97	1165/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1169							
99	97	577/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1170							
100	98	583/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1171							
100	98	1167/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1172							
100	98	292	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1173							
100	98	1169/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1174							
100	98	585/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1175							
100	98	1171/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1176							
100	98	293	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1177							
100	98	1173/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1178							
100	98	587/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1179							
100	98	1175/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1180							
100	98	294	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1181							
100	98	1177/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1182							
100	98	294	0.0	5/8	5/8	Dynamic	6/8	2	1	0						f						
100	98	294	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1183							
101	99	589/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1184							
101	99	295	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1185							
101	99	591/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1186							
101	99	296	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1187							
101	99	593/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1188							
101	99	297	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1189							
101	99	589/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1190							
101	99	295	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1191							
101	99	591/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1192							
101	99	296	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1193							
101	99	593/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1194							
101	99	297	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1195							
102	100	595/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1196							
102	100	597/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1197							
102	100	299	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1198							
102	100	300	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1199		ornamentTrill				71	
102	100	1201/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32			1/32	1	1200						71	
102	100	2403/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32			1/32	1	1201						71	
102	100	595/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1202							
102	100	597/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1203							
102	100	299	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1204							
102	100	300	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1205						72	
103	101	601/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1206							
103	101	603/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1207		ornamentTrill				73	
103	101	1207/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32			1/32	1	1208						73	
103	101	2415/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32			1/32	1	1209						73	
103	101	302	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1210							
103	101	303	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1211						74	
103	101	1213/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1212							
103	101	601/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1213							
103	101	603/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1214						75	
103	101	302	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1215							
103	101	303	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1216							
104	102	607/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1217						76	
104	102	305	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1218							
104	102	306	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1219							
104	102	607/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1220						77	
104	102	305	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1221							
104	102	306	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1222							
105	103	613/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1223							
105	103	307	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1224							
105	103	615/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1225							
105	103	308	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1226							
105	103	617/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1227							
105	103	309	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1228							
105	103	613/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1229							
105	103	307	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1230							
105	103	615/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1231							
105	103	308	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1232							
105	103	617/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1233							
105	103	309	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1234							
106	104	619/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1235							
106	104	621/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1236							
106	104	311	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1237							
106	104	312	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1238							
