mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur	Trill:trill	crescendo_line
94	92	1475/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1513							
94	92	365	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1514							
94	92	365	1.0	0	0	Chord	4/4	2	2	1/4			1/4	1	1515							
95	93	369	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1516							
95	93	739/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1517							
95	93	370	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1518							
95	93	741/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1519							
95	93	371	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1520							
95	93	743/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1521							
95	93	372	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1522							
95	93	372	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1523					180		
95	93	745/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1524					180		
95	93	1491/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1525							
96	94	373	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1526					181		
96	94	747/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1527							
96	94	374	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1528							
96	94	751/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1529					182		
96	94	376	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1530					182		
96	94	753/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1531							
96	94	747/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1532					183		
96	94	374	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1533					183		
96	94	749/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1534					183		
96	94	375	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1535					183		
96	94	751/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1536					183		
96	94	376	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1537					183		
96	94	753/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1538							
97	95	377	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1539					184		
97	95	378	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1540							
97	95	759/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1541					185		
97	95	1519/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1542					185		
97	95	380	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1543					185		
97	95	1521/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1544					185		
97	95	761/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1545					185		
97	95	1523/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1546							
97	95	755/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1547					186		
97	95	378	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1548					186		
97	95	757/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1549					186		
97	95	379	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1550					186		
97	95	759/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1551					186		
97	95	380	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1552					186		
97	95	761/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1553							
98	96	381	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1554					187		
98	96	382	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1555							
98	96	767/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1556					188		
98	96	384	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1557					188		
98	96	769/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1558							
98	96	763/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1559					189		
98	96	382	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1560					189		
98	96	765/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1561					189		
98	96	383	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1562					189		
98	96	767/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1563					189		
98	96	384	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1564					189		
98	96	769/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1565							
99	97	385	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1566					190		
99	97	386	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1567							
99	97	775/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1568					191		
99	97	1551/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1569					191		
99	97	388	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1570					191		
99	97	1553/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1571					191		
99	97	777/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1572					191		
99	97	1555/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1573							
99	97	771/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1574					192		
99	97	386	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1575					192		
99	97	773/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1576					192		
99	97	387	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1577					192		
99	97	775/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1578					192		
99	97	388	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1579					192		
99	97	777/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1580							
100	98	389	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1581					193		
100	98	779/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	1582							
100	98	781/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1583							
100	98	391	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1584					194		
100	98	783/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	1585							
100	98	785/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1586							
100	98	389	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1587					195		
100	98	779/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1588					195		
100	98	390	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1589					195		
100	98	781/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1590							
100	98	391	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1591					196		
100	98	783/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1592					196		
100	98	392	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1593					196		
100	98	785/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1594							
101	99	393	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1595					197		
101	99	1573/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1596					197		
101	99	787/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1597					197		
101	99	1575/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1598					197		
101	99	394	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1599					197		
101	99	1577/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1600					197		
101	99	789/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1601					197		
101	99	1579/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1602					197		
101	99	395	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1603					197		
101	99	1581/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1604					197		
101	99	791/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1605					197		
101	99	1583/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1606					197		
101	99	396	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1607					197		
101	99	1585/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1608					197		
101	99	793/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1609					197		
101	99	1587/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1610							
101	99	393	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1611							
102	100	397	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1612					198		
102	100	795/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1613							
102	100	398	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1614					199		
102	100	797/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1615							
102	100	399	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1616					200		
102	100	799/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1617							
102	100	400	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1618					201		
102	100	801/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1619							
102	100	397	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1620					202		
102	100	795/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1621					202		
102	100	398	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1622					202		
102	100	797/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1623							
102	100	399	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1624					203		
102	100	799/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1625					203		
102	100	400	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1626					203		
102	100	801/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1627							
103	101	401	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1628							
103	101	803/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1629							
103	101	1607/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1630							
103	101	402	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1631							
103	101	1609/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1632							
103	101	805/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1633							
103	101	1611/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1634							
103	101	403	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1635							
103	101	1613/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1636							
103	101	807/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1637							
103	101	1615/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1638							
103	101	404	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1639							
103	101	809/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1640							
103	101	401	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1641							
104	102	405	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1642							
104	102	811/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	1643							
104	102	813/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1644							
104	102	407	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1645					204		
104	102	815/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1646							
104	102	408	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1647		articStaccatoAbove					
104	102	817/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1648		articStaccatoAbove					
104	102	405	2.0	0	0	Chord	4/4	1	2	1/2			1/2	1	1649					205		
104	102	405	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1650							
104	102	406	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1651							
104	102	407	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1652							
104	102	408	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1653							
105	103	409	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1654							
105	103	410	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1655							
105	103	412	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1656							
105	103	412	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1657					206		
105	103	825/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1658					206		
105	103	1651/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1659							
105	103	819/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1660		articStaccatoAbove					
105	103	410	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1661		articStaccatoAbove					
105	103	821/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1662		articStaccatoAbove					
105	103	411	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1663							
106	104	413	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1664					207		
106	104	827/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1665							
106	104	414	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1666							
106	104	831/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1667		articStaccatoAbove					
106	104	416	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1668					208		
106	104	833/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1669							
106	104	827/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1670					209		
106	104	414	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1671					209		
106	104	829/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1672					209		
106	104	415	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1673					209		
106	104	831/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1674					209		
106	104	416	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1675					209		
106	104	833/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1676							
107	105	417	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1677					210		
107	105	835/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1678							
107	105	418	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1679							
107	105	839/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1680							
107	105	420	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1681							
107	105	841/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1682							
107	105	835/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1683					211		
107	105	418	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1684					211		
107	105	837/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1685					211		
107	105	419	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1686					211		
107	105	839/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1687					211		
107	105	420	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1688					211		
107	105	841/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1689							
108	106	421	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1690							
108	106	1685/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1691							
108	106	843/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1692							
108	106	1687/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1693							
108	106	422	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1694							
108	106	1689/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1695							
108	106	845/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1696							
108	106	1691/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1697							
108	106	423	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1698							
108	106	1693/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1699							
108	106	847/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1700							
108	106	1695/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1701							
108	106	424	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1702							
108	106	1697/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1703							
108	106	849/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1704							
108	106	1699/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1705							
108	106	843/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1706					212		
108	106	422	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1707					212		
108	106	845/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1708					212		
108	106	423	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1709					212		
108	106	847/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1710					212		
108	106	424	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1711					212		
108	106	849/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1712							
109	107	425	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1713					213		
109	107	851/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1714							
109	107	426	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1715							
109	107	855/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1716		articStaccatoAbove					
109	107	428	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1717					214		
109	107	857/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1718							
109	107	851/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1719					215		
109	107	426	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1720					215		
109	107	853/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1721					215		
109	107	427	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1722					215		
109	107	855/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1723					215		
109	107	428	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1724					215		
109	107	857/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1725							
110	108	429	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1726					216		
110	108	859/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1727							
110	108	430	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1728							
110	108	863/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1729		articStaccatoAbove					
110	108	432	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1730					217		
110	108	865/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1731							
110	108	859/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1732					218		
110	108	430	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1733					218		
110	108	861/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1734					218		
110	108	431	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1735							
111	109	433	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1736					219		
111	109	867/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1737							
111	109	434	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1738							
111	109	871/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1739					220		
111	109	436	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1740					220		
111	109	873/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1741							
111	109	867/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1742					221		
111	109	434	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1743					221		
111	109	869/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1744							
111	109	435	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1745							
112	110	437	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1746					222		
112	110	875/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1747							
112	110	438	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1748							
112	110	879/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1749							
112	110	440	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1750							
112	110	440	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1751					223		
112	110	881/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1752					223		
112	110	1763/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1753							
112	110	875/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1754					224		
112	110	438	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1755					224		
112	110	877/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1756							
112	110	439	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1757							
113	111	441	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1758					225		
113	111	885/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1759							
113	111	443	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1760		articStaccatoAbove					
113	111	1773/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1761					226		
113	111	887/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1762					226		
113	111	1775/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1763					226		
113	111	444	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1764					226		
113	111	444	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1765					226		
113	111	889/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1766					226		
113	111	1779/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1767							
113	111	441	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1768					227		
113	111	883/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1769					227		
113	111	442	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1770					227		
113	111	885/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1771					227		
113	111	443	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1772					227		
113	111	887/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1773					227		
113	111	444	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1774					227		
113	111	889/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1775							
114	112	445	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1776		articStaccatoAbove					
114	112	891/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	1777					228		
114	112	893/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1778							
114	112	447	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1779		articStaccatoAbove					
114	112	1789/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1780					229		
114	112	895/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1781					229		
114	112	1791/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1782					229		
114	112	448	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1783					229		
114	112	448	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1784					229		
114	112	897/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1785					229		
114	112	1795/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1786							
114	112	445	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1787					230		
114	112	891/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1788					230		
114	112	446	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1789					230		
114	112	893/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1790					230		
114	112	447	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1791					230		
114	112	895/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1792					230		
114	112	448	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1793					230		
114	112	897/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1794							
115	113	449	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1795					231		
115	113	899/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1796							
115	113	901/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1797							
115	113	451	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1798					232		
115	113	903/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1799							
115	113	905/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1800							
115	113	449	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1801					233		
115	113	899/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1802					233		
115	113	450	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1803					233		
115	113	901/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1804					233		
115	113	451	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1805					233		
115	113	903/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1806					233		
115	113	452	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1807					233		
115	113	905/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1808							
116	114	453	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1809							
116	114	1813/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1810							
116	114	907/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1811							
