mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	slur
73	73	1153/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1205							
73	73	577/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1206							
73	73	1155/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1207							
73	73	289	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1208							
73	73	1157/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1209							
73	73	579/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1210							
73	73	1159/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1211							
73	73	290	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1212							
73	73	1161/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1213							
73	73	581/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1214							
73	73	1163/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1215							
73	73	291	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1216							
73	73	1165/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1217							
73	73	583/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1218							
73	73	1167/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1219							
73	73	288	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1220							
73	73	577/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1221							
73	73	289	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1222							
73	73	579/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1223							
73	73	290	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1224							
74	74	292	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1225							
74	74	1169/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1226							
74	74	585/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1227							
74	74	1171/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1228							
74	74	293	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1229							
74	74	1173/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1230							
74	74	587/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1231							
74	74	1175/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1232							
74	74	294	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1233							
74	74	1177/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1234							
74	74	589/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1235							
74	74	1179/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1236							
74	74	295	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1237							
74	74	1181/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1238							
74	74	591/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1239							
74	74	1183/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1240							
74	74	292	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1241							
74	74	585/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1242							
74	74	293	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1243							
74	74	587/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1244							
74	74	294	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1245							
74	74	589/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1246							
74	74	295	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1247							
74	74	591/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1248							
75	75	296	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1249							
75	75	1185/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1250							
75	75	593/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1251							
75	75	1187/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1252							
75	75	297	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1253							
75	75	298	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1254							
75	75	1193/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1255							
75	75	597/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1256							
75	75	1195/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1257							
75	75	299	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1258							
75	75	299	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1259							
75	75	599/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1260							
75	75	1199/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1261							
75	75	296	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1262							
75	75	593/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1263							
75	75	297	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1264							
75	75	595/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1265							
75	75	298	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1266							
75	75	597/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1267							
75	75	299	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1268							
75	75	599/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1269							
76	76	300	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1270							
76	76	1201/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1271							
76	76	601/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1272							
76	76	1203/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1273							
76	76	301	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1274							
76	76	302	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1275							
76	76	1209/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1276							
76	76	605/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1277							
76	76	1211/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1278							
76	76	303	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1279							
76	76	303	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1280							
76	76	607/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1281							
76	76	1215/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1282							
76	76	300	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1283							
76	76	601/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1284							
76	76	301	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1285							
76	76	603/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1286							
76	76	302	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1287							
76	76	605/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1288							
76	76	303	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1289							
76	76	607/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1290							
77	77	304	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1291							
77	77	1217/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1292							
77	77	609/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1293							
77	77	1219/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1294							
77	77	305	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1295							
77	77	1221/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1296							
77	77	611/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1297							
77	77	1223/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1298							
77	77	306	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1299							
77	77	1225/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1300							
77	77	613/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1301							
77	77	1227/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1302							
77	77	307	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1303							
77	77	1229/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1304							
77	77	615/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1305							
77	77	1231/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1306							
77	77	304	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1307							
77	77	305	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1308							
77	77	306	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1309							
77	77	307	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1310							
78	78	308	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1311							
78	78	617/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1312							
78	78	309	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1313							
78	78	619/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1314							
78	78	310	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1315							
78	78	311	0.0	3/4	3/4	Dynamic	4/4	1	1	0						p						
78	78	311	0.0	3/4	3/4	Chord	4/4	1	1	0	grace32		1/32	1	1316							
78	78	311	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1317							
78	78	1245/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1318							
78	78	623/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1319							
78	78	1247/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1320							
78	78	617/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1321							
78	78	309	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1322							
78	78	619/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1323							
78	78	310	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1324							
79	79	312	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1325							112
79	79	625/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1326							
79	79	627/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1327							
79	79	314	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1328							113
79	79	629/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1329							113
79	79	315	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1330							113
79	79	631/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1331							
79	79	312	0.0	0	0	Dynamic	4/4	2	1	0						p						
79	79	312	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1332							114
79	79	625/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1333							114
79	79	313	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1334							114
79	79	627/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1335							
79	79	314	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1336							115
79	79	629/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1337							115
79	79	315	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1338							115
79	79	631/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1339							
80	80	316	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1340							116
80	80	633/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1341							
80	80	635/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1342							
80	80	318	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1343							117
80	80	637/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1344							117
80	80	319	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1345							117
80	80	639/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1346							
80	80	316	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1347							118
80	80	633/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1348							118
80	80	317	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1349							118
80	80	635/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1350							
80	80	318	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1351							119
80	80	637/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1352							119
80	80	319	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1353							119, 120
80	80	639/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1354							
81	81	320	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1355							121
81	81	641/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1356							
81	81	643/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1357							
81	81	322	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1358							122
81	81	645/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1359							
81	81	647/2	0.0	7/8	7/8	Chord	4/4	1	1	0	grace16		1/16	1	1360							
81	81	647/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1361							
81	81	320	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1362							123
81	81	641/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1363							123
81	81	321	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1364							123
81	81	643/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1365							
81	81	322	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1366							124
81	81	645/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1367							124
81	81	323	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1368							124
81	81	647/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1369							
82	82	324	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1370							125
82	82	651/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1371							125
82	82	1303/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1372							125
82	82	326	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1373							
82	82	653/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1374		articStaccatoAbove					
82	82	327	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1375		articStaccatoAbove					
82	82	655/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1376		articStaccatoAbove					
82	82	324	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1377							126
82	82	649/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1378							126
82	82	325	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1379							126
82	82	651/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1380							
82	82	326	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1381							
83	83	328	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1382							127
83	83	657/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1383							
83	83	659/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1384		ornamentTrill					
83	83	330	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1385		articStaccatoAbove					
83	83	661/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1386		articStaccatoAbove					
83	83	331	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1387		articStaccatoAbove					
83	83	663/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1388		articStaccatoAbove					
83	83	328	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1389							128
83	83	657/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1390							128
83	83	329	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1391							128
83	83	659/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1392							
83	83	330	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1393							129
83	83	661/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1394							129
83	83	331	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1395							129
83	83	663/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1396							
84	84	332	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1397							130
84	84	665/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1398							
84	84	667/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1399		ornamentTrill					
84	84	334	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1400		articStaccatoAbove					
84	84	669/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1401		articStaccatoAbove					
84	84	335	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1402		articStaccatoAbove					
84	84	671/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1403		articStaccatoAbove					
84	84	332	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1404							131
84	84	665/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1405							131
84	84	333	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1406							131
84	84	667/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1407							
84	84	334	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1408							132
84	84	669/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1409							132
84	84	335	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1410							132
84	84	671/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1411							
85	85	336	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1412							133
85	85	673/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1413							
85	85	675/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1414							
85	85	338	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1415							134
85	85	677/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1416							
85	85	679/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1417							
85	85	336	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1418							135
85	85	673/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1419							135
85	85	337	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1420							135
85	85	675/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1421							
85	85	338	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1422							
85	85	677/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1423							136
85	85	339	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1424							136
85	85	679/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1425							
85	85	338	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	1426							
86	86	340	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1427							137
86	86	342	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1428							
86	86	340	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1429							138
86	86	681/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1430							138
86	86	341	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1431							138
86	86	683/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1432							
86	86	342	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1433							
86	86	685/2	0.0	5/8	5/8	Dynamic	4/4	2	1	0						f						
86	86	685/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1434							
86	86	343	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1435							
86	86	687/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1436							
87	87	344	0.0	0	0	Dynamic	4/4	1	1	0						f						
87	87	344	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1437							
87	87	1377/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1438							
87	87	689/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1439							
87	87	1379/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1440							
87	87	345	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1441							
87	87	1381/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1442							
87	87	691/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1443							
87	87	1383/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1444							
87	87	346	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1445							
87	87	1385/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1446							
87	87	693/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1447							
87	87	1387/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1448							
87	87	347	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1449							
87	87	1389/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1450							
87	87	695/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1451							
87	87	1391/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1452							
87	87	344	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1453							
87	87	691/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1454		articStaccatoAbove					
87	87	346	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1455		articStaccatoAbove					
87	87	693/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1456		articStaccatoAbove					
87	87	347	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1457		articStaccatoAbove					
87	87	695/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1458		articStaccatoAbove					
88	88	348	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1459							
88	88	1393/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1460							
88	88	697/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1461							
88	88	1395/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1462							
88	88	349	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1463							
88	88	1397/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1464							
88	88	699/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1465							
88	88	1399/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1466							
88	88	350	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1467							
88	88	1401/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1468							
88	88	701/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1469							
88	88	1403/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1470							
88	88	351	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1471							
88	88	1405/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1472							
88	88	703/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1473							
88	88	1407/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1474							
88	88	348	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1475							
88	88	699/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1476		articStaccatoBelow					
88	88	350	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1477		articStaccatoBelow					
88	88	701/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1478		articStaccatoBelow					
88	88	351	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1479		articStaccatoBelow					
88	88	703/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1480		articStaccatoBelow					
89	89	352	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1481							
89	89	707/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1482		articStaccatoAbove					
89	89	354	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1483		articStaccatoAbove					
89	89	709/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1484		articStaccatoAbove					
89	89	355	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1485		articStaccatoAbove					
89	89	711/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1486		articStaccatoAbove					
89	89	352	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1487							
89	89	1409/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1488							
89	89	705/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1489							
89	89	1411/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1490							
89	89	353	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1491							
89	89	1413/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1492							
89	89	707/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1493							
89	89	1415/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1494							
89	89	354	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1495							
89	89	1417/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1496							
89	89	709/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1497							
89	89	1419/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1498							
89	89	355	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1499							
89	89	1421/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1500							
89	89	711/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1501							
89	89	1423/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1502							
