mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
32	32	191/2	191/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	574							
32	32	383/4	383/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	575							
32	32	93	93	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	576							
32	32	373/4	373/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	577							
32	32	187/2	187/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	578							
32	32	375/4	375/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	579							
32	32	94	94	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	580							
32	32	377/4	377/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	581							
32	32	189/2	189/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	582							
32	32	379/4	379/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	583							
32	32	95	95	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	584							
32	32	381/4	381/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	585							
32	32	191/2	191/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	586							
32	32	383/4	383/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	587							
33	33	96	96	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	588							
33	33	389/4	389/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	589							
33	33	195/2	195/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	590							
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	591							
33	33	98	98	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	592							
33	33	393/4	393/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	593							
33	33	197/2	197/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	594							
33	33	395/4	395/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	595							
33	33	96	96	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	596							
33	33	385/4	385/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	597							
33	33	193/2	193/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	598							
33	33	387/4	387/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	599							
33	33	97	97	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	600							
33	33	389/4	389/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	601							
33	33	195/2	195/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	602							
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	603							
33	33	98	98	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	604							
33	33	393/4	393/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	605							
33	33	197/2	197/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	606							
33	33	395/4	395/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	607							
34	34	397/4	397/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	608							
34	34	399/4	399/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	609							
34	34	401/4	401/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	610							
34	34	201/2	201/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	611							
34	34	403/4	403/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	612							
34	34	101	101	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	613							
34	34	405/4	405/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	614							
34	34	203/2	203/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	615							
34	34	407/4	407/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	616							
34	34	99	99	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	617							
34	34	101	101	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	618							
34	34	99	99	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	619							
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	620							
34	34	100	100	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	621							
35	35	102	102	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	622							35
35	35	409/4	409/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	623							35
35	35	205/2	205/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	624							35
35	35	411/4	411/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	625							
35	35	103	103	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	626							
35	35	102	102	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	627							
35	35	413/4	413/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	628							36
35	35	207/2	207/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	629							36
35	35	415/4	415/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	630							36
35	35	104	104	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	631							36
35	35	417/4	417/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	632							36
35	35	209/2	209/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	633							36
35	35	419/4	419/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	634							
36	36	105	105	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	635							
36	36	425/4	425/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	636							
36	36	213/2	213/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	637							
36	36	427/4	427/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	638							
36	36	107	107	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	639							
36	36	429/4	429/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	640							
36	36	215/2	215/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	641							
36	36	431/4	431/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	642							
36	36	105	105	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	643							
36	36	421/4	421/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	644							
36	36	211/2	211/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	645							
36	36	423/4	423/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	646							
36	36	106	106	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	647							
36	36	425/4	425/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	648							
36	36	213/2	213/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	649							
36	36	427/4	427/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	650							
36	36	107	107	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	651							
36	36	429/4	429/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	652							
36	36	215/2	215/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	653							
36	36	431/4	431/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	654							
37	37	108	108	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	655							
37	37	437/4	437/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	656							
37	37	219/2	219/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	657							
37	37	439/4	439/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	658							
37	37	110	110	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	659							
37	37	441/4	441/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	660							
37	37	221/2	221/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	661							
37	37	443/4	443/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	662							
37	37	108	108	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	663							
37	37	433/4	433/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	664							
37	37	217/2	217/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	665							
37	37	435/4	435/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	666							
37	37	109	109	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	667							
37	37	437/4	437/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	668							
37	37	219/2	219/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	669							
37	37	439/4	439/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	670							
37	37	110	110	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	671							
37	37	441/4	441/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	672							
37	37	221/2	221/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	673							
37	37	443/4	443/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	674							
38	38	445/4	445/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	675							
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	676							
38	38	449/4	449/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	677							
38	38	225/2	225/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	678							
38	38	451/4	451/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	679							
38	38	113	113	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	680							
38	38	453/4	453/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	681							
38	38	227/2	227/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	682							
38	38	455/4	455/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	683							
38	38	111	111	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	684							
38	38	112	112	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	685							
38	38	113	113	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	686							
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	687							
38	38	111	111	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	688							37
38	38	223/2	223/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	689							37
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	690							
39	39	114	114	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	691							
39	39	457/4	457/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	692							
39	39	915/8	915/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	693							
39	39	229/2	229/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	694							
39	39	917/8	917/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	695							
39	39	459/4	459/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	696							
39	39	919/8	919/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	697							
39	39	115	115	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	698							
39	39	921/8	921/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	699							
39	39	461/4	461/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	700							
39	39	923/8	923/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	701							
39	39	231/2	231/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	702							
39	39	925/8	925/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	703							
39	39	463/4	463/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	704							
39	39	927/8	927/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	705							
39	39	116	116	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	706							
39	39	929/8	929/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	707							
39	39	465/4	465/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	708							
39	39	931/8	931/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	709							
39	39	233/2	233/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	710							
39	39	933/8	933/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	711							
39	39	467/4	467/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	712							
39	39	935/8	935/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	713							
39	39	114	114	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	714							
39	39	457/4	457/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	715							
39	39	229/2	229/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	716							
39	39	459/4	459/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	717							
39	39	115	115	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	718							
39	39	461/4	461/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	719							
39	39	231/2	231/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	720							
39	39	463/4	463/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	721							
39	39	116	116	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	722							
39	39	465/4	465/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	723							
39	39	233/2	233/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	724							
39	39	467/4	467/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	725							
39	39	114	114	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	726							
39	39	116	116	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	727							
40	40	117	117	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	728							
40	40	469/4	469/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	729							
40	40	939/8	939/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	730							
40	40	235/2	235/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	731							
40	40	941/8	941/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	732							
40	40	471/4	471/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	733							
40	40	943/8	943/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	734							
40	40	118	118	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	735							
40	40	945/8	945/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	736							
40	40	473/4	473/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	737							
40	40	947/8	947/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	738							
40	40	237/2	237/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	739							
40	40	949/8	949/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	740							
40	40	475/4	475/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	741							
40	40	951/8	951/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	742							
40	40	119	119	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	743							
40	40	953/8	953/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	744							
40	40	477/4	477/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	745							
40	40	955/8	955/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	746							
40	40	239/2	239/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	747							
40	40	957/8	957/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	748							
40	40	479/4	479/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	749							
40	40	959/8	959/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	750							
40	40	117	117	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	751							
40	40	469/4	469/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	752							
40	40	235/2	235/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	753							
40	40	471/4	471/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	754							
40	40	118	118	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	755							
40	40	473/4	473/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	756							
40	40	237/2	237/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	757							
40	40	475/4	475/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	758							
40	40	119	119	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	759							
40	40	477/4	477/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	760							
40	40	239/2	239/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	761							
40	40	479/4	479/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	762							
40	40	117	117	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	763							
40	40	119	119	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	764							
41	41	120	120	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	765							
41	41	969/8	969/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	766							
41	41	485/4	485/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	767							
41	41	971/8	971/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	768							
41	41	243/2	243/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	769							
41	41	973/8	973/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	770							
41	41	487/4	487/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	771							
41	41	975/8	975/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	772							
41	41	122	122	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	773							
41	41	977/8	977/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	774							
41	41	489/4	489/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	775							
41	41	979/8	979/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	776							
41	41	245/2	245/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	777							
41	41	981/8	981/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	778							
41	41	491/4	491/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	779							
41	41	983/8	983/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	780							
41	41	961/8	961/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	781							
41	41	481/4	481/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32	1/32	1	782							
41	41	963/8	963/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32	1/32	1	783							
41	41	241/2	241/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	784							
41	41	965/8	965/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	785							
41	41	483/4	483/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32	1/32	1	786							
41	41	967/8	967/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32	1/32	1	787							
41	41	121	121	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	788							
42	42	123	123	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	789							
42	42	993/8	993/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	790							
42	42	497/4	497/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	791							
42	42	995/8	995/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	792							
42	42	249/2	249/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	793							
42	42	997/8	997/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	794							
42	42	499/4	499/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	795							
42	42	999/8	999/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	796							
42	42	125	125	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	797							
42	42	1001/8	1001/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	798							
42	42	501/4	501/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	799							
42	42	1003/8	1003/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	800							
42	42	251/2	251/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	801							
42	42	1005/8	1005/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	802							
42	42	503/4	503/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	803							
42	42	1007/8	1007/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	804							
42	42	985/8	985/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	805							
42	42	493/4	493/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32	1/32	1	806							
42	42	987/8	987/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32	1/32	1	807							
42	42	247/2	247/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	808							
42	42	989/8	989/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	809							
42	42	495/4	495/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32	1/32	1	810							
42	42	991/8	991/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32	1/32	1	811							
42	42	124	124	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	812							
43	43	126	126	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	813							
43	43	1009/8	1009/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	814							
43	43	505/4	505/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	815							
43	43	1011/8	1011/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	816							
43	43	253/2	253/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	817							
43	43	1013/8	1013/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	818							
43	43	507/4	507/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	819							
43	43	1015/8	1015/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	820							
43	43	127	127	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	821							
43	43	1017/8	1017/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	822							
43	43	509/4	509/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	823							
43	43	1019/8	1019/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	824							
43	43	255/2	255/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	825							
43	43	1021/8	1021/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	826							
43	43	511/4	511/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	827							
43	43	1023/8	1023/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	828							
43	43	128	128	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	829							38
43	43	1025/8	1025/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	830							38
43	43	513/4	513/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	831							38
43	43	1027/8	1027/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	832							38
43	43	257/2	257/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	833							38
43	43	1029/8	1029/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	834							38
43	43	515/4	515/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	835							38
43	43	1031/8	1031/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	836							
43	43	126	126	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	837							
43	43	128	128	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	838							
44	44	129	129	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	839							39
44	44	519/4	519/4	0.0625	3/16	3/16	Chord	3/4	1	1	1/64	1/64	1	840							39
44	44	2077/16	2077/16	0.0625	13/64	13/64	Chord	3/4	1	1	1/64	1/64	1	841							39
44	44	1039/8	1039/8	0.0625	7/32	7/32	Chord	3/4	1	1	1/64	1/64	1	842							39
44	44	2079/16	2079/16	0.0625	15/64	15/64	Chord	3/4	1	1	1/64	1/64	1	843							
44	44	130	130	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	844							40
44	44	261/2	261/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	845							40
44	44	131	131	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	846							40
44	44	263/2	263/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	847							
44	44	129	129	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	848							
44	44	129	129	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	849							
44	44	130	130	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	850							
44	44	131	131	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	851							
45	45	132	132	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	852							41
45	45	531/4	531/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	853							41
45	45	1063/8	1063/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	854							
45	45	133	133	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	855							
45	45	132	132	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	856							
45	45	267/2	267/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	857	articStaccatoAbove						
45	45	134	134	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	858	articStaccatoAbove						
45	45	269/2	269/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	859	articStaccatoAbove						
45	45	132	132	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	860							
46	46	135	135	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	861							
46	46	541/4	541/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	862							42
