mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
39	39	229/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	313					
39	39	459/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	314					
39	39	115	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	315					
39	39	461/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	316					
39	39	231/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	317					
39	39	463/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	318					
39	39	116	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	319					
39	39	465/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	320					
39	39	233/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	321					
39	39	467/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	322					
39	39	114	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	323					
39	39	465/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	324					
39	39	233/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	325					
39	39	467/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	326					
40	40	117	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	327					
40	40	118	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	328					
40	40	117	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	329					
40	40	118	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	330					
41	41	120	0.0	0	0	Dynamic	3/4	1	1	0						p				
41	41	120	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	331					31
41	41	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	332					31
42	42	123	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	333					31, 32
42	42	125	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	334					31
43	43	253/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0						p				
43	43	253/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	335					
43	43	127	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	336					
43	43	255/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	337					
43	43	128	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	338					
43	43	257/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	339					
43	43	126	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	340					31, 33
43	43	128	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	341					
44	44	129	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	342					34
44	44	259/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	343					34
44	44	130	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	344					34
44	44	261/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	345					34
44	44	131	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	346					34
44	44	263/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	347					
44	44	129	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	348					
45	45	132	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	349		ornamentTrill			35
45	45	265/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	350					
45	45	133	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	351					
45	45	132	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	352					36
45	45	134	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	353					36
46	46	135	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	354					36, 37
46	46	137	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	355					36
47	47	277/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	356					
47	47	139	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	357					
47	47	279/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	358					
47	47	140	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	359					
47	47	281/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	360					
47	47	138	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	361					36, 38
47	47	140	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	362					
48	48	141	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	363					39
48	48	283/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	364					39
48	48	142	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	365					39
48	48	285/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	366					39
48	48	143	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	367					39
48	48	287/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	368					
48	48	141	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	369					
49	49	144	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	370					
49	49	291/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	371					40
49	49	146	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	372					40
49	49	293/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	373					
49	49	144	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	374					41
49	49	289/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	375					41
49	49	145	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	376					41
49	49	291/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	377					41
49	49	146	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	378					41
49	49	293/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	379					41
50	50	147	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	380					
50	50	297/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	381					42
50	50	149	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	382					
50	50	299/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	383					
50	50	147	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	384					41
50	50	295/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	385					41
50	50	148	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	386					41
50	50	297/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	387					41
50	50	149	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	388					41
50	50	299/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	389					
51	51	150	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	390					
51	51	303/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	391					43
51	51	152	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	392					43
51	51	305/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	393					
51	51	150	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	394					44
51	51	301/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	395					44
51	51	151	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	396					44
51	51	303/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	397					44
51	51	152	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	398					44
51	51	305/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	399					
52	52	153	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	400					
52	52	309/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	401					45
52	52	155	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	402					45
52	52	311/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	403					
52	52	153	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	404					46
52	52	307/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	405					46
52	52	154	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	406					46
52	52	309/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	407					46
52	52	155	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	408					46
52	52	311/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	409					
53	53	156	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	410					
53	53	315/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	411					47
53	53	158	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	412					47
53	53	317/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	413					
53	53	156	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	414					48
53	53	313/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	415					48
53	53	157	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	416					48
53	53	315/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	417					48
53	53	158	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	418					48
53	53	317/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	419					
54	54	159	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	420					
54	54	321/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	421					49
54	54	161	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	422					
54	54	323/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	423					
54	54	159	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	424					50
54	54	319/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	425					50
54	54	160	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	426					50
54	54	321/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	427					50
54	54	161	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	428					50
54	54	323/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	429					
54	54	159	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	430					
55	55	162	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	431					51
55	55	325/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	432					51
55	55	163	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	433					51
55	55	327/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	434					51
55	55	164	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	435					51
55	55	329/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	436					
55	55	162	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	437					
55	55	163	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	438					
55	55	162	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	439					
55	55	163	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	440					
55	55	164	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	441					
56	56	165	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	442					52
56	56	663/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	443					
56	56	166	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	444					
56	56	167	0.75	1/2	1/2	Chord	3/4	1	1	3/16			1/8	3/2	445		ornamentTrill			53
56	56	671/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	446					53
56	56	1343/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	447					
56	56	165	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	448					
56	56	166	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	449					
56	56	167	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	450					
56	56	165	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	451					
56	56	166	2.0	1/4	1/4	Chord	3/4	2	2	1/2			1/2	1	452					
57	57	168	0.0	0	0	Dynamic	3/4	1	1	0						f				
57	57	168	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	453					
57	57	673/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	454					
57	57	337/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	455					
57	57	675/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	456					
57	57	169	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	457					
57	57	677/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	458					
57	57	339/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	459					
57	57	679/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	460					
57	57	170	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	461					
57	57	681/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	462					
57	57	341/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	463					
57	57	683/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	464					
57	57	168	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	465					
57	57	339/2	0.0	3/8	3/8	Dynamic	3/4	2	1	0						f				
57	57	339/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	466					54
57	57	170	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	467					
57	57	341/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	468					
58	58	171	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	469					
58	58	685/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	470					
58	58	343/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	471					
58	58	687/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	472					
58	58	172	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	473					
58	58	689/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	474					
58	58	345/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	475					
58	58	691/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	476					
58	58	173	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	477					
58	58	693/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	478					
58	58	347/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	479					
58	58	695/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	480					
58	58	171	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	481					
58	58	345/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	482					55
58	58	173	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	483					55
58	58	347/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	484					
59	59	174	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	485					
59	59	697/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	486					
59	59	349/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	487					
59	59	699/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	488					
59	59	175	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	489					
59	59	701/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	490					
59	59	351/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	491					
59	59	703/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	492					
59	59	176	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	493					
59	59	705/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	494					
59	59	353/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	495					
59	59	707/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	496					
59	59	174	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	497					
59	59	351/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	498					56
59	59	176	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	499					
59	59	353/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	500					
60	60	177	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	501					
60	60	709/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	502					
60	60	355/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	503					
60	60	711/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	504					
60	60	178	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	505					
60	60	713/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	506					
60	60	357/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	507					
60	60	715/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	508					
60	60	179	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	509					
60	60	717/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	510					
60	60	359/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	511					
60	60	719/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	512					
60	60	177	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	513					
60	60	357/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	514					57
60	60	179	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	515					
60	60	359/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	516					
61	61	180	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	517					
61	61	721/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	518					
61	61	361/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	519					
61	61	723/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	520					
61	61	181	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	521					
61	61	725/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	522					
61	61	363/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	523					
61	61	727/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	524					
61	61	182	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	525					
61	61	729/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	526					
61	61	365/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	527					
61	61	731/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	528					
61	61	180	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	529					
61	61	363/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	530					58
61	61	182	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	531					58
61	61	365/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	532					
62	62	183	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	533					
62	62	733/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	534					
62	62	367/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	535					
62	62	735/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	536					
62	62	184	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	537					
62	62	737/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	538					
62	62	369/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	539					
62	62	739/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	540					
62	62	185	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	541					
62	62	741/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	542					
62	62	371/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	543					
62	62	743/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	544					
62	62	183	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	545					
62	62	369/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	546					59
62	62	185	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	547					59
62	62	371/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	548					
63	63	186	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	549					
63	63	187	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	550					
63	63	188	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	551					
63	63	186	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	552					
63	63	745/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	553					
63	63	373/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	554					
63	63	747/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	555					
63	63	187	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	556					
63	63	749/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	557					
63	63	375/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	558					
63	63	751/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	559					
63	63	188	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	560					
63	63	753/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	561					
63	63	377/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	562					
63	63	755/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	563					
64	64	189	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	564					
64	64	757/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	565					
64	64	379/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	566					
64	64	759/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	567					
64	64	190	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	568					
64	64	761/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	569					
64	64	381/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	570					
64	64	763/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	571					
64	64	191	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	572					
64	64	765/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	573					
64	64	383/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	574					
64	64	767/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	575					
64	64	189	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	576					
64	64	190	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	577					
64	64	191	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	578					
65	65	192	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	579					
65	65	769/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	580					
65	65	385/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	581					
65	65	771/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	582					
65	65	193	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	583					
65	65	773/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	584					
65	65	387/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	585					
65	65	775/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	586					
65	65	194	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	587					
65	65	777/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	588					
65	65	389/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	589					
65	65	779/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	590					
65	65	192	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	591					
65	65	194	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	592					
66	66	195	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	593					
66	66	781/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	594					
66	66	391/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	595					
66	66	783/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	596					
66	66	196	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	597					
66	66	785/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	598					
66	66	393/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	599					
66	66	787/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	600					
66	66	197	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	601					
66	66	789/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	602					
66	66	395/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	603					
66	66	791/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	604					
66	66	195	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	605					
66	66	197	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	606					
67	67	198	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	607		articStaccatissimoAbove			
67	67	397/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	608		articStaccatissimoAbove			
67	67	199	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	609		articStaccatissimoAbove			
67	67	399/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	610		articStaccatissimoAbove			
67	67	200	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	611		articStaccatissimoAbove			
67	67	401/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	612		articStaccatissimoAbove			
67	67	198	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	613					
67	67	793/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	614					
67	67	397/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	615					
67	67	795/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	616					
67	67	199	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	617					
67	67	797/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	618					
67	67	399/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	619					
67	67	799/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	620					
67	67	200	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	621					
67	67	801/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	622					
67	67	401/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	623					
67	67	803/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	624					
