mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	crescendo_hairpin
110	110	877/4	877/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1579									219		
110	110	439/2	439/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1580											
111	111	220	220	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1581									220		
111	111	881/4	881/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1582											
111	111	441/2	441/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1583		articStaccatoAbove									
111	111	883/4	883/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1584		articStaccatoAbove									
111	111	221	221	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1585		articStaccatoAbove									
111	111	220	220	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1586									221		
111	111	881/4	881/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1587									221		
111	111	441/2	441/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1588									221		
111	111	883/4	883/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1589									221		
111	111	221	221	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1590									221		
111	111	885/4	885/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1591									221		
111	111	443/2	443/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1592									221		
111	111	887/4	887/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1593											
112	112	222	222	0.0	0	0	Dynamic	2/4	1	1	0					f										
112	112	222	222	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1594									222		
112	112	1777/8	1777/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1595									222		
112	112	889/4	889/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1596									222		
112	112	1779/8	1779/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1597									222		
112	112	445/2	445/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1598									222		
112	112	1781/8	1781/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1599									222		
112	112	891/4	891/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1600									222		
112	112	1783/8	1783/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1601									222		
112	112	223	223	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1602									222		
112	112	1785/8	1785/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1603									222		
112	112	893/4	893/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1604									222		
112	112	1787/8	1787/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1605									222		
112	112	447/2	447/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1606									222		
112	112	1789/8	1789/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1607									222		
112	112	895/4	895/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1608									222		
112	112	1791/8	1791/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1609											
112	112	222	222	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1610											
113	113	224	224	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1611		articStaccatoAbove									
113	113	449/2	449/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1612		ornamentTrill							223		
113	113	899/4	899/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1613									223		
113	113	1799/8	1799/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1614									223		
113	113	225	225	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1615											
113	113	224	224	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1616											
113	113	1345/6	1345/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1617											
113	113	673/3	673/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1618											
113	113	449/2	449/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1619											
113	113	674/3	674/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1620											
113	113	1349/6	1349/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1621											
113	113	225	225	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1622											
113	113	1351/6	1351/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1623											
113	113	676/3	676/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1624											
113	113	451/2	451/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1625											
113	113	677/3	677/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1626											
113	113	1355/6	1355/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1627											
114	114	226	226	0.0	0	0	Dynamic	2/4	1	1	0					p										
114	114	226	226	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	1628											
114	114	226	226	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	1629											
114	114	226	226	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1630											
114	114	453/2	453/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	1631											
114	114	1815/8	1815/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1632											
114	114	227	227	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1633											
114	114	455/2	455/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1634									224		
114	114	1821/8	1821/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1635									224		
114	114	911/4	911/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1636									224		
114	114	1823/8	1823/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1637											
114	114	226	226	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1638											
114	114	1357/6	1357/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1639											
114	114	679/3	679/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1640											
114	114	453/2	453/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1641											
114	114	680/3	680/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1642											
114	114	1361/6	1361/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1643											
114	114	227	227	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1644											
114	114	1363/6	1363/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1645											
114	114	682/3	682/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1646											
114	114	455/2	455/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1647											
114	114	683/3	683/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1648											
114	114	1367/6	1367/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1649											
115	115	228	228	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1650		articStaccatoAbove									
115	115	457/2	457/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1651		ornamentTrill							225		
115	115	915/4	915/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1652									225		
115	115	1831/8	1831/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1653									225		
115	115	229	229	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1654											
115	115	228	228	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1655											
115	115	1369/6	1369/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1656											
115	115	685/3	685/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1657											
115	115	457/2	457/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1658											
115	115	686/3	686/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1659											
115	115	1373/6	1373/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1660											
115	115	229	229	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1661											
115	115	1375/6	1375/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1662											
115	115	688/3	688/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1663											
115	115	459/2	459/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1664											
115	115	689/3	689/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1665											
115	115	1379/6	1379/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1666											
116	116	230	230	0.0	0	0	Dynamic	2/4	1	1	0					p										
116	116	230	230	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	1667											
116	116	230	230	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	1668											
116	116	230	230	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1669											
116	116	461/2	461/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	1670											
116	116	1847/8	1847/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1671											
116	116	231	231	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1672											
116	116	463/2	463/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1673									226		
116	116	1853/8	1853/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1674									226		
116	116	927/4	927/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1675									226		
116	116	1855/8	1855/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1676									226		
116	116	230	230	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1677											
116	116	1381/6	1381/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1678											
116	116	691/3	691/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1679											
116	116	461/2	461/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1680											
116	116	692/3	692/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1681											
116	116	1385/6	1385/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1682											
116	116	231	231	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1683											
116	116	1387/6	1387/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1684											
116	116	694/3	694/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1685											
116	116	463/2	463/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1686											
116	116	695/3	695/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1687											
116	116	1391/6	1391/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1688											
117	117	232	232	0.0	0	0	Dynamic	2/4	1	1	0					f										
117	117	232	232	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1689											
117	117	929/4	929/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1690									227		
117	117	1859/8	1859/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1691									227		
117	117	465/2	465/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1692									227		
117	117	1861/8	1861/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1693									227		
117	117	931/4	931/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1694									227		
117	117	1863/8	1863/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1695									227		
117	117	233	233	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1696									227		
117	117	1865/8	1865/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1697									227		
117	117	933/4	933/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1698									227		
117	117	1867/8	1867/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1699									227		
117	117	467/2	467/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1700									227		
117	117	1869/8	1869/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1701									227		
117	117	935/4	935/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1702									227		
117	117	1871/8	1871/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1703											
117	117	232	232	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1704											
117	117	233	233	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1705											
118	118	234	234	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1706											
118	118	469/2	469/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0					fp										
118	118	469/2	469/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1707									228		
118	118	471/2	471/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1708											
118	118	234	234	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1709											
118	118	469/2	469/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1710									229		
118	118	471/2	471/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1711											
119	119	945/4	945/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1712		articStaccatoBelow									
119	119	473/2	473/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1713		articStaccatoBelow									
119	119	947/4	947/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1714		articStaccatoBelow									
119	119	237	237	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1715									230		
119	119	949/4	949/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1716									230		
119	119	475/2	475/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1717									230		
119	119	951/4	951/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1718											
119	119	236	236	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1719											
120	120	479/2	479/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1720									231		
120	120	959/4	959/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1721											
120	120	238	238	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	1722									232		
120	120	953/4	953/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	1723											
120	120	477/2	477/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	1724											
120	120	479/2	479/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1725											
120	120	477/2	477/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1726									233		
120	120	239	239	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1727											
120	120	477/2	477/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1728											
120	120	239	239	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1729											
121	121	240	240	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1730		articStaccatoAbove									
121	121	241	241	0.0	1/4	1/4	Dynamic	2/4	1	1	0					sf										
121	121	241	241	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1731									234		
121	121	965/4	965/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1732									234		
121	121	483/2	483/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1733											
121	121	967/4	967/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1734		articStaccatoAbove									
121	121	240	240	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1735											
121	121	481/2	481/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1736											
122	122	242	242	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1737		articStaccatoAbove									
122	122	969/4	969/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1738		articStaccatoAbove									
122	122	485/2	485/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1739		articStaccatoAbove									
122	122	971/4	971/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1740		articStaccatoAbove									
122	122	243	243	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1741		articStaccatoAbove									
122	122	487/2	487/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1742		articStaccatoAbove									
123	123	244	244	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1743									235		
123	123	977/4	977/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1744									235		
123	123	489/2	489/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1745											
123	123	245	245	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1746									236		
123	123	981/4	981/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1747									236		
123	123	491/2	491/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1748											
123	123	983/4	983/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1749		articStaccatoAbove									
123	123	489/2	489/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1750											
123	123	489/2	489/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1751									237		
123	123	245	245	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1752											
124	124	246	246	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1753		ornamentTrill									
124	124	1971/8	1971/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1754		articStaccatoAbove									
124	124	493/2	493/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1755		articStaccatoAbove									
124	124	987/4	987/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1756		articStaccatoAbove									
124	124	247	247	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1757		articStaccatoAbove									
124	124	989/4	989/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1758		articStaccatoAbove									
124	124	495/2	495/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1759		articStaccatoAbove									
124	124	991/4	991/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1760		articStaccatoAbove									
124	124	246	246	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1761											
124	124	495/2	495/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1762											
124	124	246	246	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1763											
124	124	495/2	495/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1764											
125	125	248	248	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1765									238		
125	125	1987/8	1987/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1766											
125	125	497/2	497/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1767		articStaccatoAbove									
125	125	249	249	0.0	1/4	1/4	Dynamic	2/4	1	1	0					sf										
125	125	249	249	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1768									239		
125	125	1995/8	1995/8	0.0625	11/32	11/32	Chord	2/4	1	1	1/64		1/64	1	1769									239		
125	125	3991/16	3991/16	0.0625	23/64	23/64	Chord	2/4	1	1	1/64		1/64	1	1770									239		
125	125	499/2	499/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p										
125	125	499/2	499/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1771											
125	125	999/4	999/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1772		articStaccatoAbove									
125	125	248	248	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1773									240		
125	125	497/2	497/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1774											
125	125	249	249	0.375	1/4	1/4	Chord	2/4	2	1	3/32		1/16	3/2	1775									241		
125	125	1995/8	1995/8	0.0625	11/32	11/32	Chord	2/4	2	1	1/64		1/64	1	1776									241		
125	125	3991/16	3991/16	0.0625	23/64	23/64	Chord	2/4	2	1	1/64		1/64	1	1777									241		
125	125	499/2	499/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1778											
125	125	999/4	999/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1779		articStaccatoBelow									
125	125	248	248	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1780											
126	126	250	250	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1781		articStaccatoAbove									
126	126	1001/4	1001/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1782		articStaccatoAbove									
126	126	501/2	501/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1783		articStaccatoAbove									
126	126	1003/4	1003/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1784		articStaccatoAbove									
126	126	251	251	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1785		articStaccatoAbove									
126	126	503/2	503/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1786		articStaccatoAbove									
126	126	250	250	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1787		articStaccatoBelow									
126	126	1001/4	1001/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1788		articStaccatoBelow									
126	126	501/2	501/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1789		articStaccatoBelow									
126	126	1003/4	1003/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1790		articStaccatoBelow									
126	126	251	251	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1791		articStaccatoBelow									
126	126	503/2	503/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1792		articStaccatoBelow									
127	127	252	252	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1793		articStaccatoAbove									
127	127	505/2	505/2	0.0	1/8	1/8	Spanner	2/4	1	1	0														4	
127	127	505/2	505/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1794		articStaccatoAbove								4	
127	127	253	253	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1795		articStaccatoAbove								4	
127	127	507/2	507/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1796		articStaccatoAbove								4	
127	127	252	252	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1797		articStaccatoBelow									
127	127	505/2	505/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1798		articStaccatoBelow									
127	127	253	253	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1799		articStaccatoBelow									
127	127	507/2	507/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1800		articStaccatoBelow									
128	128	254	254	0.0	0	0	Dynamic	2/4	1	1	0					f										
128	128	254	254	0.0	0	0	Spanner	2/4	1	1	0															
128	128	254	254	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1801									242		
128	128	2035/8	2035/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1802											
128	128	509/2	509/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	1803									243		
128	128	2039/8	2039/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1804											
128	128	255	255	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1805											
128	128	511/2	511/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	1806											
128	128	511/2	511/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1807											
128	128	254	254	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1808											
128	128	509/2	509/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1809											
128	128	255	255	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1810									244		
128	128	511/2	511/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1811											
128	128	509/2	509/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1812											
128	128	255	255	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1813											
129	129	256	256	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1814											
129	129	2053/8	2053/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1815									245		
129	129	1027/4	1027/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1816									245		
129	129	2055/8	2055/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1817									245		
129	129	257	257	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1818		ornamentTrill							245		
129	129	2057/8	2057/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1819									245		
129	129	1029/4	1029/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1820									245		
129	129	2059/8	2059/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1821									245		
129	129	515/2	515/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1822		ornamentTrill							245		
129	129	2061/8	2061/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1823									245		
129	129	1031/4	1031/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1824									245		
129	129	2063/8	2063/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1825											
129	129	256	256	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1826									246		
129	129	1025/4	1025/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1827									246		
129	129	513/2	513/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1828									246		
129	129	1027/4	1027/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1829									246		
129	129	257	257	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1830									246		
129	129	1029/4	1029/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1831									246		
