mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
84	84	669/2	669/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1115										
84	84	1339/4	1339/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1116										
84	84	335	335	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1117										
84	84	1341/4	1341/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1118										
84	84	671/2	671/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1119										
84	84	1343/4	1343/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1120										
84	84	332	332	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1121		articStaccatissimoBelow								
84	84	333	333	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1122										
84	84	334	334	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1123										
84	84	335	335	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1124										
85	85	336	336	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1125										
85	85	1345/4	1345/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1126										
85	85	673/2	673/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1127										
85	85	1347/4	1347/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1128										
85	85	337	337	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1129										
85	85	1349/4	1349/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1130										
85	85	675/2	675/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1131										
85	85	1351/4	1351/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1132										
85	85	338	338	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1133										
85	85	1353/4	1353/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1134										
85	85	677/2	677/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1135										
85	85	1355/4	1355/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1136										
85	85	339	339	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1137										
85	85	1357/4	1357/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1138										
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1139										
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1140										
85	85	336	336	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1141										
85	85	337	337	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1142										
85	85	338	338	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1143										
85	85	339	339	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1144										
86	86	340	340	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1145										
86	86	340	340	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1146										
86	86	340	340	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1147										
86	86	340	340	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1148										
86	86	342	342	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1149										
86	86	340	340	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1150										
86	86	342	342	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1151										
87	87	344	344	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1152										
87	87	691/2	691/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1153										
87	87	1383/4	1383/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1154										
87	87	346	346	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1155										
87	87	344	344	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1156										
87	87	691/2	691/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1157										
87	87	1383/4	1383/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1158										
87	87	346	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1159										
88	88	348	348	0.0	0	0	Dynamic	4/4	1	1	0					p									
88	88	348	348	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1160										
88	88	699/2	699/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1161										
88	88	1399/4	1399/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1162										
88	88	350	350	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1163										
88	88	348	348	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1164										
88	88	699/2	699/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1165										
88	88	1399/4	1399/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1166										
88	88	350	350	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1167										
89	89	352	352	0.0	0	0	Dynamic	4/4	1	1	0					pp									
89	89	352	352	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1168										
89	89	707/2	707/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1169										
89	89	1415/4	1415/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1170										
89	89	354	354	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1171										
89	89	352	352	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1172										
89	89	707/2	707/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1173										
89	89	1415/4	1415/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1174										
89	89	354	354	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1175										
90	90	356	356	0.0	0	0	Dynamic	4/4	1	1	0					f									
90	90	356	356	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1176										
90	90	356	356	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1177										
90	90	356	356	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1178										
90	90	356	356	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1179										
90	90	358	358	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1180										
90	90	356	356	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1181										
90	90	358	358	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1182										
91	91	360	360	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1183										
91	91	723/2	723/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1184										
91	91	1447/4	1447/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1185										
91	91	362	362	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1186										
91	91	360	360	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1187										
91	91	723/2	723/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1188										
91	91	1447/4	1447/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1189										
91	91	362	362	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1190										
92	92	364	364	0.0	0	0	Dynamic	4/4	1	1	0					p									
92	92	364	364	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1191										
92	92	731/2	731/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1192										
92	92	1463/4	1463/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1193										
92	92	366	366	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1194										
92	92	364	364	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1195										
92	92	731/2	731/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1196										
92	92	1463/4	1463/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1197										
92	92	366	366	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1198										
93	93	368	368	0.0	0	0	Dynamic	4/4	1	1	0					pp									
93	93	368	368	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1199										
93	93	739/2	739/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1200										
93	93	1479/4	1479/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1201										
93	93	370	370	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1202										
93	93	368	368	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1203										
93	93	739/2	739/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1204										
93	93	1479/4	1479/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1205										
93	93	370	370	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1206										
94	94	372	372	0.0	0	0	Dynamic	4/4	1	1	0					f									
94	94	372	372	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1207										
94	94	372	372	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1208										
94	94	372	372	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1209										
94	94	372	372	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1210										
94	94	374	374	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1211										
94	94	372	372	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1212										
94	94	374	374	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1213										
95	95	376	376	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1214										
95	95	755/2	755/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1215										
95	95	1511/4	1511/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1216										
95	95	378	378	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1217										
95	95	376	376	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1218										
95	95	755/2	755/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1219										
95	95	1511/4	1511/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1220										
95	95	378	378	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1221										
96	96	380	380	0.0	0	0	Dynamic	4/4	1	1	0					p									
96	96	380	380	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1222		articStaccatissimoAbove								
96	96	381	381	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1223		articStaccatissimoAbove								
96	96	383	383	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1224										
96	96	380	380	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1225									93	
96	96	761/2	761/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1226									93	
96	96	381	381	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1227									93	
96	96	763/2	763/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1228										
96	96	382	382	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1229									94	
96	96	765/2	765/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1230									94	
96	96	383	383	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1231									94	
96	96	767/2	767/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1232										
97	97	384	384	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	1233										
97	97	384	384	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1234		articStaccatissimoAbove								
97	97	385	385	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1235		articStaccatissimoAbove								
97	97	387	387	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1236										
97	97	384	384	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1237									95	
97	97	769/2	769/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1238									95	
97	97	385	385	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1239									95	
97	97	771/2	771/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1240										
97	97	386	386	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1241									96	
97	97	773/2	773/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1242									96	
97	97	387	387	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1243									96	
97	97	775/2	775/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1244										
98	98	388	388	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	1245										
98	98	388	388	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1246		articStaccatissimoAbove								
98	98	389	389	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1247		articStaccatissimoAbove								
98	98	391	391	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1248									97	
98	98	783/2	783/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1249										
98	98	388	388	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1250									98	
98	98	777/2	777/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1251									98	
98	98	389	389	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1252									98	
98	98	779/2	779/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1253										
98	98	390	390	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1254									99	
98	98	781/2	781/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1255									99	
98	98	391	391	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1256									99	
98	98	783/2	783/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1257										
99	99	392	392	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1258									100	
99	99	785/2	785/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1259									100	
99	99	393	393	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1260									100	
99	99	787/2	787/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1261										
99	99	394	394	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1262									101	
99	99	789/2	789/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1263									101	
99	99	395	395	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1264									101	
99	99	791/2	791/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1265										
99	99	392	392	4.0	0	0	Chord	4/4	2	1	1		1	1	1266										
100	100	396	396	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1267									102	
100	100	793/2	793/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1268									102	
100	100	397	397	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1269									102	
100	100	795/2	795/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1270										
100	100	398	398	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1271									103	
100	100	797/2	797/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1272									103	
100	100	399	399	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1273									103	
100	100	799/2	799/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1274										
100	100	397	397	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1275										
100	100	398	398	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1276										
100	100	399	399	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1277										
101	101	400	400	0.0	0	0	Dynamic	4/4	1	1	0					f									
101	101	400	400	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1278										
101	101	400	400	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1279										
101	101	400	400	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	1280										
101	101	400	400	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1281										
101	101	402	402	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1282										
101	101	400	400	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1283										
101	101	402	402	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1284										
102	102	404	404	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1285										
102	102	811/2	811/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1286										
102	102	1623/4	1623/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1287										
102	102	406	406	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1288										
102	102	404	404	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	1289										
102	102	811/2	811/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1290										
102	102	1623/4	1623/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1291										
102	102	406	406	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1292										
103	103	408	408	0.0	0	0	Dynamic	4/4	1	1	0					p									
103	103	408	408	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	1293										
103	103	408	408	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1294		articStaccatissimoAbove								
103	103	409	409	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1295		articStaccatissimoAbove								
103	103	821/2	821/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1296									104	
103	103	411	411	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1297									104	
103	103	823/2	823/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1298										
103	103	408	408	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1299									105	
103	103	817/2	817/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1300									105	
103	103	409	409	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1301									105	
103	103	819/2	819/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1302										
103	103	410	410	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1303									106	
103	103	821/2	821/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1304									106	
103	103	411	411	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1305									106	
103	103	823/2	823/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1306										
104	104	412	412	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1307									107	
104	104	825/2	825/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1308									107	
104	104	413	413	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1309										
104	104	829/2	829/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1310									108	
104	104	415	415	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1311									108	
104	104	831/2	831/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1312										
104	104	412	412	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1313									109	
104	104	825/2	825/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1314									109	
104	104	413	413	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1315									109	
104	104	827/2	827/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1316										
104	104	414	414	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1317									110	
104	104	829/2	829/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1318									110	
104	104	415	415	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1319									110	
104	104	831/2	831/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1320										
105	105	416	416	0.0	0	0	Dynamic	4/4	1	1	0					f									
105	105	416	416	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1321									111	
105	105	833/2	833/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1322										
105	105	417	417	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p									
105	105	417	417	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	1323									112	
105	105	419	419	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1324										
105	105	416	416	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1325										
105	105	833/2	833/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1326										
105	105	417	417	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1327										
105	105	835/2	835/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1328										
105	105	418	418	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1329										
105	105	837/2	837/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1330										
105	105	419	419	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1331										
105	105	839/2	839/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1332										
106	106	420	420	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1333									113	
106	106	421	421	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1334										
106	106	845/2	845/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1335									114	
106	106	423	423	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1336									114	
106	106	847/2	847/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1337										
106	106	420	420	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1338										
106	106	841/2	841/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1339										
106	106	421	421	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1340										
106	106	843/2	843/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1341										
106	106	422	422	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1342										
106	106	845/2	845/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1343										
106	106	423	423	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1344										
106	106	847/2	847/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1345										
107	107	424	424	0.0	0	0	Dynamic	4/4	1	1	0					f									
107	107	424	424	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1346									115	
107	107	849/2	849/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1347										
107	107	425	425	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p									
107	107	425	425	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	1348									116	
107	107	427	427	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1349										
107	107	424	424	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1350										
107	107	849/2	849/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1351										
107	107	425	425	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1352										
107	107	851/2	851/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1353										
107	107	426	426	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1354										
107	107	853/2	853/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1355										
107	107	427	427	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1356										
107	107	855/2	855/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1357										
108	108	428	428	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1358									117	
108	108	857/2	857/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1359									117	
108	108	429	429	0.0	1/4	1/4	Dynamic	4/4	1	1	0					pp								117	
108	108	429	429	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1360									117	
108	108	859/2	859/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1361									117	
108	108	430	430	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1362									117	
108	108	861/2	861/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1363									117	
108	108	431	431	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1364									117	
108	108	863/2	863/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1365										
108	108	428	428	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1366										
109	109	432	432	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1367									118	
109	109	865/2	865/2	0.0	1/8	1/8	StaffText	4/4	1	1	0							cresc.						118	
109	109	865/2	865/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1368									118	
109	109	433	433	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1369									118	
109	109	867/2	867/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1370										
109	109	434	434	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1371									119	
109	109	869/2	869/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1372									119	
109	109	435	435	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1373									119	
109	109	871/2	871/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1374										
109	109	865/2	865/2	0.0	1/8	1/8	Dynamic	4/4	2	1	0					p									
109	109	865/2	865/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1375									120	
109	109	433	433	0.0	1/4	1/4	StaffText	4/4	2	1	0							cresc.						120	
109	109	433	433	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1376									120	
109	109	867/2	867/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1377										
109	109	434	434	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1378									121	
109	109	869/2	869/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1379									121	
109	109	435	435	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1380									121	
109	109	871/2	871/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1381										
110	110	436	436	0.0	0	0	Dynamic	4/4	1	1	0					f									
110	110	436	436	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1382										
110	110	873/2	873/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1383										
110	110	437	437	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	1384										
110	110	439	439	0.0	3/4	3/4	Dynamic	4/4	1	1	0					p									
110	110	439	439	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1385										
110	110	879/2	879/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1386										
110	110	436	436	0.0	0	0	Dynamic	4/4	2	1	0					f									
110	110	436	436	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1387										
