mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
51	45	267/2	267/2	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	521									90	
51	45	537/4	537/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	522									90	
51	45	1075/8	1075/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	523										
51	45	269/2	269/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	524										
51	45	135	135	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	525		articStaccatoBelow							91	
51	45	271/2	271/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	526		articStaccatoBelow							91	
51	45	136	136	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	527		articStaccatoBelow								
51	45	267/2	267/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	528										
51	45	271/2	271/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	529										
52	46	273/2	273/2	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	530										
52	46	273/2	273/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	531										
52	46	275/2	275/2	0.375	1/4	1/4	Chord	3/4	1	1	3/32		1/16	3/2	532										
52	46	1103/8	1103/8	0.0625	11/32	11/32	Chord	3/4	1	1	1/64		1/64	1	533									92	
52	46	2207/16	2207/16	0.0625	23/64	23/64	Chord	3/4	1	1	1/64		1/64	1	534									92	
52	46	138	138	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p									
52	46	138	138	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	535										
52	46	553/4	553/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	536		articStaccatoAbove								
52	46	277/2	277/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	537		articStaccatoAbove								
52	46	555/4	555/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	538		articStaccatoAbove								
52	46	139	139	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	539		articStaccatoAbove								
52	46	557/4	557/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	540		articStaccatoAbove								
52	46	273/2	273/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	541									93	
52	46	275/2	275/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	542										
53	47	279/2	279/2	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	543									94	
53	47	559/4	559/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	544									94	
53	47	140	140	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	545									94	
53	47	561/4	561/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	546										
53	47	281/2	281/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	547									95	
53	47	142	142	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	548									95	
53	47	569/4	569/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	549		articStaccatoAbove								
53	47	142	142	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	550										
53	47	140	140	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	551										
53	47	281/2	281/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	552									96	
53	47	283/2	283/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	553										
53	47	140	140	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	554										
53	47	281/2	281/2	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	555										
54	48	285/2	285/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	556										
54	48	144	144	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	557										
54	48	289/2	289/2	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	558										
54	48	289/2	289/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	559										
54	48	145	145	0.0	5/8	5/8	Chord	3/4	1	1	0	grace16	1/16	1	560										
54	48	145	145	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	561										
54	48	285/2	285/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	562										
54	48	287/2	287/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	563										
55	49	291/2	291/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	564									97	
55	49	293/2	293/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	565										
55	49	147	147	0.0	3/8	3/8	Spanner	3/4	1	1	0														6
55	49	147	147	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	566									98	6
55	49	295/2	295/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	567										6
55	49	148	148	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	568		articStaccatoBelow								6
55	49	291/2	291/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	569										
55	49	147	147	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	570									99	
55	49	295/2	295/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	571										
55	49	148	148	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	572										
55	49	291/2	291/2	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	573										
55	49	147	147	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	574									100	
55	49	295/2	295/2	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	575									100	
55	49	148	148	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	576										
56	50	297/2	297/2	0.0	0	0	Spanner	3/4	1	1	0														
56	50	297/2	297/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	577									101	
56	50	299/2	299/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	578										
56	50	150	150	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p									
56	50	150	150	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	579									102	
56	50	301/2	301/2	0.0	1/2	1/2	Spanner	3/4	1	1	0													102	7
56	50	301/2	301/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	580									102	7
56	50	151	151	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	581									102	7
56	50	297/2	297/2	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	582									103	7
56	50	299/2	299/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	583										7
56	50	151	151	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	584										7
56	50	297/2	297/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	585									104	
56	50	299/2	299/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	586										
56	50	150	150	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	587									105	
56	50	301/2	301/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	588										
56	50	151	151	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	589										
56	50	297/2	297/2	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	590										
56	50	150	150	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	591									106	
56	50	301/2	301/2	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	592									106	
56	50	151	151	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	593										
57	51	303/2	303/2	0.0	0	0	Spanner	3/4	1	1	0													102	
57	51	303/2	303/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	594									102	
57	51	152	152	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	595									102	
57	51	305/2	305/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	596									102	
57	51	153	153	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	597										
57	51	307/2	307/2	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	598										
57	51	307/2	307/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	599										
57	51	154	154	0.0	5/8	5/8	Chord	3/4	1	1	0	grace16	1/16	1	600										
57	51	154	154	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	601										
57	51	303/2	303/2	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	602										
57	51	307/2	307/2	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	603										
57	51	154	154	0.0	5/8	5/8	Dynamic	3/4	1	2	0					p									
57	51	154	154	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	604										
57	51	303/2	303/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	605										
57	51	305/2	305/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	606									107	
57	51	307/2	307/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	607										
57	51	154	154	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	608		articStaccatoBelow								
57	51	303/2	303/2	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	609									108	
57	51	152	152	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	610										
58	52	309/2	309/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	611									109	
58	52	311/2	311/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	612										
58	52	156	156	0.0	3/8	3/8	Dynamic	3/4	1	1	0					f									
58	52	156	156	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	613		articStaccatoBelow							110	
58	52	313/2	313/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	614		articStaccatoBelow							110	
58	52	157	157	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	615		articStaccatoBelow								
58	52	309/2	309/2	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	616									111	
58	52	311/2	311/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	617										
58	52	309/2	309/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	618										
59	53	315/2	315/2	0.0	0	0	Dynamic	3/4	1	1	0					f									
59	53	315/2	315/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	619										
59	53	159	159	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	620										
59	53	319/2	319/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	621										
59	53	160	160	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	622										
59	53	315/2	315/2	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	623										
59	53	160	160	0.5	5/8	5/8	Chord	3/4	1	3	1/8		1/8	1	624										
59	53	315/2	315/2	0.0	0	0	Dynamic	3/4	2	1	0					f									
59	53	315/2	315/2	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	625		articStaccatoBelow								
59	53	633/4	633/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	626		articStaccatoBelow								
59	53	317/2	317/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	627		articStaccatoBelow								
59	53	159	159	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	628		articStaccatoBelow								
59	53	319/2	319/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	629		articStaccatoAbove								
59	53	160	160	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	630		articStaccatoAbove								
60	54	321/2	321/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	631										
60	54	323/2	323/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	632										
60	54	162	162	0.0	3/8	3/8	StaffText	3/4	1	1	0							dolce							
60	54	162	162	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	633		articStaccatoBelow							112	
60	54	325/2	325/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	634		articStaccatoAbove							112	
60	54	163	163	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	635		articStaccatoAbove								
60	54	321/2	321/2	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	636										
60	54	321/2	321/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	637										
61	55	327/2	327/2	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	638		ornamentTrill								
61	55	657/4	657/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	639										
61	55	329/2	329/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	640										
61	55	165	165	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	641									113	
61	55	661/4	661/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	642										
61	55	331/2	331/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	643									114	
61	55	663/4	663/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	644										
61	55	166	166	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	645									115	
61	55	665/4	665/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	646										
61	55	327/2	327/2	0.0	0	0	Dynamic	3/4	2	1	0					p									
61	55	327/2	327/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	647										
61	55	329/2	329/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	648										
61	55	331/2	331/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	649										
62	56	333/2	333/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	650									116	
62	56	335/2	335/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	651										
62	56	168	168	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	652									117	
62	56	673/4	673/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	653									117	
62	56	337/2	337/2	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf								117	
62	56	337/2	337/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	654									117	
62	56	675/4	675/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	655									117	
62	56	169	169	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	656									117	
62	56	677/4	677/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	657										
62	56	333/2	333/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	658										
63	57	339/2	339/2	0.0	0	0	Dynamic	3/4	1	1	0					p									
63	57	339/2	339/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	659									118	
63	57	341/2	341/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	660										
63	57	171	171	0.0	3/8	3/8	Spanner	3/4	1	1	0														8
63	57	171	171	0.375	3/8	3/8	Chord	3/4	1	1	3/32		1/16	3/2	661									119	8
63	57	1371/8	1371/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	662										8
63	57	343/2	343/2	0.375	1/2	1/2	Chord	3/4	1	1	3/32		1/16	3/2	663									120	8
63	57	1375/8	1375/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	664										8
63	57	172	172	0.375	5/8	5/8	Chord	3/4	1	1	3/32		1/16	3/2	665									121	8
63	57	1379/8	1379/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	666										8
63	57	339/2	339/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	667									122	
63	57	341/2	341/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	668										
63	57	339/2	339/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	669										
64	58	345/2	345/2	0.0	0	0	Dynamic	3/4	1	1	0					f									
64	58	345/2	345/2	0.0	0	0	Spanner	3/4	1	1	0														
64	58	345/2	345/2	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	670									123	
64	58	693/4	693/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	671									123	
64	58	347/2	347/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	672										
64	58	174	174	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	673									124	
64	58	349/2	349/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	674									124	
64	58	175	175	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	675										
64	58	174	174	0.375	3/8	3/8	Chord	3/4	1	2	3/32		1/16	3/2	676										
64	58	1395/8	1395/8	0.125	15/32	15/32	Chord	3/4	1	2	1/32		1/32	1	677										
64	58	349/2	349/2	0.375	1/2	1/2	Chord	3/4	1	2	3/32		1/16	3/2	678										
64	58	1399/8	1399/8	0.125	19/32	19/32	Chord	3/4	1	2	1/32		1/32	1	679										
64	58	175	175	0.375	5/8	5/8	Chord	3/4	1	2	3/32		1/16	3/2	680										
64	58	1403/8	1403/8	0.125	23/32	23/32	Chord	3/4	1	2	1/32		1/32	1	681										
64	58	345/2	345/2	0.0	0	0	Dynamic	3/4	2	1	0					f									
64	58	345/2	345/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	682										
64	58	174	174	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	683										
64	58	349/2	349/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	684										
64	58	175	175	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	685										
65	59	351/2	351/2	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	686										
65	59	703/4	703/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					p									
65	59	703/4	703/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	687		articStaccatoAbove								
65	59	176	176	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	688		articStaccatoAbove								
65	59	705/4	705/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	689		articStaccatoAbove								
65	59	353/2	353/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	690									125	
65	59	178	178	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	691									125	
65	59	713/4	713/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	692										
65	59	351/2	351/2	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	693										
65	59	353/2	353/2	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	694										
65	59	178	178	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	695										
65	59	351/2	351/2	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	696										
65	59	353/2	353/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	697									126	
65	59	355/2	355/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	698										
65	59	353/2	353/2	0.0	1/4	1/4	Dynamic	3/4	2	2	0					p									
65	59	353/2	353/2	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	699										
66	60	357/2	357/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	700										
66	60	180	180	0.0	3/8	3/8	Dynamic	3/4	1	1	0					pp									
66	60	180	180	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	701		articStaccatoBelow							127	
66	60	361/2	361/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	702		articStaccatoBelow							127	
66	60	181	181	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	703		articStaccatoBelow								
66	60	357/2	357/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	704										
66	60	359/2	359/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	705										
66	60	357/2	357/2	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	706										
67	61	363/2	363/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	707										
67	61	183	183	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	708									128	
67	61	367/2	367/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	709									128	
67	61	184	184	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	710										
67	61	363/2	363/2	0.0	0	0	Dynamic	3/4	2	1	0					pp									
67	61	363/2	363/2	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	711										
67	61	727/4	727/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	712										
67	61	182	182	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	713										
67	61	729/4	729/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	714										
67	61	365/2	365/2	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	715										
67	61	731/4	731/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	716										
67	61	183	183	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	717										
67	61	733/4	733/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	718										
67	61	367/2	367/2	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	719										
67	61	735/4	735/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	720										
67	61	184	184	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	721										
67	61	737/4	737/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	722										
68	62	369/2	369/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	723										
68	62	186	186	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	724		articStaccatoAbove							129	
68	62	373/2	373/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	725		articStaccatoAbove							129	
68	62	187	187	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	726		articStaccatoAbove								
68	62	369/2	369/2	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	727										
68	62	739/4	739/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	728										
68	62	185	185	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	729										
68	62	741/4	741/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	730										
68	62	371/2	371/2	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	731										
68	62	743/4	743/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	732										
68	62	186	186	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	733										
68	62	745/4	745/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	734										
68	62	373/2	373/2	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	735										
68	62	747/4	747/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	736										
68	62	187	187	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	737										
68	62	749/4	749/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	738										
69	63	375/2	375/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	739										
69	63	189	189	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	740									130	
69	63	379/2	379/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	741									130	
69	63	190	190	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	742										
69	63	375/2	375/2	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	743										
69	63	751/4	751/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	744										
69	63	188	188	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	745										
69	63	753/4	753/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	746										
69	63	377/2	377/2	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	747										
69	63	755/4	755/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	748										
69	63	189	189	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	749										
69	63	757/4	757/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	750										
69	63	379/2	379/2	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	751										
69	63	759/4	759/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	752										
69	63	190	190	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	753										
69	63	761/4	761/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	754										
70	64	381/2	381/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	755										
70	64	381/2	381/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	756										
