mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
73	73	437/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	859					
73	73	875/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	860					
74	74	146	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	861					69
74	74	293/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	862					
74	74	147	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	863		articStaccatoAbove			
74	74	146	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	864					
74	74	877/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	865					
74	74	439/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	866					
74	74	293/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	867					
74	74	440/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	868					
74	74	881/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	869					
74	74	147	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	870					
74	74	883/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	871					
74	74	442/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	872					
74	74	295/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	873					
74	74	443/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	874					
74	74	887/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	875					
75	75	148	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	876					70
75	75	595/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	877					70
75	75	1191/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	878					
75	75	149	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	879					
75	75	299/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	880		articStaccatoAbove			
75	75	148	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	881					
75	75	889/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	882					
75	75	445/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	883					
75	75	297/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	884					
75	75	446/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	885					
75	75	893/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	886					
75	75	149	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	887					
75	75	895/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	888					
75	75	448/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	889					
75	75	299/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	890					
75	75	449/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	891					
75	75	899/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	892					
76	76	150	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	893					71
76	76	301/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	894					
76	76	151	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	895		articStaccatoAbove			
76	76	150	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	896					
76	76	901/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	897					
76	76	451/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	898					
76	76	301/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	899					
76	76	452/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	900					
76	76	905/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	901					
76	76	151	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	902					
76	76	907/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	903					
76	76	454/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	904					
76	76	303/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	905					
76	76	455/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	906					
76	76	911/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	907					
77	77	152	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	908					
77	77	913/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	909					
77	77	457/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	910					
77	77	305/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	911					
77	77	458/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	912					
77	77	917/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	913					
77	77	153	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	914					
77	77	919/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	915					
77	77	460/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	916					
77	77	307/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	917					
77	77	461/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	918					
77	77	923/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	919					
77	77	152	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	920					72
77	77	153	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	921					
78	78	154	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	922					
78	78	925/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	923					
78	78	463/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	924					
78	78	309/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	925					
78	78	464/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	926					
78	78	929/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	927					
78	78	155	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	928					
78	78	931/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	929					
78	78	466/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	930					
78	78	311/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	931					
78	78	467/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	932					
78	78	935/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	933					
78	78	154	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	934					73
78	78	155	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	935					
79	79	156	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	936					
79	79	937/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	937					
79	79	469/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	938					
79	79	313/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	939					
79	79	470/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	940					
79	79	941/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	941					
79	79	157	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	942					
79	79	943/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	943					
79	79	472/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	944					
79	79	315/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	945					
79	79	473/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	946					
79	79	947/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	947					
79	79	313/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	948					
79	79	157	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	949					
79	79	315/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	950					
80	80	158	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	951					
80	80	319/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	952					
80	80	158	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	953					
80	80	949/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	954					
80	80	475/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	955					
80	80	317/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	956					
80	80	476/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	957					
80	80	953/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	958					
80	80	159	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	959					
80	80	955/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	960					
80	80	478/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	961					
80	80	319/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	962					
80	80	479/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	963					
80	80	959/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	964					
81	81	160	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	965					74
81	81	641/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	966					
81	81	321/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	967					
81	81	323/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	968					75
81	81	647/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	969					
81	81	160	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	970					
81	81	961/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	971					
81	81	481/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	972					
81	81	321/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	973					
81	81	482/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	974					
81	81	965/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	975					
81	81	161	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	976					
81	81	967/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	977					
81	81	484/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	978					
81	81	323/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	979					
81	81	485/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	980					
81	81	971/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	981					
82	82	162	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	982					
82	82	327/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	983					
82	82	162	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	984					
82	82	973/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	985					
82	82	487/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	986					
82	82	325/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	987					
82	82	488/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	988					
82	82	977/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	989					
82	82	163	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	990					
82	82	979/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	991					
82	82	490/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	992					
82	82	327/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	993					
82	82	491/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	994					
82	82	983/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	995					
83	83	164	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	996					76
83	83	657/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	997					
83	83	329/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	998					
83	83	331/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	999					77
83	83	663/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1000					
83	83	164	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1001					
83	83	985/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1002					
83	83	493/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1003					
83	83	329/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	1004					
83	83	494/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	1005					
83	83	989/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	1006					
83	83	165	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	1007					
83	83	991/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	1008					
83	83	496/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	1009					
83	83	331/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	1010					
83	83	497/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	1011					
83	83	995/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	1012					
84	84	166	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1013					
84	84	997/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1014					
84	84	499/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1015					
84	84	333/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1016					
84	84	500/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1017					
84	84	1001/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1018					
84	84	167	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1019					
84	84	1003/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1020					
84	84	502/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1021					
84	84	335/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1022					
84	84	503/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1023					
84	84	1007/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1024					
84	84	166	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1025					
84	84	335/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1026					
85	85	168	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1027					
85	85	1009/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1028					
85	85	505/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1029					
85	85	337/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1030					
85	85	506/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1031					
85	85	1013/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1032					
85	85	169	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1033					
85	85	1015/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1034					
85	85	508/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1035					
85	85	339/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1036					
85	85	509/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1037					
85	85	1019/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1038					
85	85	168	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1039					
85	85	339/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1040					
86	86	170	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1041					
86	86	1021/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1042					
86	86	511/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1043					
86	86	341/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1044					
86	86	512/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1045					
86	86	1025/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1046					
86	86	171	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1047					
86	86	1027/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1048					
86	86	514/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1049					
86	86	343/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1050					
86	86	515/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1051					
86	86	1031/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1052					
86	86	170	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1053					
86	86	343/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1054					
87	87	172	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1055					
87	87	1033/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1056					
87	87	517/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1057					
87	87	345/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1058					
87	87	518/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1059					
87	87	1037/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1060					
87	87	173	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1061					
87	87	1039/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1062					
87	87	520/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1063					
87	87	347/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1064					
87	87	521/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1065					
87	87	1043/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1066					
87	87	172	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1067					
87	87	347/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1068					
88	88	174	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1069					
88	88	351/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1070					
88	88	174	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1071					
88	88	1045/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1072					
88	88	523/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1073					
88	88	349/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	1074					
88	88	524/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	1075					
88	88	1049/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	1076					
88	88	175	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	1077					
88	88	1051/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	1078					
88	88	526/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	1079					
88	88	351/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	1080					
88	88	527/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	1081					
88	88	1055/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	1082					
89	89	176	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1083					
89	89	353/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1084					
89	89	177	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1085					
89	89	355/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1086					
89	89	176	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1087					
89	89	1057/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1088					
89	89	529/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1089					
89	89	353/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	1090					
89	89	530/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	1091					
89	89	1061/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	1092					
89	89	177	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	1093					
89	89	1063/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	1094					
89	89	532/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	1095					
89	89	355/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	1096					
89	89	533/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	1097					
89	89	1067/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	1098					
90	90	178	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1099					
90	90	357/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1100					
90	90	179	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1101					
90	90	359/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1102					
90	90	178	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1103					
90	90	1069/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1104					
90	90	535/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1105					
90	90	357/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	1106					
90	90	536/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	1107					
90	90	1073/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	1108					
90	90	179	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	1109					
90	90	1075/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	1110					
90	90	538/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	1111					
90	90	359/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	1112					
90	90	539/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	1113					
90	90	1079/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	1114					
91	91	180	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	1115					
91	91	1081/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	1116					
91	91	541/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	1117					
91	91	361/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	1118					
91	91	542/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	1119					
91	91	1085/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	1120					
91	91	181	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	1121					
91	91	1087/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	1122					
91	91	544/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	1123					
91	91	363/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	1124					
91	91	545/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	1125					
91	91	1091/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	1126					
91	91	180	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	1127					78
91	91	363/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1128					
92	92	182	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1129					
92	92	183	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1130					
92	92	182	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	1131					
92	92	1093/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	1132					
92	92	547/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	1133					
