mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
139	139	415	415	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1089								120	
139	139	416	416	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1090									
140	140	417	417	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	1091									
140	140	417	417	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1092									
140	140	418	418	0.5	1/4	1/4	Chord	3/4	1	3	1/8		1/8	1	1093		ornamentTrill						121	
140	140	837/2	837/2	0.5	3/8	3/8	Chord	3/4	1	3	1/8		1/8	1	1094								121	
140	140	419	419	1.0	1/2	1/2	Chord	3/4	1	3	1/4		1/4	1	1095									
140	140	417	417	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1096								122	
140	140	418	418	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sfp							122	
140	140	418	418	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	1097								122	
140	140	839/2	839/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1098									
141	141	420	420	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1099								123	
141	141	421	421	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1100									
141	141	422	422	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1101									
141	141	420	420	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	1102									
141	141	420	420	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1103								124	
141	141	421	421	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1104									
141	141	422	422	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1105									
142	142	423	423	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1106								125	
142	142	847/2	847/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1107									
142	142	424	424	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1108									
142	142	849/2	849/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1109									
142	142	425	425	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1110									
142	142	851/2	851/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1111									
142	142	423	423	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1112									
142	142	423	423	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1113									
142	142	425	425	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1114									
143	143	426	426	0.0	0	0	Dynamic	3/4	1	1	0					f								
143	143	426	426	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1115								126	
143	143	427	427	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1116									
143	143	428	428	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1117									
143	143	426	426	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1118									
143	143	428	428	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1119									
144	144	429	429	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1120									
144	144	431	431	0.0	1/2	1/2	Dynamic	3/4	1	1	0					p								
144	144	431	431	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1121									
144	144	1727/4	1727/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1122									
144	144	429	429	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1123									
144	144	431	431	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	1124									
144	144	1727/4	1727/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1125									
145	145	432	432	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1126									
145	145	433	433	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1127									
145	145	434	434	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1128									
145	145	1739/4	1739/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1129									
145	145	432	432	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1130									
145	145	433	433	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1131									
145	145	434	434	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	1132									
145	145	1739/4	1739/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1133									
146	146	435	435	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1134									
146	146	436	436	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1135									
146	146	437	437	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1136								127	
146	146	435	435	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1137									
146	146	436	436	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1138									
146	146	437	437	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1139								128	
147	147	438	438	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1140									
147	147	439	439	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1141		articStaccatoAbove							
147	147	440	440	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1142		articStaccatoAbove							
147	147	438	438	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1143									
147	147	439	439	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1144									
147	147	440	440	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1145									
148	148	441	441	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1146								129	
148	148	442	442	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1147									
148	148	443	443	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1148								130	
148	148	1773/4	1773/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1149								130	
148	148	887/2	887/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1150								130	
148	148	1775/4	1775/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1151								130	
148	148	441	441	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1152								131	
148	148	442	442	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1153									
148	148	443	443	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	1154									
148	148	1775/4	1775/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1155									
149	149	444	444	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1156									
149	149	445	445	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1157									
149	149	446	446	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1158								132	
149	149	1785/4	1785/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1159								132	
149	149	893/2	893/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1160								132	
149	149	1787/4	1787/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1161								132	
149	149	444	444	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1162									
149	149	445	445	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1163									
149	149	446	446	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	1164									
149	149	1787/4	1787/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1165									
150	150	447	447	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1166									
150	150	448	448	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1167									
150	150	449	449	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1168									
150	150	447	447	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1169									
150	150	448	448	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1170									
150	150	449	449	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1171									
151	151	450	450	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1172								133	
151	151	451	451	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1173									
151	151	452	452	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1174								134	
151	151	450	450	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1175									
151	151	452	452	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1176								135	
152	152	453	453	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1177									
152	152	455	455	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1178								136	
152	152	453	453	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1179									
152	152	455	455	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1180								137	
153	153	456	456	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1181									
153	153	458	458	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1182								138	
153	153	456	456	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1183									
153	153	458	458	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1184								139	
154	154	459	459	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1185									
154	154	461	461	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1186								140	
154	154	459	459	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1187									
154	154	461	461	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f								
154	154	461	461	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1188									
155	155	462	462	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1189									
155	155	927/2	927/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1190									
155	155	1855/4	1855/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1191									
155	155	464	464	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1192									
155	155	929/2	929/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1193									
155	155	1859/4	1859/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1194									
155	155	462	462	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1195									
155	155	925/2	925/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1196									
155	155	463	463	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1197									
155	155	927/2	927/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1198									
155	155	464	464	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1199									
155	155	929/2	929/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1200									
156	156	465	465	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1201									
156	156	931/2	931/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1202									
156	156	1863/4	1863/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1203									
156	156	466	466	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1204		articStaccatoAbove							
156	156	933/2	933/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1205								141	
156	156	467	467	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1206								141	
156	156	935/2	935/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1207									
156	156	465	465	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1208									
156	156	931/2	931/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1209									
156	156	466	466	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1210									
156	156	933/2	933/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1211									
156	156	467	467	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1212									
156	156	935/2	935/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1213									
157	157	468	468	0.0	0	0	Dynamic	3/4	1	1	0					sf								
157	157	468	468	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1214									
157	157	468	468	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1215									
157	157	468	468	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1216									
157	157	468	468	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1217									
157	157	939/2	939/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1218									
157	157	1879/4	1879/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1219									
157	157	470	470	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1220									
157	157	1881/4	1881/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1221									
157	157	941/2	941/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1222									
157	157	1883/4	1883/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1223									
157	157	468	468	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1224									
157	157	469	469	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1225									
158	158	471	471	0.0	0	0	Dynamic	3/4	1	1	0					sf								
158	158	471	471	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1226									
158	158	945/2	945/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1227									
158	158	1891/4	1891/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1228									
158	158	473	473	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1229									
158	158	1893/4	1893/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1230									
158	158	947/2	947/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1231									
158	158	1895/4	1895/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1232									
158	158	471	471	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1233									
158	158	472	472	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1234									
159	159	474	474	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1235									
159	159	951/2	951/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1236									
159	159	1903/4	1903/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1237									
159	159	476	476	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1238									
159	159	953/2	953/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1239									
159	159	1907/4	1907/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1240									
159	159	474	474	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1241									
159	159	949/2	949/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1242									
159	159	475	475	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1243									
159	159	951/2	951/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1244									
159	159	476	476	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1245									
159	159	953/2	953/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1246									
160	160	477	477	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1247									
160	160	955/2	955/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1248									
160	160	1911/4	1911/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1249									
160	160	478	478	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1250		articStaccatoAbove							
160	160	957/2	957/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1251								142	
160	160	479	479	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1252								142	
160	160	959/2	959/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1253									
160	160	477	477	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1254									
160	160	955/2	955/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1255									
160	160	478	478	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1256									
160	160	957/2	957/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1257									
160	160	479	479	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1258									
160	160	959/2	959/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1259									
161	161	480	480	0.0	0	0	Dynamic	3/4	1	1	0					sf								
161	161	480	480	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1260									
161	161	963/2	963/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1261									
161	161	1927/4	1927/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1262									
161	161	482	482	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1263									
161	161	1929/4	1929/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1264									
161	161	965/2	965/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1265									
161	161	1931/4	1931/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1266									
161	161	480	480	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1267									
161	161	481	481	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1268									
162	162	483	483	0.0	0	0	Dynamic	3/4	1	1	0					sf								
162	162	483	483	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1269									
162	162	969/2	969/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1270									
162	162	1939/4	1939/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1271									
162	162	485	485	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1272									
162	162	1941/4	1941/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1273									
162	162	971/2	971/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1274									
162	162	1943/4	1943/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1275									
162	162	483	483	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1276									
162	162	484	484	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1277									
163	163	486	486	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1278									
163	163	975/2	975/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1279									
163	163	1951/4	1951/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1280									
163	163	488	488	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1281									
163	163	977/2	977/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1282									
163	163	1955/4	1955/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1283									
163	163	486	486	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1284									
163	163	973/2	973/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1285									
163	163	487	487	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1286									
163	163	975/2	975/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1287									
163	163	488	488	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1288									
163	163	977/2	977/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1289									
164	164	489	489	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1290									
164	164	979/2	979/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1291									
164	164	1959/4	1959/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1292									
164	164	490	490	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1293		articStaccatoAbove							
164	164	981/2	981/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1294								143	
164	164	491	491	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1295								143	
164	164	983/2	983/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1296									
164	164	489	489	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1297									
164	164	979/2	979/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1298									
164	164	490	490	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1299									
164	164	981/2	981/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1300									
164	164	491	491	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1301									
164	164	983/2	983/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1302									
165	165	492	492	0.0	0	0	Dynamic	3/4	1	1	0					sf								
165	165	492	492	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1303									
165	165	987/2	987/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1304									
165	165	1975/4	1975/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1305									
165	165	494	494	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1306									
165	165	1977/4	1977/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1307									
165	165	989/2	989/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1308									
165	165	1979/4	1979/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1309									
165	165	492	492	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1310									
165	165	493	493	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1311									
166	166	495	495	0.0	0	0	Dynamic	3/4	1	1	0					sf								
166	166	495	495	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1312									
166	166	993/2	993/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1313									
166	166	1987/4	1987/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1314									
166	166	497	497	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1315									
166	166	1989/4	1989/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1316									
166	166	995/2	995/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1317									
166	166	1991/4	1991/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1318									
166	166	495	495	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1319									
166	166	496	496	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1320									
167	167	498	498	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1321									
167	167	499	499	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1322									
167	167	1997/4	1997/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1323									
167	167	999/2	999/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1324									
167	167	1999/4	1999/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1325									
167	167	500	500	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1326									
167	167	2001/4	2001/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1327									
167	167	1001/2	1001/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1328									
167	167	2003/4	2003/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1329									
167	167	498	498	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1330									
167	167	997/2	997/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1331									
167	167	499	499	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1332									
167	167	999/2	999/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1333									
167	167	500	500	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1334									
167	167	1001/2	1001/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1335									
168	168	501	501	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1336									
168	168	2005/4	2005/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1337									
168	168	1003/2	1003/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1338									
168	168	2007/4	2007/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1339									
168	168	502	502	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1340									
168	168	501	501	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1341									
168	168	1003/2	1003/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1342									
168	168	502	502	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1343									
168	168	1005/2	1005/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1344									
168	168	503	503	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1345									
168	168	1007/2	1007/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1346									
169	169	504	504	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1347									
169	169	505	505	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1348									
169	169	2021/4	2021/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1349									
169	169	1011/2	1011/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1350									
169	169	2023/4	2023/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1351									
169	169	506	506	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1352									
169	169	2025/4	2025/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1353									
169	169	1013/2	1013/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1354									
169	169	2027/4	2027/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1355									
169	169	504	504	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1356									
169	169	1009/2	1009/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1357									
169	169	505	505	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1358									
169	169	1011/2	1011/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1359									
169	169	506	506	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1360									
169	169	1013/2	1013/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1361									
170	170	507	507	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1362									
170	170	2029/4	2029/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1363									
170	170	1015/2	1015/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1364									
170	170	2031/4	2031/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1365									
170	170	508	508	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1366									
170	170	507	507	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1367									
170	170	1015/2	1015/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1368									
170	170	508	508	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1369									
170	170	1017/2	1017/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1370									
