mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
24	24	191/4	191/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	273										
25	25	48	48	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	274									26	
25	25	99/2	99/2	0.0	3/8	3/8	Spanner	2/4	1	1	0													26	0
25	25	99/2	99/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	275									26	0
25	25	99/2	99/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	276									26	0
25	25	99/2	99/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	277									26	0
25	25	99/2	99/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	278									26	0
25	25	99/2	99/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	279									26	0
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	280										0
25	25	48	48	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	281										
25	25	193/4	193/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	282										
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	283										
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	284										
25	25	49	49	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	285										
25	25	197/4	197/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	286										
25	25	99/2	99/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	287										
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	288										
26	26	50	50	0.0	0	0	Spanner	2/4	1	1	0														
26	26	50	50	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	289									27	
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	290									27	
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	291									27	
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	292									27	
26	26	51	51	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	293										
26	26	205/4	205/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	294		articStaccatoAbove								
26	26	103/2	103/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	295		articStaccatoAbove								
26	26	207/4	207/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	296		articStaccatoAbove								
26	26	50	50	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	297										
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	298										
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	299										
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	300										
26	26	51	51	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	301										
26	26	205/4	205/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	302										
26	26	103/2	103/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	303										
26	26	207/4	207/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	304										
27	27	52	52	0.0	0	0	Dynamic	2/4	1	1	0					p									
27	27	52	52	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	305		articStaccatoAbove								
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	306		articStaccatoAbove								
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	307		articStaccatoAbove								
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	308		articStaccatoAbove								
27	27	53	53	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	309		articStaccatoAbove								
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	310		articStaccatoAbove								
27	27	107/2	107/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	311		articStaccatoAbove								
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	312		articStaccatoAbove								
27	27	52	52	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	313										
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	314										
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	315										
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	316										
27	27	53	53	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	317										
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	318										
27	27	107/2	107/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	319										
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	320										
28	28	54	54	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	321									28	
28	28	55	55	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	322										
28	28	54	54	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	323										
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	324										
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	325										
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	326										
28	28	55	55	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	327										
28	28	221/4	221/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	328										
28	28	111/2	111/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	329										
28	28	223/4	223/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	330										
29	29	56	56	0.0	0	0	Dynamic	2/4	1	1	0					f									
29	29	56	56	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	331										
29	29	113/2	113/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	332									29	
29	29	170/3	170/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	333									29	
29	29	341/6	341/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	334									29	
29	29	57	57	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	335									29	
29	29	343/6	343/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	336									29	
29	29	172/3	172/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	337									29	
29	29	115/2	115/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	338									29	
29	29	173/3	173/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	339									29	
29	29	347/6	347/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	340										
29	29	56	56	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	341									30	
29	29	337/6	337/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	342									30	
29	29	169/3	169/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	343									30	
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	344										
30	30	58	58	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	345										
30	30	117/2	117/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	346									31	
30	30	176/3	176/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	347									31	
30	30	353/6	353/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	348									31	
30	30	59	59	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	349									31	
30	30	355/6	355/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	350									31	
30	30	178/3	178/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	351									31	
30	30	119/2	119/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	352									31	
30	30	179/3	179/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	353									31	
30	30	359/6	359/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	354										
30	30	58	58	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	355									32	
30	30	349/6	349/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	356									32	
30	30	175/3	175/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	357									32	
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	358										
31	31	361/6	361/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	359										
31	31	181/3	181/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	360										
31	31	121/2	121/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	361										
31	31	182/3	182/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	362										
31	31	365/6	365/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	363										
31	31	367/6	367/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	364										
31	31	184/3	184/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	365										
31	31	123/2	123/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	366										
31	31	185/3	185/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	367										
31	31	371/6	371/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	368										
31	31	60	60	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	369										
31	31	61	61	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	370										
32	32	62	62	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	371									33	
32	32	499/8	499/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	372										
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	373										
32	32	62	62	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	374									34	
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	375									34	
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	376									34	
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	377									34	
32	32	63	63	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	378									34	
32	32	253/4	253/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	379									34	
32	32	127/2	127/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	380									34	
32	32	255/4	255/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	381										
33	33	64	64	0.0	0	0	Dynamic	2/4	1	1	0					p									
33	33	64	64	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	382										
33	33	64	64	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	383										
33	33	65	65	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	384									35	
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	385									35	
33	33	131/2	131/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	386									35	
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	387										
33	33	64	64	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	388									36	
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	389									36	
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	390									36	
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	391									36	
33	33	65	65	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	392									36	
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	393									36	
33	33	131/2	131/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	394									36	
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	395									36	
34	34	66	66	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	396									37	
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	397									37	
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	398									37	
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	399										
34	34	67	67	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	400		articStaccatoAbove								
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	401		articStaccatoAbove								
34	34	66	66	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	402									36	
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	403									36	
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	404									36	
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	405									36	
34	34	67	67	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	406									36	
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	407									36	
34	34	135/2	135/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	408									36	
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	409										
35	35	68	68	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	410									38	
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	411										
35	35	68	68	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	412									39	
35	35	273/4	273/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	413									39	
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	414									39	
35	35	275/4	275/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	415									39	
35	35	69	69	0.0	1/4	1/4	Spanner	2/4	2	1	0													39	1
35	35	69	69	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	416									39	1
35	35	277/4	277/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	417									39	1
35	35	139/2	139/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	418									39	1
35	35	279/4	279/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	419									39	1
36	36	70	70	0.0	0	0	Dynamic	2/4	2	1	0					f								39	
36	36	70	70	0.0	0	0	Spanner	2/4	2	1	0													39	
36	36	70	70	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	420									39	
36	36	281/4	281/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	421									39	
36	36	141/2	141/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	422									39	
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	423									39	
36	36	71	71	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	424									39	
36	36	285/4	285/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	425									39	
36	36	143/2	143/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	426									39	
36	36	287/4	287/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	427										
37	37	72	72	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	428										
37	37	72	72	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	429										
37	37	73	73	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	430									40	
37	37	293/4	293/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	431									40	
37	37	147/2	147/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	432									40	
37	37	295/4	295/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	433										
37	37	72	72	0.0	0	0	Dynamic	2/4	2	1	0					p									
37	37	72	72	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	434									41	
37	37	289/4	289/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	435									41	
37	37	145/2	145/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	436									41	
37	37	291/4	291/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	437									41	
37	37	73	73	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	438									41	
37	37	293/4	293/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	439									41	
37	37	147/2	147/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	440									41	
37	37	295/4	295/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	441									41	
38	38	74	74	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	442									42	
38	38	297/4	297/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	443									42	
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	444									42	
38	38	299/4	299/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	445										
38	38	75	75	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	446		articStaccatoAbove								
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	447		articStaccatoAbove								
38	38	74	74	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	448									41	
38	38	297/4	297/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	449									41	
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	450									41	
38	38	299/4	299/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	451									41	
38	38	75	75	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	452									41	
38	38	301/4	301/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	453									41	
38	38	151/2	151/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	454									41	
38	38	303/4	303/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	455										
39	39	76	76	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	456		articStaccatoAbove								
39	39	77	77	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	457		ornamentTrill							43	
39	39	619/8	619/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	458									43	
39	39	155/2	155/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	459										
39	39	311/4	311/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	460		articStaccatoAbove								
39	39	76	76	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	461										
39	39	305/4	305/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	462										
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	463										
39	39	307/4	307/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	464										
39	39	77	77	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	465										
39	39	309/4	309/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	466										
39	39	155/2	155/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	467										
39	39	311/4	311/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	468										
40	40	78	78	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	469		articStaccatoAbove								
40	40	79	79	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	470		ornamentTrill							44	
40	40	635/8	635/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	471									44	
40	40	159/2	159/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	472										
40	40	319/4	319/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	473		articStaccatoAbove								
40	40	78	78	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	474										
40	40	313/4	313/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	475										
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	476										
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	477										
40	40	79	79	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	478										
40	40	317/4	317/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	479										
40	40	159/2	159/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	480										
40	40	319/4	319/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	481										
41	41	80	80	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	482		articStaccatoAbove								
41	41	81	81	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	483		ornamentTrill							45	
41	41	651/8	651/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	484									45	
41	41	163/2	163/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	485										
41	41	327/4	327/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	486		articStaccatoAbove								
41	41	80	80	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	487										
41	41	321/4	321/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	488										
41	41	161/2	161/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	489										
41	41	323/4	323/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	490										
41	41	81	81	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	491										
41	41	325/4	325/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	492										
41	41	163/2	163/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	493										
41	41	327/4	327/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	494										
42	42	82	82	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	495									46	
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	496										
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	497		articStaccatoAbove								
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	498		articStaccatoAbove								
42	42	83	83	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	499		articStaccatoAbove								
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	500		articStaccatoAbove								
42	42	82	82	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	501										
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	502										
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	503										
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	504										
42	42	83	83	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	505										
42	42	333/4	333/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	506										
42	42	167/2	167/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	507										
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	508										
43	43	84	84	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	509									47	
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	510										
43	43	85	85	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	511		ornamentTrill							48	
43	43	683/8	683/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	512									48	
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	513										
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	514		articStaccatoAbove								
43	43	84	84	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	515										
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	516										
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	517										
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	518										
43	43	85	85	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	519										
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	520										
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	521										
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	522										
44	44	86	86	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	523										
44	44	87	87	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	524		ornamentTrill							49	
44	44	699/8	699/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	525									49	
44	44	175/2	175/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	526										
44	44	351/4	351/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	527		articStaccatoAbove								
44	44	86	86	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	528										
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	529										
44	44	173/2	173/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	530										
44	44	347/4	347/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	531										
44	44	87	87	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	532										
44	44	349/4	349/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	533										
44	44	175/2	175/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	534										
44	44	351/4	351/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	535										
45	45	88	88	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	536										
45	45	89	89	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	537		ornamentTrill							50	
45	45	715/8	715/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	538									50	
45	45	179/2	179/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	539										
45	45	359/4	359/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	540		articStaccatoAbove								
45	45	88	88	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	541										
