mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
116	114	683/2	683/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1364										
116	114	342	342	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1365										
116	114	685/2	685/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1366										
116	114	340	340	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1367										
116	114	340	340	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1368										
116	114	341	341	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1369										
116	114	342	342	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1370										
117	115	1373/4	1373/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1371										214
117	115	687/2	687/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1372										214
117	115	1375/4	1375/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1373										
117	115	1377/4	1377/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1374										215
117	115	689/2	689/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1375										215
117	115	1379/4	1379/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1376										
117	115	1381/4	1381/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1377										216
117	115	691/2	691/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1378										216
117	115	1383/4	1383/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1379										
117	115	343	343	0.0	0	0	Dynamic	3/4	1	2	0					f									
117	115	343	343	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1380										
117	115	344	344	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1381										
117	115	345	345	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1382										
117	115	343	343	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1383										
117	115	344	344	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1384										
117	115	345	345	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1385										
118	116	1385/4	1385/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1386										217
118	116	693/2	693/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1387										217
118	116	1387/4	1387/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1388										
118	116	1389/4	1389/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1389										218
118	116	695/2	695/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1390										218
118	116	1391/4	1391/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1391										
118	116	1393/4	1393/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1392										219
118	116	697/2	697/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1393										219
118	116	1395/4	1395/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1394										
118	116	346	346	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1395										
118	116	347	347	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1396										
118	116	348	348	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1397										
118	116	346	346	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1398										
118	116	347	347	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1399										
118	116	348	348	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1400										
119	117	349	349	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1401										220
119	117	1397/4	1397/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1402										220
119	117	699/2	699/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1403										220
119	117	1399/4	1399/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1404										
119	117	350	350	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1405										
119	117	1401/4	1401/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1406										
119	117	701/2	701/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1407										
119	117	1403/4	1403/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1408										
119	117	351	351	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1409										
119	117	1405/4	1405/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1410										
119	117	703/2	703/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1411										
119	117	1407/4	1407/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1412										
119	117	349	349	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1413										
119	117	350	350	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1414										
119	117	351	351	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1415										
120	118	352	352	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1416										
120	118	707/2	707/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1417										
120	118	354	354	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1418										
120	118	709/2	709/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1419										
120	118	352	352	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1420										
120	118	1409/4	1409/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1421										
120	118	705/2	705/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1422										
120	118	1411/4	1411/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1423										
120	118	353	353	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1424										
120	118	1413/4	1413/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1425										
120	118	707/2	707/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1426										
120	118	1415/4	1415/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1427										
120	118	354	354	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1428										
120	118	1417/4	1417/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1429										
120	118	709/2	709/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1430										
120	118	1419/4	1419/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1431										
121	119	355	355	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1432										
121	119	713/2	713/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1433										
121	119	357	357	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1434										
121	119	715/2	715/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1435										
121	119	355	355	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1436										
121	119	1421/4	1421/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1437										
121	119	711/2	711/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1438										
121	119	1423/4	1423/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1439										
121	119	356	356	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1440										
121	119	1425/4	1425/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1441										
121	119	713/2	713/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1442										
121	119	1427/4	1427/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1443										
121	119	357	357	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1444										
121	119	1429/4	1429/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1445										
121	119	715/2	715/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1446										
121	119	1431/4	1431/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1447										
122	120	358	358	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1448										
122	120	358	358	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1449										
