mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
106	106	0	0	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	1	3	0.25	0.125	0.375	0.25
107	107	0	0	2/4	2	1	i[i{		a	i	i	i		i						{	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.375	0.0
107	107	3/8	3/8	2/4	2	1	#viio64		a	i	i	#viio64		#vii	o	64					o	1	1	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
108	108	0	0	2/4	2	1	i		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.5	0.0
108	108	3/8	3/8	2/4	2	1	V64		a	i	i	V64		V		64					M	1	1	5, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
109	109	0	0	2/4	2	1	i]		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.125	0.0
109	109	3/8	3/8	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
110	110	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0	0.625	0.0
110	110	1/4	1/4	2/4	2	1	V|HC		a	i		V		V					HC		M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
111	111	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
111	111	3/8	3/8	2/4	2	1	i64		a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	2	0.0	0.0	0.25	0.0
112	112	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.125	0.0
112	112	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
113	113	0	0	2/4	2	1	#viio6		a	i		#viio6		#vii	o	6					o	1	1	5, 2, 8		8	5	0	4	0.0	0.0	1.0	0.0
113	113	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
114	114	0	0	2/4	2	1	V|HC}		a	i		V		V					HC	}	M	1	1	4, 8, 5		4	4	1	6	0.14285714285714285	0.0	1.25	0.0
115	115	0	0	2/4	2	1	i[i{		a	i	i	i		i						{	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.375	0.0
115	115	3/8	3/8	2/4	2	1	#viio64		a	i	i	#viio64		#vii	o	64					o	1	1	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
116	116	0	0	2/4	2	1	i		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.5	0.0
116	116	3/8	3/8	2/4	2	1	V64		a	i	i	V64		V		64					M	1	1	5, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
117	117	0	0	2/4	2	1	i]		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.125	0.0
117	117	3/8	3/8	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
118	118	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0	0.625	0.0
118	118	1/4	1/4	2/4	2	1	V|HC		a	i		V		V					HC		M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
119	119	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.125	0.0
119	119	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
120	120	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
120	120	3/8	3/8	2/4	2	1	i64		a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	2	0.0	0.0	0.25	0.0
121	121	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.0	0.5	0.0
121	121	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.375	0.0
121	121	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
122	122	0	0	2/4	2	1	VI|DC		a	i		VI		VI					DC		M	1	1	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
122	122	1/4	1/4	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	1	1	0.5	0.125	0.125	0.5
123	123	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.125	0.0
123	123	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
124	124	0	0	2/4	2	1	#viio6		a	i		#viio6		#vii	o	6					o	1	1	5, 2, 8		8	5	0	4	0.0	0.0	1.0	0.0
124	124	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
125	125	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	4	0.0	0.0	1.0	0.0
125	125	3/8	3/8	2/4	2	1	#vio		a	i		#vio		#vi	o						o	1	1	6, 3, 0		6	6	0	3	0.0	0.0	0.375	0.0
126	126	0	0	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	2	6	0.25	0.25	1.25	0.16666666666666666
127	127	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.125	0.0
127	127	3/8	3/8	2/4	2	1	v		a	i		v		v							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
128	128	0	0	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.125	0.0
128	128	3/8	3/8	2/4	2	1	III		a	i		III		III							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
129	129	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.125	0.0
129	129	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
130	130	0	0	2/4	2	1	iio		a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	5	0.0	0.0	1.125	0.0
130	130	3/8	3/8	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
131	131	0	0	2/4	2	1	#viio43		a	i		#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8	2	0	9	0.0	0.0	1.5	0.0
132	132	0	0	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	1	3	0.25	0.125	0.625	0.16666666666666666
132	132	1/4	1/4	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
133	133	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
133	133	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.375	0.0
133	133	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
134	134	0	0	2/4	2	1	i|PAC}		a	i		i		i					PAC	}	m	1	1	3, 0, 4		3	3	1	9	0.1	0.125	1.75	0.06666666666666667
135	135	3/8	3/8	2/4	2	1	v		a	i		v		v							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
136	136	0	0	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.125	0.0
136	136	3/8	3/8	2/4	2	1	III		a	i		III		III							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
137	137	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.125	0.0
137	137	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
138	138	0	0	2/4	2	1	iio		a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	5	0.0	0.0	1.125	0.0
138	138	3/8	3/8	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
139	139	0	0	2/4	2	1	#viio43		a	i		#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8	2	0	9	0.0	0.0	1.5	0.0
140	140	0	0	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	1	3	0.25	0.125	0.625	0.16666666666666666
140	140	1/4	1/4	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	1	3	0.25	0.125	0.625	0.16666666666666666
141	141	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	1	3	0.25	0.125	0.625	0.16666666666666666
141	141	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	3	0.0	0.0	0.625	0.0
141	141	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
142	142	0	0	2/4	2	1	i|PAC}		a	i		i		i					PAC	}	m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.125	0.875	0.125
143	143	0	0	2/4	2	1	I.I[I{		a	I	I	I		I						{	M	1	0	3, 7, 4		3	3	0	9	0.0	0.0	2.0	0.0
144	144	0	0	2/4	2	1	ii6		a	I	I	ii6		ii		6					m	1	0	2, 6, 5		5	2	6	7	0.46153846153846156	0.875	1.125	0.4375
145	145	0	0	2/4	2	1	viio6		a	I	I	viio6		vii	o	6					o	1	0	5, 2, 8		8	5	4	9	0.3076923076923077	0.625	1.375	0.3125
146	146	0	0	2/4	2	1	I		a	I	I	I		I							M	1	0	3, 7, 4		3	3	3	17	0.15	0.125	3.875	0.03125
148	148	0	0	2/4	2	1	IV		a	I	I	IV		IV							M	1	0	2, 6, 3		2	2	2	8	0.2	0.0	1.625	0.0
148	148	3/8	3/8	2/4	2	1	I		a	I	I	I		I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
149	149	0	0	2/4	2	1	viio6		a	I	I	viio6		vii	o	6					o	1	0	5, 2, 8		8	5	4	6	0.4	0.625	1.0	0.38461538461538464
149	149	3/8	3/8	2/4	2	1	I		a	I	I	I		I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
150	150	0	0	2/4	2	1	V2		a	I	I	V2		V		2					Mm7	1	0	2, 4, 8, 5		4	2	3	4	0.42857142857142855	0.5	0.75	0.4
150	150	1/4	1/4	2/4	2	1	I}		a	I	I	I		I						}	M	1	0	3, 7, 4		3	3	0	12	0.0	0.0	2.5	0.0
152	152	0	0	2/4	2	1	ii6		a	I	I	ii6		ii		6					m	1	0	2, 6, 5		5	2	6	7	0.46153846153846156	0.875	1.125	0.4375
153	153	0	0	2/4	2	1	viio6		a	I	I	viio6		vii	o	6					o	1	0	5, 2, 8		8	5	4	9	0.3076923076923077	0.625	1.375	0.3125
154	154	0	0	2/4	2	1	I]		a	I	I	I		I							M	1	0	3, 7, 4		3	3	2	9	0.18181818181818182	0.0	2.0	0.0
155	155	0	0	2/4	2	1	V7/V		a	I		V7/V		V		7		V			Mm7	1	0	5, 9, 6, 3		5	5	1	9	0.1	0.0	2.0	0.0
156	156	0	0	2/4	2	1	V		a	I		V		V							M	1	0	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
156	156	1/4	1/4	2/4	2	1	ii6/V		a	I		ii6/V		ii		6		V			m	1	0	3, 7, 6		6	3	0	4	0.0	0.0	0.75	0.0
157	157	0	0	2/4	2	1	V(64)/V		a	I		V(64)/V		V			64	V			M	1	0	5, 4, 8		5	5	0	4	0.0	0.0	1.5	0.0
157	157	1/4	1/4	2/4	2	1	V/V		a	I		V/V		V				V			M	1	0	5, 9, 6		5	5	0	2	0.0	0.0	0.5	0.0
158	158	0	0	2/4	2	1	I/V|PAC}		a	I		I/V		I				V	PAC	}	M	1	0	4, 8, 5		4	4	4	7	0.36363636363636365	0.5	1.25	0.2857142857142857
161	161	0	0	2/4	2	1	#viio43/ii		a	I		#viio43/ii		#vii	o	43		ii			o7	1	0	4, 1, 10, 7		10	4	1	7	0.125	0.125	1.375	0.08333333333333333
162	162	0	0	2/4	2	1	ii6		a	I		ii6		ii		6					m	1	0	2, 6, 5		5	2	6	8	0.42857142857142855	0.75	1.25	0.375
165	165	0	0	2/4	2	1	viio43		a	I		viio43		vii	o	43					o7	1	0	2, -1, 8, 5		8	2	1	7	0.125	0.125	1.375	0.08333333333333333
166	166	0	0	2/4	2	1	I6}		a	I		I6		I		6				}	M	1	0	7, 4, 3		3	7	0	6	0.0	0.0	1.0	0.0
167	167	0	0	2/4	2	1	I[I{		a	I	I	I		I						{	M	1	0	3, 7, 4		3	3	1	8	0.1111111111111111	0.125	1.875	0.0625
168	168	0	0	2/4	2	1	ii6		a	I	I	ii6		ii		6					m	1	0	2, 6, 5		5	2	6	7	0.46153846153846156	0.875	1.125	0.4375
169	169	0	0	2/4	2	1	viio6		a	I	I	viio6		vii	o	6					o	1	0	5, 2, 8		8	5	4	6	0.4	0.625	1.0	0.38461538461538464
169	169	3/8	3/8	2/4	2	1	I		a	I	I	I		I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
170	170	0	0	2/4	2	1	V2		a	I	I	V2		V		2					Mm7	1	0	2, 4, 8, 5		4	2	3	4	0.42857142857142855	0.5	0.75	0.4
170	170	1/4	1/4	2/4	2	1	I		a	I	I	I		I							M	1	0	3, 7, 4		3	3	0	3	0.0	0.0	0.5	0.0
171	171	0	0	2/4	2	1	V2		a	I	I	V2		V		2					Mm7	1	0	2, 4, 8, 5		4	2	3	6	0.3333333333333333	0.625	1.375	0.3125
172	172	0	0	2/4	2	1	I		a	I	I	I		I							M	1	0	3, 7, 4		3	3	1	7	0.125	0.0	1.5	0.0
173	173	0	0	2/4	2	1	V2]		a	I	I	V2		V		2					Mm7	1	0	2, 4, 8, 5		4	2	3	6	0.3333333333333333	0.625	1.375	0.3125
174	174	0	0	2/4	2	1	I|PAC}	1	a	I		I		I					PAC	}	M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
175	174	0	0	2/4	2	1	I|PAC}	2	a	I		I		I					PAC	}	M	1	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	0.875	0.125
176	175	0	0	2/4	2	1	i.i[i{		a	i	i	i		i						{	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.375	0.0
176	175	3/8	3/8	2/4	2	1	#viio64		a	i	i	#viio64		#vii	o	64					o	1	1	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
177	176	0	0	2/4	2	1	i		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.5	0.0
177	176	3/8	3/8	2/4	2	1	V64		a	i	i	V64		V		64					M	1	1	5, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
178	177	0	0	2/4	2	1	i]		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.125	0.0
178	177	3/8	3/8	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
179	178	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0	0.625	0.0
179	178	1/4	1/4	2/4	2	1	V|HC		a	i		V		V					HC		M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
180	179	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
180	179	3/8	3/8	2/4	2	1	i64		a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	2	0.0	0.0	0.25	0.0
181	180	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.125	0.0
181	180	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
182	181	0	0	2/4	2	1	#viio6		a	i		#viio6		#vii	o	6					o	1	1	5, 2, 8		8	5	0	4	0.0	0.0	1.0	0.0
182	181	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
183	182	0	0	2/4	2	1	V|HC}		a	i		V		V					HC	}	M	1	1	4, 8, 5		4	4	1	6	0.14285714285714285	0.0	1.25	0.0
184	183	0	0	2/4	2	1	i[i{		a	i	i	i		i						{	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.375	0.0
184	183	3/8	3/8	2/4	2	1	#viio64		a	i	i	#viio64		#vii	o	64					o	1	1	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
185	184	0	0	2/4	2	1	i		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.5	0.0
185	184	3/8	3/8	2/4	2	1	V64		a	i	i	V64		V		64					M	1	1	5, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
186	185	0	0	2/4	2	1	i]		a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.125	0.0
186	185	3/8	3/8	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
187	186	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0	0.625	0.0
187	186	1/4	1/4	2/4	2	1	V|HC		a	i		V		V					HC		M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
188	187	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.125	0.0
188	187	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
189	188	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
189	188	3/8	3/8	2/4	2	1	i64		a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	2	0.0	0.0	0.25	0.0
190	189	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.0	0.5	0.0
190	189	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.375	0.0
190	189	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
191	190	0	0	2/4	2	1	VI|DC		a	i		VI		VI					DC		M	1	1	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
191	190	1/4	1/4	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	1	1	0.5	0.125	0.125	0.5
192	191	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.125	0.0
192	191	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
193	192	0	0	2/4	2	1	#viio6		a	i		#viio6		#vii	o	6					o	1	1	5, 2, 8		8	5	0	4	0.0	0.0	1.0	0.0
193	192	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
194	193	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	2	3	0.4	0.0	0.75	0.0
194	193	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	3	0.0	0.0	0.5	0.0
194	193	3/8	3/8	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
195	194	0	0	2/4	2	1	i|PAC}		a	i		i		i					PAC	}	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	0.75	0.0
196	195	0	0	2/4	2	1	#viio7/iv{		a	i		#viio7/iv		#vii	o	7		iv		{	o7	1	1	7, 4, 1, -2		7	7	0	6	0.0	0.0	1.25	0.0
197	196	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	1.0	0.2
198	197	0	0	2/4	2	1	viio7/V		a	i		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	0	6	0.0	0.0	1.25	0.0
199	198	0	0	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	2	6	0.25	0.25	1.0	0.2
200	199	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
200	199	3/8	3/8	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
201	200	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
201	200	3/8	3/8	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
202	201	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
202	201	3/8	3/8	2/4	2	1	V7		a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
203	202	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.125	0.0
203	202	3/8	3/8	2/4	2	1	V7}		a	i		V7		V		7				}	Mm7	1	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
204	203	0	0	2/4	2	1	i6{		a	i		i6		i		6				{	m	1	1	0, 4, 3		3	0	0	5	0.0	0.0	1.375	0.0
204	203	3/8	3/8	2/4	2	1	V43		a	i		V43		V		43					Mm7	1	1	5, 2, 4, 8		4	5	0	3	0.0	0.0	0.375	0.0
205	204	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.375	0.0
205	204	3/8	3/8	2/4	2	1	V64		a	i		V64		V		64					M	1	1	5, 4, 8		4	5	0	3	0.0	0.0	0.375	0.0
206	205	0	0	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	5	0.0	0.0	1.375	0.0
206	205	3/8	3/8	2/4	2	1	V2		a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.375	0.0
207	206	0	0	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	1.0	0.0
207	206	1/4	1/4	2/4	2	1	V64		a	i		V64		V		64					M	1	1	5, 4, 8		4	5	1	3	0.25	0.125	0.625	0.16666666666666666
208	207	0	0	2/4	2	1	V[V7		a	i	V	V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	5	0.0	0.0	1.375	0.0
208	207	3/8	3/8	2/4	2	1	i		a	i	V	i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
209	208	0	0	2/4	2	1	V		a	i	V	V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.375	0.0
209	208	3/8	3/8	2/4	2	1	i		a	i	V	i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
210	209	0	0	2/4	2	1	V7		a	i	V	V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	5	0.0	0.0	1.375	0.0
210	209	3/8	3/8	2/4	2	1	i6		a	i	V	i6		i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
211	210	0	0	2/4	2	1	V7		a	i	V	V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	4	0.0	0.0	1.0	0.0
211	210	1/4	1/4	2/4	2	1	i]}		a	i	V	i		i						}	m	1	1	3, 0, 4		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
212	211	0	0	2/4	2	1	i6{		a	i		i6		i		6				{	m	1	1	0, 4, 3		3	0	0	5	0.0	0.0	1.125	0.0
212	211	3/8	3/8	2/4	2	1	VII6		a	i		VII6		VII		6					M	1	1	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
213	212	0	0	2/4	2	1	VI6		a	i		VI6		VI		6					M	1	1	3, 0, -1		-1	3	0	5	0.0	0.0	1.125	0.0
213	212	3/8	3/8	2/4	2	1	v6		a	i		v6		v		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
214	213	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	5	0.0	0.0	1.125	0.0
214	213	3/8	3/8	2/4	2	1	III6		a	i		III6		III		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
215	214	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	0	5	0.0	0.0	1.125	0.0
215	214	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
216	215	0	0	2/4	2	1	#viio6		a	i		#viio6		#vii	o	6					o	1	1	5, 2, 8		8	5	0	3	0.0	0.0	0.5	0.0
216	215	1/4	1/4	2/4	2	1	V65		a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.5	0.0
217	216	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.5	0.0
217	216	1/4	1/4	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.5	0.0
218	217	0	0	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	4	0.0	0.0	1.0	0.0
218	217	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
219	218	0	0	2/4	2	1	i|PAC}		a	i		i		i					PAC	}	m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	0.75	0.0
220	219	0	0	2/4	2	1	i6{		a	i		i6		i		6				{	m	1	1	0, 4, 3		3	0	0	5	0.0	0.0	1.125	0.0
220	219	3/8	3/8	2/4	2	1	VII6		a	i		VII6		VII		6					M	1	1	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
