mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
53	53	0	0	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5	1	29	0.03333333333333333	0.0	4.0	0.0
54	54	0	0	4/4	2	1	V7/IV	a	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0	0	16	0.0	0.0	2.0	0.0
54	54	1/2	1/2	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5	0	16	0.0	0.0	2.0	0.0
55	55	0	0	4/4	2	1	V7/IV	a	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0	0	16	0.0	0.0	2.0	0.0
55	55	1/2	1/2	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5	5	11	0.3125	0.625	1.375	0.3125
56	56	0	0	4/4	2	1	v.Ger6	a	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	0, 4, 1, 10		10	0	8	31	0.20512820512820512	0.4375	6.3125	0.06481481481481481
58	58	0	0	4/4	2	1	V[V|HC}{	a	v	V	V		V					HC	}{	M	1	1	5, 9, 6		5	5	6	20	0.23076923076923078	0.375	2.625	0.125
59	59	0	0	4/4	2	1	VIM65	a	v	V	VIM65		VI	M	65					MM7	1	1	4, 1, 5, 0		0	4	5	9	0.35714285714285715	0.4375	1.5625	0.21875
59	59	1/2	1/2	4/4	2	1	ii%7	a	v	V	ii%7		ii	%	7					%7	1	1	6, 3, 0, 4		6	6	9	5	0.6428571428571429	0.5625	1.4375	0.28125
60	60	0	0	4/4	2	1	V65	a	v	V	V65		V		65					Mm7	1	1	9, 6, 3, 5		5	9	4	10	0.2857142857142857	0.375	1.625	0.1875
60	60	1/2	1/2	4/4	2	1	i	a	v	V	i		i							m	1	1	4, 1, 5		4	4	4	10	0.2857142857142857	0.25	1.75	0.125
61	61	0	0	4/4	2	1	V65/VII	a	v	V	V65/VII		V		65		VII			Mm7	1	1	7, 4, 1, 3		3	7	9	5	0.6428571428571429	0.6875	1.3125	0.34375
61	61	1/2	1/2	4/4	2	1	#viio7]	a	v	V	#viio7		#vii	o	7					o7	1	1	9, 6, 3, 0		9	9	9	5	0.6428571428571429	0.5625	1.4375	0.28125
62	62	0	0	4/4	2	1	i.V[V}{	a	i	V	V		V						}{	M	1	1	4, 8, 5		4	4	6	20	0.23076923076923078	0.375	2.625	0.125
63	63	0	0	4/4	2	1	VIM65	a	i	V	VIM65		VI	M	65					MM7	1	1	3, 0, 4, -1		-1	3	5	9	0.35714285714285715	0.4375	1.5625	0.21875
63	63	1/2	1/2	4/4	2	1	ii%7	a	i	V	ii%7		ii	%	7					%7	1	1	5, 2, -1, 3		5	5	9	5	0.6428571428571429	0.5625	1.4375	0.28125
64	64	0	0	4/4	2	1	V65	a	i	V	V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	4	10	0.2857142857142857	0.375	1.625	0.1875
64	64	1/2	1/2	4/4	2	1	i	a	i	V	i		i							m	1	1	3, 0, 4		3	3	4	10	0.2857142857142857	0.25	1.75	0.125
65	65	0	0	4/4	2	1	V65/VII	a	i	V	V65/VII		V		65		VII			Mm7	1	1	6, 3, 0, 2		2	6	9	5	0.6428571428571429	0.6875	1.3125	0.34375
65	65	1/2	1/2	4/4	2	1	#viio7]	a	i	V	#viio7		#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	9	5	0.6428571428571429	0.5625	1.4375	0.28125
66	66	0	0	4/4	2	1	iv.V[V}{	a	iv	V	V		V						}{	M	1	1	3, 7, 4		3	3	6	20	0.23076923076923078	0.375	2.625	0.125
67	67	0	0	4/4	2	1	VIM65	a	iv	V	VIM65		VI	M	65					MM7	1	1	2, -1, 3, -2		-2	2	5	9	0.35714285714285715	0.4375	1.5625	0.21875
67	67	1/2	1/2	4/4	2	1	ii%7	a	iv	V	ii%7		ii	%	7					%7	1	1	4, 1, -2, 2		4	4	9	5	0.6428571428571429	0.5625	1.4375	0.28125
68	68	0	0	4/4	2	1	V65	a	iv	V	V65		V		65					Mm7	1	1	7, 4, 1, 3		3	7	4	10	0.2857142857142857	0.375	1.625	0.1875
68	68	1/2	1/2	4/4	2	1	i	a	iv	V	i		i							m	1	1	2, -1, 3		2	2	4	10	0.2857142857142857	0.25	1.75	0.125
69	69	0	0	4/4	2	1	V65/VII	a	iv	V	V65/VII		V		65		VII			Mm7	1	1	5, 2, -1, 1		1	5	9	5	0.6428571428571429	0.6875	1.3125	0.34375
69	69	1/2	1/2	4/4	2	1	#viio7]	a	iv	V	#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	9	5	0.6428571428571429	0.5625	1.4375	0.28125
70	70	0	0	4/4	2	1	i}{	a	iv		i		i						}{	m	1	1	2, -1, 3		2	2	2	10	0.16666666666666666	0.125	1.0	0.1111111111111111
70	70	1/2	1/2	4/4	2	1	i.V65/III	a	i		V65/III		V		65		III			Mm7	1	1	5, 2, -1, 1		1	5	4	10	0.2857142857142857	0.21875	1.28125	0.14583333333333334
71	71	0	0	4/4	2	1	III	a	i		III		III							M	1	1	0, 4, 1		0	0	4	8	0.3333333333333333	0.25	0.875	0.2222222222222222
71	71	1/2	1/2	4/4	2	1	VIM65	a	i		VIM65		VI	M	65					MM7	1	1	3, 0, 4, -1		-1	3	4	10	0.2857142857142857	0.21875	1.28125	0.14583333333333334
72	72	0	0	4/4	2	1	iio	a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	4	8	0.3333333333333333	0.25	0.875	0.2222222222222222
72	72	1/2	1/2	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	4	10	0.2857142857142857	0.21875	1.28125	0.14583333333333334
73	73	0	0	4/4	2	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	0.5	0.0
73	73	1/4	1/4	4/4	2	1	v6	a	i		v6		v		6					m	1	1	1, 5, 4		4	1	0	6	0.0	0.0	0.75	0.0
73	73	1/2	1/2	4/4	2	1	#vi%7	a	i		#vi%7		#vi	%	7					%7	1	1	6, 3, 0, 4		6	6	0	6	0.0	0.0	0.75	0.0
73	73	3/4	3/4	4/4	2	1	Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-1, 3, 0, 9		9	-1	0	6	0.0	0.0	0.75	0.0
74	74	0	0	4/4	2	1	V|HC}{	a	i		V		V					HC	}{	M	1	1	4, 8, 5		4	4	0	16	0.0	0.0	1.5625	0.0
74	74	3/4	3/4	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	1	6	0.14285714285714285	0.03125	0.46875	0.0625
75	75	0	0	4/4	2	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	0	15	0.0	0.0	1.3125	0.0
75	75	3/4	3/4	4/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	1	6	0.14285714285714285	0.03125	0.46875	0.0625
76	76	0	0	4/4	2	1	V	a	i		V		V							M	1	1	4, 8, 5		4	4	0	15	0.0	0.0	1.3125	0.0
76	76	3/4	3/4	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	1	6	0.14285714285714285	0.03125	0.46875	0.0625
77	77	0	0	4/4	2	1	i	a	i		i		i							m	1	1	3, 0, 4		3	3	0	15	0.0	0.0	1.3125	0.0
77	77	3/4	3/4	4/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	1	6	0.14285714285714285	0.03125	0.46875	0.0625
78	78	0	0	4/4	2	1	V|HC	a	i		V		V					HC		M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	0.5	0.0
78	78	1/4	1/4	4/4	2	1	Fr6	a	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-1, 3, 5, 9		5	-1	0	6	0.0	0.0	0.75	0.0
78	78	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	0.75	0.0
78	78	3/4	3/4	4/4	2	1	Fr6	a	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-1, 3, 5, 9		5	-1	0	6	0.0	0.0	0.75	0.0
79	79	0	0	4/4	2	1	V}	a	i		V		V						}	M	1	1	4, 8, 5		4	4	10	9	0.5263157894736842	0.625	1.125	0.35714285714285715
80	80	0	0	4/4	2	1	i[i{	a	i	i	i		i						{	m	1	1	3, 0, 4		3	3	0	30	0.0	0.0	4.0	0.0
81	81	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	5, 2, 4, 8		4	5	9	28	0.24324324324324326	1.0	4.0	0.2
82	82	0	0	4/4	2	1	i	a	i	i	i		i							m	1	1	3, 0, 4		3	3	3	31	0.08823529411764706	0.1875	3.8125	0.046875
83	83	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	5, 2, 4, 8		4	5	9	28	0.24324324324324326	1.0	4.0	0.2
84	84	0	0	4/4	2	1	i]	a	i	i	i		i							m	1	1	3, 0, 4		3	3	2	17	0.10526315789473684	0.25	2.5	0.09090909090909091
85	85	0	0	4/4	2	1	iv(9#7)	a	i		iv(9#7)		iv			9#7				m	1	1	2, -1, 3	4, 7	2	2	0	2	0.0	0.0	0.5	0.0
85	85	1/4	1/4	4/4	2	1	iv65	a	i		iv65		iv		65					mm7	1	1	-1, 3, 0, 2		2	-1	0	6	0.0	0.0	1.25	0.0
85	85	1/2	1/2	4/4	2	1	VII	a	i		VII		VII							M	1	1	1, 5, 2		1	1	2	7	0.2222222222222222	0.25	0.875	0.2222222222222222
86	86	0	0	4/4	2	1	III(7#2)	a	i		III(7#2)		III			7#2				M	1	1	0, 9, 1	5	0	0	0	2	0.0	0.0	0.5	0.0
86	86	1/4	1/4	4/4	2	1	IIIM65	a	i		IIIM65		III	M	65					MM7	1	1	4, 1, 5, 0		0	4	0	6	0.0	0.0	1.25	0.0
