mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
25	25	1/2	1/2	4/4	2	1	V43		c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2	-1	0	3	0.0	0.0	0.5	0.0
25	25	3/4	3/4	4/4	2	1	V2		c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.5	0.0
26	26	0	0	4/4	2	1	I6		c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5	0.0
26	26	1/4	1/4	4/4	2	1	I		c	III		I		I							M	1	0	-3, 1, -2		-3	-3	2	2	0.5	0.25	0.25	0.5
26	26	1/2	1/2	4/4	2	1	V6		c	III		V6		V		6					M	1	0	2, -1, -2		-2	2	1	3	0.25	0.125	0.375	0.25
26	26	3/4	3/4	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	1	3	0.25	0.125	0.375	0.25
27	27	0	0	4/4	2	1	I		c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.0	0.0
27	27	1/2	1/2	4/4	2	1	V6		c	III		V6		V		6					M	1	0	2, -1, -2		-2	2	0	7	0.0	0.0	0.875	0.0
28	28	0	0	4/4	2	1	vi7		c	III		vi7		vi		7					mm7	1	0	0, -3, 1, -2		0	0	1	13	0.07142857142857142	0.125	1.75	0.06666666666666667
29	29	0	0	4/4	2	1	V43/V		c	III		V43/V		V		43		V			Mm7	1	0	0, -3, -1, 3		-1	0	3	9	0.25	0.3125	3.6875	0.078125
30	30	0	0	4/4	2	1	V(2)}		c	III		V(2)		V			2			}	M	1	0	0, 2, -1		-2	0	0	1	0.0	0.0	0.25	0.0
30	30	1/4	1/4	4/4	2	1	V|HC		c	III		V		V					HC		M	1	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
30	30	1/2	1/2	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-7, -3, -4		-4	-7	0	4	0.0	0.0	0.75	0.0
31	31	0	0	4/4	2	1	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
31	31	1/2	1/2	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-7, -3, -4		-4	-7	0	4	0.0	0.0	0.75	0.0
32	32	0	0	4/4	2	1	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
32	32	1/2	1/2	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-7, -3, -4		-4	-7	0	4	0.0	0.0	0.75	0.0
33	33	0	0	4/4	2	1	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
33	33	1/4	1/4	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-7, -3, -4		-4	-7	0	4	0.0	0.0	0.75	0.0
33	33	1/2	1/2	4/4	2	1	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
33	33	3/4	3/4	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-7, -3, -4		-4	-7	0	4	0.0	0.0	0.75	0.0
34	34	0	0	4/4	2	1	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	1.5	0.0
35	35	0	0	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	2	6	0.25	0.25	0.75	0.25
36	36	0	0	4/4	2	1	I6{		c	III		I6		I		6				{	M	1	0	1, -2, -3		-3	1	1	6	0.14285714285714285	0.0625	0.9375	0.0625
36	36	1/2	1/2	4/4	2	1	V64		c	III		V64		V		64					M	1	0	-1, -2, 2		-2	-1	0	3	0.0	0.0	0.5	0.0
36	36	3/4	3/4	4/4	2	1	I6		c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.5	0.0
37	37	0	0	4/4	2	1	#viio6/ii		c	III		#viio6/ii		#vii	o	6		ii			o	1	0	1, -2, 4		4	1	0	5	0.0	0.0	1.0	0.0
37	37	1/2	1/2	4/4	2	1	V2		c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2	-4	1	15	0.0625	0.0625	2.1875	0.027777777777777776
38	38	3/4	3/4	4/4	2	1	I6		c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	1	3	0.25	0.125	0.375	0.25
39	39	0	0	4/4	2	1	V65(4)		c	III		V65(4)		V		65	4				Mm7	1	0	-3, -1, -4, -2		-2	-3	0	5	0.0	0.0	1.0	0.0
39	39	1/2	1/2	4/4	2	1	V65		c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2	2	0	5	0.0	0.0	0.75	0.0
40	40	0	0	4/4	2	1	V6		c	III		V6		V		6					M	1	0	2, -1, -2		-2	2	1	6	0.14285714285714285	0.0625	0.9375	0.0625
40	40	1/2	1/2	4/4	2	1	vi7		c	III		vi7		vi		7					mm7	1	0	0, -3, 1, -2		0	0	0	3	0.0	0.0	0.5	0.0
40	40	3/4	3/4	4/4	2	1	V6		c	III		V6		V		6					M	1	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.5	0.0
41	41	0	0	4/4	2	1	V+6		c	III		V+6		V	+	6					+	1	0	2, 6, -2		-2	2	0	5	0.0	0.0	1.0	0.0
41	41	1/2	1/2	4/4	2	1	I		c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.75	0.0
42	42	0	0	4/4	2	1	I64		c	III		I64		I		64					M	1	0	-2, -3, 1		-3	-2	2	9	0.18181818181818182	0.1875	1.3125	0.125
42	42	3/4	3/4	4/4	2	1	I6		c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	1	3	0.25	0.125	0.375	0.25
43	43	0	0	4/4	2	1	V43		c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2	-1	0	5	0.0	0.0	1.0	0.0
43	43	1/2	1/2	4/4	2	1	I}		c	III		I		I						}	M	1	0	-3, 1, -2		-3	-3	0	11	0.0	0.0	2.25	0.0
44	44	1/2	1/2	4/4	2	1	It6/ii		c	III		It6/ii	It	vii	o	6	b3	V/ii			It	1	0	-5, -1, 5		5	-5	0	6	0.0	0.0	1.5	0.0
45	45	0	0	4/4	2	1	V/ii		c	III		V/ii		V				ii			M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.75	0.0
45	45	1/4	1/4	4/4	2	1	#viio43/ii		c	III		#viio43/ii		#vii	o	43		ii			o7	1	0	-2, -5, 4, 1		4	-2	0	4	0.0	0.0	1.0	0.0
46	46	0	0	4/4	2	1	ii6		c	III		ii6		ii		6					m	1	0	-4, 0, -1		-1	-4	3	6	0.3333333333333333	0.375	1.0	0.2727272727272727
47	47	0	0	4/4	2	1	V(64)		c	III		V(64)		V			64				M	1	0	-2, -3, 1		-2	-2	0	3	0.0	0.0	1.5	0.0
47	47	1/2	1/2	4/4	2	1	V7(4)		c	III		V7(4)		V		7	4				Mm7	1	0	-2, -3, -1, -4		-2	-2	0	1	0.0	0.0	0.5	0.0
47	47	3/4	3/4	4/4	2	1	#viio7/vi		c	III		#viio7/vi		#vii	o	7		vi			o7	1	0	5, 2, -1, -4		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
48	48	0	0	4/4	2	1	vi|DC		c	III		vi		vi					DC		m	1	0	0, -3, 1		0	0	3	5	0.375	0.375	1.0	0.2727272727272727
49	49	0	0	4/4	2	1	I		c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.0	0.0
49	49	1/2	1/2	4/4	2	1	It6/ii		c	III		It6/ii	It	vii	o	6	b3	V/ii			It	1	0	-5, -1, 5		5	-5	0	6	0.0	0.0	1.5	0.0
50	50	0	0	4/4	2	1	V/ii		c	III		V/ii		V				ii			M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.75	0.0
50	50	1/4	1/4	4/4	2	1	#viio43/ii		c	III		#viio43/ii		#vii	o	43		ii			o7	1	0	-2, -5, 4, 1		4	-2	0	4	0.0	0.0	1.0	0.0
51	51	0	0	4/4	2	1	ii6		c	III		ii6		ii		6					m	1	0	-4, 0, -1		-1	-4	4	11	0.26666666666666666	0.3333333333333333	3.6666666666666665	0.08333333333333333
52	52	0	0	4/4	2	1	ii		c	III		ii		ii							m	1	0	-1, -4, 0		-1	-1	4	32	0.1111111111111111	0.3333333333333333	5.666666666666667	0.05555555555555555
56	56	0	0	4/4	2	1	ii6		c	III		ii6		ii		6					m	1	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	1.0	0.0
56	56	1/2	1/2	4/4	2	1	viio7/V		c	III		viio7/V		vii	o	7		V			o7	1	0	3, 0, -3, -6		3	3	0	4	0.0	0.0	1.0	0.0
57	57	0	0	4/4	2	1	V(64)		c	III		V(64)		V			64				M	1	0	-2, -3, 1		-2	-2	5	10	0.3333333333333333	0.625	2.75	0.18518518518518517
58	58	1/2	1/2	4/4	2	1	V7(4)		c	III		V7(4)		V		7	4				Mm7	1	0	-2, -3, -1, -4		-2	-2	0	1	0.0	0.0	0.5	0.0
58	58	3/4	3/4	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	1	2	0.3333333333333333	0.125	0.375	0.25
59	59	0	0	4/4	2	1	I|PAC}{		c	III		I		I					PAC	}{	M	1	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	0.875	0.0
59	59	1/2	1/2	4/4	2	1	V65		c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2	2	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
60	60	0	0	4/4	2	1	I		c	III		I		I							M	1	0	-3, 1, -2		-3	-3	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
60	60	1/2	1/2	4/4	2	1	viio6		c	III		viio6		vii	o	6					o	1	0	-1, -4, 2		2	-1	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
61	61	0	0	4/4	2	1	I6		c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
61	61	1/2	1/2	4/4	2	1	IV		c	III		IV		IV							M	1	0	-4, 0, -3		-4	-4	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
62	62	0	0	4/4	2	1	V(64)		c	III		V(64)		V			64				M	1	0	-2, -3, 1		-2	-2	0	7	0.0	0.0	1.25	0.0
62	62	1/2	1/2	4/4	2	1	V7(4)		c	III		V7(4)		V		7	4				Mm7	1	0	-2, -3, -1, -4		-2	-2	0	2	0.0	0.0	0.25	0.0
62	62	3/4	3/4	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	1	3	0.25	0.125	0.375	0.25
63	63	0	0	4/4	2	1	I|PAC}{		c	III		I		I					PAC	}{	M	1	0	-3, 1, -2		-3	-3	1	8	0.1111111111111111	0.0625	0.9375	0.0625
63	63	1/2	1/2	4/4	2	1	V65		c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2	2	1	8	0.1111111111111111	0.0625	0.9375	0.0625
64	64	0	0	4/4	2	1	I		c	III		I		I							M	1	0	-3, 1, -2		-3	-3	1	8	0.1111111111111111	0.0625	0.9375	0.0625
64	64	1/2	1/2	4/4	2	1	V43		c	III		V43		V		43					Mm7	1	0	-1, -4, -2, 2		-2	-1	1	8	0.1111111111111111	0.0625	0.9375	0.0625
65	65	0	0	4/4	2	1	I6		c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	7	8	0.4666666666666667	0.5833333333333334	1.1666666666666667	0.33333333333333337
66	66	0	0	4/4	2	1	IV		c	III		IV		IV							M	1	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	1.25	0.0
66	66	1/2	1/2	4/4	2	1	V(64)		c	III		V(64)		V			64				M	1	0	-2, -3, 1		-2	-2	0	4	0.0	0.0	1.0	0.0
66	66	3/4	3/4	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	1.0	0.0
67	67	0	0	4/4	2	1	I[I|PAC}{		c	III	I	I		I					PAC	}{	M	1	0	-3, 1, -2		-3	-3	3	6	0.3333333333333333	0.25	1.0	0.2
67	67	3/4	3/4	4/4	2	1	V+7/IV		c	III	I	V+7/IV		V	+	7		IV			+7	1	0	-3, 1, 5, -5		-3	-3	0	5	0.0	0.0	0.75	0.0
68	68	0	0	4/4	2	1	IV		c	III	I	IV		IV							M	1	0	-4, 0, -3		-4	-4	3	6	0.3333333333333333	0.25	1.0	0.2
68	68	3/4	3/4	4/4	2	1	viio6		c	III	I	viio6		vii	o	6					o	1	0	-1, -4, 2		2	-1	1	5	0.16666666666666666	0.25	0.75	0.25
69	69	0	0	4/4	2	1	I		c	III	I	I		I							M	1	0	-3, 1, -2		-3	-3	3	6	0.3333333333333333	0.25	1.0	0.2
69	69	3/4	3/4	4/4	2	1	V+7/IV		c	III	I	V+7/IV		V	+	7		IV			+7	1	0	-3, 1, 5, -5		-3	-3	0	5	0.0	0.0	0.75	0.0
70	70	0	0	4/4	2	1	IV		c	III	I	IV		IV							M	1	0	-4, 0, -3		-4	-4	3	6	0.3333333333333333	0.25	1.0	0.2
70	70	3/4	3/4	4/4	2	1	viio6		c	III	I	viio6		vii	o	6					o	1	0	-1, -4, 2		2	-1	1	5	0.16666666666666666	0.25	0.75	0.25
71	71	0	0	4/4	2	1	I]|PAC}		c	III	I	I		I					PAC	}	M	1	0	-3, 1, -2		-3	-3	1	24	0.04	0.0625	6.25	0.009900990099009901
74	74	0	0	4/4	2	1	V7(+b9)/vi		c	III		V7(+b9)/vi		V		7	+b9	vi			Mm7	1	0	1, 5, 2, -1	-11	1	1	1	5	0.16666666666666666	0.25	2.75	0.08333333333333333
75	75	0	0	4/4	2	1	iv.V{		c	iv		V		V						{	M	1	1	0, 4, 1		0	0	1	18	0.05263157894736842	0.0625	4.75	0.012987012987012988
77	77	0	0	4/4	2	1	#viio43		c	iv		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	6	28	0.17647058823529413	0.5	4.5	0.1
79	79	0	0	4/4	2	1	i}{		c	iv		i		i						}{	m	1	1	-1, -4, 0		-1	-1	2	7	0.2222222222222222	0.0625	0.9375	0.0625
79	79	1/2	1/2	4/4	2	1	V43		c	iv		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	6	0.0	0.0	1.0	0.0
80	80	0	0	4/4	2	1	i6		c	iv		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.5	0.0
80	80	1/4	1/4	4/4	2	1	i		c	iv		i		i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
80	80	1/2	1/2	4/4	2	1	V6		c	iv		V6		V		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
80	80	3/4	3/4	4/4	2	1	V7		c	iv		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
81	81	0	0	4/4	2	1	i		c	iv		i		i							m	1	1	-1, -4, 0		-1	-1	2	7	0.2222222222222222	0.0625	0.9375	0.0625
81	81	1/2	1/2	4/4	2	1	V43		c	iv		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	6	0.0	0.0	1.0	0.0
82	82	0	0	4/4	2	1	i6		c	iv		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.5	0.0
82	82	1/4	1/4	4/4	2	1	i		c	iv		i		i							m	1	1	-1, -4, 0		-1	-1	2	2	0.5	0.25	0.25	0.5
82	82	1/2	1/2	4/4	2	1	V6		c	iv		V6		V		6					M	1	1	4, 1, 0		0	4	1	3	0.25	0.125	0.375	0.25
82	82	3/4	3/4	4/4	2	1	V7		c	iv		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
83	83	0	0	4/4	2	1	i}{		c	iv		i		i						}{	m	1	1	-1, -4, 0		-1	-1	9	20	0.3103448275862069	0.75	2.75	0.21428571428571427
85	85	0	0	4/4	2	1	i.V7/v		c	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2	7	27	0.20588235294117646	0.5833333333333334	4.416666666666667	0.11666666666666667
87	87	0	0	4/4	2	1	v		c	i		v		v							m	1	1	1, -2, 2		1	1	6	23	0.20689655172413793	0.5	3.0	0.14285714285714285
89	89	0	0	4/4	2	1	#viio43		c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1	2	27	0.06896551724137931	0.16666666666666666	3.3333333333333335	0.047619047619047616
91	91	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	4	25	0.13793103448275862	0.3333333333333333	3.1666666666666665	0.09523809523809523
93	93	0	0	4/4	2	1	V65		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5	2	21	0.08695652173913043	0.16666666666666666	3.5833333333333335	0.04444444444444444
94	94	1/4	1/4	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.75	0.0
95	95	0	0	4/4	2	1	#viio65		c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	0	4	0.0	0.0	1.5	0.0
96	96	0	0	4/4	2	1	#viio7		c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5	0	13	0.0	0.0	7.5	0.0
99	99	0	0	4/4	2	1	V65}		c	i		V65		V		65				}	Mm7	1	1	5, 2, -1, 1		1	5	0	5	0.0	0.0	1.25	0.0
100	100	0	0	4/4	2	1	i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0	1	18	0.05263157894736842	0.0625	4.75	0.012987012987012988
102	102	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	10	0.0	0.0	2.5	0.0
103	103	0	0	4/4	2	1	#viio65		c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	0	9	0.0	0.0	2.25	0.0
104	104	0	0	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1	1	18	0.05263157894736842	0.0625	4.75	0.012987012987012988
106	106	0	0	4/4	2	1	#viio65		c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	0	13	0.0	0.0	3.25	0.0
107	107	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	7	0.0	0.0	1.75	0.0
108	108	0	0	4/4	2	1	V[V		c	i	V	V		V							M	1	1	1, 5, 2		1	1	0	7	0.0	0.0	1.5	0.0
108	108	3/4	3/4	4/4	2	1	V(64)		c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1	0	4	0.0	0.0	0.75	0.0
109	109	0	0	4/4	2	1	viio7/V		c	i	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6	2	2	0.5	0.25	0.5	0.3333333333333333
109	109	1/4	1/4	4/4	2	1	V7		c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	4	0.0	0.0	1.0	0.0
109	109	1/2	1/2	4/4	2	1	I6(2)		c	i	V	I6(2)		I		6	2				M	1	1	4, 1, 2		0	4	0	3	0.0	0.0	0.5	0.0
109	109	3/4	3/4	4/4	2	1	i6		c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.75	0.0
110	110	0	0	4/4	2	1	V(4)		c	i	V	V(4)		V			4				M	1	1	1, 0, 2		1	1	0	4	0.0	0.0	1.0	0.0
110	110	1/4	1/4	4/4	2	1	V		c	i	V	V		V							M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
110	110	3/4	3/4	4/4	2	1	V(64)		c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1	0	4	0.0	0.0	0.75	0.0
111	111	0	0	4/4	2	1	viio2/V		c	i	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3	2	2	0.5	0.25	0.5	0.3333333333333333
111	111	1/4	1/4	4/4	2	1	V7		c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	4	0.0	0.0	1.0	0.0
