mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
72	71	1/8	1/8	2/4	2	1	#viio43/ii		G	I		#viio43/ii		#vii	o	43		ii			o7	0	0	2, -1, 8, 5		8	2	0	4	0.0	0.0	0.5	0.0
72	71	1/4	1/4	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	2	7	0.2222222222222222	0.03125	0.96875	0.03125
73	72	0	0	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	5	9	0.35714285714285715	0.3125	0.9375	0.25
74	73	0	0	2/4	2	1	V7(4)		G	I		V7(4)		V		7	4				Mm7	0	0	2, 1, 3, 0		2	2	5	6	0.45454545454545453	0.15625	0.46875	0.25
74	73	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.625	0.0
75	74	0	0	2/4	2	1	I|PAC}		G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	11	12	0.4782608695652174	0.3125	0.9375	0.25
76	75	1/8	1/8	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	4	5	0.4444444444444444	0.0625	0.1875	0.25
76	75	1/4	1/4	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	2	3	0.4	0.1875	0.5	0.2727272727272727
76	75	7/16	7/16	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.0625	0.0
77	76	0	0	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	3	0.25	0.0625	0.5	0.1111111111111111
77	76	1/8	1/8	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.0	0.1875	0.0
77	76	1/4	1/4	2/4	2	1	I(4)		G	I		I(4)		I			4				M	0	0	1, 0, 2		1	1	0	3	0.0	0.0	0.625	0.0
77	76	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
78	77	0	0	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
78	77	1/8	1/8	2/4	2	1	I64		G	I		I64		I		64					M	0	0	2, 1, 5		1	2	0	4	0.0	0.0	0.5	0.0
78	77	1/4	1/4	2/4	2	1	IV		G	I		IV		IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
78	77	7/16	7/16	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.125	0.0
79	78	0	0	2/4	2	1	V65		G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	5	0.16666666666666666	0.03125	0.46875	0.0625
79	78	1/8	1/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	2	3	0.4	0.03125	0.21875	0.125
79	78	1/4	1/4	2/4	2	1	V(64)}		G	I		V(64)		V			64			}	M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	0.75	0.0
79	78	3/8	3/8	2/4	2	1	V|HC		G	I		V		V					HC		M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
80	79	0	0	2/4	2	1	I{		G	I		I		I						{	M	0	0	1, 5, 2		1	1	3	6	0.3333333333333333	0.1875	0.5625	0.25
80	79	1/4	1/4	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.0625	0.3125	0.16666666666666666
80	79	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	1	3	0.25	0.03125	0.28125	0.1
81	80	0	0	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	4	0.0	0.0	0.3125	0.0
81	80	1/8	1/8	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.03125	0.28125	0.1
81	80	1/4	1/4	2/4	2	1	I(4)		G	I		I(4)		I			4				M	0	0	1, 0, 2		1	1	0	5	0.0	0.0	0.625	0.0
81	80	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
82	81	0	0	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
82	81	1/8	1/8	2/4	2	1	I64		G	I		I64		I		64					M	0	0	2, 1, 5		1	2	0	4	0.0	0.0	0.5	0.0
82	81	1/4	1/4	2/4	2	1	IV		G	I		IV		IV							M	0	0	0, 4, 1		0	0	3	7	0.3	0.03125	0.5	0.058823529411764705
82	81	7/16	7/16	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.1875	0.0
83	82	0	0	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.5	0.0
83	82	1/8	1/8	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
83	82	1/4	1/4	2/4	2	1	I|PAC}{		G	I		I		I					PAC	}{	M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
84	83	0	0	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	6	0.0	0.0	0.75	0.0
84	83	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	8	0.1111111111111111	0.0	0.75	0.0
85	84	0	0	2/4	2	1	I|EC		G	I		I		I					EC		M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
85	84	1/4	1/4	2/4	2	1	vi		G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	7	0.0	0.0	0.75	0.0
86	85	0	0	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	1	7	0.125	0.0	0.75	0.0
86	85	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	8	0.1111111111111111	0.0	0.75	0.0
87	86	0	0	2/4	2	1	I|PAC}{		G	I		I		I					PAC	}{	M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
87	86	1/4	1/4	2/4	2	1	vi		G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	7	0.0	0.0	1.0	0.0
88	87	0	0	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	2	7	0.2222222222222222	0.0	1.0	0.0
88	87	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	11	0.15384615384615385	0.0	1.0	0.0
89	88	0	0	2/4	2	1	I6|EC		G	I		I6		I		6			EC		M	0	0	5, 2, 1		1	5	0	7	0.0	0.0	1.0	0.0
89	88	1/4	1/4	2/4	2	1	vi		G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	9	0.0	0.0	1.0	0.0
90	89	0	0	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	2	11	0.15384615384615385	0.125	0.875	0.125
90	89	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	11	0.15384615384615385	0.0	1.0	0.0
91	90	0	0	2/4	2	1	I|PAC}		G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	0.9375	0.0
91	90	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	10	0.09090909090909091	0.0	0.6875	0.0
92	91	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	0.6875	0.0
92	91	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	10	0.09090909090909091	0.0	0.6875	0.0
93	92	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	7	0.0	0.0	0.625	0.0
93	92	1/8	1/8	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	7	0.0	0.0	0.625	0.0
93	92	1/4	1/4	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.5	0.0
93	92	3/8	3/8	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	7	0.0	0.0	0.625	0.0
94	93	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	1.5	0.0
