mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	6, 3, 5, 9		5	6	2	10	0.16666666666666666	0.0625	0.6875	0.08333333333333333
12	12	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	4, 3, 5	6	4	4	2	7	0.2222222222222222	0.1875	1.3125	0.125
12	12	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	4, 8, 5		4	4	3	3	0.5	0.1875	0.1875	0.5
13	13	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	10, 7, 4, 1		10	10	2	5	0.2857142857142857	0.03125	0.71875	0.041666666666666664
13	13	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	5, 2, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
13	13	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	2, -1, 8, 5		8	2	0	4	0.0	0.0	0.75	0.0
14	14	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	0.75	0.0
14	14	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	7, 4, 1, 10		10	7	2	5	0.2857142857142857	0.25	1.0	0.2
15	15	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	4	6	0.4	0.125	0.375	0.25
15	15	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	5	0.0	0.0	0.5625	0.0
15	15	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	4	0.2	0.0625	0.375	0.14285714285714285
16	16	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	3, 2, 4	5	3	3	0	3	0.0	0.0	0.75	0.0
16	16	1/4	1/4	3/4	2	1	I|PAC	A	I		I		I					PAC		M	0	0	3, 7, 4		3	3	3	3	0.5	0.375	0.375	0.5
17	17	0	0	3/4	2	1	vi.i{	A	vi		i		i						{	m	0	1	6, 3, 7		6	6	3	28	0.0967741935483871	0.1875	1.9375	0.08823529411764706
18	18	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	11, 8, 7		7	11	3	28	0.0967741935483871	0.1875	1.9375	0.08823529411764706
19	19	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	6, 3, 7		6	6	0	3	0.0	0.0	0.6875	0.0
19	19	1/8	1/8	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	4, 8, 7		7	4	0	2	0.0	0.0	0.1875	0.0
19	19	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	2, 6, 3, 7		12	2	2	2	0.5	0.125	0.5625	0.18181818181818182
19	19	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	2, 6, 3, 12		12	2	2	3	0.4	0.125	0.375	0.25
20	20	0	0	3/4	2	1	V|HC}	A	vi		V		V					HC	}	M	0	1	7, 11, 8		7	7	2	8	0.2	0.125	0.6875	0.15384615384615385
20	20	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	11, 8, 5, 2		11	11	0	4	0.0	0.0	0.25	0.0
21	21	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	6, 3, 7		6	6	3	28	0.0967741935483871	0.1875	1.9375	0.08823529411764706
22	22	0	0	3/4	2	1	IV.viio6	A	IV		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	3	28	0.0967741935483871	0.1875	1.9375	0.08823529411764706
23	23	0	0	3/4	2	1	I6	A	IV		I6		I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.4375	0.0
23	23	1/8	1/8	3/4	2	1	#viio65/ii	A	IV		#viio65/ii		#vii	o	65		ii			o7	0	0	6, 3, 0, 9		9	6	0	2	0.0	0.0	0.1875	0.0
23	23	1/4	1/4	3/4	2	1	ii6	A	IV		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.3125	0.0
23	23	3/8	3/8	3/4	2	1	viio7/V	A	IV		viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	0	3	0.0	0.0	0.4375	0.0
23	23	1/2	1/2	3/4	2	1	V(64)	A	IV		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	2	0.0	0.0	0.1875	0.0
23	23	5/8	5/8	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.375	0.0
24	24	0	0	3/4	2	1	I|PAC}{	A	IV		I		I					PAC	}{	M	0	0	2, 6, 3		2	2	8	17	0.32	0.25	1.25	0.16666666666666666
24	24	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	13	0.0	0.0	0.75	0.0
25	25	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	2, 6, 3		2	2	8	17	0.32	0.25	1.25	0.16666666666666666
25	25	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	13	0.0	0.0	0.75	0.0
26	26	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	2, 6, 3		2	2	9	9	0.5	0.28125	0.5	0.36
26	26	9/16	9/16	3/4	2	1	V7/IV	A	IV		V7/IV		V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	3	3	0.5	0.09375	0.09375	0.5
27	27	0	0	3/4	2	1	#viio7/ii	A	IV		#viio7/ii		#vii	o	7		ii			o7	0	0	9, 6, 3, 0		9	9	12	12	0.5	0.375	0.59375	0.3870967741935484
28	28	0	0	3/4	2	1	ii	A	IV		ii		ii							m	0	0	4, 1, 5		4	4	13	5	0.7222222222222222	0.625	0.15625	0.8
28	28	9/16	9/16	3/4	2	1	V7/V	A	IV		V7/V		V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	3	3	0.5	0.09375	0.09375	0.5
29	29	0	0	3/4	2	1	vi.#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	11, 8, 5, 2		11	11	12	12	0.5	0.375	0.59375	0.3870967741935484
30	30	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	6, 3, 7		6	6	4	5	0.4444444444444444	0.125	0.375	0.25
30	30	1/4	1/4	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	9, 6, 5		5	9	4	6	0.4	0.125	0.625	0.16666666666666666
30	30	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	2, 6, 3, 12		12	2	4	6	0.4	0.125	0.625	0.16666666666666666
31	31	0	0	3/4	2	1	V|HC}	A	vi		V		V					HC	}	M	0	1	7, 11, 8		7	7	13	13	0.5	0.40625	0.84375	0.325
32	32	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	6, 3, 7		6	6	3	28	0.0967741935483871	0.1875	1.9375	0.08823529411764706
33	33	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	11, 8, 7		7	11	3	28	0.0967741935483871	0.1875	1.9375	0.08823529411764706
34	34	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	6, 3, 7		6	6	1	3	0.25	0.125	0.6875	0.15384615384615385
34	34	3/16	3/16	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	4, 8, 7		7	4	0	1	0.0	0.0	0.0625	0.0
34	34	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	2, 6, 3, 7		12	2	2	2	0.5	0.125	0.5625	0.18181818181818182
34	34	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	2, 6, 3, 12		12	2	2	3	0.4	0.125	0.375	0.25
35	35	0	0	3/4	2	1	V|HC}	A	vi		V		V					HC	}	M	0	1	7, 11, 8		7	7	2	8	0.2	0.125	0.6875	0.15384615384615385
35	35	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	11, 8, 5, 2		11	11	0	4	0.0	0.0	0.25	0.0
36	36	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	6, 3, 7		6	6	3	28	0.0967741935483871	0.1875	1.9375	0.08823529411764706
37	37	0	0	3/4	2	1	#viio43/iv	A	vi		#viio43/iv		#vii	o	43		iv			o7	0	1	4, 1, 10, 7		10	4	0	31	0.0	0.0	2.125	0.0
38	38	0	0	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	9, 6, 5		5	9	0	3	0.0	0.0	0.4375	0.0
38	38	1/8	1/8	3/4	2	1	It6	A	vi		It6	It	vii	o	6	b3	V			It	0	1	2, 6, 12		12	2	0	2	0.0	0.0	0.1875	0.0
38	38	1/4	1/4	3/4	2	1	V(64)	A	vi		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	9	0.0	0.0	0.9375	0.0
38	38	5/8	5/8	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	0	3	0.0	0.0	0.25	0.0
39	39	0	0	3/4	2	1	i|PAC}{	A	vi		i		i					PAC	}{	m	0	1	6, 3, 7		6	6	7	17	0.2916666666666667	0.21875	1.28125	0.14583333333333334
39	39	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	0	13	0.0	0.0	0.75	0.0
40	40	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	6, 3, 7		6	6	7	17	0.2916666666666667	0.21875	1.28125	0.14583333333333334
40	40	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	0	13	0.0	0.0	0.75	0.0
41	41	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	6, 3, 7		6	6	10	14	0.4166666666666667	0.3125	0.875	0.2631578947368421
42	42	0	0	3/4	2	1	VI6	A	vi		VI6		VI		6					M	0	1	6, 3, 2		2	6	10	14	0.4166666666666667	0.3125	0.875	0.2631578947368421
43	43	0	0	3/4	2	1	I.V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	12	18	0.4	0.375	2.625	0.125
44	44	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	3, 7, 4		3	3	2	5	0.2857142857142857	0.03125	1.21875	0.025
44	44	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	0	3	0.0	0.0	0.5	0.0
44	44	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.5	0.0
45	45	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	6	0.0	0.0	1.25	0.0
45	45	3/8	3/8	3/4	2	1	V65	A	I		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	6	0.0	0.0	0.75	0.0
46	46	0	0	3/4	2	1	I	A	I		I		I							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
46	46	1/4	1/4	3/4	2	1	IV6	A	I		IV6		IV		6					M	0	0	6, 3, 2		2	6	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
46	46	1/2	1/2	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	1	3	0.25	0.0625	0.1875	0.25
47	47	0	0	3/4	2	1	V(64)}	A	I		V(64)		V			64			}	M	0	0	4, 3, 7		4	4	1	4	0.2	0.03125	0.96875	0.03125
47	47	1/4	1/4	3/4	2	1	V|HC	A	I		V		V					HC		M	0	0	4, 8, 5		4	4	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
48	48	0	0	3/4	2	1	I{	A	I		I		I						{	M	0	0	3, 7, 4		3	3	2	5	0.2857142857142857	0.03125	0.71875	0.041666666666666664
48	48	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	0	4	0.0	0.0	0.75	0.0
48	48	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	4	0.0	0.0	0.75	0.0
49	49	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	0.75	0.0
49	49	1/4	1/4	3/4	2	1	ii6(#4)	A	I		ii6(#4)		ii		6	#4				m	0	0	2, 11, 5		5	2	0	3	0.0	0.0	0.5	0.0
49	49	1/2	1/2	3/4	2	1	viio7/V	A	I		viio7/V		vii	o	7		V			o7	0	0	9, 6, 3, 0		9	9	2	6	0.25	0.125	0.625	0.16666666666666666
50	50	0	0	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	3	10	0.23076923076923078	0.15625	0.96875	0.1388888888888889
50	50	5/8	5/8	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.375	0.0
51	51	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	3, 2, 4	5	3	3	0	3	0.0	0.0	0.75	0.0
51	51	1/4	1/4	3/4	2	1	I|PAC	A	I		I		I					PAC		M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	0.875	0.0
52	52	0	0	3/4	2	1	V7{	A	I		V7		V		7				{	Mm7	0	0	4, 8, 5, 2		4	4	3	11	0.21428571428571427	0.09375	1.28125	0.06818181818181818
52	52	3/8	3/8	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
52	52	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	0.75	0.0
53	53	0	0	3/4	2	1	I[I	A	I	I	I		I							M	0	0	3, 7, 4		3	3	4	10	0.2857142857142857	0.125	1.25	0.09090909090909091
53	53	3/8	3/8	3/4	2	1	viio6	A	I	I	viio6		vii	o	6					o	0	0	5, 2, 8		8	5	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
53	53	1/2	1/2	3/4	2	1	I]	A	I	I	I		I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
53	53	5/8	5/8	3/4	2	1	V6	A	I		V6		V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
54	54	0	0	3/4	2	1	vi	A	I		vi		vi							m	0	0	6, 3, 7		6	6	5	15	0.25	0.15625	1.84375	0.078125
54	54	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	6, 3, 5, 9		5	6	2	10	0.16666666666666666	0.0625	0.6875	0.08333333333333333
55	55	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	4, 3, 5	6	4	4	2	7	0.2222222222222222	0.1875	1.3125	0.125
55	55	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	4, 8, 5		4	4	3	3	0.5	0.1875	0.1875	0.5
56	56	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	10, 7, 4, 1		10	10	2	5	0.2857142857142857	0.03125	0.71875	0.041666666666666664
56	56	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	5, 2, 6		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
56	56	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	2, -1, 8, 5		8	2	0	4	0.0	0.0	0.75	0.0
57	57	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	0.75	0.0
57	57	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	7, 4, 1, 10		10	7	2	5	0.2857142857142857	0.25	1.0	0.2
58	58	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	4	6	0.4	0.125	0.375	0.25
58	58	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	5	0.0	0.0	0.5625	0.0
58	58	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	4	0.2	0.0625	0.375	0.14285714285714285
59	59	0	0	3/4	2	1	I|PAC}{	A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3	3	0	19	0.0	0.0	1.375	0.0
59	59	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	3, 2, 6		3	3	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
60	60	0	0	3/4	2	1	I	A	I		I		I							M	0	0	3, 7, 4		3	3	1	19	0.05	0.125	1.25	0.09090909090909091
60	60	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	3, 2, 6		3	3	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
61	61	0	0	3/4	2	1	I	A	I		I		I							M	0	0	3, 7, 4		3	3	4	6	0.4	0.125	0.375	0.25
61	61	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.375	0.0
61	61	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
62	62	0	0	3/4	2	1	I|PAC}{	A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3	3	0	19	0.0	0.0	1.375	0.0
62	62	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	3, 2, 6		3	3	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
63	63	0	0	3/4	2	1	I	A	I		I		I							M	0	0	3, 7, 4		3	3	1	19	0.05	0.125	1.25	0.09090909090909091
63	63	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	3, 2, 6		3	3	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
64	64	0	0	3/4	2	1	I	A	I		I		I							M	0	0	3, 7, 4		3	3	4	6	0.4	0.125	0.375	0.25
64	64	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.375	0.0
64	64	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
65	65	0	0	3/4	2	1	I|PAC}	A	I		I		I					PAC	}	M	0	0	3, 7, 4		3	3	9	9	0.5	0.28125	0.71875	0.28125
65	65	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.5	0.0
66	66	0	0	3/4	2	1	I	A	I		I		I							M	0	0	3, 7, 4		3	3	9	9	0.5	0.28125	0.71875	0.28125
66	66	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.5	0.0
67	67	0	0	3/4	2	1	I(94)	A	I		I(94)		I			94				M	0	0	3, 2, 4	5	3	3	0	3	0.0	0.0	0.75	0.0
67	67	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
