mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
44	43	0	0	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
44	43	1/4	1/4	2/2	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	1	4	0.2	0.0625	0.4375	0.125
44	43	1/2	1/2	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
44	43	3/4	3/4	2/2	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5	1	4	0.2	0.0625	0.4375	0.125
45	44	0	0	2/2	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
45	44	1/4	1/4	2/2	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	1	4	0.2	0.0625	0.4375	0.125
45	44	1/2	1/2	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
45	44	3/4	3/4	2/2	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
46	45	0	0	2/2	2	1	V(64)}		F	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	1.0	0.0
46	45	1/4	1/4	2/2	2	1	V|HC		F	V		V		V					HC		M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
46	45	1/2	1/2	2/2	2	1	V/ii{		F	V		V/ii		V				ii		{	M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	1.0	0.0
47	46	0	0	2/2	2	1	#vi%7/ii		F	V		#vi%7/ii		#vi	%	7		ii			%7	0	0	5, 2, -1, 3		5	5	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
47	46	1/4	1/4	2/2	2	1	V65/ii		F	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7	0	5	0.0	0.0	0.75	0.0
47	46	1/2	1/2	2/2	2	1	ii		F	V		ii		ii							m	0	0	2, -1, 3		2	2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
47	46	3/4	3/4	2/2	2	1	#viio6/ii		F	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
48	47	0	0	2/2	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	5	0.0	0.0	1.25	0.0
48	47	3/4	3/4	2/2	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	1	4	0.2	0.0625	0.6875	0.08333333333333333
49	48	0	0	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.75	0.0
49	48	1/4	1/4	2/2	2	1	V65/V		F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6	1	4	0.2	0.0625	0.6875	0.08333333333333333
49	48	1/2	1/2	2/2	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	1.0	0.0
49	48	3/4	3/4	2/2	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
50	49	0	0	2/2	2	1	I|PAC}		F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
50	49	1/2	1/2	2/2	2	1	V{		F	V		V		V						{	M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.08333333333333333	1.4166666666666667	0.05555555555555555
51	50	1/4	1/4	2/2	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	0	3	0.0	0.0	0.25	0.0
51	50	1/2	1/2	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
51	50	3/4	3/4	2/2	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.08333333333333333	0.4166666666666667	0.16666666666666666
52	51	0	0	2/2	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
52	51	1/4	1/4	2/2	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	2	4	0.3333333333333333	0.14583333333333334	0.3541666666666667	0.2916666666666667
52	51	1/2	1/2	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
52	51	3/4	3/4	2/2	2	1	viio(#3)/IV		F	V		viio(#3)/IV		vii	o		#3	IV			o	0	0	4, 8, -2		4	4	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
53	52	0	0	2/2	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	3	11	0.21428571428571427	0.25	1.25	0.16666666666666666
54	53	0	0	2/2	2	1	V(4)}		F	V		V(4)		V			4			}	M	0	0	1, 0, 2		1	1	0	2	0.0	0.0	0.5	0.0
54	53	1/4	1/4	2/2	2	1	V|HC		F	V		V		V					HC		M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
54	53	1/2	1/2	2/2	2	1	vi{		F	V		vi		vi						{	m	0	0	3, 0, 4		3	3	1	5	0.16666666666666666	0.08333333333333333	1.1666666666666667	0.06666666666666667
55	54	1/4	1/4	2/2	2	1	#viio43/ii		F	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
55	54	1/2	1/2	2/2	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
55	54	3/4	3/4	2/2	2	1	#viio6/ii		F	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
56	55	0	0	2/2	2	1	ii		F	V		ii		ii							m	0	0	2, -1, 3		2	2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
56	55	1/4	1/4	2/2	2	1	V2/V		F	V		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0	2	4	0.3333333333333333	0.14583333333333334	0.3541666666666667	0.2916666666666667
56	55	1/2	1/2	2/2	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
56	55	3/4	3/4	2/2	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	2	4	0.3333333333333333	0.14583333333333334	0.3541666666666667	0.2916666666666667
57	56	0	0	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
57	56	1/4	1/4	2/2	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	4	0.0	0.0	0.5	0.0
57	56	1/2	1/2	2/2	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	4	0.0	0.0	0.5	0.0
57	56	3/4	3/4	2/2	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.5	0.0
58	57	0	0	2/2	2	1	I|PAC}		F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	3	5	0.375	0.25	0.75	0.25
58	57	3/4	3/4	2/2	2	1	viio43/V		F	V		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0	0	5	0.0	0.0	0.75	0.0
59	58	0	0	2/2	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
59	58	1/4	1/4	2/2	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
59	58	1/2	1/2	2/2	2	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
59	58	3/4	3/4	2/2	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
60	59	0	0	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.75	0.0
60	59	1/4	1/4	2/2	2	1	i		F	V		i		i							m	0	0	0, -3, 1		0	0	3	3	0.5	0.25	0.25	0.5
60	59	3/4	3/4	2/2	2	1	viio7/V		F	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6	0	5	0.0	0.0	0.75	0.0
61	60	0	0	2/2	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1	2	3	0.4	0.16666666666666666	0.8333333333333334	0.16666666666666666
61	60	1/4	1/4	2/2	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0	4	0.0	0.0	0.5	0.0
61	60	1/2	1/2	2/2	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	1	4	0.2	0.08333333333333333	0.9166666666666666	0.08333333333333333
61	60	3/4	3/4	2/2	2	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
62	61	0	0	2/2	2	1	I}		F	V		I		I						}	M	0	0	0, 4, 1		0	0	3	7	0.3	0.25	1.25	0.16666666666666666
62	61	3/4	3/4	2/2	2	1	V+65/IV		F	V		V+65/IV		V	+	65		IV			+7	0	0	4, 8, -2, 0		0	4	0	5	0.0	0.0	0.75	0.0
63	62	0	0	2/2	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
63	62	1/4	1/4	2/2	2	1	ii		F	V		ii		ii							m	0	0	2, -1, 3		2	2	3	3	0.5	0.25	0.25	0.5
63	62	3/4	3/4	2/2	2	1	V+43/V		F	V		V+43/V		V	+	43		V			+7	0	0	10, 0, 2, 6		2	10	0	5	0.0	0.0	0.75	0.0
64	63	0	0	2/2	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.75	0.0
64	63	1/4	1/4	2/2	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.5	0.0
64	63	3/4	3/4	2/2	2	1	V2/V		F	V		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0	0	5	0.0	0.0	0.75	0.0
65	64	0	0	2/2	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	1.25	0.0
65	64	3/4	3/4	2/2	2	1	V43/V		F	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3	0	6	0.0	0.0	1.0	0.0
66	65	0	0	2/2	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.25	0.0
66	65	1/4	1/4	2/2	2	1	V43/V		F	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3	0	5	0.0	0.0	0.75	0.0
66	65	1/2	1/2	2/2	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.25	0.0
66	65	3/4	3/4	2/2	2	1	V43/V		F	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3	0	5	0.0	0.0	0.75	0.0
67	66	0	0	2/2	2	1	V}		F	V		V		V						}	M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
68	67	0	0	2/2	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
68	67	1/2	1/2	2/2	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	1	1	0.5	0.25	0.25	0.5
69	68	0	0	2/2	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3	1	3	0.25	0.125	0.375	0.25
69	68	1/2	1/2	2/2	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5	2	2	0.5	0.25	0.25	0.5
70	69	0	0	2/2	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
70	69	3/4	3/4	2/2	2	1	V6/V		F	V		V6/V		V		6		V			M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
71	70	0	0	2/2	2	1	V[V}{		F	V	V	V		V						}{	M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	1.0	0.0
71	70	1/4	1/4	2/2	2	1	I6		F	V	V	I6		I		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.5	0.0
71	70	1/2	1/2	2/2	2	1	IV		F	V	V	IV		IV							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
71	70	3/4	3/4	2/2	2	1	V		F	V	V	V		V							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
72	71	0	0	2/2	2	1	I6		F	V	V	I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	1.5	0.0
72	71	1/4	1/4	2/2	2	1	#viio/ii		F	V	V	#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.5	0.0
72	71	1/2	1/2	2/2	2	1	V7		F	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.5	0.0
72	71	3/4	3/4	2/2	2	1	V+6/IV		F	V	V	V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4	0	2	0.0	0.0	0.5	0.0
73	72	0	0	2/2	2	1	IV		F	V	V	IV		IV							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	1.125	1.375	0.45
73	72	1/2	1/2	2/2	2	1	V7		F	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	2	0.5	0.25	0.25	0.5
74	73	0	0	2/2	2	1	V(64)		F	V	V	V(64)		V			64				M	0	0	1, 0, 4		1	1	3	5	0.375	0.375	2.375	0.13636363636363635
74	73	3/4	3/4	2/2	2	1	V7/V		F	V	V	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
75	74	0	0	2/2	2	1	V(4)		F	V	V	V(4)		V			4				M	0	0	1, 0, 2		1	1	1	3	0.25	0.125	1.5	0.07692307692307693
75	74	1/4	1/4	2/2	2	1	V		F	V	V	V		V							M	0	0	1, 5, 2		1	1	1	1	0.5	0.125	0.375	0.25
75	74	1/2	1/2	2/2	2	1	IV(4)		F	V	V	IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1	1	1	0.5	0.125	0.375	0.25
75	74	3/4	3/4	2/2	2	1	IV		F	V	V	IV		IV							M	0	0	-1, 3, 0		-1	-1	1	1	0.5	0.125	0.25	0.3333333333333333
