mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
157	156	0	0	2/2	2	1	V7(4)/IV			F	I		V7(4)/IV		V		7	4	IV			Mm7	0	0	-1, -2, 0, -3		-1	-1	0	4	0.0	0.0	1.625	0.0
157	156	1/8	1/8	2/2	2	1	V7/IV			F	I		V7/IV		V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.375	0.0
157	156	1/2	1/2	2/2	2	1	IV(4)			F	I		IV(4)		IV			4				M	0	0	-2, 4, -1		-2	-2	1	4	0.2	0.125	1.5	0.07692307692307693
157	156	5/8	5/8	2/2	2	1	IV			F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	1	0.0	0.0	0.125	0.0
157	156	3/4	3/4	2/2	2	1	I(6)			F	I		I(6)		I			6				M	0	0	-1, 3, 2		-1	-1	0	3	0.0	0.0	0.625	0.0
157	156	7/8	7/8	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
158	157	0	0	2/2	2	1	V43(4)			F	I		V43(4)		V		43	4				Mm7	0	0	1, -2, 0, -1		0	1	0	5	0.0	0.0	2.125	0.0
158	157	1/8	1/8	2/2	2	1	V43			F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
158	157	1/2	1/2	2/2	2	1	I(4)			F	I		I(4)		I			4				M	0	0	-1, -2, 0		-1	-1	0	5	0.0	0.0	1.375	0.0
158	157	5/8	5/8	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
158	157	3/4	3/4	2/2	2	1	V(6)			F	I		V(6)		V			6				M	0	0	0, 4, 3		0	0	0	4	0.0	0.0	0.875	0.0
158	157	7/8	7/8	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
159	158	0	0	2/2	2	1	V7(4)/V			F	I		V7(4)/V		V		7	4	V			Mm7	0	0	1, 0, 2, -1		1	1	0	5	0.0	0.0	2.125	0.0
159	158	1/8	1/8	2/2	2	1	V7/V			F	I		V7/V		V		7		V			Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
159	158	1/2	1/2	2/2	2	1	V[V(4)			F	I	V	V(4)		V			4				M	0	0	0, -1, 1		0	0	0	5	0.0	0.0	1.625	0.0
159	158	5/8	5/8	2/2	2	1	V			F	I	V	V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
160	159	0	0	2/2	2	1	IV(2)			F	I	V	IV(2)		IV			2				M	0	0	0, 2, -1		-2	0	0	3	0.0	0.0	1.125	0.0
160	159	1/8	1/8	2/2	2	1	IV			F	I	V	IV		IV							M	0	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
160	159	1/2	1/2	2/2	2	1	I6(6)			F	I	V	I6(6)		I		6	6				M	0	0	3, 2, -1		-1	3	1	2	0.3333333333333333	0.5	0.625	0.4444444444444444
160	159	5/8	5/8	2/2	2	1	I6			F	I	V	I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.375	0.0
161	160	0	0	2/2	2	1	V7(6)			F	I	V	V7(6)		V		7	6				Mm7	0	0	0, 4, 3, -2		0	0	0	3	0.0	0.0	1.125	0.0
161	160	1/8	1/8	2/2	2	1	V7			F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.375	0.0
161	160	1/2	1/2	2/2	2	1	I(4)			F	I	V	I(4)		I			4				M	0	0	-1, -2, 0		-1	-1	0	3	0.0	0.0	1.0	0.0
161	160	5/8	5/8	2/2	2	1	I			F	I	V	I		I							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.125	0.375	0.25
162	161	0	0	2/2	2	1	V7			F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	2	6	0.25	0.25	0.875	0.2222222222222222
162	161	1/2	1/2	2/2	2	1	V(64)			F	I	V	V(64)		V			64				M	0	0	0, -1, 3		0	0	3	5	0.375	0.375	0.75	0.3333333333333333
163	162	0	0	2/2	2	1	V7			F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	4	6	0.4	0.3125	0.8125	0.2777777777777778
163	162	1/2	1/2	2/2	2	1	V(64)			F	I	V	V(64)		V			64				M	0	0	0, -1, 3		0	0	5	5	0.5	0.4375	0.6875	0.3888888888888889
164	163	0	0	2/2	2	1	V7			F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	2	6	0.25	0.1875	0.8125	0.1875
164	163	1/2	1/2	2/2	2	1	V(64)			F	I	V	V(64)		V			64				M	0	0	0, -1, 3		0	0	2	6	0.25	0.125	0.875	0.125
165	164	0	0	2/2	2	1	viio65/V			F	I	V	viio65/V		vii	o	65		V			o7	0	0	2, -1, -4, 5		5	2	17	23	0.425	2.9375	7.0625	0.29375
167	166	0	0	2/2	2	1	V(64)			F	I	V	V(64)		V			64				M	0	0	0, -1, 3		0	0	29	21	0.58	1.78125	4.15625	0.3
170	169	0	0	2/2	2	1	V7			F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	2.5	0.0
171	170	0	0	2/2	2	1	I|PAC}{			F	I	V	I		I					PAC	}{	M	0	0	-1, 3, 0		-1	-1	6	12	0.3333333333333333	0.3125	2.5625	0.10869565217391304
172	171	0	0	2/2	2	1	V7			F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	2	9	0.18181818181818182	0.25	2.75	0.08333333333333333
173	172	0	0	2/2	2	1	I			F	I	V	I		I							M	0	0	-1, 3, 0		-1	-1	6	11	0.35294117647058826	0.4375	2.4375	0.15217391304347827
174	173	0	0	2/2	2	1	V7]			F	I	V	V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	4	12	0.25	0.3125	2.6875	0.10416666666666667
175	174	0	0	2/2	2	1	I}			F	I		I		I						}	M	0	0	-1, 3, 0		-1	-1	8	31	0.20512820512820512	0.625	4.875	0.11363636363636363
178	177	0	0	2/2	2	1	ii			F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.125	0.375	0.25
178	177	1/4	1/4	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.5	0.0
178	177	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.125	0.875	0.125
179	178	0	0	2/2	2	1	ii			F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.125	0.375	0.25
179	178	1/4	1/4	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.5	0.0
179	178	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	4	0.2	0.125	0.875	0.125
180	179	0	0	2/2	2	1	ii			F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.125	0.375	0.25
180	179	1/4	1/4	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.125	0.5
180	179	3/8	3/8	2/2	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
180	179	1/2	1/2	2/2	2	1	V(4)			F	I		V(4)		V			4				M	0	0	0, -1, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
180	179	3/4	3/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
181	180	0	0	2/2	2	1	I6|EC			F	I		I6		I		6			EC		M	0	0	3, 0, -1		-1	3	3	6	0.3333333333333333	0.1875	0.8125	0.1875
181	180	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.25	0.75	0.25
182	181	0	0	2/2	2	1	ii			F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.125	0.375	0.25
182	181	1/4	1/4	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.5	0.0
182	181	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	3	7	0.3	0.20833333333333334	0.7916666666666666	0.20833333333333334
183	182	0	0	2/2	2	1	ii			F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.125	0.375	0.25
183	182	1/4	1/4	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.5	0.0
183	182	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	4	0.2	0.125	0.875	0.125
184	183	0	0	2/2	2	1	ii			F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.125	0.375	0.25
184	183	1/4	1/4	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.125	0.5
184	183	3/8	3/8	2/2	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
184	183	1/2	1/2	2/2	2	1	V(4)			F	I		V(4)		V			4				M	0	0	0, -1, 1		0	0	0	3	0.0	0.0	0.5	0.0
184	183	3/4	3/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
185	184	0	0	2/2	2	1	I|PAC}			F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.875	0.0
185	184	1/2	1/2	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	6	0.0	0.0	1.0	0.0
186	185	0	0	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.875	0.0
186	185	1/2	1/2	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	6	0.0	0.0	1.0	0.0
187	186	0	0	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.0	0.0
187	186	1/2	1/2	2/2	2	1	V7(9)			F	I		V7(9)		V		7	9				Mm7	0	0	0, 4, 1, -2	2	0	0	0	6	0.0	0.0	1.0	0.0
188	187	0	0	2/2	2	1	I(74)			F	I		I(74)		I			74				M	0	0	-1, -2, 0	4	-1	-1	0	4	0.0	0.0	2.0	0.0
188	187	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
