mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
51	51	144	51b	431	152	1.0	1/2	1/2	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
52	52	145	52b	432	153	2.0	0	0	3/4	2	1	I(97)	F	V		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
52	52	145	52b	434	155	1.0	1/2	1/2	3/4	2	1	I|IAC	F	V		I		I					IAC		M	0	0	0, 4, 1		0	0
53	53	146	53b	435	156	3.0	0	0	3/4	2	1	IV6	F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
54	54	147	54b	438	159	2.0	0	0	3/4	2	1	V6	F	V		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	147	54b	440	161	1.0	1/2	1/2	3/4	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	55	148	55b	441	162	1.0	0	0	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
55	55	148	55b	442	163	1.0	1/4	1/4	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	55	148	55b	443	164	1.0	1/2	1/2	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	149	56b	444	165	3.0	0	0	3/4	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
57	57	150	57b	447	168	3.0	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	151	58b	450	171	3.0	0	0	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0
59	59	152	59b	453	174	3.0	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	153	60b	456	177	3.0	0	0	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0
61	61	154	61b	459	180	3.0	0	0	3/4	2	1	iv7	F	V		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
62	62	155	62b	462	183	3.0	0	0	3/4	2	1	V7/bIII	F	V		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
63	63	156	63b	465	186	3.0	0	0	3/4	2	1	bIIIM7	F	V		bIIIM7		bIII	M	7					MM7	0	0	-3, 1, -2, 2		-3	-3
64	64	157	64b	468	189	2.0	0	0	3/4	2	1	bVIM7	F	V		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
64	64	157	64b	470	191	2.0	1/2	1/2	3/4	2	1	ii%7	F	V		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
65	65	158	65b	472	193	2.0	1/4	1/4	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	159	66b	474	195	1.0	0	0	3/4	2	1	bVI	F	V		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
66	66	159	66b	475	196	1.0	1/4	1/4	3/4	2	1	i64	F	V		i64		i		64					m	0	0	1, 0, -3		0	1
66	66	159	66b	476	197	1.0	1/2	1/2	3/4	2	1	viio7/V	F	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
67	67	160	67b	477	198	2.5	0	0	3/4	2	1	V|HC}	F	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
67	67	160	67b	959/2	401/2	0.5	5/8	5/8	3/4	2	1	viio7/V	F	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
68	68	161	68b	480	201	2.5	0	0	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
68	68	161	68b	965/2	407/2	0.5	5/8	5/8	3/4	2	1	viio7/V	F	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
69	69	162	69b	483	204	6.0	0	0	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
71	71	164	71b	489	210	5.0	0	0	3/4	2	1	IV{	F	V		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
72	72	165	72b	494	215	1.0	1/2	1/2	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
73	73	166	73b	495	216	5.0	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	167	74b	500	221	1.0	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
75	75	168	75b	501	222	1.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
75	75	168	75b	502	223	1.0	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
75	75	168	75b	503	224	1.0	1/2	1/2	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
76	76	169	76b	504	225	3.0	0	0	3/4	2	1	I|IAC}	F	V		I		I					IAC	}	M	0	0	0, 4, 1		0	0
77	77	170	77b	507	228	5.0	0	0	3/4	2	1	IV64{	F	V		IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
78	78	171	78b	512	233	1.0	1/2	1/2	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
79	79	172	79b	513	234	5.0	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	173	80b	518	239	1.0	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
81	81	174	81b	519	240	1.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
81	81	174	81b	520	241	1.0	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
81	81	174	81b	521	242	1.0	1/2	1/2	3/4	2	1	viio64	F	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
82	82	175	82b	522	243	1.0	0	0	3/4	2	1	I6|EC	F	V		I6		I		6			EC		M	0	0	4, 1, 0		0	4
82	82	175	82b	523	244	1.0	1/4	1/4	3/4	2	1	#viio7/vi	F	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
82	82	175	82b	524	245	1.0	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
83	83	176	83b	525	246	1.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
83	83	176	83b	526	247	1.0	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
83	83	176	83b	527	248	1.0	1/2	1/2	3/4	2	1	viio64	F	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
84	84	177	84b	528	249	1.0	0	0	3/4	2	1	I6|EC	F	V		I6		I		6			EC		M	0	0	4, 1, 0		0	4
84	84	177	84b	529	250	1.0	1/4	1/4	3/4	2	1	#viio7/vi	F	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
84	84	177	84b	530	251	1.0	1/2	1/2	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
85	85	178	85b	531	252	1.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	85	178	85b	532	253	1.0	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
85	85	178	85b	533	254	1.0	1/2	1/2	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
86	86	179	86b	534	255	5.0	0	0	3/4	2	1	I[I|PAC}{	F	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
87	87	180	87b	539	260	1.0	1/2	1/2	3/4	2	1	V2(+4)	F	V	I	V2(+4)		V		2	+4				Mm7	0	0	-1, 1, 5, 2	0	1	-1
88	88	181	88b	540	261	5.0	0	0	3/4	2	1	I	F	V	I	I		I							M	0	0	0, 4, 1		0	0
89	89	182	89b	545	266	1.0	1/2	1/2	3/4	2	1	V2(+4)	F	V	I	V2(+4)		V		2	+4				Mm7	0	0	-1, 1, 5, 2	0	1	-1
90	90	183	90b	546	267	1.0	0	0	3/4	2	1	I]	F	V	I	I		I							M	0	0	0, 4, 1		0	0
90	90	183	90b	547	268	2.0	1/4	1/4	3/4	2	1	V6/vi	F	V		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
91	91	184	91b	549	270	1.0	0	0	3/4	2	1	vi	F	V		vi		vi							m	0	0	3, 0, 4		3	3
91	91	184	91b	550	271	2.0	1/4	1/4	3/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
92	92	185	92b	552	273	1.0	0	0	3/4	2	1	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
92	92	185	92b	553	274	2.0	1/4	1/4	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
93	93	186	93b	555	276	6.0	0	0	3/4	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
94	94	187	94a	558	279	0.0	0	0	3/4	2	1	{	F	V										{		0	0				
95	95	188	95a	561	282	2.0	0	0	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
95	95	188	95a	563	284	1.0	1/2	1/2	3/4	2	1	V|HC	F	V		V		V					HC		M	0	0	1, 5, 2		1	1
96	96	189	96a	564	285	3.0	0	0	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
97	97	190	97a	567	288	2.0	0	0	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	97	190	97a	569	290	1.0	1/2	1/2	3/4	2	1	V|HC	F	V		V		V					HC		M	0	0	1, 5, 2		1	1
98	98	191	98a	570	291	6.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
100	100	193	100a	576	297	1.0	0	0	3/4	2	1	V7(9)	F	V		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
100	100	193	100a	577	298	2.0	1/4	1/4	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	101	194	101a	579	300	2.0	0	0	3/4	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
101	101	194	101a	581	302	1.0	1/2	1/2	3/4	2	1	viio6	F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
102	102	195	102a	582	303	3.0	0	0	3/4	2	1	I{	F	V		I		I						{	M	0	0	0, 4, 1		0	0
103	103	196	103a	585	306	2.0	0	0	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
103	103	196	103a	587	308	1.0	1/2	1/2	3/4	2	1	V|HC	F	V		V		V					HC		M	0	0	1, 5, 2		1	1
104	104	197	104a	588	309	3.0	0	0	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
105	105	198	105a	591	312	2.0	0	0	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
105	105	198	105a	593	314	1.0	1/2	1/2	3/4	2	1	V|HC	F	V		V		V					HC		M	0	0	1, 5, 2		1	1
106	106	199	106a	594	315	6.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
108	108	201	108a	600	321	1.0	0	0	3/4	2	1	V7(9)	F	V		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
108	108	201	108a	601	322	2.0	1/4	1/4	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	109	202	109a	603	324	3.0	0	0	3/4	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
110	110	203	110a	606	327	3.0	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	111	204	111a	609	330	3.0	0	0	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0
112	112	205	112a	612	333	3.0	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	113	206	113a	615	336	3.0	0	0	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0
114	114	207	114a	618	339	3.0	0	0	3/4	2	1	#viio65/v	F	V		#viio65/v		#vii	o	65		v			o7	0	0	3, 0, -3, 6		6	3
115	115	208	115a	621	342	3.0	0	0	3/4	2	1	v6	F	V		v6		v		6					m	0	0	-2, 2, 1		1	-2
116	116	209	116a	624	345	3.0	0	0	3/4	2	1	V65/v	F	V		V65/v		V		65		v			Mm7	0	0	6, 3, 0, 2		2	6
117	117	210	117a	627	348	3.0	0	0	3/4	2	1	v	F	V		v		v							m	0	0	1, -2, 2		1	1
118	118	211	118a	630	351	3.0	0	0	3/4	2	1	vi.#viio65	F	vi		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
119	119	212	119a	633	354	3.0	0	0	3/4	2	1	i6	F	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
120	120	213	120a	636	357	3.0	0	0	3/4	2	1	V65	F	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
121	121	214	121a	639	360	3.0	0	0	3/4	2	1	i	F	vi		i		i							m	0	1	0, -3, 1		0	0
122	122	215	122a	642	363	3.0	0	0	3/4	2	1	It6	F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
123	123	216	123a	645	366	2.5	0	0	3/4	2	1	V|HC}	F	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
123	123	216	123a	1295/2	737/2	0.5	5/8	5/8	3/4	2	1	viio7/V	F	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
124	124	217	124a	648	369	2.5	0	0	3/4	2	1	V	F	vi		V		V							M	0	1	1, 5, 2		1	1
124	124	217	124a	1301/2	743/2	0.5	5/8	5/8	3/4	2	1	viio7/V	F	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
125	125	218	125a	651	372	6.0	0	0	3/4	2	1	V	F	vi		V		V							M	0	1	1, 5, 2		1	1
127	127	220	127a	657	378	6.0	0	0	3/4	2	1	I.iii	F	I		iii		iii							m	0	0	4, 1, 5		4	4
129	129	222	129a	663	384	6.0	0	0	3/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
131	131	224	131a	669	390	6.0	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
133	133	226	133a	675	396	3.0	0	0	3/4	2	1	I[I{	F	I	I	I		I						{	M	0	0	0, 4, 1		0	0
134	134	227	134a	678	399	3.0	0	0	3/4	2	1	V7/IV	F	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
135	135	228	135a	681	402	2.0	0	0	3/4	2	1	IV	F	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
135	135	228	135a	683	404	1.0	1/2	1/2	3/4	2	1	ii6	F	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
136	136	229	136a	684	405	3.0	0	0	3/4	2	1	viio6	F	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
137	137	230	137a	687	408	2.0	0	0	3/4	2	1	I]	F	I	I	I		I							M	0	0	0, 4, 1		0	0
137	137	230	137a	689	410	1.0	1/2	1/2	3/4	2	1	vi6	F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
138	138	231	138a	690	411	1.0	0	0	3/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
138	138	231	138a	691	412	2.0	1/4	1/4	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
139	139	232	139a	693	414	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
139	139	232	139a	694	415	1.0	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
139	139	232	139a	695	416	1.0	1/2	1/2	3/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
140	140	233	140a	696	417	1.0	0	0	3/4	2	1	ii7	F	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
140	140	233	140a	697	418	2.0	1/4	1/4	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
141	141	234	141a	699	420	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
141	141	234	141a	700	421	1.0	1/4	1/4	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
141	141	234	141a	701	422	1.0	1/2	1/2	3/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
142	142	235	142a	702	423	2.0	0	0	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
142	142	235	142a	704	425	1.0	1/2	1/2	3/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
143	143	236	143a	705	426	2.0	0	0	3/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
143	143	236	143a	707	428	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
144	144	237	144a	708	429	2.0	0	0	3/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
144	144	237	144a	710	431	1.0	1/2	1/2	3/4	2	1	I6{	F	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
145	145	238	145a	711	432	2.75	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
145	145	238	145a	2855/4	1739/4	0.25	11/16	11/16	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
146	146	239	146a	714	435	3.0	0	0	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
147	147	240	147a	717	438	4.0	0	0	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
148	148	241	148a	721	442	1.0	1/4	1/4	3/4	2	1	I|IAC	F	I		I		I					IAC		M	0	0	0, 4, 1		0	0
148	148	241	148a	722	443	1.0	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
149	149	242	149a	723	444	2.75	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
149	149	242	149a	2903/4	1787/4	0.25	11/16	11/16	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
150	150	243	150a	726	447	3.0	0	0	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	151	244	151a	729	450	3.0	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
152	152	245	152a	732	453	2.0	0	0	3/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
152	152	245	152a	734	455	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
153	153	246	153a	735	456	2.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
153	153	246	153a	737	458	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
154	154	247	154a	738	459	2.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
154	154	247	154a	740	461	1.0	1/2	1/2	3/4	2	1	V6/vi{	F	I		V6/vi		V		6		vi		{	M	0	0	8, 5, 4		4	8
155	155	248	155a	741	462	6.0	0	0	3/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
157	157	250	157a	747	468	6.0	0	0	3/4	2	1	#viio65/vi	F	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
159	159	252	159a	753	474	6.0	0	0	3/4	2	1	vi6	F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
161	161	254	161a	759	480	6.0	0	0	3/4	2	1	#viio65/v	F	I		#viio65/v		#vii	o	65		v			o7	0	0	3, 0, -3, 6		6	3
163	163	256	163a	765	486	6.0	0	0	3/4	2	1	v6	F	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
165	165	258	165a	771	492	6.0	0	0	3/4	2	1	#viio43/iv	F	I		#viio43/iv		#vii	o	43		iv			o7	0	0	-2, -5, 4, 1		4	-2
167	167	260	167a	777	498	6.0	0	0	3/4	2	1	iv6	F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
169	169	262	169a	783	504	6.0	0	0	3/4	2	1	I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
171	171	264	171a	789	510	6.0	0	0	3/4	2	1	viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
173	173	266	173a	795	516	2.0	0	0	3/4	2	1	V|HC}	F	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
173	173	266	173a	797	518	1.0	1/2	1/2	3/4	2	1	i	F	I		i		i							m	0	0	0, -3, 1		0	0
174	174	267	174a	798	519	2.0	0	0	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
174	174	267	174a	800	521	1.0	1/2	1/2	3/4	2	1	i	F	I		i		i							m	0	0	0, -3, 1		0	0
175	175	268	175a	801	522	6.0	0	0	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
177	177	270	177a	807	528	3.0	0	0	3/4	2	1	I{	F	I		I		I						{	M	0	0	0, 4, 1		0	0
178	178	271	178a	810	531	3.0	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
179	179	272	179a	813	534	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
179	179	272	179a	814	535	1.0	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
179	179	272	179a	815	536	1.0	1/2	1/2	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
180	180	273	180a	816	537	2.0	0	0	3/4	2	1	I(97)	F	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
180	180	273	180a	818	539	1.0	1/2	1/2	3/4	2	1	I|IAC	F	I		I		I					IAC		M	0	0	0, 4, 1		0	0
181	181	274	181a	819	540	3.0	0	0	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
182	182	275	182a	822	543	2.0	0	0	3/4	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
182	182	275	182a	824	545	1.0	1/2	1/2	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
183	183	276	183a	825	546	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
183	183	276	183a	826	547	1.0	1/4	1/4	3/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
183	183	276	183a	827	548	1.0	1/2	1/2	3/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
184	184	277	184a	828	549	3.0	0	0	3/4	2	1	V|HC}	F	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
185	185	278	185a	831	552	3.0	0	0	3/4	2	1	I{	F	I		I		I						{	M	0	0	0, 4, 1		0	0
186	186	279	186a	834	555	2.0	0	0	3/4	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
186	186	279	186a	836	557	1.0	1/2	1/2	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
187	187	280	187a	837	558	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
187	187	280	187a	838	559	1.0	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
187	187	280	187a	839	560	1.0	1/2	1/2	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
188	188	281	188a	840	561	2.0	0	0	3/4	2	1	I(97)	F	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
188	188	281	188a	842	563	1.0	1/2	1/2	3/4	2	1	I|IAC	F	I		I		I					IAC		M	0	0	0, 4, 1		0	0
189	189	282	189a	843	564	3.0	0	0	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
190	190	283	190a	846	567	2.0	0	0	3/4	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
190	190	283	190a	848	569	1.0	1/2	1/2	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
191	191	284	191a	849	570	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
191	191	284	191a	850	571	1.0	1/4	1/4	3/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
191	191	284	191a	851	572	1.0	1/2	1/2	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
192	192	285	192a	852	573	3.0	0	0	3/4	2	1	I|PAC}{	F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
193	193	286	193a	855	576	3.0	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
194	194	287	194a	858	579	3.0	0	0	3/4	2	1	i	F	I		i		i							m	0	0	0, -3, 1		0	0
195	195	288	195a	861	582	3.0	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
196	196	289	196a	864	585	3.0	0	0	3/4	2	1	i	F	I		i		i							m	0	0	0, -3, 1		0	0
197	197	290	197a	867	588	3.0	0	0	3/4	2	1	iv7	F	I		iv7		iv		7					mm7	0	0	-1, -4, 0, -3		-1	-1
198	198	291	198a	870	591	3.0	0	0	3/4	2	1	V7/bIII	F	I		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
199	199	292	199a	873	594	3.0	0	0	3/4	2	1	bIIIM7	F	I		bIIIM7		bIII	M	7					MM7	0	0	-3, 1, -2, 2		-3	-3
200	200	293	200a	876	597	2.0	0	0	3/4	2	1	bVIM7	F	I		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
200	200	293	200a	878	599	2.0	1/2	1/2	3/4	2	1	ii%7	F	I		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
201	201	294	201a	880	601	2.0	1/4	1/4	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
202	202	295	202a	882	603	1.0	0	0	3/4	2	1	bVI	F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
202	202	295	202a	883	604	1.0	1/4	1/4	3/4	2	1	i64	F	I		i64		i		64					m	0	0	1, 0, -3		0	1
202	202	295	202a	884	605	1.0	1/2	1/2	3/4	2	1	viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
203	203	296	203a	885	606	2.5	0	0	3/4	2	1	V|HC}	F	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
203	203	296	203a	1775/2	1217/2	0.5	5/8	5/8	3/4	2	1	viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
204	204	297	204a	888	609	2.5	0	0	3/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
