mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
31	31	91	31b	543/2	183/2	1.5	3/8	3/8	6/8	2	1	viio7/V	f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
32	32	92	32b	273	93	3.0	0	0	6/8	2	1	V|HC}	f	v		V		V					HC	}	M	1	1	1, 5, 2		1	1
33	33	93	33b	276	96	3.0	0	0	6/8	2	1	i{	f	v		i		i						{	m	1	1	0, -3, 1		0	0
34	34	94	34b	279	99	3.0	0	0	6/8	2	1	ii%65	f	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
35	35	95	35b	282	102	2.5	0	0	6/8	2	1	V	f	v		V		V							M	1	1	1, 5, 2		1	1
35	35	95	35b	569/2	209/2	0.5	5/8	5/8	6/8	2	1	V7	f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	96	36b	285	105	1.5	0	0	6/8	2	1	i(4)}	f	v		i(4)		i			4			}	m	1	1	0, -1, 1		0	0
36	36	96	36b	573/2	213/2	1.5	3/8	3/8	6/8	2	1	i.V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	37	97	37b	288	108	3.0	0	0	6/8	2	1	i{	f	i		i		i						{	m	1	1	0, -3, 1		0	0
38	38	98	38b	291	111	3.0	0	0	6/8	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
39	39	99	39b	294	114	2.5	0	0	6/8	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
39	39	99	39b	593/2	233/2	0.5	5/8	5/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	100	40b	297	117	1.5	0	0	6/8	2	1	VI(64)	f	i		VI(64)		VI			64				M	1	1	-4, 2, -1		-4	-4
40	40	100	40b	597/2	237/2	1.0	3/8	3/8	6/8	2	1	VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
40	40	100	40b	599/2	239/2	0.5	5/8	5/8	6/8	2	1	Ger6	f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
41	41	101	41b	300	120	1.5	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
41	41	101	41b	603/2	243/2	1.5	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
42	42	102	42b	303	123	1.5	0	0	6/8	2	1	i(9#74)}	f	i		i(9#74)		i			9#74			}	m	1	1	0, -1, 1	2, 5	0	0
42	42	102	42b	609/2	249/2	1.5	3/8	3/8	6/8	2	1	i|PAC	f	i		i		i					PAC		m	1	1	0, -3, 1		0	0
43	43	103	43b	306	126	1.5	0	0	6/8	2	1	i{	f	i		i		i						{	m	1	1	0, -3, 1		0	0
43	43	103	43b	615/2	255/2	1.5	3/8	3/8	6/8	2	1	#viio43/iv	f	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
44	44	104	44b	309	129	1.5	0	0	6/8	2	1	iv6(#72)	f	i		iv6(#72)		iv		6	#72				m	1	1	-4, 0, 1, 4		-1	-4
44	44	104	44b	621/2	261/2	1.0	3/8	3/8	6/8	2	1	iv6	f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
44	44	104	44b	623/2	263/2	0.5	5/8	5/8	6/8	2	1	i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
45	45	105	45b	312	132	2.5	0	0	6/8	2	1	bII6	f	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
45	45	105	45b	629/2	269/2	0.5	5/8	5/8	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
46	46	106	46b	315	135	1.5	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
46	46	106	46b	633/2	273/2	1.5	3/8	3/8	6/8	2	1	V|HC	f	i		V		V					HC		M	1	1	1, 5, 2		1	1
47	47	107	47b	318	138	3.0	0	0	6/8	2	1	Ger6	f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
48	48	108	48b	321	141	3.0	0	0	6/8	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
49	49	109	49b	324	144	3.0	0	0	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
50	50	110	50b	327	147	3.0	0	0	6/8	2	1	#viio43	f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
51	51	111	51b	330	150	1.5	0	0	6/8	2	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
51	51	111	51b	663/2	303/2	1.5	3/8	3/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
52	52	112	52b	333	153	1.5	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
52	52	112	52b	669/2	309/2	1.5	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	53	113	53b	336	156	1.5	0	0	6/8	2	1	i6|EC}{	f	i		i6		i		6			EC	}{	m	1	1	-3, 1, 0		0	-3
53	53	113	53b	675/2	315/2	1.5	3/8	3/8	6/8	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
54	54	114	54b	339	159	1.5	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
54	54	114	54b	681/2	321/2	1.5	3/8	3/8	6/8	2	1	#viio65/iv	f	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
55	55	115	55b	342	162	1.5	0	0	6/8	2	1	Ger6|DC	f	i		Ger6	Ger	vii	o	65	b3	V	DC		Ger	1	1	-4, 0, -3, 6		6	-4
55	55	115	55b	687/2	327/2	1.5	3/8	3/8	6/8	2	1	viio65/V	f	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
56	56	116	56b	345	165	1.5	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
56	56	116	56b	693/2	333/2	1.5	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
57	57	117	57b	348	168	1.0	0	0	6/8	2	1	i|PAC}	f	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
57	57	117	57b	349	169	0.5	1/4	1/4	6/8	2	1	V65/iv{	f	i		V65/iv		V		65		iv		{	Mm7	1	1	4, 1, -2, 0		0	4
57	57	117	57b	699/2	339/2	1.0	3/8	3/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
57	57	117	57b	701/2	341/2	0.5	5/8	5/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
58	58	118	58b	351	171	1.0	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
58	58	118	58b	352	172	0.5	1/4	1/4	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
58	58	118	58b	705/2	345/2	1.0	3/8	3/8	6/8	2	1	i|PAC}	f	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
58	58	118	58b	707/2	347/2	0.5	5/8	5/8	6/8	2	1	#viio7/iv{	f	i		#viio7/iv		#vii	o	7		iv		{	o7	1	1	4, 1, -2, -5		4	4
59	59	119	59b	354	174	1.0	0	0	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
59	59	119	59b	355	175	0.5	1/4	1/4	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
59	59	119	59b	711/2	351/2	1.0	3/8	3/8	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
59	59	119	59b	713/2	353/2	0.5	5/8	5/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
60	60	120	60b	357	177	1.5	0	0	6/8	2	1	i(9#74)}	f	i		i(9#74)		i			9#74			}	m	1	1	0, -1, 1	2, 5	0	0
60	60	120	60b	717/2	357/2	1.5	3/8	3/8	6/8	2	1	i|PAC	f	i		i		i					PAC		m	1	1	0, -3, 1		0	0
