mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
29	29	80	29b	633/2	225/2	1.0	1/8	1/8	4/4	2	1	ii6(#7)		D	V		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
29	29	80	29b	635/2	227/2	0.5	3/8	3/8	4/4	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
29	29	80	29b	318	114	0.75	1/2	1/2	4/4	2	1	I6(2)		D	V		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
29	29	80	29b	1275/4	459/4	1.25	11/16	11/16	4/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	81	30b	320	116	4.0	0	0	4/4	2	1	ii65		D	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
31	31	82	31b	324	120	4.0	0	0	4/4	2	1	V43/IV		D	V		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
32	32	83	32b	328	124	4.0	0	0	4/4	2	1	IV6		D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
33	33	84	33b	332	128	4.0	0	0	4/4	2	1	Ger6		D	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
34	34	85	34b	336	132	2.0	0	0	4/4	2	1	V[V|HC}		D	V	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
34	34	85	34b	337	133	0.0	1/4	1/4	4/4	2	1	{		D	V	V									{		0	0				
34	34	85	34b	338	134	0.5	1/2	1/2	4/4	2	1	V6(#7)/ii		D	V	V	V6(#7)/ii		V		6	#7	ii			M	0	0	7, 4, 8		3	7
34	34	85	34b	677/2	269/2	0.5	5/8	5/8	4/4	2	1	V6/ii		D	V	V	V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
34	34	85	34b	339	135	1.0	3/4	3/4	4/4	2	1	ii		D	V	V	ii		ii							m	0	0	2, -1, 3		2	2
35	35	86	35b	340	136	0.5	0	0	4/4	2	1	V7(#7)		D	V	V	V7(#7)		V		7	#7				Mm7	0	0	1, 5, 2, 6		1	1
35	35	86	35b	681/2	273/2	0.5	1/8	1/8	4/4	2	1	V7		D	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	86	35b	341	137	1.0	1/4	1/4	4/4	2	1	I		D	V	V	I		I							M	0	0	0, 4, 1		0	0
35	35	86	35b	342	138	1.0	1/2	1/2	4/4	2	1	IV6		D	V	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
35	35	86	35b	343	139	1.0	3/4	3/4	4/4	2	1	V7		D	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	87	36b	344	140	0.5	0	0	4/4	2	1	I(#2)		D	V	V	I(#2)		I			#2				M	0	0	0, 9, 1		0	0
36	36	87	36b	689/2	281/2	0.5	1/8	1/8	4/4	2	1	I		D	V	V	I		I							M	0	0	0, 4, 1		0	0
36	36	87	36b	345	141	1.0	1/4	1/4	4/4	2	1	I6		D	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
36	36	87	36b	346	142	2.0	1/2	1/2	4/4	2	1	IV		D	V	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
37	37	88	37b	348	144	1.0	0	0	4/4	2	1	I6		D	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
37	37	88	37b	349	145	1.0	1/4	1/4	4/4	2	1	I		D	V	V	I		I							M	0	0	0, 4, 1		0	0
37	37	88	37b	350	146	2.0	1/2	1/2	4/4	2	1	V7]		D	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	89	38b	352	148	4.0	0	0	4/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
39	39	90	39b	356	152	4.0	0	0	4/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
40	40	91	40b	360	156	3.0	0	0	4/4	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
40	40	91	40b	363	159	1.0	3/4	3/4	4/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	92	41b	364	160	4.0	0	0	4/4	2	1	I|EC		D	V		I		I					EC		M	0	0	0, 4, 1		0	0
42	42	93	42b	368	164	4.0	0	0	4/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
43	43	94	43b	372	168	3.0	0	0	4/4	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
43	43	94	43b	375	171	1.0	3/4	3/4	4/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	95	44b	376	172	1.0	0	0	4/4	2	1	I|PAC}{		D	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
44	44	95	44b	377	173	1.0	1/4	1/4	4/4	2	1	vi	IV6	D	V		vi		vi							m	0	0	3, 0, 4		3	3
44	44	95	44b	378	174	1.0	1/2	1/2	4/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
44	44	95	44b	379	175	1.0	3/4	3/4	4/4	2	1	ii	viio6	D	V		ii		ii							m	0	0	2, -1, 3		2	2
45	45	96	45b	380	176	2.0	0	0	4/4	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
45	45	96	45b	382	178	2.0	1/2	1/2	4/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
46	46	97	46b	384	180	4.0	0	0	4/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
47	47	98	47b	388	184	4.0	0	0	4/4	2	1	viio7/V		D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
48	48	99	48b	392	188	4.0	0	0	4/4	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
49	49	100	49b	396	192	4.0	0	0	4/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	101	50b	400	196	2.0	0	0	4/4	2	1	I|PAC}		D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
50	50	101	50b	402	198	1.0	1/2	1/2	4/4	2	1	viio		D	V		viio		vii	o						o	0	0	5, 2, -1		5	5
50	50	101	50b	403	199	0.75	3/4	3/4	4/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
50	50	101	50b	1615/4	799/4	0.25	15/16	15/16	4/4	2	1	viio/V		D	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
51	51	102	51b	404	200	1.0	0	0	4/4	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
51	51	102	51b	405	201	1.0	1/4	1/4	4/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	102	51b	406	202	2.0	1/2	1/2	4/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
52	52	103	52a	408	204	1.0	0	0	4/4	2	1	v.i{		D	v		i		i						{	m	0	1	0, -3, 1		0	0
52	52	103	52a	409	205	0.5	1/4	1/4	4/4	2	1	i6		D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
52	52	103	52a	819/2	411/2	0.5	3/8	3/8	4/4	2	1	ii%65		D	v		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
52	52	103	52a	410	206	0.5	1/2	1/2	4/4	2	1	i64		D	v		i64		i		64					m	0	1	1, 0, -3		0	1
52	52	103	52a	821/2	413/2	0.5	5/8	5/8	4/4	2	1	iv6		D	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
52	52	103	52a	411	207	0.5	3/4	3/4	4/4	2	1	i64		D	v		i64		i		64					m	0	1	1, 0, -3		0	1
52	52	103	52a	823/2	415/2	0.5	7/8	7/8	4/4	2	1	ii%65		D	v		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
53	53	104	53a	412	208	1.0	0	0	4/4	2	1	i6		D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
53	53	104	53a	413	209	3.0	1/4	1/4	4/4	2	1	ii.iio6		D	ii		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
54	54	105	54a	416	212	1.0	0	0	4/4	2	1	V6		D	ii		V6		V		6					M	0	1	5, 2, 1		1	5
54	54	105	54a	417	213	0.5	1/4	1/4	4/4	2	1	V64		D	ii		V64		V		64					M	0	1	2, 1, 5		1	2
54	54	105	54a	835/2	427/2	0.5	3/8	3/8	4/4	2	1	i6		D	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
54	54	105	54a	418	214	0.5	1/2	1/2	4/4	2	1	V2		D	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
54	54	105	54a	837/2	429/2	0.5	5/8	5/8	4/4	2	1	i64		D	ii		i64		i		64					m	0	1	1, 0, -3		0	1
54	54	105	54a	419	215	0.5	3/4	3/4	4/4	2	1	V2		D	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
54	54	105	54a	839/2	431/2	0.5	7/8	7/8	4/4	2	1	i6		D	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
55	55	106	55a	420	216	1.0	0	0	4/4	2	1	V64		D	ii		V64		V		64					M	0	1	2, 1, 5		1	2
55	55	106	55a	421	217	0.5	1/4	1/4	4/4	2	1	V7(+9)		D	ii		V7(+9)		V		7	+9				Mm7	0	1	1, 5, 2, -1	-4	1	1
55	55	106	55a	843/2	435/2	0.5	3/8	3/8	4/4	2	1	V(64)		D	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
55	55	106	55a	422	218	0.5	1/2	1/2	4/4	2	1	V7		D	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
55	55	106	55a	845/2	437/2	0.5	5/8	5/8	4/4	2	1	V(64)		D	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
55	55	106	55a	423	219	0.5	3/4	3/4	4/4	2	1	V		D	ii		V		V							M	0	1	1, 5, 2		1	1
55	55	106	55a	847/2	439/2	0.5	7/8	7/8	4/4	2	1	V7		D	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
56	56	107	56a	424	220	1.0	0	0	4/4	2	1	i64		D	ii		i64		i		64					m	0	1	1, 0, -3		0	1
56	56	107	56a	425	221	0.5	1/4	1/4	4/4	2	1	i6		D	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
56	56	107	56a	851/2	443/2	0.5	3/8	3/8	4/4	2	1	ii%65		D	ii		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
56	56	107	56a	426	222	0.5	1/2	1/2	4/4	2	1	i64		D	ii		i64		i		64					m	0	1	1, 0, -3		0	1
56	56	107	56a	853/2	445/2	0.5	5/8	5/8	4/4	2	1	iv6		D	ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
56	56	107	56a	427	223	0.5	3/4	3/4	4/4	2	1	i64		D	ii		i64		i		64					m	0	1	1, 0, -3		0	1
56	56	107	56a	855/2	447/2	0.5	7/8	7/8	4/4	2	1	ii%65		D	ii		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
57	57	108	57a	428	224	1.0	0	0	4/4	2	1	i6		D	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
57	57	108	57a	429	225	3.0	1/4	1/4	4/4	2	1	vi.iio6		D	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
58	58	109	58a	432	228	1.0	0	0	4/4	2	1	V6		D	vi		V6		V		6					M	0	1	5, 2, 1		1	5
58	58	109	58a	433	229	0.5	1/4	1/4	4/4	2	1	V		D	vi		V		V							M	0	1	1, 5, 2		1	1
58	58	109	58a	867/2	459/2	0.5	3/8	3/8	4/4	2	1	#vi%7		D	vi		#vi%7		#vi	%	7					%7	0	1	3, 0, -3, 1		3	3
58	58	109	58a	434	230	0.5	1/2	1/2	4/4	2	1	V6		D	vi		V6		V		6					M	0	1	5, 2, 1		1	5
58	58	109	58a	869/2	461/2	0.5	5/8	5/8	4/4	2	1	i		D	vi		i		i							m	0	1	0, -3, 1		0	0
58	58	109	58a	435	231	0.5	3/4	3/4	4/4	2	1	V6		D	vi		V6		V		6					M	0	1	5, 2, 1		1	5
58	58	109	58a	871/2	463/2	0.5	7/8	7/8	4/4	2	1	#vi%7		D	vi		#vi%7		#vi	%	7					%7	0	1	3, 0, -3, 1		3	3
59	59	110	59a	436	232	1.0	0	0	4/4	2	1	V		D	vi		V		V							M	0	1	1, 5, 2		1	1
59	59	110	59a	437	233	0.5	1/4	1/4	4/4	2	1	V7(+9)		D	vi		V7(+9)		V		7	+9				Mm7	0	1	1, 5, 2, -1	-4	1	1
59	59	110	59a	875/2	467/2	0.5	3/8	3/8	4/4	2	1	V(64)		D	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
59	59	110	59a	438	234	0.5	1/2	1/2	4/4	2	1	V7		D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
59	59	110	59a	877/2	469/2	0.5	5/8	5/8	4/4	2	1	V(64)		D	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
59	59	110	59a	439	235	0.5	3/4	3/4	4/4	2	1	V		D	vi		V		V							M	0	1	1, 5, 2		1	1
59	59	110	59a	879/2	471/2	0.5	7/8	7/8	4/4	2	1	V7		D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
60	60	111	60a	440	236	1.0	0	0	4/4	2	1	i}{		D	vi		i		i						}{	m	0	1	0, -3, 1		0	0
60	60	111	60a	441	237	3.0	1/4	1/4	4/4	2	1	VI6		D	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
61	61	112	61a	444	240	4.0	0	0	4/4	2	1	viio43/V		D	vi		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
62	62	113	62a	448	244	1.0	0	0	4/4	2	1	v6		D	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
62	62	113	62a	449	245	3.0	1/4	1/4	4/4	2	1	I.iio6/ii		D	I		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
63	63	114	63a	452	248	4.0	0	0	4/4	2	1	#viio43/ii		D	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
64	64	115	64a	456	252	1.0	0	0	4/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
64	64	115	64a	457	253	3.0	1/4	1/4	4/4	2	1	iio6		D	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
65	65	116	65a	460	256	4.0	0	0	4/4	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
66	66	117	66a	464	260	1.0	0	0	4/4	2	1	i6		D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
66	66	117	66a	465	261	1.0	1/4	1/4	4/4	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
66	66	117	66a	466	262	1.0	1/2	1/2	4/4	2	1	i6		D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
66	66	117	66a	467	263	1.0	3/4	3/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
67	67	118	67a	468	264	1.0	0	0	4/4	2	1	bVI6		D	I		bVI6		bVI		6					M	0	0	0, -3, -4		-4	0
67	67	118	67a	469	265	1.0	1/4	1/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
67	67	118	67a	470	266	1.0	1/2	1/2	4/4	2	1	bVI6		D	I		bVI6		bVI		6					M	0	0	0, -3, -4		-4	0
67	67	118	67a	471	267	1.0	3/4	3/4	4/4	2	1	#viio6/iv		D	I		#viio6/iv		#vii	o	6		iv			o	0	0	1, -2, 4		4	1
68	68	119	68a	472	268	1.0	0	0	4/4	2	1	iv6		D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
68	68	119	68a	473	269	1.0	1/4	1/4	4/4	2	1	#viio6/iv		D	I		#viio6/iv		#vii	o	6		iv			o	0	0	1, -2, 4		4	1
68	68	119	68a	474	270	1.0	1/2	1/2	4/4	2	1	iv6		D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
68	68	119	68a	475	271	1.0	3/4	3/4	4/4	2	1	bIII6		D	I		bIII6		bIII		6					M	0	0	1, -2, -3		-3	1
69	69	120	69a	476	272	1.0	0	0	4/4	2	1	bII6		D	I		bII6		bII		6					M	0	0	-1, -4, -5		-5	-1
69	69	120	69a	477	273	1.0	1/4	1/4	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	69	120	69a	478	274	1.0	1/2	1/2	4/4	2	1	bII6		D	I		bII6		bII		6					M	0	0	-1, -4, -5		-5	-1
69	69	120	69a	479	275	1.0	3/4	3/4	4/4	2	1	viio/V		D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
70	70	121	70a	480	276	4.0	0	0	4/4	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
71	71	122	71a	484	280	4.0	0	0	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	123	72a	488	284	6.0	0	0	4/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
73	73	124	73a	494	290	2.0	1/2	1/2	4/4	2	1	vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
74	74	125	74a	496	292	1.0	0	0	4/4	2	1	ii	viio6	D	I		ii		ii							m	0	0	2, -1, 3		2	2
74	74	125	74a	497	293	1.0	1/4	1/4	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
74	74	125	74a	498	294	1.0	1/2	1/2	4/4	2	1	vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
74	74	125	74a	499	295	3.5	3/4	3/4	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
75	75	126	75a	1005/2	597/2	2.0	5/8	5/8	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
76	76	127	76a	1009/2	601/2	2.0	1/8	1/8	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
76	76	127	76a	1013/2	605/2	2.0	5/8	5/8	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
77	77	128	77a	1017/2	609/2	2.0	1/8	1/8	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
77	77	128	77a	1021/2	613/2	1.5	5/8	5/8	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
78	78	129	78a	512	308	8.0	0	0	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	131	80a	520	316	2.0	0	0	4/4	2	1	I[I}{		D	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
80	80	131	80a	522	318	1.0	1/2	1/2	4/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
80	80	131	80a	523	319	1.0	3/4	3/4	4/4	2	1	V7/IV		D	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
81	81	132	81a	524	320	1.0	0	0	4/4	2	1	IV6		D	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
81	81	132	81a	525	321	1.0	1/4	1/4	4/4	2	1	V65		D	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
81	81	132	81a	526	322	4.0	1/2	1/2	4/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
82	82	133	82a	530	326	1.0	1/2	1/2	4/4	2	1	viio6		D	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
82	82	133	82a	531	327	1.0	3/4	3/4	4/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
83	83	134	83a	532	328	2.0	0	0	4/4	2	1	IV		D	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
83	83	134	83a	534	330	2.0	1/2	1/2	4/4	2	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
84	84	135	84a	536	332	4.0	0	0	4/4	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
85	85	136	85a	540	336	4.0	0	0	4/4	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
86	86	137	86a	544	340	4.0	0	0	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
87	87	138	87a	548	344	4.0	0	0	4/4	2	1	Ger6		D	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
88	88	139	88a	552	348	1.5	0	0	4/4	2	1	V|HC}{		D	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
88	88	139	88a	1107/2	699/2	0.5	3/8	3/8	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	88	139	88a	554	350	0.5	1/2	1/2	4/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
88	88	139	88a	1109/2	701/2	0.5	5/8	5/8	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
88	88	139	88a	555	351	0.5	3/4	3/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
88	88	139	88a	1111/2	703/2	0.5	7/8	7/8	4/4	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
89	89	140	89a	556	352	0.5	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
89	89	140	89a	1113/2	705/2	0.5	1/8	1/8	4/4	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
89	89	140	89a	557	353	0.5	1/4	1/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
89	89	140	89a	1115/2	707/2	0.5	3/8	3/8	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
89	89	140	89a	558	354	0.5	1/2	1/2	4/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	89	140	89a	1117/2	709/2	0.5	5/8	5/8	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
89	89	140	89a	559	355	0.5	3/4	3/4	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
89	89	140	89a	1119/2	711/2	0.5	7/8	7/8	4/4	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
90	90	141	90a	560	356	1.5	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
90	90	141	90a	1123/2	715/2	0.5	3/8	3/8	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	90	141	90a	562	358	0.5	1/2	1/2	4/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
90	90	141	90a	1125/2	717/2	0.5	5/8	5/8	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
90	90	141	90a	563	359	0.5	3/4	3/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
90	90	141	90a	1127/2	719/2	0.5	7/8	7/8	4/4	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
91	91	142	91a	564	360	0.5	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
91	91	142	91a	1129/2	721/2	0.5	1/8	1/8	4/4	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
91	91	142	91a	565	361	0.5	1/4	1/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
91	91	142	91a	1131/2	723/2	0.5	3/8	3/8	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
91	91	142	91a	566	362	0.5	1/2	1/2	4/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
91	91	142	91a	1133/2	725/2	0.5	5/8	5/8	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
91	91	142	91a	567	363	0.5	3/4	3/4	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
91	91	142	91a	1135/2	727/2	0.5	7/8	7/8	4/4	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
92	92	143	92a	568	364	8.0	0	0	4/4	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
93	93	144	93a	572	368	0.0	0	0	4/4	2	1	{		D	I										{		0	0				
94	94	145	94a	576	372	0.5	0	0	4/4	2	1	V6(2)		D	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
94	94	145	94a	1153/2	745/2	3.5	1/8	1/8	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
95	95	146	95a	580	376	0.5	0	0	4/4	2	1	IV6(2)		D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
95	95	146	95a	1161/2	753/2	1.5	1/8	1/8	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
95	95	146	95a	582	378	0.5	1/2	1/2	4/4	2	1	iii6(2)		D	I		iii6(2)		iii		6	2				m	0	0	1, 5, -1		4	1
95	95	146	95a	1165/2	757/2	1.5	5/8	5/8	4/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
96	96	147	96a	584	380	2.0	0	0	4/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
96	96	147	96a	586	382	2.0	1/2	1/2	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	97	148	97a	588	384	8.0	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
99	99	150	99a	596	392	0.75	0	0	4/4	2	1	V6(#7)		D	I		V6(#7)		V		6	#7				M	0	0	5, 2, 6		1	5
99	99	150	99a	2387/4	1571/4	3.25	3/16	3/16	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	100	151	100a	600	396	0.5	0	0	4/4	2	1	IV6(2)		D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
100	100	151	100a	1201/2	793/2	1.0	1/8	1/8	4/4	2	1	IV6(7)		D	I		IV6(7)		IV		6	7				M	0	0	3, 0, 4		-1	3
100	100	151	100a	1203/2	795/2	0.5	3/8	3/8	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
100	100	151	100a	602	398	0.5	1/2	1/2	4/4	2	1	iii6(2)		D	I		iii6(2)		iii		6	2				m	0	0	1, 5, -1		4	1
100	100	151	100a	1205/2	797/2	1.0	5/8	5/8	4/4	2	1	iii6(#7)		D	I		iii6(#7)		iii		6	#7				m	0	0	1, 5, 9		4	1
100	100	151	100a	1207/2	799/2	0.5	7/8	7/8	4/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
101	101	152	101a	604	400	0.5	0	0	4/4	2	1	ii6(2)		D	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
101	101	152	101a	1209/2	801/2	1.0	1/8	1/8	4/4	2	1	ii6(#7)		D	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
