mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
46	41	84	41a	298	162	3.0	0	0	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
46	41	84	41a	301	165	1.0	3/4	3/4	2/2	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	42	85	42a	302	166	2.0	0	0	2/2	2	1	I|PAC}		D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
39	34	86	42a	304	136	2.0	0	1/2	2/2	2	1	V43{		D	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
40	35	87	35b	306	138	2.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
40	35	87	35b	308	140	2.0	1/2	1/2	2/2	2	1	V7/IV		D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
41	36	88	36b	310	142	1.0	0	0	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	36	88	36b	311	143	1.0	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	36	88	36b	312	144	1.0	1/2	1/2	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
41	36	88	36b	313	145	0.3333333333333144	3/4	3/4	2/2	2	1	viio64		D	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
41	36	88	36b	940/3	436/3	0.33333333333337123	5/6	5/6	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
41	36	88	36b	941/3	437/3	0.3333333333333144	11/12	11/12	2/2	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
42	37	89	37b	314	146	2.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
42	37	89	37b	316	148	1.0	1/2	1/2	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
42	37	89	37b	317	149	1.0	3/4	3/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
43	38	90	38b	318	150	1.0	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
43	38	90	38b	319	151	1.0	1/4	1/4	2/2	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
43	38	90	38b	320	152	2.0	1/2	1/2	2/2	2	1	V43{		D	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
44	39	91	39b	322	154	1.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
44	39	91	39b	323	155	1.0	1/4	1/4	2/2	2	1	vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
44	39	91	39b	324	156	2.0	1/2	1/2	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
45	40	92	40b	326	158	4.0	0	0	2/2	2	1	V.viio		D	V		viio		vii	o						o	0	0	5, 2, -1		5	5
46	41	93	41b	330	162	3.0	0	0	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
46	41	93	41b	333	165	1.0	3/4	3/4	2/2	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	42	94	42b	334	166	2.0	0	0	2/2	2	1	I|PAC}		D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
48	42	95	42b	336	168	2.0	0	1/2	2/2	2	1	I.viio43/II{		D	I		viio43/II		vii	o	43		II		{	o7	0	0	1, -2, 7, 4		7	1
49	43	96	43a	338	170	1.0	0	0	2/2	2	1	V7/II		D	I		V7/II		V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
49	43	96	43a	339	171	1.0	1/4	1/4	2/2	2	1	II		D	I		II		II							M	0	0	2, 6, 3		2	2
49	43	96	43a	340	172	1.0	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	43	96	43a	341	173	1.0	3/4	3/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
50	44	97	44a	342	174	0.5	0	0	2/2	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
50	44	97	44a	685/2	349/2	1.75	1/8	1/8	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
50	44	97	44a	1377/4	705/4	0.25	9/16	9/16	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
50	44	97	44a	689/2	353/2	1.5	5/8	5/8	2/2	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
51	45	98	45a	346	178	2.0	0	0	2/2	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	45	98	45a	348	180	1.0	1/2	1/2	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
51	45	98	45a	349	181	0.5	3/4	3/4	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
51	45	98	45a	699/2	363/2	0.5	7/8	7/8	2/2	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
52	46	99	46a	350	182	1.0	0	0	2/2	2	1	V(#74)}		D	I		V(#74)		V			#74			}	M	0	0	1, 0, 2	6	1	1
52	46	99	46a	351	183	5.0	1/4	1/4	2/2	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
53	47	100	47a	356	188	2.0	1/2	1/2	2/2	2	1	V43{		D	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
54	48	101	48a	358	190	2.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
54	48	101	48a	360	192	2.0	1/2	1/2	2/2	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
55	49	102	49a	362	194	1.0	0	0	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	49	102	49a	363	195	1.0	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	49	102	49a	364	196	2.0	1/2	1/2	2/2	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
56	50	103	50a	366	198	3.0	0	0	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
56	50	103	50a	369	201	1.0	3/4	3/4	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	51	104	51a	370	202	2.0	0	0	2/2	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
48	42	105	51a	372	168	2.0	0	1/2	2/2	2	1	I.viio43/II{		D	I		viio43/II		vii	o	43		II		{	o7	0	0	1, -2, 7, 4		7	1
49	43	106	43b	374	170	1.0	0	0	2/2	2	1	V7/II		D	I		V7/II		V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
49	43	106	43b	375	171	1.0	1/4	1/4	2/2	2	1	II		D	I		II		II							M	0	0	2, 6, 3		2	2
49	43	106	43b	376	172	1.0	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	43	106	43b	377	173	1.0	3/4	3/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
50	44	107	44b	378	174	0.5	0	0	2/2	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
50	44	107	44b	757/2	349/2	1.75	1/8	1/8	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
50	44	107	44b	1521/4	705/4	0.25	9/16	9/16	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
50	44	107	44b	761/2	353/2	1.5	5/8	5/8	2/2	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
51	45	108	45b	382	178	2.0	0	0	2/2	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	45	108	45b	384	180	1.0	1/2	1/2	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
51	45	108	45b	385	181	0.5	3/4	3/4	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
51	45	108	45b	771/2	363/2	0.5	7/8	7/8	2/2	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
52	46	109	46b	386	182	1.0	0	0	2/2	2	1	V(#74)}		D	I		V(#74)		V			#74			}	M	0	0	1, 0, 2	6	1	1
52	46	109	46b	387	183	5.0	1/4	1/4	2/2	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
53	47	110	47b	392	188	2.0	1/2	1/2	2/2	2	1	V43{		D	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
54	48	111	48b	394	190	2.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
54	48	111	48b	396	192	2.0	1/2	1/2	2/2	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
55	49	112	49b	398	194	1.0	0	0	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	49	112	49b	399	195	1.0	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	49	112	49b	400	196	2.0	1/2	1/2	2/2	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
56	50	113	50b	402	198	3.0	0	0	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
56	50	113	50b	405	201	1.0	3/4	3/4	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	51	114	51b	406	202	4.0	0	0	2/2	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
58	51	115	51b	408	204	0.0	0	1/2	2/2	2	1	{		D	I										{		0	0				
59	52	116	52a	410	206	0.5	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
59	52	116	52a	821/2	413/2	0.5	1/8	1/8	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	52	116	52a	411	207	0.5	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
59	52	116	52a	823/2	415/2	0.5	3/8	3/8	2/2	2	1	V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
59	52	116	52a	412	208	2.0	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
60	53	117	53a	414	210	0.5	0	0	2/2	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
60	53	117	53a	829/2	421/2	0.5	1/8	1/8	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
60	53	117	53a	415	211	0.5	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	53	117	53a	831/2	423/2	0.5	3/8	3/8	2/2	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
60	53	117	53a	416	212	1.0	1/2	1/2	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
60	53	117	53a	417	213	1.0	3/4	3/4	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	54	118	54a	418	214	2.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
61	54	118	54a	420	216	2.0	1/2	1/2	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
62	55	119	55a	422	218	1.0	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
62	55	119	55a	423	219	1.0	1/4	1/4	2/2	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
62	55	119	55a	424	220	2.0	1/2	1/2	2/2	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
63	56	120	56a	426	222	0.5	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
63	56	120	56a	853/2	445/2	0.5	1/8	1/8	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	56	120	56a	427	223	0.5	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
63	56	120	56a	855/2	447/2	0.5	3/8	3/8	2/2	2	1	V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
63	56	120	56a	428	224	0.5	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
63	56	120	56a	857/2	449/2	0.5	5/8	5/8	2/2	2	1	#viio6/vi		D	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
63	56	120	56a	429	225	0.5	3/4	3/4	2/2	2	1	vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
63	56	120	56a	859/2	451/2	0.5	7/8	7/8	2/2	2	1	V.V65/V		D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
64	57	121	57a	430	226	2.0	0	0	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
64	57	121	57a	432	228	2.0	1/2	1/2	2/2	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
65	58	122	58a	434	230	1.0	0	0	2/2	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
65	58	122	58a	435	231	1.0	1/4	1/4	2/2	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
65	58	122	58a	436	232	1.0	1/2	1/2	2/2	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	58	122	58a	437	233	1.0	3/4	3/4	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
66	59	123	59a	438	234	4.0	0	0	2/2	2	1	I|PAC}		D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
58	51	124	59a	440	204	0.0	0	1/2	2/2	2	1	{		D	I										{		0	0				
59	52	125	52b	442	206	0.5	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
59	52	125	52b	885/2	413/2	0.5	1/8	1/8	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	52	125	52b	443	207	0.5	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
59	52	125	52b	887/2	415/2	0.5	3/8	3/8	2/2	2	1	V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
59	52	125	52b	444	208	2.0	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
60	53	126	53b	446	210	0.5	0	0	2/2	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
60	53	126	53b	893/2	421/2	0.5	1/8	1/8	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
60	53	126	53b	447	211	0.5	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	53	126	53b	895/2	423/2	0.5	3/8	3/8	2/2	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
60	53	126	53b	448	212	1.0	1/2	1/2	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
60	53	126	53b	449	213	1.0	3/4	3/4	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	54	127	54b	450	214	2.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
61	54	127	54b	452	216	2.0	1/2	1/2	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
62	55	128	55b	454	218	1.0	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
62	55	128	55b	455	219	1.0	1/4	1/4	2/2	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
62	55	128	55b	456	220	2.0	1/2	1/2	2/2	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
63	56	129	56b	458	222	0.5	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
63	56	129	56b	917/2	445/2	0.5	1/8	1/8	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	56	129	56b	459	223	0.5	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
63	56	129	56b	919/2	447/2	0.5	3/8	3/8	2/2	2	1	V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
63	56	129	56b	460	224	0.5	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
63	56	129	56b	921/2	449/2	0.5	5/8	5/8	2/2	2	1	#viio6/vi		D	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
63	56	129	56b	461	225	0.5	3/4	3/4	2/2	2	1	vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
63	56	129	56b	923/2	451/2	0.5	7/8	7/8	2/2	2	1	V.V65/V		D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
64	57	130	57b	462	226	2.0	0	0	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
64	57	130	57b	464	228	2.0	1/2	1/2	2/2	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
65	58	131	58b	466	230	1.0	0	0	2/2	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
65	58	131	58b	467	231	1.0	1/4	1/4	2/2	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
65	58	131	58b	468	232	1.0	1/2	1/2	2/2	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	58	131	58b	469	233	1.0	3/4	3/4	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
66	59	132	59b	470	234	2.0	0	0	2/2	2	1	I|PAC}		D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
67	59	133	59b	472	236	3.0	0	1/2	2/2	2	1	I.viio43/II{		D	I		viio43/II		vii	o	43		II		{	o7	0	0	1, -2, 7, 4		7	1
68	60	134	60a	475	239	1.0	1/4	1/4	2/2	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
68	60	134	60a	476	240	1.0	1/2	1/2	2/2	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
68	60	134	60a	477	241	1.0	3/4	3/4	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	61	135	61a	478	242	0.5	0	0	2/2	2	1	vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
69	61	135	61a	957/2	485/2	0.5	1/8	1/8	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
69	61	135	61a	479	243	1.5	1/4	1/4	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
69	61	135	61a	961/2	489/2	0.5	5/8	5/8	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	61	135	61a	481	245	0.5	3/4	3/4	2/2	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	61	135	61a	963/2	491/2	0.5	7/8	7/8	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
70	62	136	62a	482	246	1.0	0	0	2/2	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
70	62	136	62a	483	247	1.0	1/4	1/4	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	62	136	62a	484	248	1.0	1/2	1/2	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
70	62	136	62a	485	249	1.0	3/4	3/4	2/2	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
71	63	137	63a	486	250	2.0	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
71	63	137	63a	488	252	6.0	1/2	1/2	2/2	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
72	64	138	64a	981/2	509/2	0.0	1/8	1/8	2/2	2	1	{		D	I										{		0	0				
73	65	139	65a	494	258	0.5	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
73	65	139	65a	989/2	517/2	0.5	1/8	1/8	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
73	65	139	65a	495	259	0.5	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
73	65	139	65a	991/2	519/2	0.5	3/8	3/8	2/2	2	1	V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
73	65	139	65a	496	260	2.0	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
74	66	140	66a	498	262	2.0	0	0	2/2	2	1	#viio7/vi		D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
74	66	140	66a	500	264	2.0	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	67	141	67a	502	266	1.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
75	67	141	67a	503	267	1.0	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
75	67	141	67a	504	268	1.0	1/2	1/2	2/2	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
75	67	141	67a	505	269	1.0	3/4	3/4	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	68	142	68a	506	270	2.0	0	0	2/2	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
67	59	143	68a	508	236	3.0	0	1/2	2/2	2	1	I.viio43/II{		D	I		viio43/II		vii	o	43		II		{	o7	0	0	1, -2, 7, 4		7	1
68	60	144	60b	511	239	1.0	1/4	1/4	2/2	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
68	60	144	60b	512	240	1.0	1/2	1/2	2/2	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
68	60	144	60b	513	241	1.0	3/4	3/4	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	61	145	61b	514	242	0.5	0	0	2/2	2	1	vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
69	61	145	61b	1029/2	485/2	0.5	1/8	1/8	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
69	61	145	61b	515	243	1.5	1/4	1/4	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
69	61	145	61b	1033/2	489/2	0.5	5/8	5/8	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	61	145	61b	517	245	0.5	3/4	3/4	2/2	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	61	145	61b	1035/2	491/2	0.5	7/8	7/8	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
70	62	146	62b	518	246	1.0	0	0	2/2	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
70	62	146	62b	519	247	1.0	1/4	1/4	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	62	146	62b	520	248	1.0	1/2	1/2	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
70	62	146	62b	521	249	1.0	3/4	3/4	2/2	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
71	63	147	63b	522	250	2.0	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
71	63	147	63b	524	252	6.0	1/2	1/2	2/2	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
72	64	148	64b	1053/2	509/2	0.0	1/8	1/8	2/2	2	1	{		D	I										{		0	0				
73	65	149	65b	530	258	0.5	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
73	65	149	65b	1061/2	517/2	0.5	1/8	1/8	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
73	65	149	65b	531	259	0.5	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
73	65	149	65b	1063/2	519/2	0.5	3/8	3/8	2/2	2	1	V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
73	65	149	65b	532	260	2.0	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
74	66	150	66b	534	262	2.0	0	0	2/2	2	1	#viio7/vi		D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
74	66	150	66b	536	264	2.0	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	67	151	67b	538	266	1.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
75	67	151	67b	539	267	1.0	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
75	67	151	67b	540	268	1.0	1/2	1/2	2/2	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
75	67	151	67b	541	269	1.0	3/4	3/4	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	68	152	68b	542	270	2.0	0	0	2/2	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
77	68	153	68b	544	272	2.0	0	1/2	2/2	2	1	V{		D	I		V		V						{	M	0	0	1, 5, 2		1	1
78	69	154	69a	546	274	2.0	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
78	69	154	69a	548	276	2.0	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
79	70	155	70a	550	278	2.0	0	0	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
79	70	155	70a	552	280	2.0	1/2	1/2	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
80	71	156	71a	554	282	2.0	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
80	71	156	71a	556	284	2.0	1/2	1/2	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
81	72	157	72a	558	286	1.0	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
