mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
84	84	84	84a	503/2	503/2	0.5	5/8	5/8	3/4	2	1	IV6		A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
85	85	85	85a	252	252	0.5	0	0	3/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
85	85	85	85a	505/2	505/2	0.5	1/8	1/8	3/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	85	85a	253	253	1.0	1/4	1/4	3/4	2	1	#viio7/vi		A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
85	85	85	85a	254	254	0.5	1/2	1/2	3/4	2	1	vi|DC		A	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
85	85	85	85a	509/2	509/2	0.5	5/8	5/8	3/4	2	1	#viio43/ii		A	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
86	86	86	86a	255	255	1.0	0	0	3/4	2	1	ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	86	86	86a	256	256	2.0	1/4	1/4	3/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	87	87a	258	258	0.5	0	0	3/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
87	87	87	87a	517/2	517/2	0.5	1/8	1/8	3/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	87	87a	259	259	1.0	1/4	1/4	3/4	2	1	#viio7/vi		A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
87	87	87	87a	260	260	0.5	1/2	1/2	3/4	2	1	vi|DC		A	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
87	87	87	87a	521/2	521/2	0.5	5/8	5/8	3/4	2	1	#viio43/ii		A	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
88	88	88	88a	261	261	3.0	0	0	3/4	2	1	ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
89	89	89	89a	264	264	3.0	0	0	3/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	90	90	90a	267	267	2.0	0	0	3/4	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	90	90	90a	269	269	1.0	1/2	1/2	3/4	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	91	91	91a	270	270	0.5	0	0	3/4	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
91	91	91	91a	541/2	541/2	0.5	1/8	1/8	3/4	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	91	91a	271	271	1.0	1/4	1/4	3/4	2	1	I(94)}		A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
91	91	91	91a	272	272	1.5	1/2	1/2	3/4	2	1	I|PAC		A	I		I		I					PAC		M	0	0	0, 4, 1		0	0
92	92	92	92a	547/2	547/2	0.5	1/8	1/8	3/4	2	1	viio		A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
92	92	92	92a	274	274	1.0	1/4	1/4	3/4	2	1	I(974)		A	I		I(974)		I			974				M	0	0	0, -1, 1	2, 5	0	0
92	92	92	92a	275	275	1.0	1/2	1/2	3/4	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
