mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
36	36	74	36b	294	142	1.0	1/2	1/2	4/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	74	36b	295	143	1.0	3/4	3/4	4/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	37	75	37b	296	144	2.0	0	0	4/4	2	1	I(94)}	C	V		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
37	37	75	37b	298	146	6.0	1/2	1/2	4/4	2	1	I|IAC	C	V		I	I					IAC		M	0	0	0, 4, 1		0	0
39	39	77	39a	304	152	4.0	0	0	4/4	2	1	I.v{	C	I		v	v						{	m	0	0	1, -2, 2		1	1
40	40	78	40a	308	156	4.0	0	0	4/4	2	1	V2/ii	C	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
41	41	79	41a	312	160	4.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	80	42a	316	164	4.0	0	0	4/4	2	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
43	43	81	43a	320	168	4.0	0	0	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	44	82	44a	324	172	4.0	0	0	4/4	2	1	bII6/vi	C	I		bII6/vi	bII		6		vi			M	0	0	2, -1, -2		-2	2
45	45	83	45a	328	176	1.5	0	0	4/4	2	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
45	45	83	45a	659/2	355/2	0.5	3/8	3/8	4/4	2	1	V65/vi	C	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
45	45	83	45a	330	178	0.5	1/2	1/2	4/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	83	45a	661/2	357/2	0.5	5/8	5/8	4/4	2	1	vi2	C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
45	45	83	45a	331	179	0.5	3/4	3/4	4/4	2	1	#viio/v	C	I		#viio/v	#vii	o			v			o	0	0	6, 3, 0		6	6
45	45	83	45a	663/2	359/2	0.5	7/8	7/8	4/4	2	1	iv6/v	C	I		iv6/v	iv		6		v			m	0	0	-3, 1, 0		0	-3
46	46	84	46a	332	180	1.5	0	0	4/4	2	1	V/v	C	I		V/v	V				v			M	0	0	2, 6, 3		2	2
46	46	84	46a	667/2	363/2	0.5	3/8	3/8	4/4	2	1	V65/v	C	I		V65/v	V		65		v			Mm7	0	0	6, 3, 0, 2		2	6
46	46	84	46a	334	182	0.5	1/2	1/2	4/4	2	1	v	C	I		v	v							m	0	0	1, -2, 2		1	1
46	46	84	46a	669/2	365/2	0.5	5/8	5/8	4/4	2	1	v2	C	I		v2	v		2					mm7	0	0	-1, 1, -2, 2		1	-1
46	46	84	46a	335	183	0.5	3/4	3/4	4/4	2	1	viio/IV	C	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
46	46	84	46a	671/2	367/2	0.5	7/8	7/8	4/4	2	1	IV6/IV	C	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
47	47	85	47a	336	184	1.5	0	0	4/4	2	1	V/IV	C	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
47	47	85	47a	675/2	371/2	0.5	3/8	3/8	4/4	2	1	V65/IV	C	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
47	47	85	47a	338	186	4.0	1/2	1/2	4/4	2	1	I/IV}	C	I		I/IV	I				IV		}	M	0	0	-1, 3, 0		-1	-1
48	48	86	48a	340	188	0.0	0	0	4/4	2	1	{	C	I									{		0	0				
48	48	86	48a	342	190	2.0	1/2	1/2	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
49	49	87	49a	344	192	2.0	0	0	4/4	2	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	49	87	49a	346	194	1.0	1/2	1/2	4/4	2	1	I(#2)	C	I		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
49	49	87	49a	347	195	3.0	3/4	3/4	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
50	50	88	50a	350	198	2.0	1/2	1/2	4/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
51	51	89	51a	352	200	2.0	0	0	4/4	2	1	V43/V	C	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
51	51	89	51a	354	202	2.0	1/2	1/2	4/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
52	52	90	52a	356	204	2.0	0	0	4/4	2	1	V[V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	90	52a	358	206	2.0	1/2	1/2	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
53	53	91	53a	360	208	2.0	0	0	4/4	2	1	I6	C	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
53	53	91	53a	362	210	2.0	1/2	1/2	4/4	2	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
54	54	92	54a	364	212	2.0	0	0	4/4	2	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	92	54a	366	214	2.0	1/2	1/2	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
55	55	93	55a	368	216	2.0	0	0	4/4	2	1	I6	C	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
55	55	93	55a	370	218	1.0	1/2	1/2	4/4	2	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
55	55	93	55a	371	219	1.0	3/4	3/4	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
56	56	94	56a	372	220	1.0	0	0	4/4	2	1	V]	C	I	V	V	V							M	0	0	1, 5, 2		1	1
56	56	94	56a	373	221	1.0	1/4	1/4	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
56	56	94	56a	374	222	4.0	1/2	1/2	4/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1	1
57	57	95	57a	378	226	1.0	1/2	1/2	4/4	2	1	V7(9)	C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
57	57	95	57a	379	227	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	96	58a	380	228	4.0	0	0	4/4	2	1	I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
59	59	97	59a	384	232	2.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
59	59	97	59a	386	234	0.5	1/2	1/2	4/4	2	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	97	59a	773/2	469/2	0.5	5/8	5/8	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
59	59	97	59a	387	235	0.5	3/4	3/4	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
59	59	97	59a	775/2	471/2	0.5	7/8	7/8	4/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
60	60	98	60a	388	236	4.0	0	0	4/4	2	1	I|PAC}{	C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
61	61	99	61a	392	240	2.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
61	61	99	61a	394	242	0.5	1/2	1/2	4/4	2	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
61	61	99	61a	789/2	485/2	0.5	5/8	5/8	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
61	61	99	61a	395	243	0.5	3/4	3/4	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
61	61	99	61a	791/2	487/2	0.5	7/8	7/8	4/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
62	62	100	62a	396	244	2.0	0	0	4/4	2	1	I|PAC}{	C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
62	62	100	62a	398	246	1.0	1/2	1/2	4/4	2	1	V2(4)/IV	C	I		V2(4)/IV	V		2	4	IV			Mm7	0	0	-2, 0, -1, 1		0	-2
62	62	100	62a	399	247	3.0	3/4	3/4	4/4	2	1	V2/IV	C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
63	63	101	63a	402	250	1.0	1/2	1/2	4/4	2	1	IV6(72)	C	I		IV6(72)	IV		6	72				M	0	0	3, 0, 1, 4		-1	3
63	63	101	63a	403	251	3.0	3/4	3/4	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
64	64	102	64a	406	254	2.0	1/2	1/2	4/4	2	1	#viio43/ii	C	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
65	65	103	65a	408	256	2.0	0	0	4/4	2	1	#viio64/ii	C	I		#viio64/ii	#vii	o	64		ii			o	0	0	1, 7, 4		7	1
65	65	103	65a	410	258	2.0	1/2	1/2	4/4	2	1	viio43	C	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
66	66	104	66a	412	260	1.0	0	0	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
66	66	104	66a	413	261	1.0	1/4	1/4	4/4	2	1	i6	C	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
66	66	104	66a	414	262	0.5	1/2	1/2	4/4	2	1	V7(4)/V	C	I		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
66	66	104	66a	829/2	525/2	0.5	5/8	5/8	4/4	2	1	V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
66	66	104	66a	415	263	1.0	3/4	3/4	4/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	67	105	67a	416	264	0.5	0	0	4/4	2	1	I(4)	C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
67	67	105	67a	833/2	529/2	0.5	1/8	1/8	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
67	67	105	67a	417	265	1.0	1/4	1/4	4/4	2	1	viio7/V	C	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
67	67	105	67a	418	266	1.0	1/2	1/2	4/4	2	1	V[V|HC}{	C	I	V	V	V					HC	}{	M	0	0	1, 5, 2		1	1
67	67	105	67a	419	267	1.5	3/4	3/4	4/4	2	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	106	68a	841/2	537/2	1.0	1/8	1/8	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
68	68	106	68a	843/2	539/2	0.5	3/8	3/8	4/4	2	1	viio6/V	C	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
68	68	106	68a	422	270	1.0	1/2	1/2	4/4	2	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
68	68	106	68a	423	271	1.5	3/4	3/4	4/4	2	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	107	69a	849/2	545/2	1.0	1/8	1/8	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
69	69	107	69a	851/2	547/2	0.5	3/8	3/8	4/4	2	1	viio6/V	C	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
69	69	107	69a	426	274	4.0	1/2	1/2	4/4	2	1	V]}	C	I	V	V	V						}	M	0	0	1, 5, 2		1	1
70	70	108	70a	428	276	0.0	0	0	4/4	2	1	{	C	I									{		0	0				
70	70	108	70a	430	278	6.0	1/2	1/2	4/4	2	1	V7/ii	C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
72	72	110	72a	436	284	4.0	0	0	4/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
73	73	111	73a	440	288	6.0	0	0	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	112	74a	446	294	2.0	1/2	1/2	4/4	2	1	I[I}{	C	I	I	I	I						}{	M	0	0	0, 4, 1		0	0
75	75	113	75a	448	296	2.0	0	0	4/4	2	1	IV	C	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
75	75	113	75a	450	298	2.0	1/2	1/2	4/4	2	1	I	C	I	I	I	I							M	0	0	0, 4, 1		0	0
76	76	114	76a	452	300	2.0	0	0	4/4	2	1	IV	C	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
76	76	114	76a	454	302	1.5	1/2	1/2	4/4	2	1	I]	C	I	I	I	I							M	0	0	0, 4, 1		0	0
76	76	114	76a	911/2	607/2	0.5	7/8	7/8	4/4	2	1	V65/ii	C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
77	77	115	77a	456	304	1.5	0	0	4/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
77	77	115	77a	915/2	611/2	0.5	3/8	3/8	4/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	77	115	77a	458	306	1.5	1/2	1/2	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
77	77	115	77a	919/2	615/2	0.5	7/8	7/8	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
78	78	116	78a	460	308	1.5	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
78	78	116	78a	923/2	619/2	0.5	3/8	3/8	4/4	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
78	78	116	78a	462	310	1.0	1/2	1/2	4/4	2	1	V|HC}	C	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
78	78	116	78a	463	311	1.0	3/4	3/4	4/4	2	1	I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
79	79	117	79a	464	312	2.0	0	0	4/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
79	79	117	79a	466	314	1.0	1/2	1/2	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
79	79	117	79a	467	315	1.0	3/4	3/4	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
80	80	118	80a	468	316	2.0	0	0	4/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
80	80	118	80a	470	318	1.5	1/2	1/2	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	118	80a	943/2	639/2	0.5	7/8	7/8	4/4	2	1	V65/ii	C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
81	81	119	81a	472	320	1.5	0	0	4/4	2	1	II	C	I		II	II							M	0	0	2, 6, 3		2	2
81	81	119	81a	947/2	643/2	0.5	3/8	3/8	4/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
81	81	119	81a	474	322	1.5	1/2	1/2	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
81	81	119	81a	951/2	647/2	0.5	7/8	7/8	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
82	82	120	82a	476	324	2.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
82	82	120	82a	478	326	2.0	1/2	1/2	4/4	2	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
83	83	121	83a	480	328	2.0	0	0	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
83	83	121	83a	482	330	2.0	1/2	1/2	4/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
84	84	122	84a	484	332	2.0	0	0	4/4	2	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	84	122	84a	486	334	1.0	1/2	1/2	4/4	2	1	V[I6	C	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
84	84	122	84a	487	335	1.0	3/4	3/4	4/4	2	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	123	85a	488	336	1.0	0	0	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
85	85	123	85a	489	337	1.0	1/4	1/4	4/4	2	1	V7]	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	123	85a	490	338	1.5	1/2	1/2	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
85	85	123	85a	983/2	679/2	0.5	7/8	7/8	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
86	86	124	86a	492	340	0.5	0	0	4/4	2	1	V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
86	86	124	86a	985/2	681/2	1.5	1/8	1/8	4/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
86	86	124	86a	1973/4	1365/4	0.0	5/16	5/16	4/4	2	1	{	C	I									{		0	0				
86	86	124	86a	494	342	1.0	1/2	1/2	4/4	2	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
86	86	124	86a	495	343	1.0	3/4	3/4	4/4	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
87	87	125	87a	496	344	1.0	0	0	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
87	87	125	87a	497	345	1.0	1/4	1/4	4/4	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
87	87	125	87a	498	346	1.0	1/2	1/2	4/4	2	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
87	87	125	87a	499	347	1.0	3/4	3/4	4/4	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
88	88	126	88a	500	348	1.0	0	0	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
88	88	126	88a	501	349	1.0	1/4	1/4	4/4	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
88	88	126	88a	502	350	4.0	1/2	1/2	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
89	89	127	89a	506	354	6.0	1/2	1/2	4/4	2	1	ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
91	91	129	91a	512	360	2.0	0	0	4/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
91	91	129	91a	514	362	2.0	1/2	1/2	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	92	130	92a	516	364	2.0	0	0	4/4	2	1	I|PAC}{	C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
92	92	130	92a	518	366	2.0	1/2	1/2	4/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
93	93	131	93a	520	368	2.0	0	0	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
93	93	131	93a	522	370	1.0	1/2	1/2	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
93	93	131	93a	523	371	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	94	132	94a	524	372	2.0	0	0	4/4	2	1	I|PAC}{	C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
94	94	132	94a	526	374	2.0	1/2	1/2	4/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
95	95	133	95a	528	376	2.0	0	0	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
95	95	133	95a	530	378	1.0	1/2	1/2	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
95	95	133	95a	531	379	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	96	134	96a	532	380	4.0	0	0	4/4	2	1	I|PAC}{	C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
97	97	135	97a	536	384	2.0	0	0	4/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
97	97	135	97a	538	386	1.0	1/2	1/2	4/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
97	97	135	97a	539	387	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	98	136	98a	540	388	2.0	0	0	4/4	2	1	I(49)}	C	I		I(49)	I			49			}	M	0	0	0, -1, 1	2	0	0
98	98	136	98a	542	390	10.0	1/2	1/2	4/4	2	1	I|IAC	C	I		I	I					IAC		M	0	0	0, 4, 1		0	0
39	39	139	39b	552	152	4.0	0	0	4/4	2	1	I.v{	C	I		v	v						{	m	0	0	1, -2, 2		1	1
40	40	140	40b	556	156	4.0	0	0	4/4	2	1	V2/ii	C	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
41	41	141	41b	560	160	4.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	142	42b	564	164	4.0	0	0	4/4	2	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
43	43	143	43b	568	168	4.0	0	0	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	44	144	44b	572	172	4.0	0	0	4/4	2	1	bII6/vi	C	I		bII6/vi	bII		6		vi			M	0	0	2, -1, -2		-2	2
45	45	145	45b	576	176	1.5	0	0	4/4	2	1	V/vi	C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
45	45	145	45b	1155/2	355/2	0.5	3/8	3/8	4/4	2	1	V65/vi	C	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
45	45	145	45b	578	178	0.5	1/2	1/2	4/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	145	45b	1157/2	357/2	0.5	5/8	5/8	4/4	2	1	vi2	C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
45	45	145	45b	579	179	0.5	3/4	3/4	4/4	2	1	#viio/v	C	I		#viio/v	#vii	o			v			o	0	0	6, 3, 0		6	6
45	45	145	45b	1159/2	359/2	0.5	7/8	7/8	4/4	2	1	iv6/v	C	I		iv6/v	iv		6		v			m	0	0	-3, 1, 0		0	-3
46	46	146	46b	580	180	1.5	0	0	4/4	2	1	V/v	C	I		V/v	V				v			M	0	0	2, 6, 3		2	2
46	46	146	46b	1163/2	363/2	0.5	3/8	3/8	4/4	2	1	V65/v	C	I		V65/v	V		65		v			Mm7	0	0	6, 3, 0, 2		2	6
46	46	146	46b	582	182	0.5	1/2	1/2	4/4	2	1	v	C	I		v	v							m	0	0	1, -2, 2		1	1
46	46	146	46b	1165/2	365/2	0.5	5/8	5/8	4/4	2	1	v2	C	I		v2	v		2					mm7	0	0	-1, 1, -2, 2		1	-1
46	46	146	46b	583	183	0.5	3/4	3/4	4/4	2	1	viio/IV	C	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
46	46	146	46b	1167/2	367/2	0.5	7/8	7/8	4/4	2	1	IV6/IV	C	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
47	47	147	47b	584	184	1.5	0	0	4/4	2	1	V/IV	C	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
47	47	147	47b	1171/2	371/2	0.5	3/8	3/8	4/4	2	1	V65/IV	C	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
47	47	147	47b	586	186	4.0	1/2	1/2	4/4	2	1	I/IV}	C	I		I/IV	I				IV		}	M	0	0	-1, 3, 0		-1	-1
48	48	148	48b	588	188	0.0	0	0	4/4	2	1	{	C	I									{		0	0				
48	48	148	48b	590	190	2.0	1/2	1/2	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
49	49	149	49b	592	192	2.0	0	0	4/4	2	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	49	149	49b	594	194	1.0	1/2	1/2	4/4	2	1	I(#2)	C	I		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
49	49	149	49b	595	195	3.0	3/4	3/4	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
50	50	150	50b	598	198	2.0	1/2	1/2	4/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
51	51	151	51b	600	200	2.0	0	0	4/4	2	1	V43/V	C	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
51	51	151	51b	602	202	2.0	1/2	1/2	4/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
52	52	152	52b	604	204	2.0	0	0	4/4	2	1	V[V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	152	52b	606	206	2.0	1/2	1/2	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
53	53	153	53b	608	208	2.0	0	0	4/4	2	1	I6	C	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
53	53	153	53b	610	210	2.0	1/2	1/2	4/4	2	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
54	54	154	54b	612	212	2.0	0	0	4/4	2	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	154	54b	614	214	2.0	1/2	1/2	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
55	55	155	55b	616	216	2.0	0	0	4/4	2	1	I6	C	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
55	55	155	55b	618	218	1.0	1/2	1/2	4/4	2	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
55	55	155	55b	619	219	1.0	3/4	3/4	4/4	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
56	56	156	56b	620	220	1.0	0	0	4/4	2	1	V]	C	I	V	V	V							M	0	0	1, 5, 2		1	1
56	56	156	56b	621	221	1.0	1/4	1/4	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
56	56	156	56b	622	222	4.0	1/2	1/2	4/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1	1
57	57	157	57b	626	226	1.0	1/2	1/2	4/4	2	1	V7(9)	C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
57	57	157	57b	627	227	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	158	58b	628	228	4.0	0	0	4/4	2	1	I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
59	59	159	59b	632	232	2.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
59	59	159	59b	634	234	0.5	1/2	1/2	4/4	2	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
