mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
79	79	151	79a	451	235	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
79	79	151	79a	903/2	471/2	0.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
79	79	151	79a	452	236	0.5	1/2	1/2	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
79	79	151	79a	905/2	473/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	80	152	80a	453	237	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
80	80	152	80a	454	238	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
80	80	152	80a	909/2	477/2	1.5	3/8	3/8	6/8	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
73	73	153	73b	456	216	3.0	0	0	6/8	2	1		I.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
74	74	154	74b	459	219	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
74	74	154	74b	921/2	441/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	155	75b	462	222	1.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
75	75	155	75b	927/2	447/2	1.5	3/8	3/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
76	76	156	76b	465	225	1.5	0	0	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
76	76	156	76b	933/2	453/2	1.5	3/8	3/8	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
77	77	157	77b	468	228	3.0	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
78	78	158	78b	471	231	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
78	78	158	78b	945/2	465/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	159	79b	474	234	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
79	79	159	79b	475	235	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
79	79	159	79b	951/2	471/2	0.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
79	79	159	79b	476	236	0.5	1/2	1/2	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
79	79	159	79b	953/2	473/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	80	160	80b	477	237	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
80	80	160	80b	478	238	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
80	80	160	80b	957/2	477/2	3.0	3/8	3/8	6/8	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
81	81	161	81a	480	240	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
81	81	161	81a	963/2	483/2	3.0	3/8	3/8	6/8	2	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
82	82	162	82a	969/2	489/2	3.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
83	83	163	83a	975/2	495/2	1.5	3/8	3/8	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
84	84	164	84a	489	249	0.5	0	0	6/8	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	84	164	84a	979/2	499/2	0.5	1/8	1/8	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
84	84	164	84a	490	250	0.5	1/4	1/4	6/8	2	1		vii%43/V	A	I		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
84	84	164	84a	981/2	501/2	1.0	3/8	3/8	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
84	84	164	84a	983/2	503/2	0.5	5/8	5/8	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
85	85	165	85a	492	252	3.0	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
86	86	166	86a	495	255	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
86	86	166	86a	993/2	513/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	167	87a	498	258	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
87	87	167	87a	499	259	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
87	87	167	87a	999/2	519/2	0.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
87	87	167	87a	500	260	0.5	1/2	1/2	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
87	87	167	87a	1001/2	521/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
88	88	168	88a	501	261	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
88	88	168	88a	502	262	1.5	1/4	1/4	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
88	88	168	88a	1007/2	527/2	0.5	5/8	5/8	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
89	89	169	89a	504	264	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
89	89	169	89a	505	265	0.5	1/4	1/4	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	169	89a	1011/2	531/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
89	89	169	89a	1013/2	533/2	0.5	5/8	5/8	6/8	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	90	170	90a	507	267	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
90	90	170	90a	508	268	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
90	90	170	90a	1017/2	537/2	3.0	3/8	3/8	6/8	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
81	81	171	81b	510	240	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
81	81	171	81b	1023/2	483/2	3.0	3/8	3/8	6/8	2	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
82	82	172	82b	1029/2	489/2	3.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
83	83	173	83b	1035/2	495/2	1.5	3/8	3/8	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
84	84	174	84b	519	249	0.5	0	0	6/8	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	84	174	84b	1039/2	499/2	0.5	1/8	1/8	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
84	84	174	84b	520	250	0.5	1/4	1/4	6/8	2	1		vii%43/V	A	I		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
84	84	174	84b	1041/2	501/2	1.0	3/8	3/8	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
84	84	174	84b	1043/2	503/2	0.5	5/8	5/8	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
85	85	175	85b	522	252	3.0	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
86	86	176	86b	525	255	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
86	86	176	86b	1053/2	513/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	177	87b	528	258	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
87	87	177	87b	529	259	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
87	87	177	87b	1059/2	519/2	0.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
87	87	177	87b	530	260	0.5	1/2	1/2	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
87	87	177	87b	1061/2	521/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
88	88	178	88b	531	261	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
88	88	178	88b	532	262	1.5	1/4	1/4	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
88	88	178	88b	1067/2	527/2	0.5	5/8	5/8	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
89	89	179	89b	534	264	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
89	89	179	89b	535	265	0.5	1/4	1/4	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	179	89b	1071/2	531/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
89	89	179	89b	1073/2	533/2	0.5	5/8	5/8	6/8	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	90	180	90b	537	267	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
90	90	180	90b	538	268	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
90	90	180	90b	1077/2	537/2	2.75	3/8	3/8	6/8	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
91	91	181	91a	540	270	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
91	91	181	91a	2165/4	1085/4	0.25	5/16	5/16	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
91	91	181	91a	1083/2	543/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
92	92	182	92a	543	273	1.25	0	0	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
92	92	182	92a	2177/4	1097/4	0.25	5/16	5/16	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
92	92	182	92a	1089/2	549/2	0.5	3/8	3/8	6/8	2	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
92	92	182	92a	545	275	0.5	1/2	1/2	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
92	92	182	92a	1091/2	551/2	0.5	5/8	5/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
93	93	183	93a	546	276	1.5	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
93	93	183	93a	1095/2	555/2	1.5	3/8	3/8	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
94	94	184	94a	549	279	0.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
94	94	184	94a	1099/2	559/2	0.5	1/8	1/8	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
94	94	184	94a	550	280	0.5	1/4	1/4	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
94	94	184	94a	1101/2	561/2	1.5	3/8	3/8	6/8	2	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
95	95	185	95a	552	282	1.5	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
95	95	185	95a	1107/2	567/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
96	96	186	96a	555	285	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
96	96	186	96a	1113/2	573/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	187	97a	558	288	1.0	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
97	97	187	97a	559	289	0.5	1/4	1/4	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
97	97	187	97a	1119/2	579/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
97	97	187	97a	1121/2	581/2	0.5	5/8	5/8	6/8	2	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
98	98	188	98a	561	291	1.0	0	0	6/8	2	1	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
98	98	188	98a	562	292	0.25	1/4	1/4	6/8	2	1	1	V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
98	98	188	98a	2249/4	1169/4	0.25	5/16	5/16	6/8	2	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	98	188	98a	1125/2	585/2	0.5	3/8	3/8	6/8	2	1	1	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
98	98	188	98a	563	293	2.25	1/2	1/2	6/8	2	1	1	I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
91	91	189	91b	564	270	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
91	91	189	91b	2261/4	1085/4	0.25	5/16	5/16	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
91	91	189	91b	1131/2	543/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
92	92	190	92b	567	273	1.25	0	0	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
92	92	190	92b	2273/4	1097/4	0.25	5/16	5/16	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
92	92	190	92b	1137/2	549/2	0.5	3/8	3/8	6/8	2	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
92	92	190	92b	569	275	0.5	1/2	1/2	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
92	92	190	92b	1139/2	551/2	0.5	5/8	5/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
93	93	191	93b	570	276	1.5	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
93	93	191	93b	1143/2	555/2	1.5	3/8	3/8	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
94	94	192	94b	573	279	0.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
94	94	192	94b	1147/2	559/2	0.5	1/8	1/8	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
94	94	192	94b	574	280	0.5	1/4	1/4	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
94	94	192	94b	1149/2	561/2	1.5	3/8	3/8	6/8	2	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
95	95	193	95b	576	282	1.5	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
95	95	193	95b	1155/2	567/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
96	96	194	96b	579	285	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
96	96	194	96b	1161/2	573/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	195	97b	582	288	1.0	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
97	97	195	97b	583	289	0.5	1/4	1/4	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
97	97	195	97b	1167/2	579/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
97	97	195	97b	1169/2	581/2	0.5	5/8	5/8	6/8	2	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
99	98	196	98b	585	294	1.0	0	0	6/8	2	1	2	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
99	98	196	98b	586	295	0.25	1/4	1/4	6/8	2	1	2	V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
99	98	196	98b	2345/4	1181/4	0.25	5/16	5/16	6/8	2	1	2	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	196	98b	1173/2	591/2	0.5	3/8	3/8	6/8	2	1	2	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
99	98	196	98b	587	296	1.0	1/2	1/2	6/8	2	1	2	I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
100	99	197	99a	588	297	0.5	0	0	6/8	2	1		I[I{	A	I	I	I	I						{	M	0	0	0, 4, 1		0	0
100	99	197	99a	1177/2	595/2	0.5	1/8	1/8	6/8	2	1		viio6	A	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
100	99	197	99a	589	298	0.5	1/4	1/4	6/8	2	1		V7/IV	A	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
100	99	197	99a	1179/2	597/2	0.5	3/8	3/8	6/8	2	1		IV64]	A	I	I	IV64	IV		64					M	0	0	0, -1, 3		-1	0
100	99	197	99a	590	299	0.5	1/2	1/2	6/8	2	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
100	99	197	99a	1181/2	599/2	0.5	5/8	5/8	6/8	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
101	100	198	100a	591	300	2.0	0	0	6/8	2	1		I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
101	100	198	100a	593	302	2.5	1/2	1/2	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
102	101	199	101a	1191/2	609/2	1.5	3/8	3/8	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	200	102a	597	306	0.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
103	102	200	102a	1195/2	613/2	0.5	1/8	1/8	6/8	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
103	102	200	102a	598	307	0.5	1/4	1/4	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
103	102	200	102a	1197/2	615/2	0.5	3/8	3/8	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
103	102	200	102a	599	308	1.0	1/2	1/2	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
104	103	201	103a	600	309	1.25	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
104	103	201	103a	2405/4	1241/4	0.25	5/16	5/16	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
104	103	201	103a	1203/2	621/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	202	104a	603	312	1.25	0	0	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
105	104	202	104a	2417/4	1253/4	0.25	5/16	5/16	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	202	104a	1209/2	627/2	0.5	3/8	3/8	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	104	202	104a	605	314	0.5	1/2	1/2	6/8	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	104	202	104a	1211/2	629/2	0.5	5/8	5/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
106	105	203	105a	606	315	1.0	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
106	105	203	105a	607	316	0.5	1/4	1/4	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
106	105	203	105a	1215/2	633/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
106	105	203	105a	1217/2	635/2	0.5	5/8	5/8	6/8	2	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
107	106	204	106a	609	318	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
107	106	204	106a	610	319	0.25	1/4	1/4	6/8	2	1		V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
107	106	204	106a	2441/4	1277/4	0.25	5/16	5/16	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	204	106a	1221/2	639/2	1.0	3/8	3/8	6/8	2	1		I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
107	106	204	106a	1223/2	641/2	1.5	5/8	5/8	6/8	2	1		I|IAC	A	I		I	I					IAC		M	0	0	0, 4, 1		0	0
108	107	205	107a	612	321	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
108	107	205	107a	613	322	0.5	1/4	1/4	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
108	107	205	107a	1227/2	645/2	1.0	3/8	3/8	6/8	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
108	107	205	107a	1229/2	647/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
109	108	206	108a	615	324	1.0	0	0	6/8	2	1	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
109	108	206	108a	616	325	0.5	1/4	1/4	6/8	2	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	108	206	108a	1233/2	651/2	0.5	3/8	3/8	6/8	2	1	1	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
109	108	206	108a	617	326	1.0	1/2	1/2	6/8	2	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
109	108	206	108a	1235/2	653/2	0.0	5/8	5/8	6/8	2	1	1	|PAC	A	I								PAC			0	0				
100	99	207	99b	618	297	0.5	0	0	6/8	2	1		I[I{	A	I	I	I	I						{	M	0	0	0, 4, 1		0	0
100	99	207	99b	1237/2	595/2	0.5	1/8	1/8	6/8	2	1		viio6	A	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
100	99	207	99b	619	298	0.5	1/4	1/4	6/8	2	1		V7/IV	A	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
100	99	207	99b	1239/2	597/2	0.5	3/8	3/8	6/8	2	1		IV64]	A	I	I	IV64	IV		64					M	0	0	0, -1, 3		-1	0
100	99	207	99b	620	299	0.5	1/2	1/2	6/8	2	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
100	99	207	99b	1241/2	599/2	0.5	5/8	5/8	6/8	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
101	100	208	100b	621	300	2.0	0	0	6/8	2	1		I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
101	100	208	100b	623	302	2.5	1/2	1/2	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
102	101	209	101b	1251/2	609/2	1.5	3/8	3/8	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	210	102b	627	306	0.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
103	102	210	102b	1255/2	613/2	0.5	1/8	1/8	6/8	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
103	102	210	102b	628	307	0.5	1/4	1/4	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
103	102	210	102b	1257/2	615/2	0.5	3/8	3/8	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
103	102	210	102b	629	308	1.0	1/2	1/2	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
104	103	211	103b	630	309	1.25	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
104	103	211	103b	2525/4	1241/4	0.25	5/16	5/16	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
104	103	211	103b	1263/2	621/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	212	104b	633	312	1.25	0	0	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
105	104	212	104b	2537/4	1253/4	0.25	5/16	5/16	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	212	104b	1269/2	627/2	0.5	3/8	3/8	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	104	212	104b	635	314	0.5	1/2	1/2	6/8	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	104	212	104b	1271/2	629/2	0.5	5/8	5/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
106	105	213	105b	636	315	1.0	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
106	105	213	105b	637	316	0.5	1/4	1/4	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
106	105	213	105b	1275/2	633/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
106	105	213	105b	1277/2	635/2	0.5	5/8	5/8	6/8	2	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
107	106	214	106b	639	318	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
107	106	214	106b	640	319	0.25	1/4	1/4	6/8	2	1		V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
107	106	214	106b	2561/4	1277/4	0.25	5/16	5/16	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
