mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
78	76	118	76a	229	151	1.5	1/8	1/8	2/4	2	1	V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
78	76	118	76a	459/2	303/2	0.0	1/4	1/4	2/4	2	1	{	Eb	I										{		0	0				
79	77	119	77a	461/2	305/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
80	78	120	78a	465/2	309/2	1.5	0	0	2/4	2	1	ii6(#7)	Eb	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
80	78	120	78a	234	156	0.5	3/8	3/8	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
81	79	121	79a	469/2	313/2	2.0	0	0	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	80	122	80a	473/2	317/2	1.5	0	0	2/4	2	1	vi(#4)	Eb	I		vi(#4)		vi			#4				m	0	0	3, 0, 9		3	3
82	80	122	80a	238	160	0.5	3/8	3/8	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
83	81	123	81a	477/2	321/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	82	124	82a	481/2	325/2	2.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	83	125	83a	485/2	329/2	1.0	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
85	83	125	83a	487/2	331/2	1.0	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	84	126	84a	489/2	333/2	2.0	0	0	2/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
87	85	127	85a	493/2	337/2	2.0	0	0	2/4	2	1	I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
88	86	128	86a	497/2	341/2	1.5	0	0	2/4	2	1	ii6(#72)	Eb	I		ii6(#72)		ii		6	#72				m	0	0	-1, 3, 4, 7		2	-1
88	86	128	86a	250	172	0.5	3/8	3/8	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
89	87	129	87a	501/2	345/2	1.5	0	0	2/4	2	1	V(9)	Eb	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
89	87	129	87a	252	174	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	88	130	88a	505/2	349/2	1.5	0	0	2/4	2	1	vi(6)	Eb	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
90	88	130	88a	507/2	351/2	0.0	1/4	1/4	2/4	2	1	|DC	Eb	I									DC			0	0				
90	88	130	88a	254	176	0.5	3/8	3/8	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
91	89	131	89a	509/2	353/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	90	132	90a	513/2	357/2	2.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	91	133	91a	517/2	361/2	1.0	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
93	91	133	91a	519/2	363/2	1.0	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	92	134	92a	521/2	365/2	2.0	0	0	2/4	2	1	vi|DC	Eb	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
95	93	135	93a	525/2	369/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	94	136	94a	529/2	373/2	2.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	95	137	95a	533/2	377/2	1.0	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	95	137	95a	535/2	379/2	1.0	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	96	138	96a	537/2	381/2	2.0	0	0	2/4	2	1	I|PAC}{	Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
99	97	139	97a	541/2	385/2	1.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
99	97	139	97a	543/2	387/2	0.5	1/4	1/4	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
99	97	139	97a	272	194	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	98	140	98a	545/2	389/2	2.0	0	0	2/4	2	1	I6|EC	Eb	I		I6		I		6			EC		M	0	0	4, 1, 0		0	4
101	99	141	99a	549/2	393/2	1.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
101	99	141	99a	551/2	395/2	0.5	1/4	1/4	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
101	99	141	99a	276	198	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	100	142	100a	553/2	397/2	1.5	0	0	2/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
102	100	142	100a	278	200	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	101	143	101a	557/2	401/2	1.5	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
103	101	143	101a	280	202	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	102	144	102a	561/2	405/2	1.5	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
41	39	145	102a	282	78	2.5	0	3/8	2/4	2	1	I.iv64/ii{	Eb	I		iv64/ii		iv		64		ii		{	m	0	0	2, 1, -2		1	2
43	41	147	41b	569/2	161/2	2.5	0	0	2/4	2	1	V65/ii	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
44	42	148	42b	287	83	0.5	1/8	1/8	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
44	42	148	42b	575/2	167/2	0.5	1/4	1/4	2/4	2	1	v64/ii	Eb	I		v64/ii		v		64		ii			m	0	0	4, 3, 0		3	4
44	42	148	42b	288	84	0.5	3/8	3/8	2/4	2	1	V2/ii	Eb	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
45	43	149	43b	577/2	169/2	0.5	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
45	43	149	43b	289	85	0.5	1/8	1/8	2/4	2	1	V6/ii	Eb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
45	43	149	43b	579/2	171/2	1.0	1/4	1/4	2/4	2	1	ii}	Eb	I		ii		ii						}	m	0	0	2, -1, 3		2	2
45	43	149	43b	290	86	0.0	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
46	44	150	44b	581/2	173/2	2.0	0	0	2/4	2	1	iv64	Eb	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
47	45	151	45b	585/2	177/2	2.5	0	0	2/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	46	152	46b	295	91	0.5	1/8	1/8	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
48	46	152	46b	591/2	183/2	0.5	1/4	1/4	2/4	2	1	v64	Eb	I		v64		v		64					m	0	0	2, 1, -2		1	2
48	46	152	46b	296	92	0.5	3/8	3/8	2/4	2	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	47	153	47b	593/2	185/2	0.5	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	47	153	47b	297	93	0.5	1/8	1/8	2/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
49	47	153	47b	595/2	187/2	1.0	1/4	1/4	2/4	2	1	I}	Eb	I		I		I						}	M	0	0	0, 4, 1		0	0
49	47	153	47b	298	94	0.0	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
50	48	154	48b	597/2	189/2	2.0	0	0	2/4	2	1	V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
51	49	155	49b	601/2	193/2	2.0	0	0	2/4	2	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
52	50	156	50b	605/2	197/2	2.0	0	0	2/4	2	1	i	Eb	I		i		i							m	0	0	0, -3, 1		0	0
53	51	157	51b	609/2	201/2	2.0	0	0	2/4	2	1	V2/V	Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
54	52	158	52b	613/2	205/2	2.0	0	0	2/4	2	1	V7/V	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
55	53	159	53b	617/2	209/2	2.0	0	0	2/4	2	1	v64	Eb	I		v64		v		64					m	0	0	2, 1, -2		1	2
56	54	160	54b	621/2	213/2	2.0	0	0	2/4	2	1	vi.iv	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
57	55	161	55b	625/2	217/2	2.0	0	0	2/4	2	1	V2}	Eb	vi		V2		V		2				}	Mm7	0	1	-1, 1, 5, 2		1	-1
57	55	161	55b	314	110	0.0	3/8	3/8	2/4	2	1	{	Eb	vi										{		0	1				
58	56	162	56b	629/2	221/2	0.5	0	0	2/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
58	56	162	56b	315	111	0.5	1/8	1/8	2/4	2	1	V64	Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
58	56	162	56b	631/2	223/2	0.5	1/4	1/4	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
58	56	162	56b	316	112	0.5	3/8	3/8	2/4	2	1	V65	Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
59	57	163	57b	633/2	225/2	0.5	0	0	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
59	57	163	57b	317	113	0.5	1/8	1/8	2/4	2	1	V64	Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
59	57	163	57b	635/2	227/2	0.5	1/4	1/4	2/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
59	57	163	57b	318	114	0.5	3/8	3/8	2/4	2	1	V2	Eb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
60	58	164	58b	637/2	229/2	0.5	0	0	2/4	2	1	i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
60	58	164	58b	319	115	0.5	1/8	1/8	2/4	2	1	V64	Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
60	58	164	58b	639/2	231/2	0.5	1/4	1/4	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
60	58	164	58b	320	116	0.5	3/8	3/8	2/4	2	1	V65	Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
61	59	165	59b	641/2	233/2	0.5	0	0	2/4	2	1	i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
61	59	165	59b	321	117	0.5	1/8	1/8	2/4	2	1	It6	Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
61	59	165	59b	643/2	235/2	1.0	1/4	1/4	2/4	2	1	V|HC}	Eb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
62	60	166	60b	645/2	237/2	0.5	0	0	2/4	2	1	V65/V	Eb	vi		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
62	60	166	60b	323	119	2.0	1/8	1/8	2/4	2	1	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
63	61	167	61b	325	121	1.5	1/8	1/8	2/4	2	1	I.V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	61	167	61b	326	122	0.0	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
64	62	168	62b	653/2	245/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
65	63	169	63b	657/2	249/2	2.0	0	0	2/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
66	64	170	64b	661/2	253/2	0.5	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
66	64	170	64b	331	127	0.5	1/8	1/8	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	64	170	64b	663/2	255/2	0.5	1/4	1/4	2/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
66	64	170	64b	332	128	0.5	3/8	3/8	2/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
67	65	171	65b	665/2	257/2	0.5	0	0	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
67	65	171	65b	333	129	0.5	1/8	1/8	2/4	2	1	viio	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
67	65	171	65b	667/2	259/2	3.0	1/4	1/4	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
69	67	173	67b	673/2	265/2	2.0	0	0	2/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
70	68	174	68b	677/2	269/2	0.5	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
70	68	174	68b	339	135	0.5	1/8	1/8	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
70	68	174	68b	679/2	271/2	0.5	1/4	1/4	2/4	2	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
70	68	174	68b	340	136	0.5	3/8	3/8	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
71	69	175	69b	681/2	273/2	0.5	0	0	2/4	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
71	69	175	69b	341	137	1.5	1/8	1/8	2/4	2	1	V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
71	69	175	69b	342	138	0.0	3/8	3/8	2/4	2	1	{	Eb	I										{		0	0				
72	70	176	70b	685/2	277/2	2.0	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
73	71	177	71b	689/2	281/2	2.0	0	0	2/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
74	72	178	72b	693/2	285/2	2.0	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
75	73	179	73b	697/2	289/2	2.0	0	0	2/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	74	180	74b	701/2	293/2	1.0	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
76	74	180	74b	703/2	295/2	1.0	1/4	1/4	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
77	75	181	75b	705/2	297/2	2.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
78	76	182	76b	709/2	301/2	0.5	0	0	2/4	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
78	76	182	76b	355	151	1.5	1/8	1/8	2/4	2	1	V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
78	76	182	76b	711/2	303/2	0.0	1/4	1/4	2/4	2	1	{	Eb	I										{		0	0				
79	77	183	77b	713/2	305/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
80	78	184	78b	717/2	309/2	1.5	0	0	2/4	2	1	ii6(#7)	Eb	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
80	78	184	78b	360	156	0.5	3/8	3/8	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
81	79	185	79b	721/2	313/2	2.0	0	0	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	80	186	80b	725/2	317/2	1.5	0	0	2/4	2	1	vi(#4)	Eb	I		vi(#4)		vi			#4				m	0	0	3, 0, 9		3	3
82	80	186	80b	364	160	0.5	3/8	3/8	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
83	81	187	81b	729/2	321/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	82	188	82b	733/2	325/2	2.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	83	189	83b	737/2	329/2	1.0	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
85	83	189	83b	739/2	331/2	1.0	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	84	190	84b	741/2	333/2	2.0	0	0	2/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
87	85	191	85b	745/2	337/2	2.0	0	0	2/4	2	1	I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
88	86	192	86b	749/2	341/2	1.5	0	0	2/4	2	1	ii6(#72)	Eb	I		ii6(#72)		ii		6	#72				m	0	0	-1, 3, 4, 7		2	-1
88	86	192	86b	376	172	0.5	3/8	3/8	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
89	87	193	87b	753/2	345/2	1.5	0	0	2/4	2	1	V(9)	Eb	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
89	87	193	87b	378	174	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	88	194	88b	757/2	349/2	1.5	0	0	2/4	2	1	vi(6)	Eb	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
90	88	194	88b	759/2	351/2	0.0	1/4	1/4	2/4	2	1	|DC	Eb	I									DC			0	0				
90	88	194	88b	380	176	0.5	3/8	3/8	2/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
91	89	195	89b	761/2	353/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	90	196	90b	765/2	357/2	2.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	91	197	91b	769/2	361/2	1.0	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
93	91	197	91b	771/2	363/2	1.0	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	92	198	92b	773/2	365/2	2.0	0	0	2/4	2	1	vi|DC	Eb	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
95	93	199	93b	777/2	369/2	2.0	0	0	2/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	94	200	94b	781/2	373/2	2.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	95	201	95b	785/2	377/2	1.0	0	0	2/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	95	201	95b	787/2	379/2	1.0	1/4	1/4	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	96	202	96b	789/2	381/2	2.0	0	0	2/4	2	1	I|PAC}{	Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
99	97	203	97b	793/2	385/2	1.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
99	97	203	97b	795/2	387/2	0.5	1/4	1/4	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
99	97	203	97b	398	194	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	98	204	98b	797/2	389/2	2.0	0	0	2/4	2	1	I6|EC	Eb	I		I6		I		6			EC		M	0	0	4, 1, 0		0	4
101	99	205	99b	801/2	393/2	1.0	0	0	2/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
101	99	205	99b	803/2	395/2	0.5	1/4	1/4	2/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
101	99	205	99b	402	198	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	100	206	100b	805/2	397/2	1.5	0	0	2/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
102	100	206	100b	404	200	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	101	207	101b	809/2	401/2	1.5	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
103	101	207	101b	406	202	0.5	3/8	3/8	2/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	102	208	102b	813/2	405/2	1.5	0	0	2/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
