mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
38	37	95	37b	186	74	0.5	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
39	38	96	38b	373/2	149/2	1.0	0	0	2/4	2	1	I|PAC}	C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
39	38	96	38b	375/2	151/2	1.0	1/4	1/4	2/4	2	1	IV6{	C	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
40	39	97	39b	377/2	153/2	1.0	0	0	2/4	2	1	I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
40	39	97	39b	379/2	155/2	1.0	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
41	40	98	40b	381/2	157/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
41	40	98	40b	383/2	159/2	1.0	1/4	1/4	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	41	99	41b	385/2	161/2	1.0	0	0	2/4	2	1	I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
42	41	99	41b	387/2	163/2	1.0	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
43	42	100	42b	389/2	165/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
43	42	100	42b	391/2	167/2	1.0	1/4	1/4	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
44	43	101	43b	393/2	169/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
44	43	101	43b	395/2	171/2	1.0	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
45	44	102	44b	397/2	173/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	44	102	44b	399/2	175/2	1.0	1/4	1/4	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	45	103	45b	401/2	177/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	45	103	45b	403/2	179/2	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	104	46b	405/2	181/2	2.0	0	0	2/4	2	1	I|PAC}{	C	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
48	47	105	47b	409/2	185/2	1.0	0	0	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
48	47	105	47b	411/2	187/2	0.5	1/4	1/4	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	47	105	47b	206	94	0.5	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
49	48	106	48b	413/2	189/2	2.0	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
50	49	107	49b	417/2	193/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	49	107	49b	419/2	195/2	1.0	1/4	1/4	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
51	50	108	50b	421/2	197/2	2.0	0	0	2/4	2	1	I|PAC}{	C	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
52	51	109	51b	425/2	201/2	1.0	0	0	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
52	51	109	51b	427/2	203/2	0.5	1/4	1/4	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
52	51	109	51b	214	102	0.5	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
53	52	110	52b	429/2	205/2	2.0	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	111	53b	433/2	209/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	53	111	53b	435/2	211/2	1.0	1/4	1/4	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
55	54	112	54b	437/2	213/2	1.0	0	0	2/4	2	1	I|PAC}	C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
55	54	112	54b	439/2	215/2	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	113	55b	441/2	217/2	1.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
56	55	113	55b	443/2	219/2	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	56	114	56b	445/2	221/2	4.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
58	56	115	56b	224	112	0.0	0	3/8	2/4	2	1	{	C	V										{		0	0				
60	58	117	58a	453/2	229/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
60	58	117	58a	455/2	231/2	0.5	1/4	1/4	2/4	2	1	vii%7/V	C	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
60	58	117	58a	228	116	0.5	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
61	59	118	59a	457/2	233/2	2.0	0	0	2/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
62	60	119	60a	461/2	237/2	1.0	0	0	2/4	2	1	vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
62	60	119	60a	463/2	239/2	0.5	1/4	1/4	2/4	2	1	#viio7/iii	C	V		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
62	60	119	60a	232	120	0.5	3/8	3/8	2/4	2	1	iii	C	V		iii		iii							m	0	0	4, 1, 5		4	4
63	61	120	61a	465/2	241/2	1.0	0	0	2/4	2	1	V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
63	61	120	61a	467/2	243/2	1.0	1/4	1/4	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
64	62	121	62a	469/2	245/2	1.5	0	0	2/4	2	1	vi.i	C	vi		i		i							m	0	1	0, -3, 1		0	0
64	62	121	62a	236	124	2.5	3/8	3/8	2/4	2	1	V}{	C	vi		V		V						}{	M	0	1	1, 5, 2		1	1
66	64	123	64a	477/2	253/2	1.0	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
66	64	123	64a	479/2	255/2	0.5	1/4	1/4	2/4	2	1	#viio43/v	C	vi		#viio43/v		#vii	o	43		v			o7	0	1	0, -3, 6, 3		6	0
66	64	123	64a	240	128	0.5	3/8	3/8	2/4	2	1	v6	C	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
67	65	124	65a	481/2	257/2	2.0	0	0	2/4	2	1	III	C	vi		III		III							M	0	1	-3, 1, -2		-3	-3
68	66	125	66a	485/2	261/2	1.0	0	0	2/4	2	1	VI	C	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
68	66	125	66a	487/2	263/2	0.5	1/4	1/4	2/4	2	1	vii%43/III	C	vi		vii%43/III		vii	%	43		III			%7	0	1	-4, 0, 2, -1		2	-4
68	66	125	66a	244	132	0.5	3/8	3/8	2/4	2	1	III6	C	vi		III6		III		6					M	0	1	1, -2, -3		-3	1
69	67	126	67a	489/2	265/2	2.0	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
70	68	127	68a	493/2	269/2	1.0	0	0	2/4	2	1	iv	C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
70	68	127	68a	495/2	271/2	0.5	1/4	1/4	2/4	2	1	#viio43	C	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
70	68	127	68a	248	136	0.5	3/8	3/8	2/4	2	1	i6	C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
71	69	128	69a	497/2	273/2	2.0	0	0	2/4	2	1	It6	C	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
72	70	129	70a	501/2	277/2	2.0	0	0	2/4	2	1	V|HC	C	vi		V		V					HC		M	0	1	1, 5, 2		1	1
73	71	130	71a	505/2	281/2	2.0	0	0	2/4	2	1	It6	C	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
74	72	131	72a	509/2	285/2	0.5	0	0	2/4	2	1	V[V|HC}	C	vi	V	V		V					HC	}	M	0	1	1, 5, 2		1	1
74	72	131	72a	255	143	0.5	1/8	1/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
74	72	131	72a	511/2	287/2	0.5	1/4	1/4	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
74	72	131	72a	256	144	0.5	3/8	3/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
75	73	132	73a	513/2	289/2	0.5	0	0	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
75	73	132	73a	257	145	0.5	1/8	1/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
75	73	132	73a	515/2	291/2	0.5	1/4	1/4	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
75	73	132	73a	258	146	0.5	3/8	3/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
76	74	133	74a	517/2	293/2	0.5	0	0	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
76	74	133	74a	259	147	0.5	1/8	1/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
76	74	133	74a	519/2	295/2	0.5	1/4	1/4	2/4	2	1	V	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
76	74	133	74a	260	148	0.5	3/8	3/8	2/4	2	1	i	C	vi	V	i		i							m	0	1	0, -3, 1		0	0
77	75	134	75a	521/2	297/2	3.5	0	0	2/4	2	1	V]	C	vi	V	V		V							M	0	1	1, 5, 2		1	1
78	76	135	76a	264	152	0.5	3/8	3/8	2/4	2	1	I.V/iii{	C	I		V/iii		V				iii		{	M	0	0	5, 9, 6		5	5
79	77	136	77a	529/2	305/2	1.0	0	0	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
79	77	136	77a	531/2	307/2	1.0	1/4	1/4	2/4	2	1	iii	C	I		iii		iii							m	0	0	4, 1, 5		4	4
80	78	137	78a	533/2	309/2	1.0	0	0	2/4	2	1	#viio/iii	C	I		#viio/iii		#vii	o			iii			o	0	0	9, 6, 3		9	9
80	78	137	78a	535/2	311/2	1.0	1/4	1/4	2/4	2	1	V7/iii	C	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
81	79	138	79a	537/2	313/2	0.5	0	0	2/4	2	1	iii	C	I		iii		iii							m	0	0	4, 1, 5		4	4
81	79	138	79a	269	157	1.5	1/8	1/8	2/4	2	1	iio/ii	C	I		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
82	80	139	80a	541/2	317/2	2.0	0	0	2/4	2	1	V2/ii	C	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
83	81	140	81a	545/2	321/2	1.0	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
83	81	140	81a	547/2	323/2	1.0	1/4	1/4	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
84	82	141	82a	549/2	325/2	1.0	0	0	2/4	2	1	#viio/ii	C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
84	82	141	82a	551/2	327/2	1.0	1/4	1/4	2/4	2	1	V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
85	83	142	83a	553/2	329/2	2.0	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
86	84	143	84a	557/2	333/2	2.0	0	0	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	85	144	85a	561/2	337/2	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
87	85	144	85a	563/2	339/2	1.0	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
88	86	145	86a	565/2	341/2	1.0	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
88	86	145	86a	567/2	343/2	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	87	146	87a	569/2	345/2	1.0	0	0	2/4	2	1	I6}{	C	I		I6		I		6				}{	M	0	0	4, 1, 0		0	4
89	87	146	87a	571/2	347/2	1.0	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
90	88	147	88a	573/2	349/2	1.0	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
90	88	147	88a	575/2	351/2	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	89	148	89a	577/2	353/2	1.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
91	89	148	89a	579/2	355/2	0.5	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	89	148	89a	290	178	0.5	3/8	3/8	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
92	90	149	90a	581/2	357/2	2.0	0	0	2/4	2	1	V|HC}	C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
93	91	150	91a	585/2	361/2	2.0	0	0	2/4	2	1	I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
94	92	151	92a	589/2	365/2	2.0	0	0	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
95	93	152	93a	593/2	369/2	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	93	152	93a	595/2	371/2	1.0	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
96	94	153	94a	597/2	373/2	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	94	153	94a	599/2	375/2	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
97	95	154	95a	601/2	377/2	0.5	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
97	95	154	95a	301	189	0.5	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	95	154	95a	603/2	379/2	0.5	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	95	154	95a	302	190	0.5	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
98	96	155	96a	605/2	381/2	2.0	0	0	2/4	2	1	I[I|PAC}	C	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
98	96	155	96a	304	192	0.0	3/8	3/8	2/4	2	1	{	C	I	I									{		0	0				
99	97	156	97a	609/2	385/2	2.0	0	0	2/4	2	1	V7/IV	C	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
100	98	157	98a	613/2	389/2	4.0	0	0	2/4	2	1	IV	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
102	100	159	100a	621/2	397/2	2.0	0	0	2/4	2	1	I]	C	I	I	I		I							M	0	0	0, 4, 1		0	0
103	101	160	101a	625/2	401/2	2.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	102	161	102a	629/2	405/2	3.5	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
105	103	162	103a	318	206	0.5	3/8	3/8	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
106	104	163	104a	637/2	413/2	1.0	0	0	2/4	2	1	V|HC}{	C	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
106	104	163	104a	639/2	415/2	0.5	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
106	104	163	104a	320	208	0.5	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
107	105	164	105a	641/2	417/2	0.5	0	0	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
107	105	164	105a	321	209	0.5	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
107	105	164	105a	643/2	419/2	0.5	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	105	164	105a	322	210	0.5	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
108	106	165	106a	645/2	421/2	1.0	0	0	2/4	2	1	V|HC}{	C	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
108	106	165	106a	647/2	423/2	0.5	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
108	106	165	106a	324	212	0.5	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
109	107	166	107a	649/2	425/2	0.5	0	0	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
109	107	166	107a	325	213	0.5	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
109	107	166	107a	651/2	427/2	0.5	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
109	107	166	107a	326	214	0.5	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
110	108	167	108a	653/2	429/2	4.0	0	0	2/4	2	1	V|HC}	C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
110	108	167	108a	328	216	0.0	3/8	3/8	2/4	2	1	{	C	I										{		0	0				
112	110	169	110a	661/2	437/2	1.0	0	0	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
112	110	169	110a	663/2	439/2	0.5	1/4	1/4	2/4	2	1	viio6/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
112	110	169	110a	332	220	0.5	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
113	111	170	111a	665/2	441/2	2.0	0	0	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
114	112	171	112a	669/2	445/2	1.0	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
114	112	171	112a	671/2	447/2	0.5	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	112	171	112a	336	224	2.5	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	114	173	114a	677/2	453/2	1.0	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
116	114	173	114a	679/2	455/2	0.5	1/4	1/4	2/4	2	1	viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
116	114	173	114a	340	228	0.5	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
117	115	174	115a	681/2	457/2	1.0	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
117	115	174	115a	683/2	459/2	1.0	1/4	1/4	2/4	2	1	viio/V	C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
118	116	175	116a	685/2	461/2	1.5	0	0	2/4	2	1	V|HC}	C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
118	116	175	116a	344	232	0.5	3/8	3/8	2/4	2	1	i	C	I		i		i							m	0	0	0, -3, 1		0	0
119	117	176	117a	689/2	465/2	1.5	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
119	117	176	117a	346	234	0.5	3/8	3/8	2/4	2	1	i	C	I		i		i							m	0	0	0, -3, 1		0	0
120	118	177	118a	693/2	469/2	2.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
120	118	177	118a	347	235	0.0	1/8	1/8	2/4	2	1	{	C	I										{		0	0				
121	119	178	119a	697/2	473/2	0.5	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
121	119	178	119a	349	237	0.5	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
121	119	178	119a	699/2	475/2	0.5	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
121	119	178	119a	350	238	0.5	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
122	120	179	120a	701/2	477/2	0.5	0	0	2/4	2	1	vi|DC	C	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
122	120	179	120a	351	239	0.5	1/8	1/8	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
122	120	179	120a	703/2	479/2	0.5	1/4	1/4	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
122	120	179	120a	352	240	0.5	3/8	3/8	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
123	121	180	121a	705/2	481/2	0.5	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
123	121	180	121a	353	241	0.5	1/8	1/8	2/4	2	1	viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
123	121	180	121a	707/2	483/2	0.5	1/4	1/4	2/4	2	1	vi6	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
123	121	180	121a	354	242	0.5	3/8	3/8	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
124	122	181	122a	709/2	485/2	0.5	0	0	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
124	122	181	122a	355	243	0.5	1/8	1/8	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
124	122	181	122a	711/2	487/2	0.5	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
124	122	181	122a	356	244	0.5	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
125	123	182	123a	713/2	489/2	1.0	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
125	123	182	123a	715/2	491/2	0.5	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
125	123	182	123a	358	246	0.5	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
126	124	183	124a	717/2	493/2	1.0	0	0	2/4	2	1	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
126	124	183	124a	719/2	495/2	1.0	1/4	1/4	2/4	2	1	IV6{	C	I		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
127	125	184	125a	721/2	497/2	1.0	0	0	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
127	125	184	125a	723/2	499/2	1.0	1/4	1/4	2/4	2	1	ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
128	126	185	126a	725/2	501/2	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
128	126	185	126a	727/2	503/2	1.0	1/4	1/4	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
129	127	186	127a	729/2	505/2	1.0	0	0	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
129	127	186	127a	731/2	507/2	1.0	1/4	1/4	2/4	2	1	ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
130	128	187	128a	733/2	509/2	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
130	128	187	128a	735/2	511/2	1.0	1/4	1/4	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
131	129	188	129a	737/2	513/2	1.0	0	0	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
131	129	188	129a	739/2	515/2	1.0	1/4	1/4	2/4	2	1	ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
132	130	189	130a	741/2	517/2	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
132	130	189	130a	743/2	519/2	1.0	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
133	131	190	131a	745/2	521/2	1.0	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
133	131	190	131a	747/2	523/2	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	132	191	132a	749/2	525/2	1.5	0	0	2/4	2	1	I|EC}	C	I		I		I					EC	}	M	0	0	0, 4, 1		0	0
134	132	191	132a	376	264	0.5	3/8	3/8	2/4	2	1	i	C	I		i		i							m	0	0	0, -3, 1		0	0
135	133	192	133a	753/2	529/2	1.5	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
135	133	192	133a	378	266	0.5	3/8	3/8	2/4	2	1	i64	C	I		i64		i		64					m	0	0	1, 0, -3		0	1
136	134	193	134a	757/2	533/2	6.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
137	135	194	135a	382	270	0.0	3/8	3/8	2/4	2	1	{	C	I										{		0	0				
139	137	196	137a	769/2	545/2	1.0	0	0	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
139	137	196	137a	771/2	547/2	0.5	1/4	1/4	2/4	2	1	viio/V	C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
139	137	196	137a	386	274	0.5	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
140	138	197	138a	773/2	549/2	1.0	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
140	138	197	138a	775/2	551/2	0.5	1/4	1/4	2/4	2	1	#viio/iii	C	I		#viio/iii		#vii	o			iii			o	0	0	9, 6, 3		9	9
140	138	197	138a	388	276	0.5	3/8	3/8	2/4	2	1	iii	C	I		iii		iii							m	0	0	4, 1, 5		4	4
141	139	198	139a	777/2	553/2	1.0	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
