mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
93	93	139	93a	208	139	0.5	1/4	1/4	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
94	94	140	94a	417/2	279/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
94	94	140	94a	419/2	281/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	95	141	95a	210	141	0.5	0	0	3/8	2	1	vi|DC	Eb	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
95	95	141	95a	421/2	283/2	0.5	1/8	1/8	3/8	2	1	I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
95	95	141	95a	211	142	0.5	1/4	1/4	3/8	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
96	96	142	96a	423/2	285/2	1.5	0	0	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	97	143	97a	213	144	1.0	0	0	3/8	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
97	97	143	97a	214	145	0.5	1/4	1/4	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
98	98	144	98a	429/2	291/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
98	98	144	98a	431/2	293/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	145	99a	216	147	0.5	0	0	3/8	2	1	#viio65/ii|EC	Eb	I		#viio65/ii		#vii	o	65		ii	EC		o7	0	0	4, 1, -2, 7		7	4
99	99	145	99a	433/2	295/2	0.5	1/8	1/8	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
99	99	145	99a	217	148	0.5	1/4	1/4	3/8	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
100	100	146	100a	435/2	297/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
100	100	146	100a	437/2	299/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	101	147	101a	219	150	0.5	0	0	3/8	2	1	#viio65/ii|EC	Eb	I		#viio65/ii		#vii	o	65		ii	EC		o7	0	0	4, 1, -2, 7		7	4
101	101	147	101a	439/2	301/2	0.5	1/8	1/8	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
101	101	147	101a	220	151	0.5	1/4	1/4	3/8	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
102	102	148	102a	441/2	303/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
102	102	148	102a	443/2	305/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	149	103a	222	153	1.0	0	0	3/8	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
103	103	149	103a	223	154	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	104	150	104a	447/2	309/2	0.5	0	0	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
104	104	150	104a	224	155	0.5	1/8	1/8	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	104	150	104a	449/2	311/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	105	151	105a	225	156	5.0	0	0	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
47	47	153	47b	228	69	0.0	0	0	3/8	2	1	{	Eb	V										{		0	0				
48	48	154	48b	230	71	0.5	1/8	1/8	3/8	2	1	I.V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
48	48	154	48b	461/2	143/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	155	49b	231	72	2.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	50	156	50b	233	74	0.5	1/8	1/8	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	156	50b	467/2	149/2	0.5	1/4	1/4	3/8	2	1	V(6#4)	Eb	I		V(6#4)		V			6#4				M	0	0	1, 5, 7, 4		1	1
51	51	157	51b	234	75	2.0	0	0	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	158	52b	236	77	0.5	1/8	1/8	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
52	52	158	52b	473/2	155/2	0.5	1/4	1/4	3/8	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
53	53	159	53b	237	78	1.5	0	0	3/8	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
54	54	160	54b	477/2	159/2	1.5	0	0	3/8	2	1	It6	Eb	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
55	55	161	55b	240	81	4.0	0	0	3/8	2	1	V}	Eb	I		V		V						}	M	0	0	1, 5, 2		1	1
55	55	161	55b	481/2	163/2	0.0	1/8	1/8	3/8	2	1	|HC	Eb	I									HC			0	0				
57	57	163	57b	244	85	2.0	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	165	59b	246	87	4.5	0	0	3/8	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
62	62	168	62b	501/2	183/2	0.5	0	0	3/8	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
62	62	168	62b	251	92	0.5	1/8	1/8	3/8	2	1	vi7	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
62	62	168	62b	503/2	185/2	0.5	1/4	1/4	3/8	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
63	63	169	63b	252	93	0.5	0	0	3/8	2	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	63	169	63b	505/2	187/2	0.5	1/8	1/8	3/8	2	1	vi64	Eb	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
63	63	169	63b	253	94	0.5	1/4	1/4	3/8	2	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
64	64	170	64b	507/2	189/2	0.5	0	0	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
64	64	170	64b	254	95	0.5	1/8	1/8	3/8	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
64	64	170	64b	509/2	191/2	0.5	1/4	1/4	3/8	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
65	65	171	65b	255	96	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	65	171	65b	256	97	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	172	66b	513/2	195/2	1.5	0	0	3/8	2	1	I|IAC}{	Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
67	67	173	67b	258	99	1.5	0	0	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
68	68	174	68b	519/2	201/2	1.5	0	0	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
69	69	175	69b	261	102	1.5	0	0	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	70	176	70b	525/2	207/2	1.0	0	0	3/8	2	1	I|PAC	Eb	I		I		I					PAC		M	0	0	0, 4, 1		0	0
70	70	176	70b	527/2	209/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	71	177	71b	264	105	0.5	0	0	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
71	71	177	71b	529/2	211/2	0.5	1/8	1/8	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	177	71b	265	106	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	178	72b	531/2	213/2	1.0	0	0	3/8	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
72	72	178	72b	533/2	215/2	2.0	1/4	1/4	3/8	2	1	V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
74	74	180	74b	537/2	219/2	3.0	0	0	3/8	2	1	IV6{	Eb	I		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
76	76	182	76b	543/2	225/2	1.5	0	0	3/8	2	1	V43/IV	Eb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
77	77	183	77b	273	114	1.5	0	0	3/8	2	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
78	78	184	78b	549/2	231/2	1.0	0	0	3/8	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
78	78	184	78b	551/2	233/2	0.5	1/4	1/4	3/8	2	1	V/ii	Eb	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
79	79	185	79b	276	117	1.0	0	0	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
79	79	185	79b	277	118	0.5	1/4	1/4	3/8	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
80	80	186	80b	555/2	237/2	1.0	0	0	3/8	2	1	V43/ii	Eb	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
80	80	186	80b	557/2	239/2	0.5	1/4	1/4	3/8	2	1	V65/ii	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
81	81	187	81b	279	120	1.0	0	0	3/8	2	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
81	81	187	81b	280	121	0.5	1/4	1/4	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
82	82	188	82b	561/2	243/2	1.0	0	0	3/8	2	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
82	82	188	82b	563/2	245/2	0.5	1/4	1/4	3/8	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	83	189	83b	282	123	1.5	0	0	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
84	84	190	84b	567/2	249/2	3.0	0	0	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	86	192	86b	573/2	255/2	1.0	0	0	3/8	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
86	86	192	86b	575/2	257/2	2.0	1/4	1/4	3/8	2	1	V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
88	88	194	88b	579/2	261/2	2.0	0	0	3/8	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
89	89	195	89b	583/2	265/2	1.0	1/8	1/8	3/8	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
90	90	196	90b	585/2	267/2	2.0	0	0	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	197	91b	589/2	271/2	1.0	1/8	1/8	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
92	92	198	92b	591/2	273/2	1.5	0	0	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
93	93	199	93b	297	138	1.0	0	0	3/8	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
93	93	199	93b	298	139	0.5	1/4	1/4	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
94	94	200	94b	597/2	279/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
94	94	200	94b	599/2	281/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	95	201	95b	300	141	0.5	0	0	3/8	2	1	vi|DC	Eb	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
95	95	201	95b	601/2	283/2	0.5	1/8	1/8	3/8	2	1	I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
95	95	201	95b	301	142	0.5	1/4	1/4	3/8	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
96	96	202	96b	603/2	285/2	1.5	0	0	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	97	203	97b	303	144	1.0	0	0	3/8	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
97	97	203	97b	304	145	0.5	1/4	1/4	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
98	98	204	98b	609/2	291/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
98	98	204	98b	611/2	293/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	205	99b	306	147	0.5	0	0	3/8	2	1	#viio65/ii|EC	Eb	I		#viio65/ii		#vii	o	65		ii	EC		o7	0	0	4, 1, -2, 7		7	4
99	99	205	99b	613/2	295/2	0.5	1/8	1/8	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
99	99	205	99b	307	148	0.5	1/4	1/4	3/8	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
100	100	206	100b	615/2	297/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
100	100	206	100b	617/2	299/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	101	207	101b	309	150	0.5	0	0	3/8	2	1	#viio65/ii|EC	Eb	I		#viio65/ii		#vii	o	65		ii	EC		o7	0	0	4, 1, -2, 7		7	4
101	101	207	101b	619/2	301/2	0.5	1/8	1/8	3/8	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
101	101	207	101b	310	151	0.5	1/4	1/4	3/8	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
102	102	208	102b	621/2	303/2	1.0	0	0	3/8	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
102	102	208	102b	623/2	305/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	209	103b	312	153	1.0	0	0	3/8	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
103	103	209	103b	313	154	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	104	210	104b	627/2	309/2	0.5	0	0	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
104	104	210	104b	314	155	0.5	1/8	1/8	3/8	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	104	210	104b	629/2	311/2	0.5	1/4	1/4	3/8	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	105	211	105b	315	156	3.0	0	0	3/8	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
