mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
35	35	66	35a	195	102	1.0	0	0	3/4	2	1		i(94)}	Eb	ii		i(94)	i			94			}	m	0	1	0, -1, 1	2	0	0
35	35	66	35a	196	103	4.0	1/4	1/4	3/4	2	1		i|PAC	Eb	ii		i	i					PAC		m	0	1	0, -3, 1		0	0
35	35	66	35a	393/2	207/2	0.0	3/8	3/8	3/4	2	1		{	Eb	ii									{		0	1				
36	36	67	36a	200	107	1.0	1/2	1/2	3/4	2	1		VI6	Eb	ii		VI6	VI		6					M	0	1	0, -3, -4		-4	0
37	37	68	37a	201	108	1.0	0	0	3/4	2	1		viio43(2)/V	Eb	ii		viio43(2)/V	vii	o	43	2	V			o7	0	1	0, -3, 1, 3		6	0
37	37	68	37a	202	109	2.0	1/4	1/4	3/4	2	1		viio43/V	Eb	ii		viio43/V	vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
38	38	69	38a	204	111	3.0	0	0	3/4	2	1		IV.V6(6#2)	Eb	IV		V6(6#2)	V		6	6#2				M	0	0	10, 4, 1		1	10
39	39	70	39a	207	114	1.0	0	0	3/4	2	1		V+6	Eb	IV		V+6	V	+	6					+	0	0	5, 9, 1		1	5
39	39	70	39a	208	115	2.0	1/4	1/4	3/4	2	1		V6(6)	Eb	IV		V6(6)	V		6	6				M	0	0	5, 4, 1		1	5
40	40	71	40a	210	117	2.0	0	0	3/4	2	1		I	Eb	IV		I	I							M	0	0	0, 4, 1		0	0
40	40	71	40a	212	119	1.0	1/2	1/2	3/4	2	1		#viio/ii	Eb	IV		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
41	41	72	41a	213	120	1.0	0	0	3/4	2	1		V43	Eb	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	41	72	41a	214	121	1.0	1/4	1/4	3/4	2	1		V2	Eb	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
41	41	72	41a	215	122	1.0	1/2	1/2	3/4	2	1		I6	Eb	IV		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	73	42a	216	123	1.0	0	0	3/4	2	1		ii6	Eb	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	73	42a	217	124	1.0	1/4	1/4	3/4	2	1		V(64)	Eb	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
42	42	73	42a	218	125	1.0	1/2	1/2	3/4	2	1		V7	Eb	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	74	43a	219	126	3.0	0	0	3/4	2	1		I|PAC}{	Eb	IV		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
44	44	75	44a	222	129	3.0	0	0	3/4	2	1		V43/vi	Eb	IV		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
45	45	76	45a	225	132	3.0	0	0	3/4	2	1		vi	Eb	IV		vi	vi							m	0	0	3, 0, 4		3	3
46	46	77	46a	228	135	3.0	0	0	3/4	2	1		V43/iv	Eb	IV		V43/iv	V		43		iv			Mm7	0	0	1, -2, 0, 4		0	1
47	47	78	47a	231	138	2.0	0	0	3/4	2	1		iv	Eb	IV		iv	iv							m	0	0	-1, -4, 0		-1	-1
47	47	78	47a	233	140	1.0	1/2	1/2	3/4	2	1		I.iv6	Eb	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
48	48	79	48a	234	141	1.0	0	0	3/4	2	1		V7(4)}	Eb	I		V7(4)	V		7	4			}	Mm7	0	0	1, 0, 2, -1		1	1
48	48	79	48a	235	142	8.0	1/4	1/4	3/4	2	1		V7|HC	Eb	I		V7	V		7			HC		Mm7	0	0	1, 5, 2, -1		1	1
51	51	82	51a	243	150	4.0	0	0	3/4	2	1		I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
52	52	83	52a	247	154	1.0	1/4	1/4	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
52	52	83	52a	248	155	1.0	1/2	1/2	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
53	53	84	53a	249	156	3.0	0	0	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
54	54	85	54a	252	159	1.0	0	0	3/4	2	1		V(64)}	Eb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
54	54	85	54a	253	160	2.0	1/4	1/4	3/4	2	1		V|HC	Eb	I		V	V					HC		M	0	0	1, 5, 2		1	1
55	55	86	55a	255	162	2.0	0	0	3/4	2	1		I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
55	55	86	55a	257	164	1.0	1/2	1/2	3/4	2	1		vi6	Eb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
56	56	87	56a	258	165	1.0	0	0	3/4	2	1		V/V	Eb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
56	56	87	56a	259	166	0.5	1/4	1/4	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	87	56a	519/2	333/2	0.5	3/8	3/8	3/4	2	1		#viio7/vi	Eb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
56	56	87	56a	260	167	0.5	1/2	1/2	3/4	2	1		vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
56	56	87	56a	521/2	335/2	0.5	5/8	5/8	3/4	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
57	57	88	57a	261	168	1.0	0	0	3/4	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	88	57a	262	169	1.0	1/4	1/4	3/4	2	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
57	57	88	57a	263	170	1.0	1/2	1/2	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	89	58a	264	171	3.0	0	0	3/4	2	1		I[I|PAC}{	Eb	I	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
59	59	90	59a	267	174	3.0	0	0	3/4	2	1		viio6	Eb	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
60	60	91	60a	270	177	3.0	0	0	3/4	2	1		I	Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
61	61	92	61a	273	180	1.5	0	0	3/4	2	1		V43(9)	Eb	I	I	V43(9)	V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2
61	61	92	61a	549/2	363/2	1.5	3/8	3/8	3/4	2	1		V43	Eb	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	93	62a	276	183	1.5	0	0	3/4	2	1		I]	Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
62	62	93	62a	555/2	369/2	0.5	3/8	3/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	62	93	62a	278	185	0.5	1/2	1/2	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
62	62	93	62a	557/2	371/2	0.5	5/8	5/8	3/4	2	1		vii%7/V	Eb	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
63	63	94	63a	279	186	1.0	0	0	3/4	2	1		V(64)}	Eb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
63	63	94	63a	280	187	2.0	1/4	1/4	3/4	2	1		V|HC	Eb	I		V	V					HC		M	0	0	1, 5, 2		1	1
64	64	95	64a	282	189	2.0	0	0	3/4	2	1		I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
64	64	95	64a	284	191	0.5	1/2	1/2	3/4	2	1		viio64	Eb	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
64	64	95	64a	569/2	383/2	0.5	5/8	5/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
65	65	96	65a	285	192	0.5	0	0	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
65	65	96	65a	571/2	385/2	0.5	1/8	1/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
65	65	96	65a	286	193	2.0	1/4	1/4	3/4	2	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	66	97	66a	288	195	2.0	0	0	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	97	66a	290	197	0.5	1/2	1/2	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
66	66	97	66a	581/2	395/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	67	98	67a	291	198	0.5	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
67	67	98	67a	583/2	397/2	0.5	1/8	1/8	3/4	2	1		V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
67	67	98	67a	292	199	2.0	1/4	1/4	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
68	68	99	68a	294	201	2.5	0	0	3/4	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
68	68	99	68a	593/2	407/2	1.5	5/8	5/8	3/4	2	1		V+6/IV	Eb	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
69	69	100	69a	298	205	2.0	1/4	1/4	3/4	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
70	70	101	70a	300	207	0.5	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
70	70	101	70a	601/2	415/2	0.5	1/8	1/8	3/4	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
70	70	101	70a	301	208	1.0	1/4	1/4	3/4	2	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
70	70	101	70a	302	209	1.0	1/2	1/2	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	71	102	71a	303	210	1.0	0	0	3/4	2	1		I|PAC}{	Eb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
71	71	102	71a	304	211	0.5	1/4	1/4	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	102	71a	609/2	423/2	0.5	3/8	3/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
71	71	102	71a	305	212	0.5	1/2	1/2	3/4	2	1		V64	Eb	I		V64	V		64					M	0	0	2, 1, 5		1	2
71	71	102	71a	611/2	425/2	0.5	5/8	5/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
72	72	103	72a	306	213	2.5	0	0	3/4	2	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	72	103	72a	617/2	431/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
73	73	104	73a	309	216	1.5	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
73	73	104	73a	621/2	435/2	0.5	3/8	3/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
73	73	104	73a	311	218	0.5	1/2	1/2	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
73	73	104	73a	623/2	437/2	0.5	5/8	5/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
74	74	105	74a	312	219	2.0	0	0	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
74	74	105	74a	314	221	0.5	1/2	1/2	3/4	2	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
74	74	105	74a	629/2	443/2	0.5	5/8	5/8	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	106	75a	315	222	1.0	0	0	3/4	2	1		I(974)}	Eb	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
75	75	106	75a	316	223	0.5	1/4	1/4	3/4	2	1		I|IAC	Eb	I		I	I					IAC		M	0	0	0, 4, 1		0	0
75	75	106	75a	633/2	447/2	0.5	3/8	3/8	3/4	2	1		I6{	Eb	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
75	75	106	75a	317	224	0.5	1/2	1/2	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
75	75	106	75a	635/2	449/2	0.5	5/8	5/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
76	76	107	76a	318	225	2.5	0	0	3/4	2	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	76	107	76a	641/2	455/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
77	77	108	77a	321	228	1.0	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	77	108	77a	322	229	1.0	1/4	1/4	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
77	77	108	77a	323	230	0.5	1/2	1/2	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
77	77	108	77a	647/2	461/2	0.5	5/8	5/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
78	78	109	78a	324	231	2.0	0	0	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
78	78	109	78a	326	233	1.0	1/2	1/2	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	110	79a	327	234	1.5	0	0	3/4	2	1		I|PAC}{	Eb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
79	79	110	79a	657/2	471/2	0.5	3/8	3/8	3/4	2	1		viio/IV	Eb	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
79	79	110	79a	329	236	0.5	1/2	1/2	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	79	110	79a	659/2	473/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	80	111	80a	330	237	1.0	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	111	80a	331	238	0.5	1/4	1/4	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
80	80	111	80a	663/2	477/2	0.5	3/8	3/8	3/4	2	1		viio/IV	Eb	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
80	80	111	80a	332	239	0.5	1/2	1/2	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	80	111	80a	665/2	479/2	0.5	5/8	5/8	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	112	81a	333	240	1.0	0	0	3/4	2	1	1	I(94)}	Eb	I		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
81	81	112	81a	334	241	0.5	1/4	1/4	3/4	2	1	1	I|PAC	Eb	I		I	I					PAC		M	0	0	0, 4, 1		0	0
81	81	112	81a	669/2	483/2	0.5	3/8	3/8	3/4	2	1	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
81	81	112	81a	335	242	0.5	1/2	1/2	3/4	2	1	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
81	81	112	81a	671/2	485/2	0.5	5/8	5/8	3/4	2	1	1	viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
32	32	113	32b	336	93	1.0	0	0	3/4	2	1		ii.#viio(#4#2){	Eb	ii		#viio(#4#2)	#vii	o		#4#2			{	o	0	1	5, 7, 4		5	5
32	32	113	32b	337	94	1.0	1/4	1/4	3/4	2	1		#viio7	Eb	ii		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
32	32	113	32b	338	95	1.0	1/2	1/2	3/4	2	1		V	Eb	ii		V	V							M	0	1	1, 5, 2		1	1
33	33	114	33b	339	96	1.0	0	0	3/4	2	1		VI(64)	Eb	ii		VI(64)	VI			64				M	0	1	-4, 2, -1		-4	-4
33	33	114	33b	340	97	1.0	1/4	1/4	3/4	2	1		VI	Eb	ii		VI	VI							M	0	1	-4, 0, -3		-4	-4
33	33	114	33b	341	98	1.0	1/2	1/2	3/4	2	1		i6	Eb	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
34	34	115	34b	342	99	1.0	0	0	3/4	2	1		ii6(#7)	Eb	ii		ii6(#7)	ii		6	#7				m	0	1	-1, 3, 7		2	-1
34	34	115	34b	343	100	1.0	1/4	1/4	3/4	2	1		ii6	Eb	ii		ii6	ii		6					m	0	1	-1, 3, 2		2	-1
34	34	115	34b	344	101	1.0	1/2	1/2	3/4	2	1		V7	Eb	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
35	35	116	35b	345	102	1.0	0	0	3/4	2	1		i(94)}	Eb	ii		i(94)	i			94			}	m	0	1	0, -1, 1	2	0	0
35	35	116	35b	346	103	4.0	1/4	1/4	3/4	2	1		i|PAC	Eb	ii		i	i					PAC		m	0	1	0, -3, 1		0	0
35	35	116	35b	693/2	207/2	0.0	3/8	3/8	3/4	2	1		{	Eb	ii									{		0	1				
36	36	117	36b	350	107	1.0	1/2	1/2	3/4	2	1		VI6	Eb	ii		VI6	VI		6					M	0	1	0, -3, -4		-4	0
37	37	118	37b	351	108	1.0	0	0	3/4	2	1		viio43(2)/V	Eb	ii		viio43(2)/V	vii	o	43	2	V			o7	0	1	0, -3, 1, 3		6	0
37	37	118	37b	352	109	2.0	1/4	1/4	3/4	2	1		viio43/V	Eb	ii		viio43/V	vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
38	38	119	38b	354	111	3.0	0	0	3/4	2	1		IV.V6(6#2)	Eb	IV		V6(6#2)	V		6	6#2				M	0	0	10, 4, 1		1	10
39	39	120	39b	357	114	1.0	0	0	3/4	2	1		V+6	Eb	IV		V+6	V	+	6					+	0	0	5, 9, 1		1	5
39	39	120	39b	358	115	2.0	1/4	1/4	3/4	2	1		V6(6)	Eb	IV		V6(6)	V		6	6				M	0	0	5, 4, 1		1	5
40	40	121	40b	360	117	2.0	0	0	3/4	2	1		I	Eb	IV		I	I							M	0	0	0, 4, 1		0	0
40	40	121	40b	362	119	1.0	1/2	1/2	3/4	2	1		#viio/ii	Eb	IV		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
41	41	122	41b	363	120	1.0	0	0	3/4	2	1		V43	Eb	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	41	122	41b	364	121	1.0	1/4	1/4	3/4	2	1		V2	Eb	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
41	41	122	41b	365	122	1.0	1/2	1/2	3/4	2	1		I6	Eb	IV		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	123	42b	366	123	1.0	0	0	3/4	2	1		ii6	Eb	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	123	42b	367	124	1.0	1/4	1/4	3/4	2	1		V(64)	Eb	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
42	42	123	42b	368	125	1.0	1/2	1/2	3/4	2	1		V7	Eb	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	124	43b	369	126	3.0	0	0	3/4	2	1		I|PAC}{	Eb	IV		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
44	44	125	44b	372	129	3.0	0	0	3/4	2	1		V43/vi	Eb	IV		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
45	45	126	45b	375	132	3.0	0	0	3/4	2	1		vi	Eb	IV		vi	vi							m	0	0	3, 0, 4		3	3
46	46	127	46b	378	135	3.0	0	0	3/4	2	1		V43/iv	Eb	IV		V43/iv	V		43		iv			Mm7	0	0	1, -2, 0, 4		0	1
47	47	128	47b	381	138	2.0	0	0	3/4	2	1		iv	Eb	IV		iv	iv							m	0	0	-1, -4, 0		-1	-1
47	47	128	47b	383	140	1.0	1/2	1/2	3/4	2	1		I.iv6	Eb	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
48	48	129	48b	384	141	1.0	0	0	3/4	2	1		V7(4)}	Eb	I		V7(4)	V		7	4			}	Mm7	0	0	1, 0, 2, -1		1	1
48	48	129	48b	385	142	8.0	1/4	1/4	3/4	2	1		V7|HC	Eb	I		V7	V		7			HC		Mm7	0	0	1, 5, 2, -1		1	1
51	51	132	51b	393	150	4.0	0	0	3/4	2	1		I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
52	52	133	52b	397	154	1.0	1/4	1/4	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
52	52	133	52b	398	155	1.0	1/2	1/2	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
53	53	134	53b	399	156	3.0	0	0	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
54	54	135	54b	402	159	1.0	0	0	3/4	2	1		V(64)}	Eb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
54	54	135	54b	403	160	2.0	1/4	1/4	3/4	2	1		V|HC	Eb	I		V	V					HC		M	0	0	1, 5, 2		1	1
55	55	136	55b	405	162	2.0	0	0	3/4	2	1		I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
55	55	136	55b	407	164	1.0	1/2	1/2	3/4	2	1		vi6	Eb	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
56	56	137	56b	408	165	1.0	0	0	3/4	2	1		V/V	Eb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
56	56	137	56b	409	166	0.5	1/4	1/4	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	137	56b	819/2	333/2	0.5	3/8	3/8	3/4	2	1		#viio7/vi	Eb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
56	56	137	56b	410	167	0.5	1/2	1/2	3/4	2	1		vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
56	56	137	56b	821/2	335/2	0.5	5/8	5/8	3/4	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
57	57	138	57b	411	168	1.0	0	0	3/4	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	138	57b	412	169	1.0	1/4	1/4	3/4	2	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
57	57	138	57b	413	170	1.0	1/2	1/2	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	139	58b	414	171	3.0	0	0	3/4	2	1		I[I|PAC}{	Eb	I	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
59	59	140	59b	417	174	3.0	0	0	3/4	2	1		viio6	Eb	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
60	60	141	60b	420	177	3.0	0	0	3/4	2	1		I	Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
61	61	142	61b	423	180	1.5	0	0	3/4	2	1		V43(9)	Eb	I	I	V43(9)	V		43	9				Mm7	0	0	2, -1, 1, 5	3	1	2
61	61	142	61b	849/2	363/2	1.5	3/8	3/8	3/4	2	1		V43	Eb	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	143	62b	426	183	1.5	0	0	3/4	2	1		I]	Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
62	62	143	62b	855/2	369/2	0.5	3/8	3/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	62	143	62b	428	185	0.5	1/2	1/2	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
62	62	143	62b	857/2	371/2	0.5	5/8	5/8	3/4	2	1		vii%7/V	Eb	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
63	63	144	63b	429	186	1.0	0	0	3/4	2	1		V(64)}	Eb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
63	63	144	63b	430	187	2.0	1/4	1/4	3/4	2	1		V|HC	Eb	I		V	V					HC		M	0	0	1, 5, 2		1	1
64	64	145	64b	432	189	2.0	0	0	3/4	2	1		I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
64	64	145	64b	434	191	0.5	1/2	1/2	3/4	2	1		viio64	Eb	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
64	64	145	64b	869/2	383/2	0.5	5/8	5/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
65	65	146	65b	435	192	0.5	0	0	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
65	65	146	65b	871/2	385/2	0.5	1/8	1/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
65	65	146	65b	436	193	2.0	1/4	1/4	3/4	2	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	66	147	66b	438	195	2.0	0	0	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	147	66b	440	197	0.5	1/2	1/2	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
66	66	147	66b	881/2	395/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	67	148	67b	441	198	0.5	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
67	67	148	67b	883/2	397/2	0.5	1/8	1/8	3/4	2	1		V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
67	67	148	67b	442	199	2.0	1/4	1/4	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
68	68	149	68b	444	201	2.5	0	0	3/4	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
68	68	149	68b	893/2	407/2	1.5	5/8	5/8	3/4	2	1		V+6/IV	Eb	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
69	69	150	69b	448	205	2.0	1/4	1/4	3/4	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
70	70	151	70b	450	207	0.5	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
70	70	151	70b	901/2	415/2	0.5	1/8	1/8	3/4	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
70	70	151	70b	451	208	1.0	1/4	1/4	3/4	2	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
70	70	151	70b	452	209	1.0	1/2	1/2	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
