mc	mn	timesig	onset	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
37	36	4/4	15/16	2	1	1/16	1/16	1		-3	63		690
37	36	4/4	15/16	1	1	1/16	1/16	1		-2	70		671
38	37	4/4	0	2	1	1/16	1/16	1		0	60		700
38	37	4/4	0	1	2	1/4	1/4	1		-6	66		699
38	37	4/4	0	1	1	1/8	1/8	1		-3	75		691
38	37	4/4	1/16	2	1	1/16	1/16	1		-3	63		701
38	37	4/4	1/8	2	1	1/16	1/16	1		0	60		702
38	37	4/4	1/8	1	1	1/8	1/8	1	1	-4	68		692
38	37	4/4	3/16	2	1	1/16	1/16	1		-3	63		703
38	37	4/4	1/4	2	1	1/8	1/8	1		-5	61		704
38	37	4/4	1/4	1	1	1/16	1/16	1		-1	65		693
38	37	4/4	1/4	1	1	1/16	1/16	1	-1	-4	68		693
38	37	4/4	5/16	1	1	1/16	1/16	1		1	67		694
38	37	4/4	5/16	1	1	1/16	1/16	1		-2	70		694
38	37	4/4	3/8	2	1	1/8	1/8	1		-2	58		705
38	37	4/4	3/8	1	1	1/16	1/16	1		-4	68		695
38	37	4/4	3/8	1	1	1/16	1/16	1		0	72		695
38	37	4/4	7/16	1	1	1/16	1/16	1		-2	70		696
38	37	4/4	7/16	1	1	1/16	1/16	1		-5	73		696
38	37	4/4	1/2	2	1	1/16	1/16	1		-3	63		706
38	37	4/4	1/2	1	1	1/4	1/4	1		-4	68		697
38	37	4/4	1/2	1	1	1/4	1/4	1		0	72		697
38	37	4/4	9/16	2	1	1/16	1/16	1		2	62		707
38	37	4/4	5/8	2	1	1/16	1/16	1		-3	63		708
38	37	4/4	11/16	2	1	1/16	1/16	1		2	62		709
38	37	4/4	3/4	2	1	1/16	1/16	1		-3	63		710
38	37	4/4	3/4	1	1	1/8	1/8	1		1	67		698
38	37	4/4	3/4	1	1	1/8	1/8	1		-2	70		698
38	37	4/4	13/16	2	1	1/16	1/16	1		-2	58		711
38	37	4/4	7/8	2	1	1/16	1/16	1		1	55		712
38	37	4/4	15/16	2	1	1/16	1/16	1		-3	51		713
39	38	4/4	0	2	1	1/16	1/16	1		-1	53		724
39	38	4/4	0	1	1	1/4	1/4	1		-4	80		714
39	38	4/4	1/16	2	1	1/16	1/16	1		0	60		725
39	38	4/4	1/8	2	1	1/16	1/16	1		-4	56		726
39	38	4/4	3/16	2	1	1/16	1/16	1		0	60		727
39	38	4/4	1/4	2	1	1/16	1/16	1		-4	56		728
39	38	4/4	1/4	1	1	1/16	1/16	1		1	79		715
39	38	4/4	5/16	2	1	1/16	1/16	1		-1	65		729
39	38	4/4	5/16	1	1	1/16	1/16	1		-1	77		716
39	38	4/4	3/8	2	1	1/16	1/16	1		-2	58		730
39	38	4/4	3/8	1	1	1/16	1/16	1		-3	75		717
39	38	4/4	7/16	2	1	1/16	1/16	1		-1	65		731
39	38	4/4	7/16	1	1	1/16	1/16	1		2	74		718
39	38	4/4	1/2	2	1	1/16	1/16	1		1	55		732
39	38	4/4	1/2	1	1	1/4	1/4	1		-5	85		719
39	38	4/4	9/16	2	1	1/16	1/16	1		-3	63		733
39	38	4/4	5/8	2	1	1/16	1/16	1		-2	58		734
39	38	4/4	11/16	2	1	1/16	1/16	1		-3	63		735
39	38	4/4	3/4	2	1	1/16	1/16	1		-5	61		736
39	38	4/4	3/4	1	1	1/16	1/16	1		0	84		720
39	38	4/4	13/16	2	1	1/16	1/16	1		-2	70		737
39	38	4/4	13/16	1	1	1/16	1/16	1		-2	82		721
39	38	4/4	7/8	2	1	1/16	1/16	1		-3	63		738
39	38	4/4	7/8	1	1	1/16	1/16	1		-4	80		722
39	38	4/4	15/16	2	1	1/16	1/16	1		-2	70		739
39	38	4/4	15/16	1	1	1/16	1/16	1		1	79		723
40	39	4/4	0	2	1	1/8	1/8	1		0	60		753
40	39	4/4	0	2	1	1/8	1/8	1		-4	68		753
40	39	4/4	0	1	1	1/16	1/16	1		-4	80		740
40	39	4/4	1/16	1	1	1/16	1/16	1		0	72		741
40	39	4/4	1/8	2	1	1/8	1/8	1		-5	61		754
40	39	4/4	1/8	2	1	1/8	1/8	1		-1	65		754
40	39	4/4	1/8	1	1	1/16	1/16	1		-2	70		742
40	39	4/4	3/16	1	1	1/16	1/16	1		-1	77		743
40	39	4/4	1/4	2	1	1/8	1/8	1		-3	51		755
40	39	4/4	1/4	2	1	1/8	1/8	1		0	60		755
40	39	4/4	1/4	1	1	1/16	1/16	1		-3	75		744
40	39	4/4	5/16	1	1	1/16	1/16	1		-4	68		745
40	39	4/4	3/8	2	1	1/8	1/8	1		-3	51		756
40	39	4/4	3/8	2	1	1/8	1/8	1		-2	58		756
40	39	4/4	3/8	1	1	1/16	1/16	1		-5	73		746
40	39	4/4	7/16	1	1	1/16	1/16	1		1	67		747
40	39	4/4	1/2	2	1	1/4	1/4	1	1	-4	56		757
40	39	4/4	1/2	2	1	1/4	1/4	1		-5	61		757
40	39	4/4	1/2	1	1	1/4	1/4	1		-2	70		748
40	39	4/4	3/4	2	1	1/8	1/8	1	-1	-4	56		758
40	39	4/4	3/4	2	1	1/8	1/8	1		0	60		758
40	39	4/4	3/4	1	1	1/16	1/16	1		-4	68		749
40	39	4/4	13/16	1	1	1/16	1/16	1		-2	70		750
40	39	4/4	7/8	1	1	1/16	1/16	1		5	71		751
40	39	4/4	15/16	1	1	1/16	1/16	1		0	72		752
41	40	4/4	0	2	1	1/8	1/8	1		4	64		771
41	40	4/4	0	2	1	1/8	1/8	1		1	67		771
41	40	4/4	1/16	1	1	1/16	1/16	1		0	72		759
41	40	4/4	1/8	1	1	1/16	1/16	1		-5	73		760
41	40	4/4	3/16	1	1	1/16	1/16	1		0	72		761
41	40	4/4	1/4	2	1	1/8	1/8	1		-1	65		772
41	40	4/4	1/4	2	1	1/8	1/8	1		-4	68		772
41	40	4/4	5/16	1	1	1/16	1/16	1		0	72		762
41	40	4/4	3/8	1	1	1/16	1/16	1		0	84		763
41	40	4/4	7/16	1	1	1/16	1/16	1		0	72		764
41	40	4/4	1/2	2	1	1/8	1/8	1		2	62		773
41	40	4/4	1/2	2	1	1/8	1/8	1		-1	65		773
41	40	4/4	9/16	1	1	1/16	1/16	1		-2	70		765
41	40	4/4	5/8	1	1	1/16	1/16	1		-7	71		766
41	40	4/4	11/16	1	1	1/16	1/16	1		-2	70		767
41	40	4/4	3/4	2	1	1/8	1/8	1		-3	63		774
41	40	4/4	3/4	2	1	1/8	1/8	1		1	67		774
41	40	4/4	13/16	1	1	1/16	1/16	1		-2	70		768
41	40	4/4	7/8	1	1	1/16	1/16	1		-2	82		769
41	40	4/4	15/16	1	1	1/16	1/16	1		-2	70		770
42	41	4/4	0	2	1	1/2	1/2	1		0	60		787
42	41	4/4	0	2	1	1/2	1/2	1		-3	63		787
42	41	4/4	1/16	1	1	1/16	1/16	1		3	69		775
42	41	4/4	1/8	1	1	1/16	1/16	1		-2	70		776
42	41	4/4	3/16	1	1	1/16	1/16	1		3	69		777
42	41	4/4	1/4	1	1	1/16	1/16	1		-3	75		778
42	41	4/4	5/16	1	1	1/16	1/16	1		3	69		779
42	41	4/4	3/8	1	1	1/16	1/16	1		-6	78		780
42	41	4/4	7/16	1	1	1/16	1/16	1		3	69		781
42	41	4/4	1/2	1	1	1/4	1/4	1	1	-2	70		782
42	41	4/4	9/16	2	1	1/16	1/16	1		-2	58		788
42	41	4/4	9/16	2	2	1/4	1/4	1		-2	58		793
42	41	4/4	5/8	2	1	1/16	1/16	1		2	62		789
42	41	4/4	11/16	2	1	1/16	1/16	1		-1	65		790
42	41	4/4	3/4	2	1	1/8	1/8	1		-6	66		791
42	41	4/4	3/4	1	1	1/16	1/16	1	-1	-2	70		783
42	41	4/4	13/16	1	1	1/16	1/16	1		3	69		784
42	41	4/4	7/8	2	1	1/8	1/8	1		-3	63		792
42	41	4/4	7/8	1	1	1/16	1/16	1		-6	78		785
42	41	4/4	15/16	1	1	1/16	1/16	1		3	69		786
43	42	4/4	0	1	1	1/4	1/4	1	1	-2	70		794
43	42	4/4	1/16	2	1	1/16	1/16	1		-2	58		804
43	42	4/4	1/8	2	1	1/16	1/16	1		2	62		805
43	42	4/4	3/16	2	1	1/16	1/16	1		-1	65		806
43	42	4/4	1/4	2	1	1/8	1/8	1		-6	66		807
43	42	4/4	1/4	1	1	1/16	1/16	1	-1	-2	70		795
43	42	4/4	5/16	1	1	1/16	1/16	1		3	69		796
43	42	4/4	3/8	2	1	1/8	1/8	1		-3	63		808
43	42	4/4	3/8	1	1	1/16	1/16	1		-6	78		797
43	42	4/4	7/16	1	1	1/16	1/16	1		3	69		798
43	42	4/4	1/2	1	1	1/4	1/4	1	1	-2	70		799
43	42	4/4	9/16	2	1	1/16	1/16	1		-2	58		809
43	42	4/4	9/16	2	2	1/4	1/4	1	1	-2	58		813
43	42	4/4	5/8	2	1	1/16	1/16	1		2	62		810
43	42	4/4	11/16	2	1	1/16	1/16	1		-1	65		811
43	42	4/4	3/4	2	1	1/4	1/4	1	1	-4	68		812
43	42	4/4	3/4	1	1	1/16	1/16	1	-1	-2	70		800
43	42	4/4	13/16	1	1	1/16	1/16	1		2	74		801
43	42	4/4	7/8	1	1	1/16	1/16	1		-1	77		802
43	42	4/4	15/16	1	1	1/16	1/16	1		-4	80		803
44	43	4/4	0	2	1	1/2	1/2	1	0	-2	58		826
44	43	4/4	0	2	1	1/2	1/2	1	0	-4	68		826
44	43	4/4	0	1	1	1/16	1/16	1		5	83		814
44	43	4/4	1/16	1	1	1/16	1/16	1		0	84		815
44	43	4/4	1/8	1	1	1/16	1/16	1		2	86		816
44	43	4/4	3/16	1	1	1/16	1/16	1		0	84		817
44	43	4/4	1/4	1	1	1/16	1/16	1		-2	82		818
44	43	4/4	5/16	1	1	1/16	1/16	1		-4	80		819
44	43	4/4	3/8	1	1	1/16	1/16	1		1	79		820
44	43	4/4	7/16	1	1	1/16	1/16	1		-1	77		821
44	43	4/4	1/2	2	1	1/4	1/4	1	0	-2	58		827
44	43	4/4	1/2	2	1	1/4	1/4	1	0	-4	68		827
44	43	4/4	1/2	1	1	3/16	1/8	3/2		-3	75		822
44	43	4/4	11/16	1	1	1/32	1/32	1		-1	77		823
44	43	4/4	23/32	1	1	1/32	1/32	1		-3	75		824
44	43	4/4	3/4	2	1	1/8	1/8	1	-1	-2	58		828
44	43	4/4	3/4	2	1	1/8	1/8	1	-1	-4	68		828
44	43	4/4	3/4	1	1	1/8	1/8	1		2	74		825
45	44	4/4	0	2	1	1/4	1/4	1		-3	39		836
45	44	4/4	0	2	1	1/4	1/4	1		-3	51		836
45	44	4/4	0	1	1	1/4	1/4	1		1	67		829
45	44	4/4	0	1	1	1/4	1/4	1		-2	70		829
45	44	4/4	1/4	1	1	1/8	1/8	1		-3	63		830
45	44	4/4	1/4	1	1	1/8	1/8	1		1	67		830
45	44	4/4	3/8	2	1	1/8	1/8	1		-2	46		837
45	44	4/4	3/8	1	1	1/8	1/8	1		-2	58		831
45	44	4/4	3/8	1	1	1/8	1/8	1		-1	65		831
45	44	4/4	1/2	2	1	1/4	1/4	1		-3	51		838
45	44	4/4	1/2	1	1	1/8	1/8	1		1	55		832
45	44	4/4	1/2	1	1	1/8	1/8	1		-3	63		832
45	44	4/4	5/8	1	1	1/8	1/8	1		-2	58		833
45	44	4/4	3/4	1	1	1/8	1/8	1		-3	63		834
45	44	4/4	7/8	2	1	1/8	1/8	1		-2	46		839
45	44	4/4	7/8	1	1	1/8	1/8	1		2	62		835
45	44	4/4	7/8	1	1	1/8	1/8	1		-1	65		835
46	45	4/4	0	2	1	1/8	1/8	1		-3	51		853
46	45	4/4	0	1	2	1/2	1/2	1		-3	63		850
46	45	4/4	0	1	1	1/8	1/8	1		1	67		840
46	45	4/4	1/8	2	1	1/8	1/8	1		0	48		854
46	45	4/4	1/8	1	1	1/8	1/8	1		-4	68		841
46	45	4/4	1/4	2	1	1/8	1/8	1		1	43		855
46	45	4/4	1/4	1	1	1/8	1/8	1		-2	70		842
46	45	4/4	3/8	2	1	1/8	1/8	1		-4	44		856
46	45	4/4	3/8	1	1	1/8	1/8	1		0	72		843
46	45	4/4	1/2	2	1	1/4	1/4	1	1	-2	46		857
46	45	4/4	1/2	1	2	1/4	1/4	1		-3	63		851
46	45	4/4	1/2	1	1	3/16	1/8	3/2		1	67		844
46	45	4/4	11/16	1	1	1/16	1/16	1		-4	68		845
46	45	4/4	3/4	2	1	1/8	1/8	1	-1	-2	46		858
46	45	4/4	3/4	1	2	1/4	1/4	1		2	62		852
46	45	4/4	3/4	1	1	1/16	1/16	1		-1	65		846
46	45	4/4	13/16	1	1	1/16	1/16	1		1	67		847
46	45	4/4	7/8	1	1	1/16	1/16	1		-4	68		848
46	45	4/4	15/16	1	1	1/16	1/16	1		3	69		849
47	46	4/4	0	2	1	1/4	1/4	1		1	67		870
47	46	4/4	0	1	2	1/2	1/2	1		-2	70		866
47	46	4/4	0	1	1	1/4	1/4	1		-2	82		859
47	46	4/4	1/4	2	1	1/8	1/8	1		-3	63		871
47	46	4/4	1/4	1	1	1/8	1/8	1		1	79		860
47	46	4/4	3/8	2	1	1/8	1/8	1		-2	58		872
47	46	4/4	3/8	1	1	1/8	1/8	1		-1	77		861
47	46	4/4	1/2	2	1	1/8	1/8	1		1	55		873
47	46	4/4	1/2	1	2	1/8	1/8	1		-2	70		867
47	46	4/4	1/2	1	1	1/8	1/8	1		-3	75		862
47	46	4/4	5/8	2	1	1/8	1/8	1		-2	58		874
47	46	4/4	5/8	1	2	1/8	1/8	1		2	74		868
47	46	4/4	5/8	1	1	1/8	1/8	1		-1	77		863
47	46	4/4	3/4	2	1	1/8	1/8	1		-3	63		875
47	46	4/4	3/4	1	2	1/4	1/4	1		-3	75		869
47	46	4/4	3/4	1	1	1/8	1/8	1		1	79		864
47	46	4/4	7/8	2	1	1/8	1/8	1		0	60		876
47	46	4/4	7/8	1	1	1/8	1/8	1		-4	80		865
48	47	4/4	0	2	1	1/8	1/8	1		1	55		889
48	47	4/4	0	1	1	1/8	1/8	1		-3	75		877
48	47	4/4	0	1	1	1/8	1/8	1		-2	82		877
48	47	4/4	1/8	2	1	1/8	1/8	1		-4	56		890
48	47	4/4	1/8	2	1	1/8	1/8	1		-1	65		890
48	47	4/4	1/8	1	1	1/32	1/32	1		5	83		878
48	47	4/4	5/32	1	1	1/32	1/32	1		0	84		879
48	47	4/4	3/16	1	1	1/32	1/32	1		-4	80		880
48	47	4/4	7/32	1	1	1/32	1/32	1		-1	77		881
48	47	4/4	1/4	2	2	1/4	1/4	1		-2	58		895
48	47	4/4	1/4	2	1	1/8	1/8	1		1	67		891
48	47	4/4	1/4	1	1	1/8	1/8	1		-3	75		882
48	47	4/4	3/8	2	1	1/8	1/8	1		-4	68		892
48	47	4/4	3/8	1	1	1/32	1/32	1		1	79		883
48	47	4/4	13/32	1	1	1/32	1/32	1		-1	77		884
48	47	4/4	7/16	1	1	1/32	1/32	1		4	76		885
48	47	4/4	15/32	1	1	1/32	1/32	1		-1	77		886
48	47	4/4	1/2	2	1	1/4	1/4	1	1	-3	63		893
48	47	4/4	1/2	2	1	1/4	1/4	1		-4	68		893
48	47	4/4	1/2	1	1	1/4	1/4	1		2	74		887
48	47	4/4	1/2	1	1	1/4	1/4	1		-1	77		887
48	47	4/4	3/4	2	1	1/8	1/8	1	-1	-3	63		894
48	47	4/4	3/4	2	1	1/8	1/8	1		1	67		894
48	47	4/4	3/4	1	1	1/8	1/8	1		-3	75		888
49	48	4/4	0	2	1	1/16	1/16	1		-3	51		904
49	48	4/4	0	1	1	3/16	1/8	3/2		0	72		896
49	48	4/4	1/16	2	1	1/16	1/16	1		0	60		905
49	48	4/4	1/8	2	1	1/16	1/16	1		-4	56		906
49	48	4/4	3/16	2	1	1/16	1/16	1		0	60		907
49	48	4/4	3/16	1	1	1/16	1/16	1		2	74		897
49	48	4/4	1/4	2	1	1/16	1/16	1		-3	51		908
49	48	4/4	1/4	1	1	1/8	1/8	1		-3	75		898
49	48	4/4	5/16	2	1	1/16	1/16	1		0	60		909
49	48	4/4	3/8	2	1	1/16	1/16	1		-4	56		910
49	48	4/4	3/8	1	1	1/8	1/8	1		-3	75		899
49	48	4/4	7/16	2	1	1/16	1/16	1		0	60		911
49	48	4/4	1/2	2	1	1/16	1/16	1		-3	51		912
49	48	4/4	1/2	1	1	3/16	1/8	3/2		-3	75		900
49	48	4/4	9/16	2	1	1/16	1/16	1		-2	58		913
49	48	4/4	5/8	2	1	1/16	1/16	1		1	55		914
49	48	4/4	11/16	2	1	1/16	1/16	1		-2	58		915
49	48	4/4	11/16	1	1	1/32	1/32	1		2	74		901
49	48	4/4	23/32	1	1	1/32	1/32	1		0	72		902
49	48	4/4	3/4	2	1	1/16	1/16	1		-3	51		916
49	48	4/4	3/4	1	1	1/8	1/8	1		-2	70		903
49	48	4/4	13/16	2	1	1/16	1/16	1		-2	58		917
49	48	4/4	7/8	2	1	1/16	1/16	1		1	55		918
49	48	4/4	15/16	2	1	1/16	1/16	1		-2	58		919
50	49	4/4	0	2	1	1/16	1/16	1		-3	51		935
50	49	4/4	0	1	1	3/16	1/8	3/2		0	72		920
50	49	4/4	1/16	2	1	1/16	1/16	1		0	60		936
50	49	4/4	1/8	2	1	1/16	1/16	1		-4	56		937
50	49	4/4	3/16	2	1	1/16	1/16	1		0	60		938
50	49	4/4	3/16	1	1	1/16	1/16	1		2	74		921
50	49	4/4	1/4	2	1	1/16	1/16	1		-3	51		939
50	49	4/4	1/4	1	1	1/16	1/16	1		-3	75		922
50	49	4/4	5/16	2	1	1/16	1/16	1		0	60		940
50	49	4/4	5/16	1	1	1/16	1/16	1		-3	75		923
50	49	4/4	3/8	2	1	1/16	1/16	1		-4	56		941
50	49	4/4	3/8	1	1	1/16	1/16	1		-3	75		924
50	49	4/4	7/16	2	1	1/16	1/16	1		0	60		942
50	49	4/4	7/16	1	1	1/16	1/16	1		-3	75		925
50	49	4/4	1/2	2	1	1/16	1/16	1		-3	51		943
50	49	4/4	1/2	1	1	1/32	1/32	1		-3	75		926
50	49	4/4	17/32	1	1	1/32	1/32	1		1	79		927
50	49	4/4	9/16	2	1	1/16	1/16	1		-2	58		944
50	49	4/4	9/16	1	1	1/32	1/32	1		-1	77		928
50	49	4/4	19/32	1	1	1/32	1/32	1		-3	75		929
50	49	4/4	5/8	2	1	1/16	1/16	1		1	55		945
50	49	4/4	5/8	1	1	1/32	1/32	1		2	74		930
50	49	4/4	21/32	1	1	1/32	1/32	1		-1	77		931
50	49	4/4	11/16	2	1	1/16	1/16	1		-2	58		946
50	49	4/4	11/16	1	1	1/32	1/32	1		-3	75		932
50	49	4/4	23/32	1	1	1/32	1/32	1		0	72		933
50	49	4/4	3/4	2	1	1/16	1/16	1		-3	51		947
50	49	4/4	3/4	1	1	1/8	1/8	1		-2	70		934
50	49	4/4	13/16	2	1	1/16	1/16	1		-2	58		948
50	49	4/4	7/8	2	1	1/16	1/16	1		1	55		949
50	49	4/4	15/16	2	1	1/16	1/16	1		-2	58		950
51	50	4/4	0	2	1	1/4	1/4	1		0	48		961
51	50	4/4	1/16	1	1	1/16	1/16	1		1	79		951
51	50	4/4	1/8	1	1	1/16	1/16	1		-4	80		952
51	50	4/4	3/16	1	1	1/16	1/16	1		0	84		953
51	50	4/4	1/4	1	1	1/8	1/8	1		4	76		954
51	50	4/4	5/16	2	1	1/16	1/16	1		2	62		962
51	50	4/4	5/16	2	1	1/16	1/16	1		-2	70		962
51	50	4/4	3/8	2	1	1/16	1/16	1		2	62		963
51	50	4/4	3/8	2	1	1/16	1/16	1		-2	70		963
51	50	4/4	3/8	1	1	1/8	1/8	1		-1	77		955
51	50	4/4	7/16	2	1	1/16	1/16	1		2	62		964
51	50	4/4	7/16	2	1	1/16	1/16	1		-2	70		964
51	50	4/4	1/2	2	1	1/4	1/4	1		-3	63		965
51	50	4/4	1/2	2	1	1/4	1/4	1		-2	70		965
51	50	4/4	9/16	1	1	1/16	1/16	1		6	78		956
51	50	4/4	5/8	1	1	1/16	1/16	1		1	79		957
51	50	4/4	11/16	1	1	1/16	1/16	1		-2	82		958
51	50	4/4	3/4	1	1	1/8	1/8	1		2	74		959
51	50	4/4	13/16	2	1	1/16	1/16	1		1	67		966
51	50	4/4	13/16	2	1	1/16	1/16	1		-2	70		966
51	50	4/4	7/8	2	1	1/16	1/16	1		1	67		967
51	50	4/4	7/8	2	1	1/16	1/16	1		-2	70		967
51	50	4/4	7/8	1	1	1/8	1/8	1		-3	75		960
51	50	4/4	15/16	2	1	1/16	1/16	1		1	67		968
51	50	4/4	15/16	2	1	1/16	1/16	1		-2	70		968
52	51	4/4	0	2	1	1/4	1/4	1		-4	68		978
52	51	4/4	0	2	1	1/4	1/4	1		0	72		978
52	51	4/4	1/16	1	1	1/16	1/16	1		4	76		969
52	51	4/4	1/8	1	1	1/16	1/16	1		-1	77		970
52	51	4/4	3/16	1	1	1/16	1/16	1		-4	80		971
52	51	4/4	1/4	1	1	1/16	1/16	1		5	71		972
52	51	4/4	5/16	1	1	1/16	1/16	1		0	72		973
52	51	4/4	3/8	2	1	1/8	1/8	1		-2	58		979
52	51	4/4	3/8	2	1	1/8	1/8	1		-4	68		979
52	51	4/4	3/8	1	1	1/16	1/16	1		-3	75		974
52	51	4/4	7/16	1	1	1/16	1/16	1		2	74		975
52	51	4/4	1/2	2	1	1/4	1/4	1		5	59		980
52	51	4/4	1/2	2	1	1/4	1/4	1		-4	68		980
52	51	4/4	1/2	1	1	1/4	1/4	1		-1	77		976
52	51	4/4	3/4	2	1	1/8	1/8	1		0	60		981
52	51	4/4	3/4	2	1	1/8	1/8	1		1	67		981
52	51	4/4	3/4	1	1	1/8	1/8	1		-3	75		977
53	52	4/4	0	2	1	1/16	1/16	1		-1	53		992
53	52	4/4	0	1	1	1/4	1/4	1		-3	75		982
53	52	4/4	1/16	2	1	1/16	1/16	1		0	60		993
53	52	4/4	1/8	2	1	1/16	1/16	1		3	57		994
53	52	4/4	3/16	2	1	1/16	1/16	1		0	60		995
53	52	4/4	1/4	2	1	1/16	1/16	1		-3	51		996
53	52	4/4	1/4	1	1	1/16	1/16	1		2	74		983
53	52	4/4	5/16	2	1	1/16	1/16	1		0	60		997
53	52	4/4	5/16	1	1	1/16	1/16	1		0	72		984
53	52	4/4	3/8	2	1	1/16	1/16	1		-1	53		998
53	52	4/4	3/8	1	1	1/16	1/16	1		-2	70		985
53	52	4/4	7/16	2	1	1/16	1/16	1		0	60		999
53	52	4/4	7/16	1	1	1/16	1/16	1		3	69		986
53	52	4/4	1/2	2	1	1/16	1/16	1		2	50		1000
53	52	4/4	1/2	1	1	1/4	1/4	1		-4	80		987
53	52	4/4	9/16	2	1	1/16	1/16	1		-2	58		1001
53	52	4/4	5/8	2	1	1/16	1/16	1		-1	53		1002
53	52	4/4	11/16	2	1	1/16	1/16	1		-2	58		1003
53	52	4/4	3/4	2	1	1/16	1/16	1		-4	56		1004
53	52	4/4	3/4	1	1	1/16	1/16	1		1	79		988
53	52	4/4	13/16	2	1	1/16	1/16	1		-1	65		1005
53	52	4/4	13/16	1	1	1/16	1/16	1		-1	77		989
53	52	4/4	7/8	2	1	1/16	1/16	1		-2	58		1006
53	52	4/4	7/8	1	1	1/16	1/16	1		-3	75		990
53	52	4/4	15/16	2	1	1/16	1/16	1		-1	65		1007
53	52	4/4	15/16	1	1	1/16	1/16	1		2	74		991
54	53	4/4	0	2	1	1/8	1/8	1		1	55		1020
54	53	4/4	0	2	1	1/8	1/8	1		-3	63		1020
54	53	4/4	0	1	1	1/16	1/16	1		-3	75		1008
54	53	4/4	1/16	1	1	1/16	1/16	1		1	67		1009
54	53	4/4	1/8	2	1	1/8	1/8	1		-4	56		1021
54	53	4/4	1/8	2	1	1/8	1/8	1		0	60		1021
54	53	4/4	1/8	1	1	1/16	1/16	1		-1	65		1010
54	53	4/4	3/16	1	1	1/16	1/16	1		0	72		1011
54	53	4/4	1/4	2	1	1/8	1/8	1		-2	46		1022
54	53	4/4	1/4	2	1	1/8	1/8	1		1	55		1022
54	53	4/4	1/4	1	1	1/16	1/16	1		-2	70		1012
54	53	4/4	5/16	1	1	1/16	1/16	1		-3	63		1013
54	53	4/4	3/8	2	1	1/8	1/8	1		-2	46		1023
54	53	4/4	3/8	2	1	1/8	1/8	1		-1	53		1023
54	53	4/4	3/8	1	1	1/16	1/16	1		-4	68		1014
54	53	4/4	7/16	1	1	1/16	1/16	1		2	62		1015
54	53	4/4	1/2	2	1	1/16	1/16	1		-3	51		1024
54	53	4/4	1/2	1	1	1/4	1/4	1		-3	63		1016
54	53	4/4	9/16	2	1	1/16	1/16	1		1	55		1025
54	53	4/4	5/8	2	1	1/16	1/16	1		-2	58		1026
54	53	4/4	11/16	2	1	1/16	1/16	1		-2	58		1027
54	53	4/4	3/4	2	1	1/8	1/8	1		-2	58		1028
54	53	4/4	13/16	1	1	1/16	1/16	1		-4	80		1017
54	53	4/4	7/8	1	1	1/16	1/16	1		-1	77		1018
54	53	4/4	15/16	1	1	1/16	1/16	1		2	74		1019
55	54	4/4	0	2	1	1/16	1/16	1		-3	63		1037
55	54	4/4	0	1	1	1/4	1/4	1		-2	82		1029
55	54	4/4	1/16	2	1	1/16	1/16	1		1	67		1038
55	54	4/4	1/8	2	1	1/16	1/16	1		-2	70		1039
55	54	4/4	3/16	2	1	1/16	1/16	1		-2	70		1040
55	54	4/4	1/4	2	1	1/8	1/8	1		-2	70		1041
55	54	4/4	5/16	1	1	1/16	1/16	1		-4	80		1030
55	54	4/4	3/8	1	1	1/16	1/16	1		-1	77		1031
55	54	4/4	7/16	1	1	1/16	1/16	1		2	74		1032
55	54	4/4	1/2	2	1	1/16	1/16	1		-3	39		1042
55	54	4/4	1/2	1	1	1/4	1/4	1		-3	75		1033
55	54	4/4	9/16	2	1	1/16	1/16	1		1	43		1043
55	54	4/4	5/8	2	1	1/16	1/16	1		-2	46		1044
55	54	4/4	11/16	2	1	1/16	1/16	1		-2	46		1045
55	54	4/4	3/4	2	1	1/8	1/8	1		-2	46		1046
55	54	4/4	13/16	1	1	1/16	1/16	1		-4	68		1034
55	54	4/4	7/8	1	1	1/16	1/16	1		-1	65		1035
55	54	4/4	15/16	1	1	1/16	1/16	1		2	62		1036
56	55	4/4	0	2	1	1/2	1/2	1		-2	34		1049
56	55	4/4	0	2	1	1/2	1/2	1		-2	46		1049
56	55	4/4	0	1	1	1/2	1/2	1		-4	56		1047
56	55	4/4	0	1	1	1/2	1/2	1		-1	65		1047
56	55	4/4	1/2	2	1	1/8	1/8	1		-3	39		1050
56	55	4/4	1/2	1	1	1/8	1/8	1		1	55		1048
56	55	4/4	1/2	1	1	1/8	1/8	1		-3	63		1048
