mc	mn	timesig	onset	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
47	47	3/4	9/16	2	1	1/16	1/16	1		0	60		869
47	47	3/4	9/16	1	1	1/16	1/16	1		3	69		856
47	47	3/4	5/8	2	1	1/16	1/16	1		3	57		870
47	47	3/4	5/8	1	1	1/16	1/16	1		1	67		857
47	47	3/4	11/16	2	1	1/16	1/16	1		0	60		871
47	47	3/4	11/16	1	1	1/16	1/16	1		3	69		858
48	48	3/4	0	2	2	1/2	1/2	1		1	55		883
48	48	3/4	0	2	1	1/4	1/4	1		0	60		881
48	48	3/4	0	1	1	1/4	1/4	1		6	66		872
48	48	3/4	0	1	1	1/4	1/4	1		3	69		872
48	48	3/4	1/4	2	1	1/4	1/4	1		-2	58		882
48	48	3/4	1/4	1	1	1/16	1/16	1		1	67		873
48	48	3/4	5/16	1	1	1/16	1/16	1		6	66		874
48	48	3/4	3/8	1	1	1/16	1/16	1		1	67		875
48	48	3/4	7/16	1	1	1/16	1/16	1		8	68		876
48	48	3/4	1/2	1	1	1/16	1/16	1		3	69		877
48	48	3/4	9/16	1	1	1/16	1/16	1		8	68		878
48	48	3/4	5/8	1	1	1/16	1/16	1		3	69		879
48	48	3/4	11/16	1	1	1/16	1/16	1		10	70		880
49	49	3/4	0	2	1	1/16	1/16	1		1	55		889
49	49	3/4	0	1	1	1/2	1/2	1		5	71		884
49	49	3/4	1/16	2	1	1/16	1/16	1		2	62		890
49	49	3/4	1/8	2	1	1/16	1/16	1		5	59		891
49	49	3/4	3/16	2	1	1/16	1/16	1		2	62		892
49	49	3/4	1/4	2	1	1/16	1/16	1		1	55		893
49	49	3/4	5/16	2	1	1/16	1/16	1		2	62		894
49	49	3/4	3/8	2	1	1/16	1/16	1		5	59		895
49	49	3/4	7/16	2	1	1/16	1/16	1		2	62		896
49	49	3/4	1/2	2	1	1/16	1/16	1		3	57		897
49	49	3/4	1/2	1	1	1/16	1/16	1		2	74		885
49	49	3/4	9/16	2	1	1/16	1/16	1		2	62		898
49	49	3/4	9/16	1	1	1/16	1/16	1		0	72		886
49	49	3/4	5/8	2	1	1/16	1/16	1		0	60		899
49	49	3/4	5/8	1	1	1/16	1/16	1		5	71		887
49	49	3/4	11/16	2	1	1/16	1/16	1		2	62		900
49	49	3/4	11/16	1	1	1/16	1/16	1		0	72		888
50	50	3/4	0	2	1	1/16	1/16	1		1	55		904
50	50	3/4	0	1	1	3/16	1/8	3/2		2	74		901
50	50	3/4	1/16	2	1	1/16	1/16	1		2	62		905
50	50	3/4	1/8	2	1	1/16	1/16	1		5	59		906
50	50	3/4	3/16	2	1	1/16	1/16	1		2	62		907
50	50	3/4	3/16	1	1	1/16	1/16	1		5	71		902
50	50	3/4	1/4	2	1	1/16	1/16	1		1	55		908
50	50	3/4	1/4	1	1	1/4	1/4	1		1	67		903
50	50	3/4	5/16	2	1	1/16	1/16	1		2	62		909
50	50	3/4	3/8	2	1	1/16	1/16	1		5	59		910
50	50	3/4	7/16	2	1	1/16	1/16	1		2	62		911
50	50	3/4	1/2	2	1	1/16	1/16	1		1	55		912
50	50	3/4	9/16	2	1	1/16	1/16	1		2	62		913
50	50	3/4	5/8	2	1	1/16	1/16	1		5	59		914
50	50	3/4	11/16	2	1	1/16	1/16	1		2	62		915
51	51	3/4	0	2	1	1/16	1/16	1		1	55		923
51	51	3/4	0	1	1	3/8	1/4	3/2		1	79		916
51	51	3/4	1/16	2	1	1/16	1/16	1		4	64		924
51	51	3/4	1/8	2	1	1/16	1/16	1		0	60		925
51	51	3/4	3/16	2	1	1/16	1/16	1		4	64		926
51	51	3/4	1/4	2	1	1/16	1/16	1		1	55		927
51	51	3/4	5/16	2	1	1/16	1/16	1		4	64		928
51	51	3/4	3/8	2	1	1/16	1/16	1		0	60		929
51	51	3/4	3/8	1	1	1/16	1/16	1		3	81		917
51	51	3/4	7/16	2	1	1/16	1/16	1		4	64		930
51	51	3/4	7/16	1	1	1/16	1/16	1		1	79		918
51	51	3/4	1/2	2	1	1/16	1/16	1		1	55		931
51	51	3/4	1/2	1	1	1/16	1/16	1		6	78		919
51	51	3/4	9/16	2	1	1/16	1/16	1		7	61		932
51	51	3/4	9/16	1	1	1/16	1/16	1		4	76		920
51	51	3/4	5/8	2	1	1/16	1/16	1		-2	58		933
51	51	3/4	5/8	1	1	1/16	1/16	1		2	74		921
51	51	3/4	11/16	2	1	1/16	1/16	1		7	61		934
51	51	3/4	11/16	1	1	1/16	1/16	1		7	73		922
52	52	3/4	0	2	1	1/16	1/16	1		1	55		938
52	52	3/4	0	1	1	3/16	1/8	3/2		2	74		935
52	52	3/4	1/16	2	1	1/16	1/16	1		2	62		939
52	52	3/4	1/8	2	1	1/16	1/16	1		5	59		940
52	52	3/4	3/16	2	1	1/16	1/16	1		2	62		941
52	52	3/4	3/16	1	1	1/16	1/16	1		5	71		936
52	52	3/4	1/4	2	1	1/16	1/16	1		1	55		942
52	52	3/4	1/4	1	1	1/4	1/4	1		1	67		937
52	52	3/4	5/16	2	1	1/16	1/16	1		2	62		943
52	52	3/4	3/8	2	1	1/16	1/16	1		5	59		944
52	52	3/4	7/16	2	1	1/16	1/16	1		2	62		945
52	52	3/4	1/2	2	1	1/16	1/16	1		1	55		946
52	52	3/4	9/16	2	1	1/16	1/16	1		2	62		947
52	52	3/4	5/8	2	1	1/16	1/16	1		5	59		948
52	52	3/4	11/16	2	1	1/16	1/16	1		2	62		949
53	53	3/4	0	2	1	1/16	1/16	1		3	57		956
53	53	3/4	0	1	1	3/16	1/8	3/2		0	72		950
53	53	3/4	1/16	2	1	1/16	1/16	1		2	62		957
53	53	3/4	1/8	2	1	1/16	1/16	1		0	60		958
53	53	3/4	3/16	2	1	1/16	1/16	1		2	62		959
53	53	3/4	3/16	1	1	1/16	1/16	1		3	69		951
53	53	3/4	1/4	2	1	1/16	1/16	1		3	57		960
53	53	3/4	1/4	1	1	1/8	1/8	1		6	66		952
53	53	3/4	5/16	2	1	1/16	1/16	1		2	62		961
53	53	3/4	3/8	2	1	1/16	1/16	1		0	60		962
53	53	3/4	3/8	1	1	1/8	1/8	1		3	69		953
53	53	3/4	7/16	2	1	1/16	1/16	1		2	62		963
53	53	3/4	1/2	2	1	1/16	1/16	1		3	57		964
53	53	3/4	1/2	1	1	1/8	1/8	1		5	71		954
53	53	3/4	9/16	2	1	1/16	1/16	1		2	62		965
53	53	3/4	5/8	2	1	1/16	1/16	1		0	60		966
53	53	3/4	5/8	1	1	1/8	1/8	1		0	72		955
53	53	3/4	11/16	2	1	1/16	1/16	1		2	62		967
54	54	3/4	0	2	1	1/16	1/16	1		1	55		971
54	54	3/4	0	1	1	3/16	1/8	3/2		2	74		968
54	54	3/4	1/16	2	1	1/16	1/16	1		2	62		972
54	54	3/4	1/8	2	1	1/16	1/16	1		5	59		973
54	54	3/4	3/16	2	1	1/16	1/16	1		2	62		974
54	54	3/4	3/16	1	1	1/16	1/16	1		5	71		969
54	54	3/4	1/4	2	1	1/16	1/16	1		4	52		975
54	54	3/4	1/4	1	1	1/4	1/4	1		1	79		970
54	54	3/4	5/16	2	1	1/16	1/16	1		5	59		976
54	54	3/4	3/8	2	1	1/16	1/16	1		1	55		977
54	54	3/4	7/16	2	1	1/16	1/16	1		5	59		978
54	54	3/4	1/2	2	1	1/16	1/16	1		5	47		979
54	54	3/4	9/16	2	1	1/16	1/16	1		1	55		980
54	54	3/4	5/8	2	1	1/16	1/16	1		2	50		981
54	54	3/4	11/16	2	1	1/16	1/16	1		1	55		982
55	55	3/4	0	2	2	1/2	1/2	1		0	48		997
55	55	3/4	0	2	1	1/4	1/4	1		4	52		995
55	55	3/4	0	1	1	1/16	1/16	1		3	81		983
55	55	3/4	1/16	1	1	1/16	1/16	1		1	79		984
55	55	3/4	1/8	1	1	1/16	1/16	1		6	78		985
55	55	3/4	3/16	1	1	1/16	1/16	1		1	79		986
55	55	3/4	1/4	2	1	1/2	1/2	1		1	55		996
55	55	3/4	1/4	1	1	1/16	1/16	1		6	78		987
55	55	3/4	5/16	1	1	1/16	1/16	1		4	76		988
55	55	3/4	3/8	1	1	1/16	1/16	1		9	75		989
55	55	3/4	7/16	1	1	1/16	1/16	1		4	76		990
55	55	3/4	1/2	2	2	1/4	1/4	1		4	52		998
55	55	3/4	1/2	1	1	1/16	1/16	1		2	74		991
55	55	3/4	9/16	1	1	1/16	1/16	1		0	72		992
55	55	3/4	5/8	1	1	1/16	1/16	1		5	71		993
55	55	3/4	11/16	1	1	1/16	1/16	1		0	72		994
56	56	3/4	0	2	2	1/2	1/2	1		2	50		1008
56	56	3/4	0	2	1	1/4	1/4	1		1	55		1006
56	56	3/4	0	1	1	3/16	1/8	3/2		5	71		999
56	56	3/4	3/16	1	1	1/32	1/32	1		0	72		1000
56	56	3/4	7/32	1	1	1/32	1/32	1		5	71		1001
56	56	3/4	1/4	2	1	1/4	1/4	1		6	54		1007
56	56	3/4	1/4	1	1	1/8	1/8	1		3	69		1002
56	56	3/4	3/8	1	1	1/8	1/8	1		2	74		1003
56	56	3/4	1/2	1	1	1/8	1/8	1		7	73		1004
56	56	3/4	5/8	1	1	1/8	1/8	1		0	72		1005
57	57	3/4	0	2	1	1/16	1/16	1		1	55		1018
57	57	3/4	0	1	1	1/4	1/4	1	1	5	71		1009
57	57	3/4	1/16	2	1	1/16	1/16	1		2	62		1019
57	57	3/4	1/8	2	1	1/16	1/16	1		5	59		1020
57	57	3/4	3/16	2	1	1/16	1/16	1		2	62		1021
57	57	3/4	1/4	2	1	1/16	1/16	1		1	55		1022
57	57	3/4	1/4	1	1	1/16	1/16	1	-1	5	71		1010
57	57	3/4	5/16	2	1	1/16	1/16	1		2	62		1023
57	57	3/4	5/16	1	1	1/16	1/16	1		1	67		1011
57	57	3/4	3/8	2	1	1/16	1/16	1		5	59		1024
57	57	3/4	3/8	1	1	1/16	1/16	1		5	71		1012
57	57	3/4	7/16	2	1	1/16	1/16	1		2	62		1025
57	57	3/4	7/16	1	1	1/16	1/16	1		2	74		1013
57	57	3/4	1/2	2	1	1/16	1/16	1		3	57		1026
57	57	3/4	1/2	1	1	1/16	1/16	1		0	72		1014
57	57	3/4	9/16	2	1	1/16	1/16	1		2	62		1027
57	57	3/4	9/16	1	1	1/16	1/16	1		3	69		1015
57	57	3/4	5/8	2	1	1/16	1/16	1		0	60		1028
57	57	3/4	5/8	1	1	1/16	1/16	1		0	72		1016
57	57	3/4	11/16	2	1	1/16	1/16	1		2	62		1029
57	57	3/4	11/16	1	1	1/16	1/16	1		4	76		1017
58	58	3/4	0	2	1	1/16	1/16	1		1	55		1040
58	58	3/4	0	1	1	3/16	1/8	3/2		2	74		1030
58	58	3/4	1/16	2	1	1/16	1/16	1		2	62		1041
58	58	3/4	1/8	2	1	1/16	1/16	1		5	59		1042
58	58	3/4	3/16	2	1	1/16	1/16	1		2	62		1043
58	58	3/4	3/16	1	1	1/16	1/16	1		5	71		1031
58	58	3/4	1/4	2	1	1/16	1/16	1		1	55		1044
58	58	3/4	1/4	1	1	1/16	1/16	1		1	67		1032
58	58	3/4	5/16	2	1	1/16	1/16	1		2	62		1045
58	58	3/4	5/16	1	1	1/16	1/16	1		1	67		1033
58	58	3/4	3/8	2	1	1/16	1/16	1		5	59		1046
58	58	3/4	3/8	1	1	1/16	1/16	1		3	69		1034
58	58	3/4	7/16	2	1	1/16	1/16	1		2	62		1047
58	58	3/4	7/16	1	1	1/16	1/16	1		5	71		1035
58	58	3/4	1/2	2	1	1/16	1/16	1		1	55		1048
58	58	3/4	1/2	1	1	1/16	1/16	1		0	72		1036
58	58	3/4	9/16	2	1	1/16	1/16	1		2	62		1049
58	58	3/4	9/16	1	1	1/16	1/16	1		2	74		1037
58	58	3/4	5/8	2	1	1/16	1/16	1		5	59		1050
58	58	3/4	5/8	1	1	1/16	1/16	1		4	76		1038
58	58	3/4	11/16	2	1	1/16	1/16	1		2	62		1051
58	58	3/4	11/16	1	1	1/16	1/16	1		6	78		1039
59	59	3/4	0	2	1	1/16	1/16	1		1	55		1064
59	59	3/4	0	1	1	1/16	1/16	1		1	79		1052
59	59	3/4	1/16	2	1	1/16	1/16	1		4	64		1065
59	59	3/4	1/16	1	1	1/16	1/16	1		6	78		1053
59	59	3/4	1/8	2	1	1/16	1/16	1		0	60		1066
59	59	3/4	1/8	1	1	1/16	1/16	1		1	79		1054
59	59	3/4	3/16	2	1	1/16	1/16	1		4	64		1067
59	59	3/4	3/16	1	1	1/16	1/16	1		6	78		1055
59	59	3/4	1/4	2	1	1/16	1/16	1		1	55		1068
59	59	3/4	1/4	1	1	1/16	1/16	1		3	81		1056
59	59	3/4	5/16	2	1	1/16	1/16	1		4	64		1069
59	59	3/4	5/16	1	1	1/16	1/16	1		1	79		1057
59	59	3/4	3/8	2	1	1/16	1/16	1		0	60		1070
59	59	3/4	3/8	1	1	1/16	1/16	1		6	78		1058
59	59	3/4	7/16	2	1	1/16	1/16	1		4	64		1071
59	59	3/4	7/16	1	1	1/16	1/16	1		1	79		1059
59	59	3/4	1/2	2	1	1/16	1/16	1		1	55		1072
59	59	3/4	1/2	1	1	1/16	1/16	1		6	78		1060
59	59	3/4	9/16	2	1	1/16	1/16	1		7	61		1073
59	59	3/4	9/16	1	1	1/16	1/16	1		4	76		1061
59	59	3/4	5/8	2	1	1/16	1/16	1		10	58		1074
59	59	3/4	5/8	1	1	1/16	1/16	1		2	74		1062
59	59	3/4	11/16	2	1	1/16	1/16	1		7	61		1075
59	59	3/4	11/16	1	1	1/16	1/16	1		7	73		1063
60	60	3/4	0	2	1	1/16	1/16	1		1	55		1081
60	60	3/4	0	1	1	1/16	1/16	1		2	74		1076
60	60	3/4	1/16	2	1	1/16	1/16	1		2	62		1082
60	60	3/4	1/16	1	1	1/16	1/16	1		5	71		1077
60	60	3/4	1/8	2	1	1/16	1/16	1		5	59		1083
60	60	3/4	1/8	1	1	1/16	1/16	1		2	74		1078
60	60	3/4	3/16	2	1	1/16	1/16	1		2	62		1084
60	60	3/4	3/16	1	1	1/16	1/16	1		5	71		1079
60	60	3/4	1/4	2	1	1/16	1/16	1		1	55		1085
60	60	3/4	1/4	1	1	1/4	1/4	1		1	67		1080
60	60	3/4	5/16	2	1	1/16	1/16	1		2	62		1086
60	60	3/4	3/8	2	1	1/16	1/16	1		5	59		1087
60	60	3/4	7/16	2	1	1/16	1/16	1		2	62		1088
60	60	3/4	1/2	2	1	1/16	1/16	1		1	55		1089
60	60	3/4	9/16	2	1	1/16	1/16	1		2	62		1090
60	60	3/4	5/8	2	1	1/16	1/16	1		5	59		1091
60	60	3/4	11/16	2	1	1/16	1/16	1		2	62		1092
61	61	3/4	0	2	1	1/16	1/16	1		3	57		1105
61	61	3/4	0	1	1	1/16	1/16	1		0	72		1093
61	61	3/4	1/16	2	1	1/16	1/16	1		2	62		1106
61	61	3/4	1/16	1	1	1/16	1/16	1		3	69		1094
61	61	3/4	1/8	2	1	1/16	1/16	1		0	60		1107
61	61	3/4	1/8	1	1	1/16	1/16	1		0	72		1095
61	61	3/4	3/16	2	1	1/16	1/16	1		2	62		1108
61	61	3/4	3/16	1	1	1/16	1/16	1		3	69		1096
61	61	3/4	1/4	2	1	1/16	1/16	1		3	57		1109
61	61	3/4	1/4	1	1	1/16	1/16	1		6	66		1097
61	61	3/4	5/16	2	1	1/16	1/16	1		2	62		1110
61	61	3/4	5/16	1	1	1/16	1/16	1		3	69		1098
61	61	3/4	3/8	2	1	1/16	1/16	1		0	60		1111
61	61	3/4	3/8	1	1	1/16	1/16	1		8	68		1099
61	61	3/4	7/16	2	1	1/16	1/16	1		2	62		1112
61	61	3/4	7/16	1	1	1/16	1/16	1		3	69		1100
61	61	3/4	1/2	2	1	1/16	1/16	1		3	57		1113
61	61	3/4	1/2	1	1	1/16	1/16	1		10	70		1101
61	61	3/4	9/16	2	1	1/16	1/16	1		2	62		1114
61	61	3/4	9/16	1	1	1/16	1/16	1		5	71		1102
61	61	3/4	5/8	2	1	1/16	1/16	1		0	60		1115
61	61	3/4	5/8	1	1	1/16	1/16	1		0	72		1103
61	61	3/4	11/16	2	1	1/16	1/16	1		2	62		1116
61	61	3/4	11/16	1	1	1/16	1/16	1		7	73		1104
62	62	3/4	0	2	1	1/16	1/16	1		1	55		1125
62	62	3/4	0	1	1	1/16	1/16	1		2	74		1117
62	62	3/4	1/16	2	1	1/16	1/16	1		2	62		1126
62	62	3/4	1/16	1	1	1/16	1/16	1		5	71		1118
62	62	3/4	1/8	2	1	1/16	1/16	1		5	59		1127
62	62	3/4	1/8	1	1	1/16	1/16	1		2	74		1119
62	62	3/4	3/16	2	1	1/16	1/16	1		2	62		1128
62	62	3/4	3/16	1	1	1/16	1/16	1		5	71		1120
62	62	3/4	1/4	2	1	1/16	1/16	1		4	52		1129
62	62	3/4	1/4	1	1	1/4	1/4	1		1	79		1121
62	62	3/4	5/16	2	1	1/16	1/16	1		5	59		1130
62	62	3/4	3/8	2	1	1/16	1/16	1		1	55		1131
62	62	3/4	7/16	2	1	1/16	1/16	1		5	59		1132
62	62	3/4	1/2	2	1	1/16	1/16	1		5	47		1133
62	62	3/4	9/16	2	1	1/16	1/16	1		1	55		1134
62	62	3/4	9/16	1	1	1/16	1/16	1		5	83		1122
62	62	3/4	5/8	2	1	1/16	1/16	1		2	50		1135
62	62	3/4	5/8	1	1	1/16	1/16	1		6	78		1123
62	62	3/4	11/16	2	1	1/16	1/16	1		1	55		1136
62	62	3/4	11/16	1	1	1/16	1/16	1		1	79		1124
63	63	3/4	0	2	1	1/16	1/16	1		0	48		1148
63	63	3/4	0	1	1	1/16	1/16	1		9	75		1137
63	63	3/4	1/16	2	1	1/16	1/16	1		3	57		1149
63	63	3/4	1/16	1	1	1/16	1/16	1		4	76		1138
63	63	3/4	1/8	2	1	1/16	1/16	1		4	52		1150
63	63	3/4	1/8	1	1	1/16	1/16	1		0	72		1139
63	63	3/4	3/16	2	1	1/16	1/16	1		3	57		1151
63	63	3/4	3/16	1	1	1/16	1/16	1		3	69		1140
63	63	3/4	1/4	2	1	1/16	1/16	1		2	50		1152
63	63	3/4	1/4	1	1	3/16	1/8	3/2		1	67		1141
63	63	3/4	5/16	2	1	1/16	1/16	1		5	59		1153
63	63	3/4	3/8	2	1	1/16	1/16	1		1	55		1154
63	63	3/4	7/16	2	1	1/16	1/16	1		5	59		1155
63	63	3/4	7/16	1	1	1/16	1/16	1		1	67		1142
63	63	3/4	1/2	2	1	1/16	1/16	1		2	50		1156
63	63	3/4	1/2	1	2	1/4	1/4	1		6	66		1147
63	63	3/4	1/2	1	1	1/16	1/16	1		5	71		1143
63	63	3/4	9/16	2	1	1/16	1/16	1		0	60		1157
63	63	3/4	9/16	1	1	1/16	1/16	1		3	69		1144
63	63	3/4	5/8	2	1	1/16	1/16	1		3	57		1158
63	63	3/4	5/8	1	1	1/16	1/16	1		1	67		1145
63	63	3/4	11/16	2	1	1/16	1/16	1		0	60		1159
63	63	3/4	11/16	1	1	1/16	1/16	1		3	69		1146
64	64	3/4	0	2	1	1/4	1/4	1		1	55		1172
64	64	3/4	0	2	1	1/4	1/4	1		5	59		1172
64	64	3/4	0	1	1	1/16	1/16	1		1	67		1160
64	64	3/4	1/16	1	1	1/16	1/16	1		6	66		1161
64	64	3/4	1/8	1	1	1/16	1/16	1		3	69		1162
64	64	3/4	3/16	1	1	1/16	1/16	1		1	67		1163
64	64	3/4	1/4	1	1	1/16	1/16	1		5	71		1164
64	64	3/4	5/16	1	1	1/16	1/16	1		3	69		1165
64	64	3/4	3/8	1	1	1/16	1/16	1		0	72		1166
64	64	3/4	7/16	1	1	1/16	1/16	1		5	71		1167
64	64	3/4	1/2	1	1	1/16	1/16	1		2	74		1168
64	64	3/4	9/16	1	1	1/16	1/16	1		0	72		1169
64	64	3/4	5/8	1	1	1/16	1/16	1		4	76		1170
64	64	3/4	11/16	1	1	1/16	1/16	1		2	74		1171
65	65	3/4	0	2	1	1/16	1/16	1		3	57		1180
65	65	3/4	0	1	1	3/8	1/4	3/2		-1	77		1173
65	65	3/4	1/16	2	1	1/16	1/16	1		-1	65		1181
65	65	3/4	1/8	2	1	1/16	1/16	1		0	60		1182
65	65	3/4	3/16	2	1	1/16	1/16	1		-1	65		1183
65	65	3/4	1/4	2	1	1/16	1/16	1		3	57		1184
65	65	3/4	5/16	2	1	1/16	1/16	1		-1	65		1185
65	65	3/4	3/8	2	1	1/16	1/16	1		0	60		1186
65	65	3/4	3/8	1	1	1/16	1/16	1		1	79		1174
65	65	3/4	7/16	2	1	1/16	1/16	1		-1	65		1187
65	65	3/4	7/16	1	1	1/16	1/16	1		3	81		1175
65	65	3/4	1/2	2	1	1/16	1/16	1		5	59		1188
65	65	3/4	1/2	1	1	1/16	1/16	1		1	79		1176
65	65	3/4	9/16	2	1	1/16	1/16	1		1	67		1189
65	65	3/4	9/16	1	1	1/16	1/16	1		-1	77		1177
65	65	3/4	5/8	2	1	1/16	1/16	1		2	62		1190
65	65	3/4	5/8	1	1	1/16	1/16	1		4	76		1178
65	65	3/4	11/16	2	1	1/16	1/16	1		1	67		1191
65	65	3/4	11/16	1	1	1/16	1/16	1		2	74		1179
66	66	3/4	0	2	1	1/16	1/16	1		0	60		1197
66	66	3/4	0	1	1	1/4	1/4	1		9	75		1192
66	66	3/4	1/16	2	1	1/16	1/16	1		1	67		1198
66	66	3/4	1/8	2	1	1/16	1/16	1		4	64		1199
66	66	3/4	3/16	2	1	1/16	1/16	1		1	67		1200
66	66	3/4	1/4	2	1	1/16	1/16	1		0	60		1201
66	66	3/4	1/4	1	1	1/4	1/4	1		4	76		1193
66	66	3/4	5/16	2	1	1/16	1/16	1		1	67		1202
66	66	3/4	3/8	2	1	1/16	1/16	1		4	64		1203
66	66	3/4	7/16	2	1	1/16	1/16	1		1	67		1204
66	66	3/4	1/2	2	1	1/16	1/16	1		0	60		1205
66	66	3/4	9/16	2	1	1/16	1/16	1		1	67		1206
66	66	3/4	9/16	1	1	1/16	1/16	1		1	79		1194
66	66	3/4	5/8	2	1	1/16	1/16	1		4	64		1207
66	66	3/4	5/8	1	1	1/16	1/16	1		6	78		1195
66	66	3/4	11/16	2	1	1/16	1/16	1		1	67		1208
66	66	3/4	11/16	1	1	1/16	1/16	1		4	76		1196
67	67	3/4	0	2	1	1/16	1/16	1		5	59		1220
67	67	3/4	0	1	1	1/16	1/16	1		2	74		1209
67	67	3/4	1/16	2	1	1/16	1/16	1		2	62		1221
67	67	3/4	1/16	1	1	1/16	1/16	1		5	71		1210
67	67	3/4	1/8	2	1	1/16	1/16	1		0	60		1222
67	67	3/4	1/8	1	1	1/16	1/16	1		3	69		1211
67	67	3/4	3/16	2	1	1/16	1/16	1		4	64		1223
67	67	3/4	3/16	1	1	1/16	1/16	1		4	76		1212
67	67	3/4	1/4	2	1	1/16	1/16	1		2	50		1224
67	67	3/4	1/4	1	1	3/16	1/8	3/2		1	67		1213
67	67	3/4	5/16	2	1	1/16	1/16	1		5	59		1225
67	67	3/4	3/8	2	1	1/16	1/16	1		1	55		1226
67	67	3/4	7/16	2	1	1/16	1/16	1		5	59		1227
67	67	3/4	7/16	1	1	1/16	1/16	1		1	67		1214
67	67	3/4	1/2	2	1	1/16	1/16	1		2	50		1228
67	67	3/4	1/2	1	2	1/4	1/4	1		6	66		1219
67	67	3/4	1/2	1	1	1/16	1/16	1		5	71		1215
67	67	3/4	9/16	2	1	1/16	1/16	1		0	60		1229
67	67	3/4	9/16	1	1	1/16	1/16	1		3	69		1216
67	67	3/4	5/8	2	1	1/16	1/16	1		3	57		1230
67	67	3/4	5/8	1	1	1/16	1/16	1		1	67		1217
67	67	3/4	11/16	2	1	1/16	1/16	1		0	60		1231
67	67	3/4	11/16	1	1	1/16	1/16	1		3	69		1218
68	68	3/4	0	2	1	1/4	1/4	1		1	55		1244
68	68	3/4	0	2	1	1/4	1/4	1		5	59		1244
68	68	3/4	0	1	1	1/16	1/16	1		1	67		1232
68	68	3/4	1/16	1	1	1/16	1/16	1		6	66		1233
68	68	3/4	1/8	1	1	1/16	1/16	1		3	69		1234
68	68	3/4	3/16	1	1	1/16	1/16	1		1	67		1235
68	68	3/4	1/4	1	1	1/16	1/16	1		5	71		1236
68	68	3/4	5/16	1	1	1/16	1/16	1		3	69		1237
68	68	3/4	3/8	1	1	1/16	1/16	1		0	72		1238
68	68	3/4	7/16	1	1	1/16	1/16	1		5	71		1239
68	68	3/4	1/2	1	1	1/16	1/16	1		2	74		1240
68	68	3/4	9/16	1	1	1/16	1/16	1		0	72		1241
68	68	3/4	5/8	1	1	1/16	1/16	1		4	76		1242
68	68	3/4	11/16	1	1	1/16	1/16	1		2	74		1243
69	69	3/4	0	2	1	1/16	1/16	1		3	45		1252
69	69	3/4	0	1	1	3/8	1/4	3/2		-1	77		1245
69	69	3/4	1/16	2	1	1/16	1/16	1		-1	53		1253
69	69	3/4	1/8	2	1	1/16	1/16	1		0	48		1254
69	69	3/4	3/16	2	1	1/16	1/16	1		-1	53		1255
69	69	3/4	1/4	2	1	1/16	1/16	1		5	47		1256
69	69	3/4	5/16	2	1	1/16	1/16	1		1	55		1257
69	69	3/4	3/8	2	1	1/16	1/16	1		2	50		1258
69	69	3/4	3/8	1	1	1/16	1/16	1		1	79		1246
69	69	3/4	7/16	2	1	1/16	1/16	1		1	55		1259
69	69	3/4	7/16	1	1	1/16	1/16	1		3	81		1247
69	69	3/4	1/2	2	1	1/16	1/16	1		1	43		1260
69	69	3/4	1/2	1	1	1/16	1/16	1		1	79		1248
69	69	3/4	9/16	2	1	1/16	1/16	1		1	55		1261
69	69	3/4	9/16	1	1	1/16	1/16	1		-1	77		1249
69	69	3/4	5/8	2	1	1/16	1/16	1		5	47		1262
69	69	3/4	5/8	1	1	1/16	1/16	1		4	76		1250
69	69	3/4	11/16	2	1	1/16	1/16	1		1	55		1263
69	69	3/4	11/16	1	1	1/16	1/16	1		2	74		1251
70	70	3/4	0	2	1	1/16	1/16	1		0	48		1267
70	70	3/4	0	1	1	1/4	1/4	1		4	76		1264
70	70	3/4	1/16	2	1	1/16	1/16	1		1	55		1268
70	70	3/4	1/8	2	1	1/16	1/16	1		4	52		1269
70	70	3/4	3/16	2	1	1/16	1/16	1		1	55		1270
70	70	3/4	1/4	2	1	1/16	1/16	1		0	48		1271
70	70	3/4	1/4	1	1	1/4	1/4	1		6	78		1265
70	70	3/4	5/16	2	1	1/16	1/16	1		3	57		1272
70	70	3/4	3/8	2	1	1/16	1/16	1		-3	51		1273
70	70	3/4	7/16	2	1	1/16	1/16	1		3	57		1274
70	70	3/4	1/2	2	1	1/16	1/16	1		7	49		1275
70	70	3/4	1/2	1	1	1/4	1/4	1		1	79		1266
70	70	3/4	9/16	2	1	1/16	1/16	1		-2	58		1276
70	70	3/4	5/8	2	1	1/16	1/16	1		4	52		1277
70	70	3/4	11/16	2	1	1/16	1/16	1		-2	58		1278
71	71	3/4	0	2	1	1/16	1/16	1		2	50		1287
71	71	3/4	0	1	1	3/8	1/4	3/2		1	67		1279
71	71	3/4	1/16	2	1	1/16	1/16	1		5	59		1288
71	71	3/4	1/8	2	1	1/16	1/16	1		1	55		1289
71	71	3/4	3/16	2	1	1/16	1/16	1		5	59		1290
71	71	3/4	1/4	2	1	1/16	1/16	1		2	50		1291
71	71	3/4	5/16	2	1	1/16	1/16	1		5	59		1292
71	71	3/4	3/8	2	1	1/16	1/16	1		1	55		1293
71	71	3/4	3/8	1	1	1/32	1/32	1		3	69		1280
71	71	3/4	13/32	1	1	1/32	1/32	1		1	67		1281
71	71	3/4	7/16	2	1	1/16	1/16	1		5	59		1294
71	71	3/4	7/16	1	1	1/32	1/32	1		6	66		1282
