mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
61	61	2/4	0	1	1	3/8		1/4	3/2		3	81		380
61	61	2/4	1/8	2	1	1/8		1/8	1		0	48		384
61	61	2/4	1/4	2	1	1/8		1/8	1		0	60		385
61	61	2/4	3/8	2	1	1/8		1/8	1		5	59		386
61	61	2/4	3/8	1	1	1/8		1/8	1		1	79		381
62	62	2/4	0	2	1	1/8		1/8	1		3	57		391
62	62	2/4	0	1	2	3/8		1/4	3/2		0	72		389
62	62	2/4	0	1	1	3/8		1/4	3/2		6	78		387
62	62	2/4	1/8	2	1	1/8		1/8	1		3	45		392
62	62	2/4	1/4	2	1	1/8		1/8	1		3	57		393
62	62	2/4	3/8	2	1	1/8		1/8	1		10	58		394
62	62	2/4	3/8	1	2	1/8		1/8	1		7	73		390
62	62	2/4	3/8	1	1	1/8		1/8	1		4	76		388
63	63	2/4	0	1	1	0	appoggiatura	1/8	1		4	76		395
63	63	2/4	0	2	1	1/4		1/4	1		5	59		400
63	63	2/4	0	1	2	1/4		1/4	1		5	71		399
63	63	2/4	0	1	1	1/4		1/4	1		9	75		396
63	63	2/4	1/4	1	1	1/8		1/8	1		7	73		397
63	63	2/4	3/8	1	1	1/8		1/8	1		5	71		398
64	64	2/4	0	2	1	3/8		1/4	3/2		1	43		405
64	64	2/4	0	2	1	3/8		1/4	3/2		1	55		405
64	64	2/4	1/8	1	1	1/8		1/8	1		5	71		401
64	64	2/4	1/8	1	2	3/8		1/4	3/2		5	71		404
64	64	2/4	1/4	1	1	1/8		1/8	1		4	76		402
64	64	2/4	3/8	2	1	1/8		1/8	1		6	42		406
64	64	2/4	3/8	2	1	1/8		1/8	1		6	54		406
64	64	2/4	3/8	1	1	1/8		1/8	1		9	75		403
65	65	2/4	0	2	1	3/8		1/4	3/2		4	40		411
65	65	2/4	0	2	1	3/8		1/4	3/2		4	52		411
65	65	2/4	1/8	1	1	1/8		1/8	1		5	71		407
65	65	2/4	1/8	1	2	3/8		1/4	3/2		5	71		410
65	65	2/4	1/4	1	1	1/8		1/8	1		1	79		408
65	65	2/4	3/8	2	1	1/8		1/8	1		9	39		412
65	65	2/4	3/8	2	1	1/8		1/8	1		9	51		412
65	65	2/4	3/8	1	1	1/8		1/8	1		6	78		409
66	66	2/4	0	2	1	3/8		1/4	3/2		4	40		417
66	66	2/4	0	2	1	3/8		1/4	3/2		4	52		417
66	66	2/4	1/8	1	1	1/8		1/8	1		5	71		413
66	66	2/4	1/8	1	2	3/8		1/4	3/2		5	71		416
66	66	2/4	1/4	1	1	1/8		1/8	1		1	79		414
66	66	2/4	3/8	2	1	1/8		1/8	1		6	42		418
66	66	2/4	3/8	2	1	1/8		1/8	1		6	54		418
66	66	2/4	3/8	1	1	1/8		1/8	1		3	81		415
67	67	2/4	0	2	1	1/4		1/4	1		4	40		423
67	67	2/4	0	2	1	1/4		1/4	1		4	52		423
67	67	2/4	1/8	1	1	1/8		1/8	1		5	71		419
67	67	2/4	1/8	1	2	3/8		1/4	3/2		5	71		422
67	67	2/4	1/4	2	1	1/4		1/4	1		9	39		424
67	67	2/4	1/4	2	1	1/4		1/4	1		9	51		424
67	67	2/4	1/4	1	1	1/8		1/8	1		1	79		420
67	67	2/4	3/8	1	1	1/8		1/8	1		6	78		421
68	68	2/4	0	2	1	3/8		1/4	3/2		6	42		429
68	68	2/4	0	2	1	3/8		1/4	3/2		6	54		429
68	68	2/4	1/8	1	1	1/8		1/8	1		5	71		425
68	68	2/4	1/8	1	2	3/8		1/4	3/2		5	71		428
68	68	2/4	1/4	1	1	1/8		1/8	1		3	81		426
68	68	2/4	3/8	2	1	1/8		1/8	1		4	40		430
68	68	2/4	3/8	2	1	1/8		1/8	1		4	52		430
68	68	2/4	3/8	1	1	1/8		1/8	1		1	79		427
69	69	2/4	0	2	1	3/8		1/4	3/2		9	39		435
69	69	2/4	0	2	1	3/8		1/4	3/2		9	51		435
69	69	2/4	1/8	1	1	1/8		1/8	1		5	71		431
69	69	2/4	1/8	1	2	3/8		1/4	3/2		5	71		434
69	69	2/4	1/4	1	1	1/8		1/8	1		6	78		432
69	69	2/4	3/8	2	1	1/8		1/8	1		4	40		436
69	69	2/4	3/8	2	1	1/8		1/8	1		4	52		436
69	69	2/4	3/8	1	1	1/8		1/8	1		1	79		433
70	70	2/4	0	2	1	3/8		1/4	3/2		6	42		441
70	70	2/4	0	2	1	3/8		1/4	3/2		6	54		441
70	70	2/4	1/8	1	1	1/8		1/8	1		5	71		437
70	70	2/4	1/8	1	2	3/8		1/4	3/2		5	71		440
70	70	2/4	1/4	1	1	1/8		1/8	1		3	81		438
70	70	2/4	3/8	2	1	1/8		1/8	1		1	43		442
70	70	2/4	3/8	2	1	1/8		1/8	1		1	55		442
70	70	2/4	3/8	1	1	1/8		1/8	1		5	83		439
71	71	2/4	0	2	1	1/4		1/4	1		6	42		447
71	71	2/4	0	2	1	1/4		1/4	1		6	54		447
71	71	2/4	1/8	1	1	1/8		1/8	1		5	71		443
71	71	2/4	1/8	1	2	3/8		1/4	3/2		5	71		446
71	71	2/4	1/4	2	1	1/4		1/4	1		4	40		448
71	71	2/4	1/4	2	1	1/4		1/4	1		4	52		448
71	71	2/4	1/4	1	1	1/8		1/8	1		3	81		444
71	71	2/4	3/8	1	1	1/8		1/8	1		1	79		445
72	72	2/4	0	2	1	3/8		1/4	3/2		1	55		453
72	72	2/4	0	2	1	3/8		1/4	3/2		5	59		453
72	72	2/4	0	1	1	1/8		1/8	1		5	71		449
72	72	2/4	1/8	1	1	1/8		1/8	1		5	83		450
72	72	2/4	1/4	1	1	1/8		1/8	1		4	88		451
72	72	2/4	3/8	2	1	1/8		1/8	1		6	54		454
72	72	2/4	3/8	2	1	1/8		1/8	1		3	57		454
72	72	2/4	3/8	1	1	1/8		1/8	1		9	87		452
73	73	2/4	0	2	1	3/8		1/4	3/2		4	52		459
73	73	2/4	0	2	1	3/8		1/4	3/2		1	55		459
73	73	2/4	0	1	1	1/8		1/8	1		1	67		455
73	73	2/4	1/8	1	1	1/8		1/8	1		1	79		456
73	73	2/4	1/4	1	1	1/8		1/8	1		0	84		457
73	73	2/4	3/8	2	1	1/8		1/8	1		2	50		460
73	73	2/4	3/8	2	1	1/8		1/8	1		6	54		460
73	73	2/4	3/8	1	1	1/8		1/8	1		5	83		458
74	74	2/4	0	2	1	3/8		1/4	3/2		0	48		465
74	74	2/4	0	2	1	3/8		1/4	3/2		4	52		465
74	74	2/4	0	1	1	1/8		1/8	1		4	64		461
74	74	2/4	1/8	1	1	1/8		1/8	1		4	76		462
74	74	2/4	1/4	1	1	1/8		1/8	1		3	81		463
74	74	2/4	3/8	2	1	1/8		1/8	1		5	47		466
74	74	2/4	3/8	2	1	1/8		1/8	1		2	50		466
74	74	2/4	3/8	1	1	1/8		1/8	1		1	79		464
75	75	2/4	0	2	1	3/8		1/4	3/2		3	45		471
75	75	2/4	0	2	1	3/8		1/4	3/2		0	48		471
75	75	2/4	0	1	1	1/8		1/8	1		0	60		467
75	75	2/4	1/8	1	1	1/8		1/8	1		0	72		468
75	75	2/4	1/4	1	1	1/8		1/8	1		-1	77		469
75	75	2/4	3/8	2	1	1/8		1/8	1		1	43		472
75	75	2/4	3/8	2	1	1/8		1/8	1		5	47		472
75	75	2/4	3/8	1	1	1/8		1/8	1		4	76		470
76	76	2/4	0	2	1	1/4		1/4	1		6	42		477
76	76	2/4	0	2	1	1/4		1/4	1		3	45		477
76	76	2/4	0	1	1	1/8		1/8	1		9	75		473
76	76	2/4	1/8	1	1	1/8		1/8	1		6	78		474
76	76	2/4	1/4	2	1	1/4		1/4	1		9	39		478
76	76	2/4	1/4	2	1	1/4		1/4	1	1	5	47		478
76	76	2/4	1/4	1	1	1/8		1/8	1		5	71		475
76	76	2/4	3/8	1	1	1/8		1/8	1		3	81		476
77	77	2/4	0	2	1	1/4		1/4	1		4	40		483
77	77	2/4	0	2	1	1/4		1/4	1	-1	5	47		483
77	77	2/4	0	1	1	1/8		1/8	1		1	79		479
77	77	2/4	1/8	1	1	1/8		1/8	1		4	76		480
77	77	2/4	1/4	2	1	1/4		1/4	1		3	45		484
77	77	2/4	1/4	1	1	1/8		1/8	1		0	84		481
77	77	2/4	3/8	1	1	1/8		1/8	1		3	81		482
78	78	2/4	0	2	1	1/4		1/4	1		5	47		489
78	78	2/4	0	1	1	1/8		1/8	1		1	79		485
78	78	2/4	1/8	1	1	1/8		1/8	1		5	83		486
78	78	2/4	1/4	2	1	1/4		1/4	1		5	35		490
78	78	2/4	1/4	1	1	1/8		1/8	1		9	75		487
78	78	2/4	3/8	1	1	1/8		1/8	1		6	78		488
79	79	2/4	0	2	1	1/4		1/4	1		4	40		495
79	79	2/4	0	1	1	1/8		1/8	1		4	76		491
79	79	2/4	1/8	1	1	1/8		1/8	1		5	71		492
79	79	2/4	1/4	1	1	1/8		1/8	1		1	67		493
79	79	2/4	3/8	1	1	1/8		1/8	1		4	64		494
80	80	2/4	0	2	1	3/8		1/4	3/2		1	55		500
80	80	2/4	0	2	1	3/8		1/4	3/2		5	59		500
80	80	2/4	0	1	1	1/8		1/8	1		5	71		496
80	80	2/4	1/8	1	1	1/8		1/8	1		5	83		497
80	80	2/4	1/4	1	1	1/8		1/8	1		4	88		498
80	80	2/4	3/8	2	1	1/8		1/8	1		6	54		501
80	80	2/4	3/8	2	1	1/8		1/8	1		3	57		501
80	80	2/4	3/8	1	1	1/8		1/8	1		9	87		499
81	81	2/4	0	2	1	3/8		1/4	3/2		4	52		506
81	81	2/4	0	2	1	3/8		1/4	3/2		1	55		506
81	81	2/4	0	1	1	1/8		1/8	1		1	67		502
81	81	2/4	1/8	1	1	1/8		1/8	1		1	79		503
81	81	2/4	1/4	1	1	1/8		1/8	1		0	84		504
81	81	2/4	3/8	2	1	1/8		1/8	1		2	50		507
81	81	2/4	3/8	2	1	1/8		1/8	1		6	54		507
81	81	2/4	3/8	1	1	1/8		1/8	1		5	83		505
82	82	2/4	0	2	1	3/8		1/4	3/2		0	48		512
82	82	2/4	0	2	1	3/8		1/4	3/2		4	52		512
82	82	2/4	0	1	1	1/8		1/8	1		4	64		508
82	82	2/4	1/8	1	1	1/8		1/8	1		4	76		509
82	82	2/4	1/4	1	1	1/8		1/8	1		3	81		510
82	82	2/4	3/8	2	1	1/8		1/8	1		5	47		513
82	82	2/4	3/8	2	1	1/8		1/8	1		2	50		513
82	82	2/4	3/8	1	1	1/8		1/8	1		1	79		511
83	83	2/4	0	2	1	3/8		1/4	3/2		3	45		518
83	83	2/4	0	2	1	3/8		1/4	3/2		0	48		518
83	83	2/4	0	1	1	1/8		1/8	1		0	60		514
83	83	2/4	1/8	1	1	1/8		1/8	1		0	72		515
83	83	2/4	1/4	1	1	1/8		1/8	1		-1	77		516
83	83	2/4	3/8	2	1	1/8		1/8	1		1	43		519
83	83	2/4	3/8	2	1	1/8		1/8	1		5	47		519
83	83	2/4	3/8	1	1	1/8		1/8	1		4	76		517
84	84	2/4	0	2	1	1/4		1/4	1		6	42		524
84	84	2/4	0	2	1	1/4		1/4	1		3	45		524
84	84	2/4	0	1	1	1/8		1/8	1		9	75		520
84	84	2/4	1/8	1	1	1/8		1/8	1		6	78		521
84	84	2/4	1/4	2	1	1/4		1/4	1		9	39		525
84	84	2/4	1/4	2	1	1/4		1/4	1	1	5	47		525
84	84	2/4	1/4	1	1	1/8		1/8	1		5	71		522
84	84	2/4	3/8	1	1	1/8		1/8	1		3	81		523
85	85	2/4	0	2	1	1/4		1/4	1		4	40		530
85	85	2/4	0	2	1	1/4		1/4	1	-1	5	47		530
85	85	2/4	0	1	1	1/8		1/8	1		1	79		526
85	85	2/4	1/8	1	1	1/8		1/8	1		4	76		527
85	85	2/4	1/4	2	1	1/4		1/4	1		3	45		531
85	85	2/4	1/4	1	1	1/8		1/8	1		0	84		528
85	85	2/4	3/8	1	1	1/8		1/8	1		3	81		529
86	86	2/4	0	2	1	1/4		1/4	1		5	47		536
86	86	2/4	0	1	1	1/8		1/8	1		1	79		532
86	86	2/4	1/8	1	1	1/8		1/8	1		5	83		533
86	86	2/4	1/4	2	1	1/4		1/4	1		5	35		537
86	86	2/4	1/4	1	1	1/8		1/8	1		9	75		534
86	86	2/4	3/8	1	1	1/8		1/8	1		6	78		535
87	87	2/4	0	1	2	3/8		1/4	3/2		4	76		539
87	87	2/4	0	1	1	1/2		1/2	1	1	4	76		538
87	87	2/4	1/8	2	1	1/8		1/8	1		4	52		541
87	87	2/4	1/4	2	1	1/8		1/8	1		6	54		542
87	87	2/4	3/8	2	1	1/8		1/8	1		8	56		543
87	87	2/4	3/8	1	2	1/8		1/8	1		2	74		540
88	88	2/4	0	2	1	1/8		1/8	1		3	57		549
88	88	2/4	0	1	2	1/8		1/8	1		0	72		545
88	88	2/4	0	1	1	1/2		1/2	1	-1	4	76		544
88	88	2/4	1/8	2	1	1/8		1/8	1		5	59		550
88	88	2/4	1/8	1	2	1/8		1/8	1		5	71		546
88	88	2/4	1/4	2	1	1/8		1/8	1		0	60		551
88	88	2/4	1/4	1	2	1/8		1/8	1		3	69		547
88	88	2/4	3/8	2	1	1/8		1/8	1		3	57		552
88	88	2/4	3/8	1	2	1/8		1/8	1		0	72		548
89	89	2/4	0	1	2	3/8		1/4	3/2		2	74		554
89	89	2/4	0	1	1	1/2		1/2	1	1	-1	77		553
89	89	2/4	1/8	2	1	1/8		1/8	1		2	50		556
89	89	2/4	1/4	2	1	1/8		1/8	1		4	52		557
89	89	2/4	3/8	2	1	1/8		1/8	1		-1	53		558
89	89	2/4	3/8	1	2	1/8		1/8	1		0	72		555
90	90	2/4	0	2	1	1/8		1/8	1		1	55		564
90	90	2/4	0	1	2	1/8		1/8	1		5	71		560
90	90	2/4	0	1	1	1/2		1/2	1	-1	-1	77		559
90	90	2/4	1/8	2	1	1/8		1/8	1		3	57		565
90	90	2/4	1/8	1	2	1/8		1/8	1		3	69		561
90	90	2/4	1/4	2	1	1/8		1/8	1		5	59		566
90	90	2/4	1/4	1	2	1/8		1/8	1		1	67		562
90	90	2/4	3/8	2	1	1/8		1/8	1		1	55		567
90	90	2/4	3/8	1	2	1/8		1/8	1		5	71		563
91	91	2/4	0	1	2	3/8		1/4	3/2		0	72		569
91	91	2/4	0	1	1	1/2		1/2	1	1	4	76		568
91	91	2/4	1/8	2	1	1/8		1/8	1		0	48		571
91	91	2/4	1/4	2	1	1/8		1/8	1		2	50		572
91	91	2/4	3/8	2	1	1/8		1/8	1		4	52		573
91	91	2/4	3/8	1	2	1/8		1/8	1		5	71		570
92	92	2/4	0	2	1	1/8		1/8	1		-1	53		579
92	92	2/4	0	1	2	1/8		1/8	1		3	69		575
92	92	2/4	0	1	1	1/2		1/2	1	-1	4	76		574
92	92	2/4	1/8	2	1	1/8		1/8	1		1	55		580
92	92	2/4	1/8	1	2	1/8		1/8	1		1	67		576
92	92	2/4	1/4	2	1	1/8		1/8	1		3	57		581
92	92	2/4	1/4	1	2	1/8		1/8	1		-1	65		577
92	92	2/4	3/8	2	1	1/8		1/8	1		-1	53		582
92	92	2/4	3/8	1	2	1/8		1/8	1		3	69		578
93	93	2/4	0	1	2	3/8		1/4	3/2		5	71		584
93	93	2/4	0	1	1	1/2		1/2	1	1	2	74		583
93	93	2/4	1/8	2	1	1/8		1/8	1		5	47		586
93	93	2/4	1/4	2	1	1/8		1/8	1		0	48		587
93	93	2/4	3/8	2	1	1/8		1/8	1		2	50		588
93	93	2/4	3/8	1	2	1/8		1/8	1		3	69		585
94	94	2/4	0	2	1	1/8		1/8	1		4	52		594
94	94	2/4	0	1	2	1/8		1/8	1		8	68		590
94	94	2/4	0	1	1	1/2		1/2	1	-1	2	74		589
94	94	2/4	1/8	2	1	1/8		1/8	1		6	54		595
94	94	2/4	1/8	1	2	1/8		1/8	1		3	69		591
94	94	2/4	1/4	2	1	1/8		1/8	1		8	56		596
94	94	2/4	1/4	1	2	1/8		1/8	1		5	71		592
94	94	2/4	3/8	2	1	1/8		1/8	1		4	52		597
94	94	2/4	3/8	1	2	1/8		1/8	1		8	68		593
95	95	2/4	0	2	1	1/4		1/4	1		3	57		602
95	95	2/4	0	1	1	1/8		1/8	1		0	72		598
95	95	2/4	1/8	1	1	1/8		1/8	1		3	69		599
95	95	2/4	1/4	1	1	1/4		1/4	1	1	4	76		600
95	95	2/4	3/8	2	1	1/8		1/8	1		1	55		603
95	95	2/4	3/8	1	2	1/8		1/8	1		5	71		601
96	96	2/4	0	2	1	3/8		1/4	3/2		-1	53		609
96	96	2/4	0	1	2	3/8		1/4	3/2		3	69		607
96	96	2/4	0	1	1	1/8		1/8	1	-1	4	76		604
96	96	2/4	1/8	1	1	1/8		1/8	1		-1	77		605
96	96	2/4	1/4	1	1	1/4		1/4	1	1	2	74		606
96	96	2/4	3/8	2	1	1/8		1/8	1		2	50		610
96	96	2/4	3/8	1	2	1/8		1/8	1		5	71		608
97	97	2/4	0	2	1	3/8		1/4	3/2		4	52		616
97	97	2/4	0	1	2	3/8		1/4	3/2		8	68		614
97	97	2/4	0	1	1	1/8		1/8	1	-1	2	74		611
97	97	2/4	1/8	1	1	1/8		1/8	1		4	76		612
97	97	2/4	1/4	1	1	1/4		1/4	1	1	0	72		613
97	97	2/4	3/8	2	1	1/8		1/8	1		0	48		617
97	97	2/4	3/8	1	2	1/8		1/8	1		3	69		615
98	98	2/4	0	2	1	3/8		1/4	3/2		2	50		623
98	98	2/4	0	1	2	1/2		1/2	1		6	66		622
98	98	2/4	0	1	1	1/8		1/8	1	-1	0	72		618
98	98	2/4	1/8	1	1	1/8		1/8	1		2	74		619
98	98	2/4	1/4	1	1	1/8		1/8	1		5	71		620
98	98	2/4	3/8	2	1	1/8		1/8	1		9	51		624
98	98	2/4	3/8	1	1	1/8		1/8	1		3	69		621
99	99	2/4	0	2	1	1/2		1/2	1		4	52		629
99	99	2/4	0	1	1	1/8		1/8	1		8	68		625
99	99	2/4	1/8	1	1	1/8		1/8	1		5	71		626
99	99	2/4	1/4	1	1	1/8		1/8	1		4	76		627
99	99	2/4	3/8	1	1	1/8		1/8	1		8	68		628
100	100	2/4	0	2	1	1/2		1/2	1		-1	53		634
100	100	2/4	0	2	1	1/2		1/2	1		3	57		634
100	100	2/4	0	1	1	1/8		1/8	1		3	69		630
100	100	2/4	1/8	1	1	1/8		1/8	1		4	76		631
100	100	2/4	1/4	1	1	1/8		1/8	1		9	75		632
100	100	2/4	3/8	1	1	1/8		1/8	1		3	69		633
101	101	2/4	0	2	1	1/2		1/2	1		4	52		639
101	101	2/4	0	2	1	1/2		1/2	1		5	59		639
101	101	2/4	0	1	1	1/8		1/8	1		8	68		635
101	101	2/4	1/8	1	1	1/8		1/8	1		5	71		636
101	101	2/4	1/4	1	1	1/8		1/8	1		4	76		637
101	101	2/4	3/8	1	1	1/8		1/8	1		8	68		638
102	102	2/4	0	2	1	1/2		1/2	1		-1	53		644
102	102	2/4	0	2	1	1/2		1/2	1		3	57		644
102	102	2/4	0	1	1	1/8		1/8	1		3	69		640
102	102	2/4	1/8	1	1	1/8		1/8	1		4	76		641
102	102	2/4	1/4	1	1	1/8		1/8	1		9	75		642
102	102	2/4	3/8	1	1	1/8		1/8	1		3	69		643
103	103	2/4	0	2	1	1/2		1/2	1		4	52		649
103	103	2/4	0	2	1	1/2		1/2	1		5	59		649
103	103	2/4	0	1	1	1/8		1/8	1		8	68		645
103	103	2/4	1/8	1	1	1/8		1/8	1		5	71		646
103	103	2/4	1/4	1	1	1/8		1/8	1		4	76		647
103	103	2/4	3/8	1	1	1/8		1/8	1		8	68		648
104	104	2/4	0	2	1	1/2		1/2	1		-1	53		654
104	104	2/4	0	2	1	1/2		1/2	1		3	57		654
104	104	2/4	0	1	1	1/8		1/8	1		3	69		650
104	104	2/4	1/8	1	1	1/8		1/8	1		4	76		651
104	104	2/4	1/4	1	1	1/8		1/8	1		9	75		652
104	104	2/4	3/8	1	1	1/8		1/8	1		3	69		653
105	105	2/4	0	2	1	1/4		1/4	1		4	52		659
105	105	2/4	0	2	1	1/4		1/4	1		5	59		659
105	105	2/4	0	1	1	1/8		1/8	1		8	68		655
105	105	2/4	1/8	1	1	1/8		1/8	1		5	71		656
105	105	2/4	1/4	1	1	1/8		1/8	1		4	76		657
105	105	2/4	3/8	1	1	1/8		1/8	1		9	75		658
106	106	2/4	0	1	1	1/8		1/8	1		2	74		660
106	106	2/4	1/8	1	1	1/8		1/8	1		7	73		661
106	106	2/4	1/4	1	1	1/8		1/8	1		2	74		662
106	106	2/4	3/8	1	1	1/8		1/8	1		5	71		663
107	107	2/4	0	1	2	3/8		1/4	3/2		3	69		666
107	107	2/4	0	1	1	3/8		1/4	3/2		0	72		664
107	107	2/4	1/8	2	1	1/8		1/8	1		3	57		668
107	107	2/4	1/8	2	2	3/8		1/4	3/2		3	57		671
107	107	2/4	1/4	2	1	1/8		1/8	1		4	64		669
107	107	2/4	3/8	2	1	1/8		1/8	1		2	62		670
107	107	2/4	3/8	1	2	1/8		1/8	1		8	68		667
107	107	2/4	3/8	1	1	1/8		1/8	1		5	71		665
108	108	2/4	0	1	2	1/2		1/2	1		4	64		674
108	108	2/4	0	1	1	3/8		1/4	3/2		3	69		672
108	108	2/4	1/8	2	1	1/8		1/8	1		3	57		675
108	108	2/4	1/8	2	2	3/8		1/4	3/2		3	57		678
108	108	2/4	1/4	2	1	1/8		1/8	1		0	60		676
108	108	2/4	3/8	2	1	1/8		1/8	1		5	59		677
108	108	2/4	3/8	1	1	1/8		1/8	1		8	68		673
109	109	2/4	0	1	2	1/2		1/2	1		4	64		681
109	109	2/4	0	1	1	3/8		1/4	3/2		3	69		679
109	109	2/4	1/8	2	1	1/8		1/8	1		3	57		682
109	109	2/4	1/4	2	1	1/8		1/8	1		0	60		683
109	109	2/4	3/8	2	1	1/8		1/8	1		8	56		684
109	109	2/4	3/8	1	1	1/8		1/8	1		5	71		680
110	110	2/4	0	1	1	0	appoggiatura	1/8	1		2	74		685
110	110	2/4	0	1	2	1/4		1/4	1		3	69		688
110	110	2/4	0	1	1	1/4		1/4	1		0	72		686
110	110	2/4	1/8	2	1	1/8		1/8	1		3	57		690
110	110	2/4	1/4	2	1	1/8		1/8	1		4	64		691
110	110	2/4	1/4	1	2	1/4		1/4	1		8	68		689
110	110	2/4	1/4	1	1	1/4		1/4	1		5	71		687
110	110	2/4	3/8	2	1	1/8		1/8	1		4	52		692
111	111	2/4	0	1	2	1/2		1/2	1		3	69		695
111	111	2/4	0	1	1	3/8		1/4	3/2		2	74		693
111	111	2/4	1/8	2	1	1/8		1/8	1		-1	53		696
111	111	2/4	1/4	2	1	1/8		1/8	1		-1	65		697
111	111	2/4	3/8	2	1	1/8		1/8	1		4	64		698
111	111	2/4	3/8	1	1	1/8		1/8	1		0	72		694
112	112	2/4	0	1	2	1/2		1/2	1		3	69		701
112	112	2/4	0	1	1	3/8		1/4	3/2		-1	77		699
112	112	2/4	1/8	2	1	1/8		1/8	1		2	50		702
112	112	2/4	1/4	2	1	1/8		1/8	1		2	62		703
112	112	2/4	3/8	2	1	1/8		1/8	1		0	60		704
112	112	2/4	3/8	1	1	1/8		1/8	1		4	76		700
113	113	2/4	0	1	2	3/8		1/4	3/2		8	68		707
113	113	2/4	0	1	1	3/8		1/4	3/2		2	74		705
113	113	2/4	1/8	2	1	1/8		1/8	1		5	47		709
113	113	2/4	1/4	2	1	1/8		1/8	1		5	59		710
113	113	2/4	3/8	2	1	1/8		1/8	1		3	57		711
113	113	2/4	3/8	1	2	1/8		1/8	1		3	69		708
113	113	2/4	3/8	1	1	1/8		1/8	1		0	72		706
114	114	2/4	0	1	1	0	appoggiatura	1/8	1		0	72		712
114	114	2/4	0	2	1	1/4		1/4	1		4	64		717
114	114	2/4	0	1	2	1/4		1/4	1		8	68		716
114	114	2/4	0	1	1	1/4		1/4	1		5	71		713
114	114	2/4	1/4	2	1	1/4		1/4	1		4	52		718
114	114	2/4	1/4	1	1	1/8		1/8	1		8	68		714
114	114	2/4	3/8	1	1	1/8		1/8	1		4	64		715
115	115	2/4	0	1	2	3/8		1/4	3/2		3	69		721
115	115	2/4	0	1	1	3/8		1/4	3/2		0	72		719
115	115	2/4	1/8	2	1	1/8		1/8	1		3	57		723
115	115	2/4	1/8	2	2	3/8		1/4	3/2		3	57		726
115	115	2/4	1/4	2	1	1/8		1/8	1		4	64		724
115	115	2/4	3/8	2	1	1/8		1/8	1		2	62		725
115	115	2/4	3/8	1	2	1/8		1/8	1		8	68		722
115	115	2/4	3/8	1	1	1/8		1/8	1		5	71		720
116	116	2/4	0	1	2	1/2		1/2	1		4	64		729
116	116	2/4	0	1	1	3/8		1/4	3/2		3	69		727
116	116	2/4	1/8	2	1	1/8		1/8	1		3	57		730
116	116	2/4	1/8	2	2	3/8		1/4	3/2		3	57		733
116	116	2/4	1/4	2	1	1/8		1/8	1		0	60		731
116	116	2/4	3/8	2	1	1/8		1/8	1		5	59		732
116	116	2/4	3/8	1	1	1/8		1/8	1		8	68		728
117	117	2/4	0	1	2	1/2		1/2	1		4	64		736
117	117	2/4	0	1	1	3/8		1/4	3/2		3	69		734
117	117	2/4	1/8	2	1	1/8		1/8	1		3	57		737
117	117	2/4	1/4	2	1	1/8		1/8	1		0	60		738
117	117	2/4	3/8	2	1	1/8		1/8	1		8	56		739
117	117	2/4	3/8	1	1	1/8		1/8	1		5	71		735
118	118	2/4	0	1	1	0	appoggiatura	1/8	1		2	74		740
118	118	2/4	0	1	2	1/4		1/4	1		3	69		743
118	118	2/4	0	1	1	1/4		1/4	1		0	72		741
118	118	2/4	1/8	2	1	1/8		1/8	1		3	57		745
118	118	2/4	1/4	2	1	1/8		1/8	1		4	64		746
118	118	2/4	1/4	1	2	1/4		1/4	1		8	68		744
118	118	2/4	1/4	1	1	1/4		1/4	1		5	71		742
118	118	2/4	3/8	2	1	1/8		1/8	1		4	52		747
119	119	2/4	0	1	2	1/2		1/2	1		3	69		750
119	119	2/4	0	1	1	3/8		1/4	3/2		-1	77		748
119	119	2/4	1/8	2	1	1/8		1/8	1		2	50		751
119	119	2/4	1/4	2	1	1/8		1/8	1		2	62		752
119	119	2/4	3/8	2	1	1/8		1/8	1		0	60		753
119	119	2/4	3/8	1	1	1/8		1/8	1		4	76		749
120	120	2/4	0	1	2	1/2		1/2	1		3	69		756
120	120	2/4	0	1	1	3/8		1/4	3/2		2	74		754
120	120	2/4	1/8	2	1	1/8		1/8	1		-1	53		757
120	120	2/4	1/4	2	1	1/8		1/8	1		-1	65		758
120	120	2/4	3/8	2	1	1/8		1/8	1		4	64		759
120	120	2/4	3/8	1	1	1/8		1/8	1		0	72		755
121	121	2/4	0	1	1	0	appoggiatura	1/8	1		0	72		760
121	121	2/4	0	2	1	1/4		1/4	1		2	62		764
121	121	2/4	0	1	1	1/4		1/4	1		5	71		761
121	121	2/4	1/4	2	1	1/4		1/4	1		4	64		765
121	121	2/4	1/4	1	1	1/8		1/8	1		3	69		762
121	121	2/4	3/8	1	1	1/8		1/8	1		8	68		763
122	122	2/4	0	2	1	1/4		1/4	1		-1	65		770
122	122	2/4	0	1	1	1/8		1/8	1		3	69		766
122	122	2/4	1/8	1	1	1/8		1/8	1		7	73		767
122	122	2/4	1/4	1	1	1/8		1/8	1		2	74		768
122	122	2/4	3/8	1	1	1/8		1/8	1		4	76		769
123	123	2/4	0	1	2	1/2		1/2	1		3	69		773
123	123	2/4	0	1	1	3/8		1/4	3/2		-1	77		771
123	123	2/4	1/8	2	1	1/8		1/8	1		2	50		774
123	123	2/4	1/4	2	1	1/8		1/8	1		2	62		775
123	123	2/4	3/8	2	1	1/8		1/8	1		0	60		776
