mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
8	8	28	28	1.0		0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	117
8	8	28	28	1.0		0	0	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	117
8	8	28	28	0.5		0	0	4/4	1	1	1/8	1/8	1		1	79	G5	5	109
8	8	57/2	57/2	0.5		1/8	1/8	4/4	1	1	1/8	1/8	1		-3	87	Eb6	6	110
8	8	29	29	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	118
8	8	29	29	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	C4	4	118
8	8	29	29	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		-1	77	F5	5	111
8	8	59/2	59/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-4	68	Ab4	4	119
8	8	59/2	59/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		0	84	C6	6	112
8	8	30	30	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1	1	-2	58	Bb3	3	120
8	8	30	30	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		1	67	G4	4	120
8	8	30	30	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-3	75	Eb5	5	113
8	8	123/4	123/4	0.125		11/16	11/16	4/4	1	1	1/32	1/32	1		-1	77	F5	5	114
8	8	247/8	247/8	0.125		23/32	23/32	4/4	1	1	1/32	1/32	1		-3	75	Eb5	5	115
8	8	31	31	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1	-1	-2	58	Bb3	3	121
8	8	31	31	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		-1	65	F4	4	121
8	8	31	31	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	116
9	9	32	32	1.0		0	0	4/4	2	1	1/4	1/4	1		-3	39	Eb2	2	129
9	9	32	32	1.0		0	0	4/4	2	1	1/4	1/4	1		-3	51	Eb3	3	129
9	9	32	32	1.0		0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	122
9	9	32	32	1.0		0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	122
9	9	33	33	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		-3	63	Eb4	4	123
9	9	33	33	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		1	67	G4	4	123
9	9	67/2	67/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-2	46	Bb2	2	130
9	9	67/2	67/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		-2	58	Bb3	3	124
9	9	67/2	67/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	124
9	9	34	34	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		-3	51	Eb3	3	131
9	9	34	34	0.5		1/2	1/2	4/4	1	1	1/8	1/8	1		1	55	G3	3	125
9	9	34	34	0.5		1/2	1/2	4/4	1	1	1/8	1/8	1		-3	63	Eb4	4	125
9	9	69/2	69/2	0.5		5/8	5/8	4/4	1	1	1/8	1/8	1		-2	58	Bb3	3	126
9	9	35	35	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		-3	63	Eb4	4	127
9	9	71/2	71/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		-2	46	Bb2	2	132
9	9	71/2	71/2	0.5		7/8	7/8	4/4	1	1	1/8	1/8	1		2	62	D4	4	128
9	9	71/2	71/2	0.5		7/8	7/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	128
10	10	36	36	0.5		0	0	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	146
10	10	36	36	2.0		0	0	4/4	1	2	1/2	1/2	1		-3	63	Eb4	4	143
10	10	36	36	0.5		0	0	4/4	1	1	1/8	1/8	1		1	67	G4	4	133
10	10	73/2	73/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		0	48	C3	3	147
10	10	73/2	73/2	0.5		1/8	1/8	4/4	1	1	1/8	1/8	1		-4	68	Ab4	4	134
10	10	37	37	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		1	43	G2	2	148
10	10	37	37	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		-2	70	Bb4	4	135
10	10	75/2	75/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-4	44	Ab2	2	149
10	10	75/2	75/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	136
10	10	38	38	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1	1	-2	46	Bb2	2	150
10	10	38	38	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	144
10	10	38	38	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		1	67	G4	4	137
10	10	155/4	155/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		-4	68	Ab4	4	138
10	10	39	39	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1	-1	-2	46	Bb2	2	151
10	10	39	39	1.0		3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	145
10	10	39	39	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		-1	65	F4	4	139
10	10	157/4	157/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	140
10	10	79/2	79/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		-4	68	Ab4	4	141
10	10	159/4	159/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	142
11	11	40	40	1.0		0	0	4/4	2	1	1/4	1/4	1		1	67	G4	4	163
11	11	40	40	2.0		0	0	4/4	1	2	1/2	1/2	1		-2	70	Bb4	4	159
11	11	40	40	1.0		0	0	4/4	1	1	1/4	1/4	1		-2	82	Bb5	5	152
11	11	41	41	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	164
11	11	41	41	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		1	79	G5	5	153
11	11	83/2	83/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	165
11	11	83/2	83/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		-1	77	F5	5	154
11	11	42	42	0.5		1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	166
11	11	42	42	0.5		1/2	1/2	4/4	1	2	1/8	1/8	1		-2	70	Bb4	4	160
11	11	42	42	0.5		1/2	1/2	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	155
11	11	85/2	85/2	0.5		5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	167
11	11	85/2	85/2	0.5		5/8	5/8	4/4	1	2	1/8	1/8	1		2	74	D5	5	161
11	11	85/2	85/2	0.5		5/8	5/8	4/4	1	1	1/8	1/8	1		-1	77	F5	5	156
11	11	43	43	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	168
11	11	43	43	1.0		3/4	3/4	4/4	1	2	1/4	1/4	1		-3	75	Eb5	5	162
11	11	43	43	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		1	79	G5	5	157
11	11	87/2	87/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	169
11	11	87/2	87/2	0.5		7/8	7/8	4/4	1	1	1/8	1/8	1		-4	80	Ab5	5	158
12	12	44	44	0.5		0	0	4/4	2	1	1/8	1/8	1		1	55	G3	3	182
12	12	44	44	0.5		0	0	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	170
12	12	44	44	0.5		0	0	4/4	1	1	1/8	1/8	1		-2	82	Bb5	5	170
12	12	89/2	89/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	183
12	12	89/2	89/2	0.5		1/8	1/8	4/4	2	1	1/8	1/8	1		-1	65	F4	4	183
12	12	89/2	89/2	0.125		1/8	1/8	4/4	1	1	1/32	1/32	1		5	83	B5	5	171
12	12	357/8	357/8	0.125		5/32	5/32	4/4	1	1	1/32	1/32	1		0	84	C6	6	172
12	12	179/4	179/4	0.125		3/16	3/16	4/4	1	1	1/32	1/32	1		-4	80	Ab5	5	173
12	12	359/8	359/8	0.125		7/32	7/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	174
12	12	45	45	1.0		1/4	1/4	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	188
12	12	45	45	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		1	67	G4	4	184
12	12	45	45	0.5		1/4	1/4	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	175
12	12	91/2	91/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		-4	68	Ab4	4	185
12	12	91/2	91/2	0.125		3/8	3/8	4/4	1	1	1/32	1/32	1		1	79	G5	5	176
12	12	365/8	365/8	0.125		13/32	13/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	177
12	12	183/4	183/4	0.125		7/16	7/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	178
12	12	367/8	367/8	0.125		15/32	15/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	179
12	12	46	46	1.0		1/2	1/2	4/4	2	2	1/4	1/4	1	1	-3	63	Eb4	4	189
12	12	46	46	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		-4	68	Ab4	4	186
12	12	46	46	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	180
12	12	46	46	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		-1	77	F5	5	180
12	12	47	47	0.5		3/4	3/4	4/4	2	2	1/8	1/8	1	-1	-3	63	Eb4	4	190
12	12	47	47	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		1	67	G4	4	187
12	12	47	47	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	181
13	13	48	48	0.25		0	0	4/4	2	1	1/16	1/16	1		0	48	C3	3	197
13	13	48	48	0.75		0	0	4/4	1	1	3/16	1/8	3/2		-3	75	Eb5	5	191
13	13	48	48	0.75		0	0	4/4	1	1	3/16	1/8	3/2		1	79	G5	5	191
13	13	193/4	193/4	0.25		1/16	1/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	198
13	13	97/2	97/2	0.25		1/8	1/8	4/4	2	1	1/16	1/16	1		0	60	C4	4	199
13	13	195/4	195/4	0.25		3/16	3/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	200
13	13	195/4	195/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	192
13	13	195/4	195/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	192
13	13	49	49	0.25		1/4	1/4	4/4	2	1	1/16	1/16	1		0	60	C4	4	201
13	13	49	49	1.0		1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	193
13	13	49	49	1.0		1/4	1/4	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	193
13	13	197/4	197/4	0.25		5/16	5/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	202
13	13	99/2	99/2	0.25		3/8	3/8	4/4	2	1	1/16	1/16	1		0	60	C4	4	203
13	13	199/4	199/4	0.25		7/16	7/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	204
13	13	50	50	0.25		1/2	1/2	4/4	2	1	1/16	1/16	1		5	47	B2	2	205
13	13	50	50	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-1	77	F5	5	194
13	13	50	50	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		-4	80	Ab5	5	194
13	13	201/4	201/4	0.25		9/16	9/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	206
13	13	101/2	101/2	0.25		5/8	5/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	207
13	13	203/4	203/4	0.25		11/16	11/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	208
13	13	203/4	203/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	195
13	13	203/4	203/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	195
13	13	51	51	0.25		3/4	3/4	4/4	2	1	1/16	1/16	1		5	59	B3	3	209
13	13	51	51	1.0		3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	196
13	13	51	51	1.0		3/4	3/4	4/4	1	1	1/4	1/4	1		-1	77	F5	5	196
13	13	205/4	205/4	0.25		13/16	13/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	210
13	13	103/2	103/2	0.25		7/8	7/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	211
13	13	207/4	207/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	212
14	14	52	52	1.0		0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	222
14	14	209/4	209/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	213
14	14	209/4	209/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	213
14	14	105/2	105/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	214
14	14	105/2	105/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	214
14	14	211/4	211/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	215
14	14	211/4	211/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	215
14	14	53	53	0.5		1/4	1/4	4/4	2	1	1/8	1/8	1		-4	56	Ab3	3	223
14	14	53	53	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	216
14	14	53	53	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		1	79	G5	5	216
14	14	213/4	213/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	217
14	14	213/4	213/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	217
14	14	107/2	107/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	224
14	14	107/2	107/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	218
14	14	107/2	107/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	218
14	14	215/4	215/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	219
14	14	215/4	215/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	219
